merged_spelling,ipa,langid
{bul}загребалия,z ɐ ɡ r ɛ b ə ɫ i j ə,0
{bul}загребана,z ə ɡ r ɛ b a n ə,0
{bul}загребвайте,z ɐ ɡ r ɛ b v ə j t̪ ɛ,0
{bul}загребвания,z ɐ ɡ r ɛ b v ə n i j ə,0
{bul}загребващите,z ɐ ɡ r ɛ b v ə ʃ t̪ i t̪ ɛ,0
{bul}загубва,z ɐ ɡ u b v ə,0
{bul}загубвайки,z ɐ ɡ u b v ə j kʲ i,0
{bul}загубвайте,z ɐ ɡ u b v ə j t̪ ɛ,0
{bul}загубвал,z ɐ ɡ u b v ə ɫ,0
{bul}загубвало,z ɐ ɡ u b v ə ɫ o̝,0
{bul}загубваме,z ɐ ɡ u b v ə m ɛ,0
{bul}загубван,z ɐ ɡ u b v ə n,0
{bul}загубването,z ɐ ɡ u b v ə n ɛ t̪ o̝,0
{bul}загубват,z ɐ ɡ u b v ə t̪,0
{bul}загубващи,z ɐ ɡ u b v ə ʃ t̪ i,0
{bul}загубващият,z ɐ ɡ u b v ə ʃ t̪ i j ə t̪,0
{bul}загубен,z ɐ ɡ u b ɛ n,0
{bul}загубена,z ɐ ɡ u b ɛ n ə,0
{bul}загубената,z ɐ ɡ u b ɛ n ə t̪ ə,0
{bul}загубени,z ɐ ɡ u b ɛ n i,0
{bul}загубените,z ɐ ɡ u b ɛ n i t̪ ɛ,0
{bul}загубения,z ɐ ɡ u b ɛ n i j ə,0
{bul}загубено,z ɐ ɡ u b ɛ n o̝,0
{bul}загубеното,z ɐ ɡ u b ɛ n o̝ t̪ o̝,0
{bul}загубехте,z ɐ ɡ u b ɛ x t̪ ɛ,0
{bul}загубил,z ɐ ɡ u b i ɫ,0
{bul}загубила,z ɐ ɡ u b i ɫ ə,0
{bul}загубилата,z ɐ ɡ u b i ɫ ə t̪ ə,0
{bul}загубили,z ɐ ɡ u b i ɫ i,0
{bul}загубилите,z ɐ ɡ u b i ɫ i t̪ ɛ,0
{bul}загубилия,z ɐ ɡ u b i ɫ i j ə,0
{bul}загубилият,z ɐ ɡ u b i ɫ i j ə t̪,0
{bul}загубило,z ɐ ɡ u b i ɫ o̝,0
{bul}загубим,z ɐ ɡ u b i m,0
{bul}загубите,z ɐ ɡ u b i t̪ ɛ,0
{bul}загубих,z ɐ ɡ u b i x,0
{bul}загубиха,z ɐ ɡ u b i x ə,0
{bul}загубихме,z ɐ ɡ u b i x m ɛ,0
{bul}загубихте,z ɐ ɡ u b i x t̪ ɛ,0
{bul}загубиш,z ɐ ɡ u b i ʃ,0
{bul}загубят,z ɐ ɡ u bʲ ə t̪,0
{bul}заковава,z ə k o v a v ə,0
{bul}заковавала,z ə k o v a v ə ɫ ə,0
{bul}заковавам,z ə k ɔ v a v ə m,0
{bul}заковаван,z ə k o v a v ə n,0
{bul}заковавано,z ə k o v a v ə n o̝,0
{bul}заковали,z ə k o v a ɫ i,0
{bul}заковалото,z ə k o v a ɫ o̝ t̪ o̝,0
{bul}закован,z ə k o v a n,0
{bul}закована,z ə k o v a n ə,0
{bul}заковани,z ə k o v a n i,0
{bul}закования,z ə k o v a n i j ə,0
{bul}закове,z ə k o v ɛ,0
{bul}заковете,z ə k o v ɛ t̪ ɛ,0
{bul}заковяло,z ə k o vʲ a ɫ o̝,0
{bul}заковях,z ə k o vʲ a x,0
{bul}закупела,z ɐ k u p ɛ ɫ ə,0
{bul}закупен,z ɐ k u p ɛ n,0
{bul}закупена,z ɐ k u p ɛ n ə,0
{bul}закупената,z ɐ k u p ɛ n ə t̪ ə,0
{bul}закупени,z ɐ k u p ɛ n i,0
{bul}закупените,z ɐ k u p ɛ n i t̪ ɛ,0
{bul}закупения,z ɐ k u p ɛ n i j ə,0
{bul}закупено,z ɐ k u p ɛ n o̝,0
{bul}закупеното,z ɐ k u p ɛ n o̝ t̪ o̝,0
{bul}закупете,z ə k o p ɛ t̪ ɛ,0
{bul}закупехме,z ɐ k u p ɛ x m ɛ,0
{bul}закупеше,z ɐ k u p ɛ ʃ ɛ,0
{bul}закупил,z ɐ k u p i ɫ,0
{bul}закупила,z ɐ k u p i ɫ ə,0
{bul}закупили,z ɐ k u p i ɫ i,0
{bul}закупилите,z ɐ k u p i ɫ i t̪ ɛ,0
{bul}закупило,z ɐ k u p i ɫ o̝,0
{bul}закупим,z ɐ k u p i m,0
{bul}закупите,z ɐ k u p i t̪ ɛ,0
{bul}закупих,z ɐ k u p i x,0
{bul}закупиха,z ɐ k u p i x ə,0
{bul}закупихме,z ɐ k u p i x m ɛ,0
{bul}закупува,z ə k o p u v ə,0
{bul}закупувалия,z ə k o p u v ə ɫ i j ə,0
{bul}закупувалото,z ə k o p u v ə ɫ o̝ t̪ o̝,0
{bul}закупуваната,z ə k o p u v ə n ə t̪ ə,0
{bul}закупуване,z ə k o p u v ə n ɛ,0
{bul}закупуването,z ə k o p u v ə n ɛ t̪ o̝,0
{bul}закупувани,z ə k o p u v ə n i,0
{bul}закупуваните,z ə k o p u v ə n i t̪ ɛ,0
{bul}закупуваният,z ə k o p u v ə n i j ə t̪,0
{bul}закупуваното,z ə k o p u v ə n o̝ t̪ o̝,0
{bul}закупуват,z ə k o p u v ə t̪,0
{bul}закупя,z ɐ k u pʲ ə,0
{bul}закупят,z ɐ k u pʲ ə t̪,0
{bul}закусванета,z ɐ k u s v ə n ɛ t̪ ə,0
{bul}залез,z ɐ ɫ ɛ s,0
{bul}залезе,z ɐ ɫ ɛ z ɛ,0
{bul}залезела,z ɐ ɫ ɛ z ɛ ɫ ə,0
{bul}залезех,z ɐ ɫ ɛ z ɛ x,0
{bul}залезеше,z ɐ ɫ ɛ z ɛ ʃ ɛ,0
{bul}залезлият,z ɐ ɫ ɛ z ɫ i j ə t̪,0
{bul}залязат,z ɐ lʲ a z ə t̪,0
{bul}залязва,z ɐ lʲ a z v ə,0
{bul}залязвали,z ɐ lʲ a z v ə ɫ i,0
{bul}залязвания,z ɐ lʲ a z v ə n i j ə,0
{bul}залязвате,z ɐ lʲ a z v ə t̪ ɛ,0
{bul}залязващите,z ɐ lʲ a z v ə ʃ t̪ i t̪ ɛ,0
{bul}залязващо,z ɐ lʲ a z v ə ʃ t̪ o̝,0
{bul}залязлата,z ɐ lʲ a z ɫ ə t̪ ə,0
{bul}залязъл,z ɐ lʲ a z ə ɫ,0
{bul}замах,z ə m a x,0
{bul}замел,z ɐ m ɛ ɫ,0
{bul}заметат,z ə m ɛ t̪ ɤ t̪,0
{bul}заметен,z ɐ m ɛ t̪ ɛ n,0
{bul}заметена,z ɐ m ɛ t̪ ɛ n ə,0
{bul}заметено,z ɐ m ɛ t̪ ɛ n o̝,0
{bul}замира,z ɐ m i ɾ ə,0
{bul}замиране,z ɐ m i ɾ ə n ɛ,0
{bul}замирането,z ɐ m i ɾ ə n ɛ t̪ o̝,0
{bul}замират,z ɐ m i ɾ ə t̪,0
{bul}замираш,z ɐ m i ɾ ə ʃ,0
{bul}замиращи,z ɐ m i ɾ ə ʃ t̪ i,0
{bul}замиращият,z ɐ m i ɾ ə ʃ t̪ i j ə t̪,0
{bul}замиращото,z ɐ m i ɾ ə ʃ t̪ o̝ t̪ o̝,0
{bul}замита,z ɐ m i t̪ ə,0
{bul}замиталото,z ɐ m i t̪ ə ɫ o̝ t̪ o̝,0
{bul}замитане,z ɐ m i t̪ ə n ɛ,0
{bul}замитането,z ɐ m i t̪ ə n ɛ t̪ o̝,0
{bul}замитания,z ɐ m i t̪ ə n i j ə,0
{bul}замитаният,z ɐ m i t̪ ə n i j ə t̪,0
{bul}замитанията,z ɐ m i t̪ ə n i j ə t̪ ə,0
{bul}замитат,z ɐ m i t̪ ə t̪,0
{bul}замитах,z ɐ m i t̪ ə x,0
{bul}замиташ,z ɐ m i t̪ ə ʃ,0
{bul}замитащия,z ɐ m i t̪ ə ʃ t̪ i j ə,0
{bul}замре,z ɐ m r ɛ,0
{bul}замрели,z ɐ m r ɛ ɫ i,0
{bul}замрете,z ɐ m r ɛ t̪ ɛ,0
{bul}замря,z ɐ m rʲ a,0
{bul}замрял,z ɐ m rʲ a ɫ,0
{bul}замряло,z ɐ m rʲ a ɫ o̝,0
{bul}замряхте,z ɐ m rʲ a x t̪ ɛ,0
{bul}занася,z ɐ n a sʲ ə,0
{bul}занасяли,z ɐ n a sʲ ə ɫ i,0
{bul}занасяме,z ɐ n a sʲ ə m ɛ,0
{bul}занасянето,z ɐ n a sʲ ə n ɛ t̪ o̝,0
{bul}занасяното,z ɐ n a sʲ ə n o̝ t̪ o̝,0
{bul}занасяше,z ɐ n a sʲ ə ʃ ɛ,0
{bul}занасящата,z ɐ n a sʲ ə ʃ t̪ ə t̪ ə,0
{bul}занасящото,z ɐ n a sʲ ə ʃ t̪ o̝ t̪ o̝,0
{bul}заоравайки,z ə o r a v ə j kʲ i,0
{bul}заоравало,z ə o r a v ə ɫ o̝,0
{bul}заоравана,z ə o r a v ə n ə,0
{bul}заоравано,z ə o r a v ə n o̝,0
{bul}заораваш,z ə o r a v ə ʃ,0
{bul}заорал,z ə o r a ɫ,0
{bul}заоралата,z ə o r a ɫ ə t̪ ə,0
{bul}заорания,z ə o r a n i j ə,0
{bul}заоре,z ə o r ɛ,0
{bul}заорем,z ə o r ɛ m,0
{bul}заори,z ə o r i,0
{bul}запалва,z ɐ p a ɫ v ə,0
{bul}запалвали,z ɐ p a ɫ v ə ɫ i,0
{bul}запалвам,z ɐ p a ɫ v ə m,0
{bul}запалване,z ɐ p a ɫ v ə n ɛ,0
{bul}запалването,z ɐ p a ɫ v ə n ɛ t̪ o̝,0
{bul}запалвания,z ɐ p a ɫ v ə n i j ə,0
{bul}запалваното,z ɐ p a ɫ v ə n o̝ t̪ o̝,0
{bul}запалват,z ɐ p a ɫ v ə t̪,0
{bul}запалвате,z ɐ p a ɫ v ə t̪ ɛ,0
{bul}запалваше,z ɐ p a ɫ v ə ʃ ɛ,0
{bul}запалващия,z ɐ p a ɫ v ə ʃ t̪ i j ə,0
{bul}запалел,z ɐ p a ɫ ɛ ɫ,0
{bul}запален,z ɐ p a ɫ ɛ n,0
{bul}запалена,z ɐ p a ɫ ɛ n ə,0
{bul}запалената,z ɐ p a ɫ ɛ n ə t̪ ə,0
{bul}запалени,z ɐ p a ɫ ɛ n i,0
{bul}запалените,z ɐ p a ɫ ɛ n i t̪ ɛ,0
{bul}запаления,z ɐ p a ɫ ɛ n i j ə,0
{bul}запаленият,z ɐ p a ɫ ɛ n i j ə t̪,0
{bul}запалено,z ɐ p a ɫ ɛ n o̝,0
{bul}запалете,z ə p ɐ ɫ ɛ t̪ ɛ,0
{bul}запалех,z ɐ p a ɫ ɛ x,0
{bul}запалил,z ɐ p a ɫ i ɫ,0
{bul}запалила,z ɐ p a ɫ i ɫ ə,0
{bul}запалили,z ɐ p a ɫ i ɫ i,0
{bul}запалило,z ɐ p a ɫ i ɫ o̝,0
{bul}запалим,z ɐ p a ɫ i m,0
{bul}запалих,z ɐ p a ɫ i x,0
{bul}запалиха,z ɐ p a ɫ i x ə,0
{bul}запалихме,z ɐ p a ɫ i x m ɛ,0
{bul}запалиш,z ɐ p a ɫ i ʃ,0
{bul}запаля,z ɐ p a lʲ ə,0
{bul}запалят,z ɐ p a lʲ ə t̪,0
{bul}запекат,z ə p ɛ k ɤ t̪,0
{bul}запеклата,z ɐ p ɛ k ɫ ə t̪ ə,0
{bul}запечете,z ə p t͡ʃ ʃ ɛ t̪ ɛ,0
{bul}запичай,z ɐ p t͡ʃ ʃ ə j,0
{bul}запичайте,z ɐ p t͡ʃ ʃ ə j t̪ ɛ,0
{bul}запичана,z ɐ p t͡ʃ ʃ ə n ə,0
{bul}запичаната,z ɐ p t͡ʃ ʃ ə n ə t̪ ə,0
{bul}запичането,z ɐ p t͡ʃ ʃ ə n ɛ t̪ o̝,0
{bul}запичат,z ɐ p t͡ʃ ʃ ə t̪,0
{bul}запичате,z ɐ p t͡ʃ ʃ ə t̪ ɛ,0
{bul}запичащо,z ɐ p t͡ʃ ʃ ə ʃ t̪ o̝,0
{bul}запичащото,z ɐ p t͡ʃ ʃ ə ʃ t̪ o̝ t̪ o̝,0
{bul}заплашва,z ɐ p ɫ a ʃ v ə,0
{bul}заплашвайки,z ɐ p ɫ a ʃ v ə j kʲ i,0
{bul}заплашвал,z ɐ p ɫ a ʃ v ə ɫ,0
{bul}заплашвала,z ɐ p ɫ a ʃ v ə ɫ ə,0
{bul}заплашвали,z ɐ p ɫ a ʃ v ə ɫ i,0
{bul}заплашвалия,z ɐ p ɫ a ʃ v ə ɫ i j ə,0
{bul}заплашваме,z ɐ p ɫ a ʃ v ə m ɛ,0
{bul}заплашван,z ɐ p ɫ a ʃ v ə n,0
{bul}заплашвана,z ɐ p ɫ a ʃ v ə n ə,0
{bul}заплашваната,z ɐ p ɫ a ʃ v ə n ə t̪ ə,0
{bul}заплашване,z ɐ p ɫ a ʃ v ə n ɛ,0
{bul}заплашването,z ɐ p ɫ a ʃ v ə n ɛ t̪ o̝,0
{bul}заплашвани,z ɐ p ɫ a ʃ v ə n i,0
{bul}заплашвания,z ɐ p ɫ a ʃ v ə n i j ə,0
{bul}заплашват,z ɐ p ɫ a ʃ v ə t̪,0
{bul}заплашвате,z ɐ p ɫ a ʃ v ə t̪ ɛ,0
{bul}заплашваха,z ɐ p ɫ a ʃ v ə x ə,0
{bul}заплашвахме,z ɐ p ɫ a ʃ v ə x m ɛ,0
{bul}заплашвахте,z ɐ p ɫ a ʃ v ə x t̪ ɛ,0
{bul}заплашваш,z ɐ p ɫ a ʃ v ə ʃ,0
{bul}заплашваше,z ɐ p ɫ a ʃ v ə ʃ ɛ,0
{bul}заплашваща,z ɐ p ɫ a ʃ v ə ʃ t̪ ə,0
{bul}заплашващата,z ɐ p ɫ a ʃ v ə ʃ t̪ ə t̪ ə,0
{bul}заплашващи,z ɐ p ɫ a ʃ v ə ʃ t̪ i,0
{bul}заплел,z ɐ p ɫ ɛ ɫ,0
{bul}заплела,z ɐ p ɫ ɛ ɫ ə,0
{bul}заплетен,z ɐ p ɫ ɛ t̪ ɛ n,0
{bul}заплетена,z ɐ p ɫ ɛ t̪ ɛ n ə,0
{bul}заплетената,z ɐ p ɫ ɛ t̪ ɛ n ə t̪ ə,0
{bul}заплетени,z ɐ p ɫ ɛ t̪ ɛ n i,0
{bul}заплетените,z ɐ p ɫ ɛ t̪ ɛ n i t̪ ɛ,0
{bul}заплетоха,z ɐ p ɫ ɛ t̪ o̝ x ə,0
{bul}заплетяла,z ə p ɫ ɛ tʲ a ɫ ə,0
{bul}заплита,z ɐ p ɫ i t̪ ə,0
{bul}заплитало,z ɐ p ɫ i t̪ ə ɫ o̝,0
{bul}заплитана,z ɐ p ɫ i t̪ ə n ə,0
{bul}заплитането,z ɐ p ɫ i t̪ ə n ɛ t̪ o̝,0
{bul}заплиташе,z ɐ p ɫ i t̪ ə ʃ ɛ,0
{bul}заповяда,z ə p o vʲ a d̪ ə,0
{bul}заповядай,z ə p o vʲ a d̪ ə j,0
{bul}заповядайте,z ə p o vʲ a d̪ ə j t̪ ɛ,0
{bul}заповядал,z ə p o vʲ a d̪ ə ɫ,0
{bul}заповядали,z ə p o vʲ a d̪ ə ɫ i,0
{bul}заповядания,z ə p o vʲ a d̪ ə n i j ə,0
{bul}заповядано,z ə p o vʲ a d̪ ə n o̝,0
{bul}заповяданото,z ə p o vʲ a d̪ ə n o̝ t̪ o̝,0
{bul}заповядат,z ə p o vʲ a d̪ ə t̪,0
{bul}заповядате,z ə p o vʲ a d̪ ə t̪ ɛ,0
{bul}заповядах,z ə p o vʲ a d̪ ə x,0
{bul}заповядаха,z ə p o vʲ a d̪ ə x ə,0
{bul}заподозиранета,z ə p o̝ d̪ o z i ɾ ə n ɛ t̪ ə,0
{bul}заподозрат,z ə p o̝ d̪ o z r ɤ t̪,0
{bul}заподозре,z ə p o̝ d̪ o z r ɛ,0
{bul}заподозрели,z ə p o̝ d̪ o z r ɛ ɫ i,0
{bul}заподозрелия,z ə p o̝ d̪ o z r ɛ ɫ i j ə,0
{bul}заподозрем,z ə p o̝ d̪ o z r ɛ m,0
{bul}заподозрени,z ə p o̝ d̪ o z r ɛ n i,0
{bul}заподозрените,z ə p o̝ d̪ o z r ɛ n i t̪ ɛ,0
{bul}заподозрения,z ə p o̝ d̪ o z r ɛ n i j ə,0
{bul}заподозреният,z ə p o̝ d̪ o z r ɛ n i j ə t̪,0
{bul}заподозреш,z ə p o̝ d̪ o z r ɛ ʃ,0
{bul}заподозря,z ə p o̝ d̪ o z rʲ a,0
{bul}заподозрял,z ə p o̝ d̪ o z rʲ a ɫ,0
{bul}заподозряла,z ə p o̝ d̪ o z rʲ a ɫ ə,0
{bul}заподозрян,z ə p o̝ d̪ o z rʲ a n,0
{bul}заподозряна,z ə p o̝ d̪ o z rʲ a n ə,0
{bul}заподозряната,z ə p o̝ d̪ o z rʲ a n ə t̪ ə,0
{bul}заподозрях,z ə p o̝ d̪ o z rʲ a x,0
{bul}заподозряха,z ə p o̝ d̪ o z rʲ a x ə,0
{bul}започнал,z ɐ p t͡ʃ ʃ n ə ɫ,0
{bul}започнала,z ɐ p t͡ʃ ʃ n ə ɫ ə,0
{bul}започналата,z ɐ p t͡ʃ ʃ n ə ɫ ə t̪ ə,0
{bul}започнали,z ɐ p t͡ʃ ʃ n ə ɫ i,0
{bul}започналите,z ɐ p t͡ʃ ʃ n ə ɫ i t̪ ɛ,0
{bul}започналия,z ɐ p t͡ʃ ʃ n ə ɫ i j ə,0
{bul}започналият,z ɐ p t͡ʃ ʃ n ə ɫ i j ə t̪,0
{bul}започнало,z ɐ p t͡ʃ ʃ n ə ɫ o̝,0
{bul}започналото,z ɐ p t͡ʃ ʃ n ə ɫ o̝ t̪ o̝,0
{bul}започнат,z ɐ p t͡ʃ ʃ n ə t̪,0
{bul}започната,z ɐ p t͡ʃ ʃ n ə t̪ ə,0
{bul}започнатата,z ɐ p t͡ʃ ʃ n ə t̪ ə t̪ ə,0
{bul}започнати,z ɐ p t͡ʃ ʃ n ə t̪ i,0
{bul}започнатите,z ɐ p t͡ʃ ʃ n ə t̪ i t̪ ɛ,0
{bul}започнатия,z ɐ p t͡ʃ ʃ n ə t̪ i j ə,0
{bul}започнатият,z ɐ p t͡ʃ ʃ n ə t̪ i j ə t̪,0
{bul}започнато,z ɐ p t͡ʃ ʃ n ə t̪ o̝,0
{bul}започнатото,z ɐ p t͡ʃ ʃ n ə t̪ o̝ t̪ o̝,0
{bul}започнах,z ɐ p t͡ʃ ʃ n ə x,0
{bul}започнаха,z ɐ p t͡ʃ ʃ n ə x ə,0
{bul}започнахме,z ɐ p t͡ʃ ʃ n ə x m ɛ,0
{bul}започнахте,z ɐ p t͡ʃ ʃ n ə x t̪ ɛ,0
{bul}започне,z ɐ p t͡ʃ ʃ n ɛ,0
{bul}започнем,z ɐ p t͡ʃ ʃ n ɛ m,0
{bul}започнех,z ɐ p t͡ʃ ʃ n ɛ x,0
{bul}започнеха,z ɐ p t͡ʃ ʃ n ɛ x ə,0
{bul}започнеш,z ɐ p t͡ʃ ʃ n ɛ ʃ,0
{bul}започни,z ə p t͡ʃ ʃ n i,0
{bul}запре,z ɐ p r ɛ,0
{bul}запредоха,z ɐ p r ɛ d̪ o̝ x ə,0
{bul}запредохме,z ɐ p r ɛ d̪ o̝ x m ɛ,0
{bul}запредял,z ə p r ɛ dʲ a ɫ,0
{bul}запрелият,z ɐ p r ɛ ɫ i j ə t̪,0
{bul}запреш,z ɐ p r ɛ ʃ,0
{bul}запридалата,z ɐ p r i d̪ ə ɫ ə t̪ ə,0
{bul}запридалият,z ɐ p r i d̪ ə ɫ i j ə t̪,0
{bul}запридахте,z ɐ p r i d̪ ə x t̪ ɛ,0
{bul}запридащия,z ɐ p r i d̪ ə ʃ t̪ i j ə,0
{bul}запридащо,z ɐ p r i d̪ ə ʃ t̪ o̝,0
{bul}запрял,z ɐ p rʲ a ɫ,0
{bul}запрялото,z ɐ p rʲ a ɫ o̝ t̪ o̝,0
{bul}запрян,z ɐ p rʲ a n,0
{bul}запряна,z ɐ p rʲ a n ə,0
{bul}запряното,z ɐ p rʲ a n o̝ t̪ o̝,0
{bul}заревавалия,z ə ɾ ɛ v a v ə ɫ i j ə,0
{bul}заревавало,z ə ɾ ɛ v a v ə ɫ o̝,0
{bul}зареваваме,z ə ɾ ɛ v a v ə m ɛ,0
{bul}зареваваше,z ə ɾ ɛ v a v ə ʃ ɛ,0
{bul}зареваващата,z ə ɾ ɛ v a v ə ʃ t̪ ə t̪ ə,0
{bul}заревалата,z ə ɾ ɛ v a ɫ ə t̪ ə,0
{bul}заревали,z ə ɾ ɛ v a ɫ i,0
{bul}заревалия,z ə ɾ ɛ v a ɫ i j ə,0
{bul}зареват,z ə ɾ ɛ v ɤ t̪,0
{bul}зареваха,z ə ɾ ɛ v a x ə,0
{bul}заревахме,z ə ɾ ɛ v a x m ɛ,0
{bul}заревяло,z ə ɾ ɛ vʲ a ɫ o̝,0
{bul}зарежда,z ɐ r d͡ʒ d̪ ə,0
{bul}зареждайте,z ɐ r d͡ʒ d̪ ə j t̪ ɛ,0
{bul}зареждал,z ɐ r d͡ʒ d̪ ə ɫ,0
{bul}зареждала,z ɐ r d͡ʒ d̪ ə ɫ ə,0
{bul}зареждане,z ɐ r d͡ʒ d̪ ə n ɛ,0
{bul}зареждането,z ɐ r d͡ʒ d̪ ə n ɛ t̪ o̝,0
{bul}зареждани,z ɐ r d͡ʒ d̪ ə n i,0
{bul}зареждания,z ɐ r d͡ʒ d̪ ə n i j ə,0
{bul}зареждат,z ɐ r d͡ʒ d̪ ə t̪,0
{bul}зареждате,z ɐ r d͡ʒ d̪ ə t̪ ɛ,0
{bul}зареждаха,z ɐ r d͡ʒ d̪ ə x ə,0
{bul}зареждаш,z ɐ r d͡ʒ d̪ ə ʃ,0
{bul}зареждаше,z ɐ r d͡ʒ d̪ ə ʃ ɛ,0
{bul}зареждаща,z ɐ r d͡ʒ d̪ ə ʃ t̪ ə,0
{bul}зареждащата,z ɐ r d͡ʒ d̪ ə ʃ t̪ ə t̪ ə,0
{bul}зареждащи,z ɐ r d͡ʒ d̪ ə ʃ t̪ i,0
{bul}зареждащо,z ɐ r d͡ʒ d̪ ə ʃ t̪ o̝,0
{bul}зарекат,z ə ɾ ɛ k ɤ t̪,0
{bul}зарекла,z ɐ r ɛ k ɫ ə,0
{bul}зарекли,z ɐ r ɛ k ɫ i,0
{bul}зареклото,z ɐ r ɛ k ɫ o̝ t̪ o̝,0
{bul}зарекоха,z ɐ r ɛ k o̝ x ə,0
{bul}зарекохме,z ɐ r ɛ k o̝ x m ɛ,0
{bul}зарекъл,z ɐ r ɛ k ə ɫ,0
{bul}заречело,z ə ɾ t͡ʃ ʃ ɛ ɫ o̝,0
{bul}заречения,z ɐ r t͡ʃ ʃ ɛ n i j ə,0
{bul}зареченият,z ɐ r t͡ʃ ʃ ɛ n i j ə t̪,0
{bul}заречеха,z ə ɾ t͡ʃ ʃ ɛ x ə,0
{bul}зарича,z ɐ r t͡ʃ ʃ ə,0
{bul}заричайте,z ɐ r t͡ʃ ʃ ə j t̪ ɛ,0
{bul}заричали,z ɐ r t͡ʃ ʃ ə ɫ i,0
{bul}заричалите,z ɐ r t͡ʃ ʃ ə ɫ i t̪ ɛ,0
{bul}заричалият,z ɐ r t͡ʃ ʃ ə ɫ i j ə t̪,0
{bul}заричало,z ɐ r t͡ʃ ʃ ə ɫ o̝,0
{bul}заричам,z ɐ r t͡ʃ ʃ ə m,0
{bul}заричаме,z ɐ r t͡ʃ ʃ ə m ɛ,0
{bul}заричат,z ɐ r t͡ʃ ʃ ə t̪,0
{bul}заричах,z ɐ r t͡ʃ ʃ ə x,0
{bul}заричахме,z ɐ r t͡ʃ ʃ ə x m ɛ,0
{bul}заричащата,z ɐ r t͡ʃ ʃ ə ʃ t̪ ə t̪ ə,0
{bul}заричащите,z ɐ r t͡ʃ ʃ ə ʃ t̪ i t̪ ɛ,0
{bul}засекат,z ə s ɛ k ɤ t̪,0
{bul}засекли,z ɐ s ɛ k ɫ i,0
{bul}засечало,z ə s t͡ʃ ʃ a ɫ o̝,0
{bul}засечели,z ə s t͡ʃ ʃ ɛ ɫ i,0
{bul}засечем,z ə s t͡ʃ ʃ ɛ m,0
{bul}засечен,z ɐ s t͡ʃ ʃ ɛ n,0
{bul}засечена,z ɐ s t͡ʃ ʃ ɛ n ə,0
{bul}засечени,z ɐ s t͡ʃ ʃ ɛ n i,0
{bul}засечените,z ɐ s t͡ʃ ʃ ɛ n i t̪ ɛ,0
{bul}засеченото,z ɐ s t͡ʃ ʃ ɛ n o̝ t̪ o̝,0
{bul}засечете,z ə s t͡ʃ ʃ ɛ t̪ ɛ,0
{bul}засечеш,z ə s t͡ʃ ʃ ɛ ʃ,0
{bul}засечи,z ə s t͡ʃ ʃ i,0
{bul}засича,z ɐ s t͡ʃ ʃ ə,0
{bul}засичайки,z ɐ s t͡ʃ ʃ ə j kʲ i,0
{bul}засичайте,z ɐ s t͡ʃ ʃ ə j t̪ ɛ,0
{bul}засичал,z ɐ s t͡ʃ ʃ ə ɫ,0
{bul}засичала,z ɐ s t͡ʃ ʃ ə ɫ ə,0
{bul}засичали,z ɐ s t͡ʃ ʃ ə ɫ i,0
{bul}засичалите,z ɐ s t͡ʃ ʃ ə ɫ i t̪ ɛ,0
{bul}засичалия,z ɐ s t͡ʃ ʃ ə ɫ i j ə,0
{bul}засичалият,z ɐ s t͡ʃ ʃ ə ɫ i j ə t̪,0
{bul}засичаме,z ɐ s t͡ʃ ʃ ə m ɛ,0
{bul}засичан,z ɐ s t͡ʃ ʃ ə n,0
{bul}засичане,z ɐ s t͡ʃ ʃ ə n ɛ,0
{bul}засичането,z ɐ s t͡ʃ ʃ ə n ɛ t̪ o̝,0
{bul}засичани,z ɐ s t͡ʃ ʃ ə n i,0
{bul}засичания,z ɐ s t͡ʃ ʃ ə n i j ə,0
{bul}засичаният,z ɐ s t͡ʃ ʃ ə n i j ə t̪,0
{bul}засичанията,z ɐ s t͡ʃ ʃ ə n i j ə t̪ ə,0
{bul}засичат,z ɐ s t͡ʃ ʃ ə t̪,0
{bul}засичахме,z ɐ s t͡ʃ ʃ ə x m ɛ,0
{bul}засичащ,z ɐ s t͡ʃ ʃ ə ʃ t̪,0
{bul}засичащи,z ɐ s t͡ʃ ʃ ə ʃ t̪ i,0
{bul}засичащият,z ɐ s t͡ʃ ʃ ə ʃ t̪ i j ə t̪,0
{bul}заслужава,z ə s ɫ o ʒ a v ə,0
{bul}заслужавал,z ə s ɫ o ʒ a v ə ɫ,0
{bul}заслужавалата,z ə s ɫ o ʒ a v ə ɫ ə t̪ ə,0
{bul}заслужавали,z ə s ɫ o ʒ a v ə ɫ i,0
{bul}заслужавало,z ə s ɫ o ʒ a v ə ɫ o̝,0
{bul}заслужаваме,z ə s ɫ o ʒ a v ə m ɛ,0
{bul}заслужавана,z ə s ɫ o ʒ a v ə n ə,0
{bul}заслужаваната,z ə s ɫ o ʒ a v ə n ə t̪ ə,0
{bul}заслужават,z ə s ɫ o ʒ a v ə t̪,0
{bul}заслужавате,z ə s ɫ o ʒ a v ə t̪ ɛ,0
{bul}заслужаваха,z ə s ɫ o ʒ a v ə x ə,0
{bul}заслужавахме,z ə s ɫ o ʒ a v ə x m ɛ,0
{bul}заслужаваш,z ə s ɫ o ʒ a v ə ʃ,0
{bul}заслужаваше,z ə s ɫ o ʒ a v ə ʃ ɛ,0
{bul}заслужаващ,z ə s ɫ o ʒ a v ə ʃ t̪,0
{bul}заслужаваща,z ə s ɫ o ʒ a v ə ʃ t̪ ə,0
