merged_spelling,ipa,langid
{kor}ㅁㅏㄴㅎㅏㄷㅏ,m a̠ n ɦ a̠ d a̠,0
{kor}ㅁㅏㄴㅎㅘ,m a̠ː n β w a̠,0
{kor}ㅁㅏㄹㄷㅏㅌㅜㅁ,m a̠ː ɭ d a̠ tʰ u m,0
{kor}ㅁㅏㄹㄸㅜㄱ,m a̠ ɭ t͈ u k̚,0
{kor}ㅁㅏㄹㅅㅏㄹㅎㅏㄷㅏ,m a̠ ɭ s͈ a̠ ɾ ɦ a̠ d a̠,0
{kor}ㅁㅏㄹㅎㅏㄷㅏ,m a̠ː ɾ ɦ a̠ d a̠,0
{kor}ㅁㅏㅇㅁㅏㄱ,m a̠ ŋ m a̠ k̚,0
{kor}ㅁㅐㅇㅝㄹ,m ɛː w ʌ̹ ɭ,0
{kor}ㅁㅓㄱㅜㄹㅣ,m ʌ̹ ɡ u ɾ i,0
{kor}ㅁㅓㅁㅜㄹㄷㅏ,m ʌ̹ m u ɭ d a̠,0
{kor}ㅁㅓㄱㄷㅏ,m ʌ̹ k̚ t͈ a̠,0
{kor}ㅁㅓㄴㅈㅓ,m ʌ̹ ɲ d͡ʑ ʌ̹,0
{kor}ㅁㅓㄴㅈㅣ,m ʌ̹ ɲ d͡ʑ i,0
{kor}ㅁㅔㄷㅏㄹ,m e̞ d a̠ ɭ,0
{kor}ㅁㅔㅁㅣㄹ,m e̞ m i ɭ,0
{kor}ㅁㅔㅇㅣㄹ,m e̞ i ɭ,0
{kor}ㅁㅔㄹㄹㅗ,m e̞ ɭ ɭ o̞,0
{kor}ㅁㅔㄹㄹㅗㄴ,m e̞ ɭ ɭ o̞ n,0
{kor}ㅁㅔㅅㄷㅏㄺ,m e̞ t̚ t͈ a̠ k̚,0
{kor}ㅁㅕㄴㅡㄹㅣ,m j ʌ̹ n ɯ ɾ i,0
{kor}ㅁㅕㄴㅎㅓㅈㅡㅇ,m j ɘː n ɦ ʌ̹ t͡ɕ͈ ɯ ŋ,0
{kor}ㅁㅕㅇㅅㅗ,m j ʌ̹ ŋ sʰ o̞,0
{kor}ㅁㅗㄱㅏㄷㅣㅅㅠ,m o̞ ɡ a̠ d i ɕʰ u,0
{kor}ㅁㅗㄱㅡㅁ,m o̞ ɡ ɯ m,0
{kor}ㅁㅗㄹㅏㄴ,m o̞ ɾ a̠ n,0
{kor}ㅁㅗㅇㅓ,m o̞ː ʌ̹,0
{kor}ㅁㅗㅇㅡㄷㅏ,m o̞ ɯ d a̠,0
{kor}ㅁㅗㅇㅡㅁㅈㅗㅎㅘ,m o̞ː ɯ m d͡ʑ o̞ β w a̠,0
{kor}ㅁㅗㄱㄹㅕㄴ,m o̞ ŋ ɲ j ʌ̹ n,0
{kor}ㅁㅗㄱㅂㅏㄹ,m o̞ k̚ p͈ a̠ ɭ,0
{kor}ㅁㅗㄱㅅㅜ,m o̞ k s͈ u,0
{kor}ㅁㅗㄱㅈㅓㄱ,m o̞ k̚ t͡ɕ͈ ʌ̹ k̚,0
{kor}ㅁㅗㅇㅇㅓ,m o̞ ŋ ʌ̹,0
{kor}ㅁㅜㄱㅜㅇㅎㅘ,m u ɡ u ŋ β w a̠,0
{kor}ㅁㅜㄱㅣㄱㅗ,m uː ɡ i ɡ o̞,0
{kor}ㅁㅜㄹㅡㅍ,m u ɾ ɯ p̚,0
{kor}ㅁㅜㅈㅣㅎㅏㄷㅏ,m u d͡ʑ i ɦ a̠ d a̠,0
{kor}ㅁㅜㅊㅓㄱ,m u t͡ɕʰ ʌ̹ k̚,0
{kor}ㅁㅜㅎㅏㄴ,m u ɦ a̠ n,0
{kor}ㅁㅜㄲㅇㅡㅁ,m u k͈ ɯ m,0
{kor}ㅁㅜㄴㄱㅜ,m u n ɡ u,0
{kor}ㅁㅜㄴㄷㅜㅇㅇㅣ,m u n d u ŋ i,0
{kor}ㅁㅜㄹㄷㅡㄹㄷㅏ,m u ɭ d ɯ ɭ d a̠,0
{kor}ㅁㅜㄹㅅㅜㄹㅣ,m u ɭ s͈ u ɾ i,0
{kor}ㅁㅣㄱㅏㄱ,m i ɡ a̠ k̚,0
{kor}ㅁㅣㄱㅜㄱ,m i ɡ u k̚,0
{kor}ㅁㅣㄴㅏㄹㅣ,m i n a̠ ɾ i,0
{kor}ㅁㅣㄷㅣㅇㅓ,m i d i ʌ̹,0
{kor}ㅁㅣㅅㅏ,m i sʰ a̠,0
{kor}ㅁㅣㅅㅏㅇ,m iː sʰ a̠ ŋ,0
{kor}ㅁㅣㅅㅓㅇㅅㅜㄱㅎㅏㄷㅏ,m iː sʰ ʌ̹ ŋ sʰ u kʰ a̠ d a̠,0
{kor}ㅁㅣㅅㅗㄴㅕ,m iː sʰ o̞ ɲ j ʌ̹,0
{kor}ㅁㅣㅅㅗㅈㅣㅅㄷㅏ,m i sʰ o̞ d͡ʑ i t̚ t͈ a̠,0
{kor}ㅁㅣㅅㅜㄹ,m iː sʰ u ɭ,0
{kor}ㅁㅣㅇㅏ,m i a̠,0
{kor}ㅁㅣㅎㅏㄱ,m iː ɦ a̠ k̚,0
{kor}ㅁㅣㅎㅏㅂㅈㅜㅇㄱㅜㄱ,m i ɦ a̠ p̚ t͡ɕ͈ u ŋ ɡ u k̚,0
{kor}ㅁㅣㄴㅅㅓ,m i n s͈ ʌ̹,0
{kor}ㅁㅣㄴㅇㅛ,m i ɲ j o,0
{kor}ㅁㅣㄹㄷㅗ,m i ɭ t͈ o̞,0
{kor}ㅂㅏㄱㅡㄷㅏㄷㅡ,p a̠ ɡ ɯ d a̠ d ɯ,0
{kor}ㅂㅏㄲㅏㅌㅉㅗㄱ,p a̠ k͈ a̠ t̚ t͡ɕ͈ o̞ k̚,0
{kor}ㅂㅏㄷㅏㅍㅛㅂㅓㅁ,p a̠ d a̠ pʰ j o b ʌ̹ m,0
{kor}ㅂㅏㄹㅏㅁ,p a̠ ɾ a̠ m,0
{kor}ㅂㅏㄹㅔㅇㅣㄴ,p a̠ ɾ e̞ i n,0
{kor}ㅂㅏㄹㅗ,p a̠ ɾ o̞,0
{kor}ㅂㅏㅂㅗ,p a̠ː b o̞,0
{kor}ㅂㅏㅇㅣㄹㅓㅅㅡ,p a̠ i ɾ ʌ̹ sʰ ɯ,0
{kor}ㅂㅏㅇㅣㅂㅡㄹ,p a̠ i b ɯ ɭ,0
{kor}ㅂㅏㅌㅏㅇ,p a̠ tʰ a̠ ŋ,0
{kor}ㅂㅏㄱㅊㅏ,p a̠ k̚ t͡ɕʰ a̠,0
{kor}ㅂㅏㄱㅌㅔㄹㅣㅇㅏ,p a̠ k̚ tʰ e̞ ɾ i a̠,0
{kor}ㅂㅏㄴㄷㅗㅊㅔ,p a̠ː n d o̞ t͡ɕʰ e̞,0
{kor}ㅂㅏㄴㅉㅏㄱㅂㅏㄴㅉㅏㄱ,p a̠ ɲ t͡ɕ͈ a̠ k̚ p͈ a̠ ɲ t͡ɕ͈ a̠ k̚,0
{kor}ㅂㅏㄴㅊㅏㄴ,p a̠ ɲ t͡ɕʰ a̠ n,0
{kor}ㅂㅏㄷㅇㅏㄷㅡㄹㅇㅣㄷㅏ,p a̠ d a̠ d ɯ ɾ i d a̠,0
{kor}ㅂㅏㄹㄱㅕㄴㅎㅏㄷㅏ,p a̠ ɭ ɡ j ʌ̹ n ɦ a̠ d a̠,0
{kor}ㅂㅏㄹㄲㅜㅁㅊㅣ,p a̠ ɭ k͈ u m t͡ɕʰ i,0
{kor}ㅂㅏㄹㅇㅡㅁ,p a̠ ɾ ɯ m,0
{kor}ㅂㅏㄺㄷㅏ,p a̠ k̚ t͈ a̠,0
{kor}ㅂㅏㅂㅅㅏㅇ,p a̠ p s͈ a̠ ŋ,0
{kor}ㅂㅏㅇㄱㅘㅇㅇㅕㅁ,p a̠ ŋ ɡ w a̠ ŋ ɲ j ʌ̹ m,0
{kor}ㅂㅏㅇㄱㅜ,p a̠ ŋ ɡ u,0
{kor}ㅂㅏㅇㅁㅏㅇㅇㅣ,p a̠ ŋ m a̠ ŋ i,0
{kor}ㅂㅏㅇㅇㅕㅇ,p a̠ː ŋ j ʌ̹ ŋ,0
{kor}ㅂㅏㅇㅈㅓㅇㅅㅣㄱ,p a̠ ŋ d͡ʑ ʌ̹ ŋ ɕʰ i k̚,0
{kor}ㅂㅏㅇㅈㅣ,p a̠ ŋ d͡ʑ i,0
{kor}ㅂㅐㅅㅣㅁㅇㅝㄴ,p ɛː ɕʰ i m w ʌ̹ n,0
{kor}ㅂㅐㅇㅜㅈㅏ,p ɛː u d͡ʑ a̠,0
{kor}ㅂㅓㄱㅡ,p ʌ̹ ɡ ɯ,0
{kor}ㅂㅓㄷㅡㄹㄱㅏㅈㅣ,p ʌ̹ d ɯ ɭ ɡ a̠ d͡ʑ i,0
{kor}ㅂㅓㅋㅡㄹ,p ʌ̹ k x ɯ ɭ,0
{kor}ㅂㅓㄹㄱㅓㅂㅓㅅㄷㅏ,p ʌ̹ ɭ ɡ ʌ̹ b ʌ̹ t̚ t͈ a̠,0
{kor}ㅂㅓㄹㄷㅏ,p ɘː ɭ d a̠,0
{kor}ㅂㅓㅁㅇㅟ,p ɘː m ɥ i,0
{kor}ㅂㅓㅁㅈㅚ,p ɘː m d͡ʑ w e̞,0
{kor}ㅂㅓㅁㅈㅜ,p ɘː m d͡ʑ u,0
{kor}ㅂㅔㅇㅣㄹㅜㅌㅡ,p e̞ i ɾ u tʰ ɯ,0
{kor}ㅂㅔㅇㅣㅋㅓㄴ,p e̞ i kʰ ʌ̹ n,0
{kor}ㅂㅕㄴㅎㅗㅅㅏ,p j ɘː n β o̞ sʰ a̠,0
{kor}ㅂㅕㅇㅇㅏㄹㅣ,p j ʌ̹ ŋ a̠ ɾ i,0
{kor}ㅂㅗㄱㅗ,p o̞ː ɡ o̞,0
{kor}ㅂㅗㄱㅡㄹㅂㅗㄱㅡㄹ,p o̞ ɡ ɯ ɭ b o̞ ɡ ɯ ɭ,0
{kor}ㅂㅗㅂㅕㅇ,p o̞ː b j ʌ̹ ŋ,0
{kor}ㅂㅗㅅㅓㄱ,p o̞ː sʰ ʌ̹ k̚,0
{kor}ㅂㅗㅅㅡㄴㅣㅇㅏ,p o̞ sʰ ɯ n i a̠,0
{kor}ㅂㅗㅈㅏㄹㄱㅓㅅㅇㅓㅄㄷㅏ,p o̞ d͡ʑ a̠ ɭ k͈ ʌ̹ sʰ ʌ̹ p̚ t͈ a̠,0
{kor}ㅂㅗㅈㅣ,p o̞ː d͡ʑ i,0
{kor}ㅂㅗㅌㅗㅇ,p o̞ː tʰ o̞ ŋ,0
{kor}ㅂㅗㄱㄱㅝㄴ,p o̞ k̚ k͈ w ʌ̹ n,0
{kor}ㅂㅗㄱㅅㅗㅅㅜ,p o̞ k s͈ o̞ s͈ u,0
{kor}ㅂㅗㄱㅅㅜㅎㅏㄷㅏ,p o̞ k s͈ u ɦ a̠ d a̠,0
{kor}ㅂㅗㄱㅅㅡㄹㅓㅂㄷㅏ,p o̞ k s͈ ɯ ɾ ʌ̹ p̚ t͈ a̠,0
{kor}ㅂㅗㄹㅇㅣㄹ,p o̞ː ʎ ʎ i ɭ,0
{kor}ㅂㅜㄷㅏㅍㅔㅅㅡㅌㅡ,p u d a̠ pʰ e̞ sʰ ɯ tʰ ɯ,0
{kor}ㅂㅜㄷㅏㅁㅎㅏㄷㅏ,p uː d a̠ m ɦ a̠ d a̠,0
{kor}ㅂㅜㄷㅡㄹㅓㅂㄷㅏ,p u d ɯ ɾ ʌ̹ p̚ t͈ a̠,0
{kor}ㅂㅜㄷㅡㄹ,p u d ɯ ɭ,0
{kor}ㅂㅜㄹㅡㅁ,p u ɾ ɯ m,0
{kor}ㅂㅜㄹㅣ,p u ɾ i,0
{kor}ㅂㅜㅁㅗ,p u m o̞,0
{kor}ㅂㅜㅅㅜ,p u sʰ u,0
{kor}ㅂㅜㅅㅡㄹㅓㄱㅂㅜㅅㅡㄹㅓㄱ,p u sʰ ɯ ɾ ʌ̹ k̚ p͈ u sʰ ɯ ɾ ʌ̹ k̚,0
{kor}ㅂㅜㅆㅓㄱ,p u s͈ ʌ̹ k̚,0
{kor}ㅂㅜㅈㅗㄹㅣ,p u d͡ʑ o̞ ɾ i,0
{kor}ㅂㅜㅋㅜㄹㅔㅅㅠㅌㅣ,p u kʰ u ɾ e̞ ɕʰ u tʰ i,0
{kor}ㅂㅜㅎㅚㅈㅏㅇ,p uː β w e̞ d͡ʑ a̠ ŋ,0
{kor}ㅂㅜㄱㅂㅏㄴㄱㅜ,p u k̚ p͈ a̠ n ɡ u,0
{kor}ㅂㅜㄱㅅㅜㅍㅈㅟ,p u k s͈ u p̚ t͡ɕ͈ ɥ i,0
{kor}ㅂㅜㄱㅇㅏㅁㅔㄹㅣㅋㅏ,p u ɡ a̠ m e̞ ɾ i kʰ a̠,0
{kor}ㅂㅜㄱㅎㅏㄴㅇㅓ,p u kʰ a̠ n ʌ̹,0
{kor}ㅂㅜㄴㄹㅑㅇ,p uː ʎ ʎ j a̠ ŋ,0
{kor}ㅂㅜㄴㄹㅠ,p u ʎ ʎ j u,0
{kor}ㅂㅜㄴㄹㅣ,p u ʎ ʎ i,0
{kor}ㅂㅜㄴㅁㅛ,p u n m j o,0
{kor}ㅂㅜㄴㅅㅏ,p u n sʰ a̠,0
{kor}ㅂㅜㄴㅈㅓㅁ,p u ɲ d͡ʑ ʌ̹ m,0
{kor}ㅂㅜㄴㅍㅣㄹ,p u n pʰ i ɭ,0
{kor}ㅂㅜㄹㄷㅗㅈㅓ,p u ɭ d o̞ d͡ʑ ʌ̹,0
{kor}ㅂㅜㄹㄹㅑㅇ,p u ʎ ʎ j a̠ ŋ,0
{kor}ㅂㅜㄹㅁㅕㄹ,p u ɭ m j ʌ̹ ɭ,0
{kor}ㅂㅜㄹㅍㅣㄹㅇㅛㅎㅏㄷㅏ,p u ɭ pʰ i ɾ j o ɦ a̠ d a̠,0
{kor}ㅂㅣㄱㅗㄹ,p iː ɡ o̞ ɭ,0
{kor}ㅂㅣㄱㅛㅈㅓㄱ,p iː ɡ j o d͡ʑ ʌ̹ k̚,0
{kor}ㅂㅣㄱㅛㅎㅏㄷㅏ,p iː ɡ j o ɦ a̠ d a̠,0
{kor}ㅂㅣㄱㅜㄹㅡㅁ,p i ɡ u ɾ ɯ m,0
{kor}ㅂㅣㄴㅡㄹ,p i n ɯ ɭ,0
{kor}ㅂㅣㄹㅗㅅㅗ,p i ɾ o̞ sʰ o̞,0
{kor}ㅂㅣㅁㅣㄹㄹㅣ,p iː m i ʎ ʎ i,0
{kor}ㅂㅣㅁㅣㄹㅂㅓㄴㅎㅗ,p iː m i ɭ b ʌ̹ n β o̞,0
{kor}ㅂㅣㅂㅏㅇ,p i b a̠ ŋ,0
{kor}ㅂㅣㅊㅣㅂㅏㄹㄹㅣㅂㅗㄹ,p i t͡ɕʰ i b a̠ ʎ ʎ i b o̞ ɭ,0
{kor}ㅂㅣㅌㅡㅂㅏㄱㅅㅡ,p i tʰ ɯ b a̠ k s͈ ɯ,0
{kor}ㅂㅣㅌㅡㅋㅗㅇㅣㄴ,p i tʰ ɯ kʰ o̞ i n,0
{kor}ㅂㅣㅎㅏㄷㅏ,p iː ɦ a̠ d a̠,0
{kor}ㅂㅣㄴㄴㅛ,p i n ɲ j o,0
{kor}ㅂㅣㄴㄷㅗ,p i n d o̞,0
{kor}ㅂㅣㅅㄱㅡㅁ,p i t̚ k͈ ɯ m,0
{kor}ㅂㅣㅅㅈㅏㄹㅜ,p i t̚ t͡ɕ͈ a̠ ɾ u,0
{kor}ㅂㅣㅅㅈㅏㅇㅃㅕ,p i t̚ t͡ɕ͈ a̠ ŋ p͈ j ʌ̹,0
{kor}ㅂㅣㅇㅂㅣㅇ,p i ŋ b i ŋ,0
{kor}ㅃㅏㄹㅇㅏㅁㅓㄱㄷㅏ,p͈ a̠ ɾ a̠ m ʌ̹ k̚ t͈ a̠,0
{kor}ㅃㅜㅁㄷㅏ,p͈ uː m t͈ a̠,0
{kor}ㅅㅏㄱㅓㄹㅣ,sʰ a̠ː ɡ ʌ̹ ɾ i,0
{kor}ㅅㅏㄱㅓㄴ,sʰ a̠ː k͈ ʌ̹ n,0
{kor}ㅅㅏㄱㅗㄹ,sʰ a̠ː ɡ o̞ ɭ,0
{kor}ㅅㅏㄱㅣㄲㅜㄴ,sʰ a̠ ɡ i k͈ u n,0
{kor}ㅅㅏㄹㅡㄹㅡ,sʰ a̠ ɾ ɯ ɾ ɯ,0
{kor}ㅅㅏㄹㅣㅂ,sʰ a̠ ɾ i p̚,0
{kor}ㅅㅏㅁㅜㄹ,sʰ a̠ː m u ɭ,0
{kor}ㅅㅏㅇㅏㄱ,sʰ a̠ a̠ k̚,0
{kor}ㅅㅏㅊㅏㅇ,sʰ a̠ t͡ɕʰ a̠ ŋ,0
{kor}ㅅㅏㅊㅓㄴ,sʰ a̠ː t͡ɕʰ ʌ̹ n,0
{kor}ㅅㅏㅊㅣㅍㅜㅁ,sʰ a̠ t͡ɕʰ i pʰ u m,0
{kor}ㅅㅏㅎㅏㄷㅏ,sʰ a̠ ɦ a̠ d a̠,0
{kor}ㅅㅏㅎㅚㅈㅓㄱ,sʰ a̠ β w e̞ d͡ʑ ʌ̹ k̚,0
{kor}ㅅㅏㅎㅚㅈㅜㅇㅢ,sʰ a̠ β w e̞ d͡ʑ u ɰ i,0
{kor}ㅅㅏㄴㅅㅓ,sʰ a̠ n sʰ ʌ̹,0
{kor}ㅅㅏㄴㅅㅜㄹ,sʰ a̠ː n sʰ u ɭ,0
{kor}ㅅㅏㄴㅎㅗㅊㅗ,sʰ a̠ n β o̞ t͡ɕʰ o̞,0
{kor}ㅅㅏㄹㅇㅣㄴㅈㅏ,sʰ a̠ ɾ i ɲ d͡ʑ a̠,0
{kor}ㅅㅏㅂㅇㅣㅂㄱㅗㄱ,sʰ a̠ b i p̚ k͈ o̞ k̚,0
{kor}ㅅㅏㅇㅅㅏㅇ,sʰ a̠ː ŋ sʰ a̠ ŋ,0
{kor}ㅅㅏㅇㅅㅓㅇ,sʰ a̠ː ŋ sʰ ʌ̹ ŋ,0
{kor}ㅅㅏㅇㅅㅗㄱ,sʰ a̠ ŋ sʰ o̞ k̚,0
{kor}ㅅㅏㅇㅇㅣㅎㅏㄷㅏ,sʰ a̠ ŋ i ɦ a̠ d a̠,0
{kor}ㅅㅏㅇㅎㅘㄴㄷㅚㄷㅏ,sʰ a̠ ŋ β w a̠ n d w e̞ d a̠,0
{kor}ㅅㅑㅁㅍㅜ,ɕʰ a̠ m pʰ u,0
{kor}ㅅㅓㄹㅓㅂㄷㅏ,sʰ ɘː ɾ ʌ̹ p̚ t͈ a̠,0
{kor}ㅅㅓㄹㅡㄴ,sʰ ʌ̹ ɾ ɯ n,0
{kor}ㅅㅓㅅㅓㅎㅣ,sʰ ɘː sʰ ʌ̹ ʝ i,0
{kor}ㅅㅓㅅㅜㄹ,sʰ ɘː sʰ u ɭ,0
{kor}ㅅㅓㅇㅑㅇㅈㅏㄷㅜ,sʰ ʌ̹ j a̠ ŋ d͡ʑ a̠ d u,0
{kor}ㅅㅓㅍㅛ,sʰ ʌ̹ pʰ j o,0
{kor}ㅅㅓㄱㅂㅏㅇ,sʰ ʌ̹ k̚ p͈ a̠ ŋ,0
{kor}ㅅㅓㄴㄱㅛㅅㅏ,sʰ ʌ̹ n ɡ j o sʰ a̠,0
{kor}ㅅㅓㄴㅈㅏㅇ,sʰ ʌ̹ ɲ d͡ʑ a̠ ŋ,0
{kor}ㅅㅓㄴㅈㅣㄴㄱㅜㄱ,sʰ ʌ̹ ɲ d͡ʑ i n ɡ u k̚,0
{kor}ㅅㅓㄹㅁㅏ,sʰ ʌ̹ ɭ m a̠,0
{kor}ㅅㅓㄹㅎㅘ,sʰ ʌ̹ ɾ β w a̠,0
{kor}ㅅㅓㅇㄱㅏ,sʰ ɘː ŋ ɡ a̠,0
{kor}ㅅㅓㅇㄹㅣㅂ,sʰ ʌ̹ ŋ n i p̚,0
{kor}ㅅㅓㅇㅈㅗ,sʰ ʌ̹ ŋ d͡ʑ o̞,0
{kor}ㅅㅔㄱㅡㅁ,sʰ e̞ː ɡ ɯ m,0
{kor}ㅅㅔㄹㅗ,sʰ e̞ː ɾ o̞,0
{kor}ㅅㅔㅇㅛ,sʰ e̞ j o,0
{kor}ㅅㅔㄴㅌㅓ,s͈ e̞ n tʰ ʌ̹,0
{kor}ㅅㅕㅊㅡ,ɕʰ ʌ̹ t͡ɕʰ ɯ,0
{kor}ㅅㅗㄴㅏㅁㅜ,sʰ o̞ n a̠ m u,0
{kor}ㅅㅗㅁㅜㄴ,sʰ o̞ː m u n,0
{kor}ㅅㅗㅂㅣㅇㅔㅌㅡ,sʰ o̞ b i e̞ tʰ ɯ,0
{kor}ㅅㅗㅅㅗㅇ,sʰ o̞ sʰ o̞ ŋ,0
{kor}ㅅㅗㅇㅛㅇㄷㅗㄹㅇㅣ,sʰ o̞ j o ŋ d o̞ ɾ i,0
{kor}ㅅㅗㅇㅟ,sʰ o̞ː ɥ i,0
{kor}ㅅㅗㅍㅜㅇ,sʰ o̞ pʰ u ŋ,0
{kor}ㅅㅗㅎㅕㅇ,sʰ o̞ː ʝ j ʌ̹ ŋ,0
{kor}ㅅㅗㄱㅇㅓ,sʰ o̞ ɡ ʌ̹,0
{kor}ㅅㅗㄴㅃㅕㄱ,sʰ o̞ n p͈ j ʌ̹ k̚,0
{kor}ㅅㅗㄴㅅㅏㅇ,sʰ o̞ː n sʰ a̠ ŋ,0
{kor}ㅅㅗㄴㅈㅏ,sʰ o̞ ɲ d͡ʑ a̠,0
{kor}ㅅㅗㅇㄱㅜ,sʰ o̞ː ŋ ɡ u,0
{kor}ㅅㅚㄱㅣㄹㅓㄱㅣ,sʰ w e̞ ɡ i ɾ ʌ̹ ɡ i,0
{kor}ㅅㅛㅋㅡ,ɕʰ o k x ɯ,0
{kor}ㅅㅜㄱㅏㅂ,sʰ u ɡ a̠ p̚,0
{kor}ㅅㅜㄱㅚ,sʰ u ɡ w e̞,0
{kor}ㅅㅜㅂㅓㅂ,sʰ u p͈ ʌ̹ p̚,0
{kor}ㅅㅜㅅㅏㅎㅏㄱ,sʰ u sʰ a̠ ɦ a̠ k̚,0
{kor}ㅅㅜㅅㅏㅇㅎㅏㄷㅏ,sʰ u sʰ a̠ ŋ ɦ a̠ d a̠,0
{kor}ㅅㅜㅅㅓㅇ,sʰ u sʰ ʌ̹ ŋ,0
{kor}ㅅㅜㅅㅜ,sʰ u sʰ u,0
{kor}ㅅㅜㅇㅣㅂ,sʰ u i p̚,0
{kor}ㅅㅜㅈㅓㅇㄹㅏㄴ,sʰ u d͡ʑ ʌ̹ ŋ n a̠ n,0
{kor}ㅅㅜㅈㅗㄱㄱㅘㄴ,sʰ u d͡ʑ o̞ k̚ k͈ w a̠ n,0
{kor}ㅅㅜㅍㅕㅇ,sʰ u pʰ j ʌ̹ ŋ,0
{kor}ㅅㅜㅎㅘㄱㅣ,sʰ u β w a̠ ɡ i,0
{kor}ㅅㅜㄱㅈㅔ,sʰ u k̚ t͡ɕ͈ e̞,0
{kor}ㅅㅜㄴㄱㅛㅈㅏ,sʰ u n ɡ j o d͡ʑ a̠,0
{kor}ㅅㅜㄹㅂㅕㅇ,sʰ u ɭ p͈ j ʌ̹ ŋ,0
{kor}ㅅㅡㄹㅣㄹㅏㅇㅋㅏ,sʰ ɯ ɾ i ɾ a̠ ŋ kʰ a̠,0
{kor}ㅅㅡㅋㅔㅇㅣㅌㅡ,sʰ ɯ kʰ e̞ i tʰ ɯ,0
{kor}ㅅㅡㅌㅠㅇㅓㄷㅣㅅㅡ,sʰ ɯ tʰ j u ʌ̹ d i sʰ ɯ,0
{kor}ㅅㅡㅌㅡㄹㅔㅇㅣㅌㅡ,sʰ ɯ tʰ ɯ ɾ e̞ i tʰ ɯ,0
{kor}ㅅㅡㅌㅣㅋㅓ,sʰ ɯ tʰ i kʰ ʌ̹,0
{kor}ㅅㅡㅍㅏㄱㅔㅌㅣ,sʰ ɯ pʰ a̠ ɡ e̞ tʰ i,0
{kor}ㅅㅡㄹㄱㅣ,sʰ ɯ ɭ ɡ i,0
{kor}ㅅㅡㅂㄱㅕㄱ,sʰ ɯ p̚ k͈ j ʌ̹ k̚,0
{kor}ㅅㅡㅇㅎㅏㅎㅏㄷㅏ,sʰ ɯ ŋ ɦ a̠ ɦ a̠ d a̠,0
{kor}ㅅㅣㄱㅗㄹ,ɕʰ i ɡ o̞ ɭ,0
{kor}ㅅㅣㄷㅡㄴㅣ,ɕʰ i d ɯ n i,0
{kor}ㅅㅣㅅㅡㅌㅓ,ɕʰ i sʰ ɯ tʰ ʌ̹,0
{kor}ㅅㅣㅅㅡㅌㅔㅁ,ɕ͈ i sʰ ɯ tʰ e̞ m,0
{kor}ㅅㅣㅇㅏㅂㅓㅈㅣ,ɕʰ i a̠ b ʌ̹ d͡ʑ i,0
{kor}ㅅㅣㅇㅓㅁㅓㄴㅣ,ɕʰ i ʌ̹ m ʌ̹ n i,0
{kor}ㅅㅣㅈㅔ,ɕʰ i d͡ʑ e̞,0
{kor}ㅅㅣㄱㄱㅣㅅㅔㅊㅓㄱㄱㅣ,ɕʰ i k̚ k͈ i sʰ e̞ t͡ɕʰ ʌ̹ k̚ k͈ i,0
{kor}ㅅㅣㄱㅅㅏ,ɕʰ i k s͈ a̠,0
{kor}ㅅㅣㄱㅍㅜㅁ,ɕʰ i k̚ pʰ u m,0
{kor}ㅅㅣㄴㄹㅏ,ɕʰ i ɭ ɭ a̠,0
{kor}ㅅㅣㄴㅅㅗㄱ,ɕʰ iː n sʰ o̞ k̚,0
{kor}ㅅㅣㄴㅅㅜ,ɕʰ i n sʰ u,0
{kor}ㅅㅣㄴㅈㅏㅇㅇㅟ,ɕʰ i ɲ d͡ʑ a̠ ŋ ɥ i,0
{kor}ㅅㅣㄴㅎㅕㅇ,ɕʰ iː n ʝ j ʌ̹ ŋ,0
{kor}ㅅㅣㄹㅅㅡㅂ,ɕʰ i ɭ s͈ ɯ p̚,0
{kor}ㅅㅣㄹㅅㅣ,ɕʰ i ɭ ɕ͈ i,0
{kor}ㅅㅣㄹㅈㅏㅇ,ɕʰ i ʎ t͡ɕ͈ a̠ ŋ,0
{kor}ㅅㅣㄹㅊㅓㄴ,ɕʰ i ʎ t͡ɕʰ ʌ̹ n,0
{kor}ㅅㅣㅀㅇㅓㅎㅏㄷㅏ,ɕʰ i ɾ ʌ̹ ɦ a̠ d a̠,0
{kor}ㅅㅣㅁㄹㅏㄴㅎㅏㄷㅏ,ɕʰ i m n a̠ n ɦ a̠ d a̠,0
{kor}ㅅㅣㅁㅅㅏㅅㅜㄱㄱㅗ,ɕʰ iː m sʰ a̠ sʰ u k̚ k͈ o̞,0
{kor}ㅅㅣㅂㅈㅏ,ɕʰ i p̚ t͡ɕ͈ a̠,0
{kor}ㅆㅏㅇㄲㅓㅍㅜㄹ,s͈ a̠ ŋ k͈ ʌ̹ pʰ u ɭ,0
{kor}ㅆㅏㅇㄷㅣㄱㅡㄷ,s͈ a̠ ŋ d i ɡ ɯ t̚,0
{kor}ㅆㅏㅇㅇㅏㄴㄱㅕㅇ,s͈ a̠ ŋ a̠ n ɡ j ʌ̹ ŋ,0
{kor}ㅆㅏㅎㄷㅏ,s͈ a̠ tʰ a̠,0
{kor}ㅆㅓㅇㅜㅈㅣ,s͈ ʌ̹ u d͡ʑ i,0
{kor}ㅆㅗㄴㅅㅏㄹㄱㅏㅌㅇㅣ,s͈ o̞ n sʰ a̠ ɭ ɡ a̠ t͡ɕʰ i,0
{kor}ㅆㅣㄹㅡㅁ,ɕ͈ i ɾ ɯ m,0
