merged_spelling,ipa,langid
{hun}esemény,ɛ ʃ ɛ m eː ɲ,0
{hun}események,ɛ ʃ ɛ m eː ɲ ɛ k,0
{hun}eseményt,ɛ ʃ ɛ m eː ɲ t,0
{hun}esetleg,ɛ ʃ ɛ t l ɛ ɡ,0
{hun}esetleges,ɛ ʃ ɛ t l ɛ ɡ ɛ ʃ,0
{hun}esetlegesen,ɛ ʃ ɛ t l ɛ ɡ ɛ ʃ ɛ n,0
{hun}esett,ɛ ʃ ɛ tː,0
{hun}esetében,ɛ ʃ ɛ t eː b ɛ n,0
{hun}esetén,ɛ ʃ ɛ t eː n,0
{hun}eshet,ɛ ʃ h ɛ t,0
{hun}esik,ɛ ʃ i k,0
{hun}esküvői,ɛ ʃ k y v øː j i,0
{hun}esni,ɛ ʃ n i,0
{hun}estek,ɛ ʃ t ɛ k,0
{hun}esten,ɛ ʃ t ɛ n,0
{hun}esterházy,ɛ s t ɛ r ɦ aː z i,0
{hun}esti,ɛ ʃ t i,0
{hun}estig,ɛ ʃ t i ɡ,0
{hun}eszembe,ɛ s ɛ m b ɛ,0
{hun}eszerint,ɛ s ɛ r i n t,0
{hun}eszik,ɛ s i k,0
{hun}eszköz,ɛ s k ø z,0
{hun}eszközeivel,ɛ s k ø z ɛ j i v ɛ l,0
{hun}eszközt,ɛ s k ø s t,0
{hun}eszközzel,ɛ s k ø zː ɛ l,0
{hun}eszközök,ɛ s k ø z ø k,0
{hun}eszközöket,ɛ s k ø z ø k ɛ t,0
{hun}eszmények,ɛ s m eː ɲ ɛ k,0
{hun}esztek,ɛ s t ɛ k,0
{hun}esztendő,ɛ s t ɛ n d øː,0
{hun}esztendős,ɛ s t ɛ n d øː ʃ,0
{hun}eszter,ɛ s t ɛ r,0
{hun}esztergomi,ɛ s t ɛ r ɡ o m i,0
{hun}esztétikus,ɛ s t eː t i k u ʃ,0
{hun}eszébe,ɛ s eː b ɛ,0
{hun}eszünk,ɛ s y ŋ k,0
{hun}eséllyel,ɛ ʃ eː jː ɛ l,0
{hun}esély,ɛ ʃ eː j,0
{hun}esélye,ɛ ʃ eː j ɛ,0
{hun}esélyekkel,ɛ ʃ eː j ɛ kː ɛ l,0
{hun}esélyes,ɛ ʃ eː j ɛ ʃ,0
{hun}esélyt,ɛ ʃ eː j t,0
{hun}eső,ɛ ʃ øː,0
{hun}esős,ɛ ʃ øː ʃ,0
{hun}etnikai,ɛ t n i k ɒ j i,0
{hun}eu,ɛ u,0
{hun}euró,ɛ u r oː,0
{hun}európa,ɛ u r oː p ɒ,0
{hun}európai,ɛ u r oː p ɒ j i,0
{hun}eurót,ɛ u r oː t,0
{hun}evangélikus,ɛ v ɒ ŋ ɡ eː l i k u ʃ,0
{hun}evangélista,ɛ v ɒ ŋ ɡ eː l i ʃ t ɒ,0
{hun}evangélium,ɛ v ɒ ŋ ɡ eː l i j u m,0
{hun}evangéliumok,ɛ v ɒ ŋ ɡ eː l i j u m o k,0
{hun}evezős,ɛ v ɛ z øː ʃ,0
{hun}expedíció,ɛ k s p ɛ d iː t͡s i j oː,0
{hun}export,ɛ k s p o r t,0
{hun}extra,ɛ k s t r ɒ,0
{hun}extrák,ɛ k s t r aː k,0
{hun}ez,ɛ z,0
{hun}ezek,ɛ z ɛ k,0
{hun}ezekbe,ɛ z ɛ ɡ b ɛ,0
{hun}ezekből,ɛ z ɛ ɡ b øː l,0
{hun}ezeken,ɛ z ɛ k ɛ n,0
{hun}ezeket,ɛ z ɛ k ɛ t,0
{hun}ezekkel,ɛ z ɛ kː ɛ l,0
{hun}ezeknek,ɛ z ɛ k n ɛ k,0
{hun}ezeknél,ɛ z ɛ k n eː l,0
{hun}ezektől,ɛ z ɛ k t øː l,0
{hun}ezelőtt,ɛ z ɛ l øː tː,0
{hun}ezen,ɛ z ɛ n,0
{hun}ezenkívül,ɛ z ɛ ŋ k iː v y l,0
{hun}ezentúl,ɛ z ɛ n t uː l,0
{hun}ezer,ɛ z ɛ r,0
{hun}ezernyi,ɛ z ɛ r ɲ i,0
{hun}ezerszer,ɛ z ɛ r s ɛ r,0
{hun}ezoterikus,ɛ z o t ɛ r i k u ʃ,0
{hun}ezred,ɛ z r ɛ d,0
{hun}ezredes,ɛ z r ɛ d ɛ ʃ,0
{hun}ezren,ɛ z r ɛ n,0
{hun}ezres,ɛ z r ɛ ʃ,0
{hun}ezt,ɛ s t,0
{hun}ezzel,ɛ zː ɛ l,0
{hun}ezáltal,ɛ z aː l t ɒ l,0
{hun}ezúttal,ɛ z uː tː ɒ l,0
{hun}ezüst,ɛ z y ʃ t,0
{hun}ezüstérmes,ɛ z y ʃ t eː r m ɛ ʃ,0
{hun}eötvös,ø t v ø ʃ,0
{hun}fa,f ɒ,0
{hun}fajta,f ɒ j t ɒ,0
{hun}fakad,f ɒ k ɒ d,0
{hun}fal,f ɒ l,0
{hun}falat,f ɒ l ɒ t,0
{hun}falevelek,f ɒ l ɛ v ɛ l ɛ k,0
{hun}falra,f ɒ rː ɒ,0
{hun}falu,f ɒ l u,0
{hun}falunk,f ɒ l u ŋ k,0
{hun}falusi,f ɒ l u ʃ i,0
{hun}falvak,f ɒ l v ɒ k,0
{hun}fanatikus,f ɒ n ɒ t i k u ʃ,0
{hun}fantasztikus,f ɒ n t ɒ s t i k u ʃ,0
{hun}fantázia,f ɒ n t aː z i j ɒ,0
{hun}farag,f ɒ r ɒ ɡ,0
{hun}farkát,f ɒ r k aː t,0
{hun}farmerben,f ɒ r m ɛ r b ɛ n,0
{hun}farmon,f ɒ r m o n,0
{hun}fart,f ɒ r t,0
{hun}fasiszta,f ɒ ʃ i s t ɒ,0
{hun}faxon,f ɒ k s o n,0
{hun}fazekas,f ɒ z ɛ k ɒ ʃ,0
{hun}februárban,f ɛ b r u aː r b ɒ n,0
{hun}februártól,f ɛ b r u aː r t oː l,0
{hun}fedél,f ɛ d eː l,0
{hun}fedélzeti,f ɛ d eː l z ɛ t i,0
{hun}fegyver,f ɛ ɟ v ɛ r,0
{hun}fegyverek,f ɛ ɟ v ɛ r ɛ k,0
{hun}fegyvereket,f ɛ ɟ v ɛ r ɛ k ɛ t,0
{hun}fegyveres,f ɛ ɟ v ɛ r ɛ ʃ,0
{hun}fegyvert,f ɛ ɟ v ɛ r t,0
{hun}fehér,f ɛ ɦ eː r,0
{hun}fehérek,f ɛ ɦ eː r ɛ k,0
{hun}fehérjék,f ɛ ɦ eː r j eː k,0
{hun}fej,f ɛ j,0
{hun}fejből,f ɛ j b øː l,0
{hun}feje,f ɛ j ɛ,0
{hun}fejezet,f ɛ j ɛ z ɛ t,0
{hun}fejjel,f ɛ jː ɛ l,0
{hun}fejlemény,f ɛ j l ɛ m eː ɲ,0
{hun}fejleményeket,f ɛ j l ɛ m eː ɲ ɛ k ɛ t,0
{hun}fejleszteni,f ɛ j l ɛ s t ɛ n i,0
{hun}fejlesztés,f ɛ j l ɛ s t eː ʃ,0
{hun}fejlesztése,f ɛ j l ɛ s t eː ʃ ɛ,0
{hun}fejlesztési,f ɛ j l ɛ s t eː ʃ i,0
{hun}fejlesztést,f ɛ j l ɛ s t eː ʃ t,0
{hun}fejlesztésének,f ɛ j l ɛ s t eː ʃ eː n ɛ k,0
{hun}fejlesztői,f ɛ j l ɛ s t øː j i,0
{hun}fejlesztők,f ɛ j l ɛ s t øː k,0
{hun}fejlett,f ɛ j l ɛ tː,0
{hun}fejlődik,f ɛ j l øː d i k,0
{hun}fejlődés,f ɛ j l øː d eː ʃ,0
{hun}fejlődése,f ɛ j l øː d eː ʃ ɛ,0
{hun}fejlődési,f ɛ j l øː d eː ʃ i,0
{hun}fejlődésnek,f ɛ j l øː d eː ʃ n ɛ k,0
{hun}fejlődő,f ɛ j l øː d øː,0
{hun}fejtsék,f ɛ j t͡ʃ eː k,0
{hun}fejébe,f ɛ j eː b ɛ,0
{hun}fejében,f ɛ j eː b ɛ n,0
{hun}fejér,f ɛ j eː r,0
{hun}fejét,f ɛ j eː t,0
{hun}fejünk,f ɛ j y ŋ k,0
{hun}fekete,f ɛ k ɛ t ɛ,0
{hun}fekszik,f ɛ k s i k,0
{hun}fekvés,f ɛ k v eː ʃ,0
{hun}fekvő,f ɛ k v øː,0
{hun}fel,f ɛ l,0
{hun}feladat,f ɛ l ɒ d ɒ t,0
{hun}feladata,f ɛ l ɒ d ɒ t ɒ,0
{hun}feladatai,f ɛ l ɒ d ɒ t ɒ j i,0
{hun}feladatnak,f ɛ l ɒ d ɒ t n ɒ k,0
{hun}feladatok,f ɛ l ɒ d ɒ t o k,0
{hun}feladatokat,f ɛ l ɒ d ɒ t o k ɒ t,0
{hun}feladatot,f ɛ l ɒ d ɒ t o t,0
{hun}feladatát,f ɛ l ɒ d ɒ t aː t,0
{hun}feladók,f ɛ l ɒ d oː k,0
{hun}felbontás,f ɛ l b o n t aː ʃ,0
{hun}felbukkanó,f ɛ l b u kː ɒ n oː,0
{hun}feldobja,f ɛ l d o b j ɒ,0
{hun}feldolgozása,f ɛ l d o l ɡ o z aː ʃ ɒ,0
{hun}feldolgozó,f ɛ l d o l ɡ o z oː,0
{hun}fele,f ɛ l ɛ,0
{hun}feledjük,f ɛ l ɛ ɟː y k,0
{hun}felejthető,f ɛ l ɛ j t h ɛ t øː,0
{hun}felek,f ɛ l ɛ k,0
{hun}felelős,f ɛ l ɛ l øː ʃ,0
{hun}felelősek,f ɛ l ɛ l øː ʃ ɛ k,0
{hun}felelősség,f ɛ l ɛ l øː ʃː eː ɡ,0
{hun}felelősséget,f ɛ l ɛ l øː ʃː eː ɡ ɛ t,0
{hun}felelősséggel,f ɛ l ɛ l øː ʃː eː ɡː ɛ l,0
{hun}felelősségre,f ɛ l ɛ l øː ʃː eː ɡ r ɛ,0
{hun}felelősségtudat,f ɛ l ɛ l øː ʃː eː k t u d ɒ t,0
{hun}felelősségét,f ɛ l ɛ l øː ʃː eː ɡ eː t,0
{hun}felesleges,f ɛ l ɛ ʃ l ɛ ɡ ɛ ʃ,0
{hun}feleség,f ɛ l ɛ ʃ eː ɡ,0
{hun}feleségem,f ɛ l ɛ ʃ eː ɡ ɛ m,0
{hun}felet,f ɛ l ɛ t,0
{hun}felett,f ɛ l ɛ tː,0
{hun}feletti,f ɛ l ɛ tː i,0
{hun}felfedezni,f ɛ l f ɛ d ɛ z n i,0
{hun}felfedezés,f ɛ l f ɛ d ɛ z eː ʃ,0
{hun}felfedezők,f ɛ l f ɛ d ɛ z øː k,0
{hun}felhasználható,f ɛ l ɦ ɒ s n aː l ɦ ɒ t oː,0
{hun}felhasználni,f ɛ l ɦ ɒ s n aː l n i,0
{hun}felhasználva,f ɛ l ɦ ɒ s n aː l v ɒ,0
{hun}felhasználás,f ɛ l ɦ ɒ s n aː l aː ʃ,0
{hun}felhasználásra,f ɛ l ɦ ɒ s n aː l aː ʃ r ɒ,0
{hun}felhasználó,f ɛ l ɦ ɒ s n aː l oː,0
{hun}felhasználók,f ɛ l ɦ ɒ s n aː l oː k,0
{hun}felhasználóknak,f ɛ l ɦ ɒ s n aː l oː k n ɒ k,0
{hun}felhők,f ɛ l ɦ øː k,0
{hun}felhőszakadás,f ɛ l ɦ øː s ɒ k ɒ d aː ʃ,0
{hun}felirat,f ɛ l i r ɒ t,0
{hun}feliratok,f ɛ l i r ɒ t o k,0
{hun}felismerhető,f ɛ l i ʃ m ɛ r ɦ ɛ t øː,0
{hun}felismerés,f ɛ l i ʃ m ɛ r eː ʃ,0
{hun}felkavaró,f ɛ l k ɒ v ɒ r oː,0
{hun}felkelés,f ɛ l k ɛ l eː ʃ,0
{hun}felkészült,f ɛ l k eː s y l t,0
{hun}felkészülés,f ɛ l k eː s y l eː ʃ,0
{hun}felkészülést,f ɛ l k eː s y l eː ʃ t,0
{hun}fellépés,f ɛ lː eː p eː ʃ,0
{hun}felmelegedés,f ɛ l m ɛ l ɛ ɡ ɛ d eː ʃ,0
{hun}felmérés,f ɛ l m eː r eː ʃ,0
{hun}felmérések,f ɛ l m eː r eː ʃ ɛ k,0
{hun}felnőtt,f ɛ l n øː tː,0
{hun}felosztás,f ɛ l o s t aː ʃ,0
{hun}felszerelve,f ɛ l s ɛ r ɛ l v ɛ,0
{hun}felszerelés,f ɛ l s ɛ r ɛ l eː ʃ,0
{hun}felszállás,f ɛ l s aː lː aː ʃ,0
{hun}felszálló,f ɛ l s aː lː oː,0
{hun}felszíne,f ɛ l s iː n ɛ,0
{hun}felszínes,f ɛ l s iː n ɛ ʃ,0
{hun}felszíni,f ɛ l s iː n i,0
{hun}felszínén,f ɛ l s iː n eː n,0
{hun}felső,f ɛ l ʃ øː,0
{hun}felsőbb,f ɛ l ʃ øː bː,0
{hun}felsőoktatás,f ɛ l ʃ øː o k t ɒ t aː ʃ,0
{hun}felsőoktatási,f ɛ l ʃ øː o k t ɒ t aː ʃ i,0
{hun}feltalálja,f ɛ l t ɒ l aː jː ɒ,0
{hun}feltárt,f ɛ l t aː r t,0
{hun}feltárás,f ɛ l t aː r aː ʃ,0
{hun}feltárása,f ɛ l t aː r aː ʃ ɒ,0
{hun}feltétele,f ɛ l t eː t ɛ l ɛ,0
{hun}feltételek,f ɛ l t eː t ɛ l ɛ k,0
{hun}feltételeknek,f ɛ l t eː t ɛ l ɛ k n ɛ k,0
{hun}feltételez,f ɛ l t eː t ɛ l ɛ z,0
{hun}feltételezések,f ɛ l t eː t ɛ l ɛ z eː ʃ ɛ k,0
{hun}feltétlenül,f ɛ l t eː t l ɛ n y l,0
{hun}feltüntetett,f ɛ l t y n t ɛ t ɛ tː,0
{hun}feltüntetni,f ɛ l t y n t ɛ t n i,0
{hun}feltüntetésével,f ɛ l t y n t ɛ t eː ʃ eː v ɛ l,0
{hun}felvenni,f ɛ l v ɛ nː i,0
{hun}felvesz,f ɛ l v ɛ s,0
{hun}felvilágosítást,f ɛ l v i l aː ɡ o ʃ iː t aː ʃ t,0
{hun}felváltva,f ɛ l v aː l t v ɒ,0
{hun}felvétele,f ɛ l v eː t ɛ l ɛ,0
{hun}felvételek,f ɛ l v eː t ɛ l ɛ k,0
{hun}felvételeket,f ɛ l v eː t ɛ l ɛ k ɛ t,0
{hun}felvételi,f ɛ l v eː t ɛ l i,0
{hun}felvételt,f ɛ l v eː t ɛ l t,0
{hun}felállított,f ɛ l aː lː iː t o tː,0
{hun}felé,f ɛ l eː,0
{hun}felére,f ɛ l eː r ɛ,0
{hun}felét,f ɛ l eː t,0
{hun}felújított,f ɛ l uː j iː t o tː,0
{hun}felül,f ɛ l y l,0
{hun}felület,f ɛ l y l ɛ t,0
{hun}felületen,f ɛ l y l ɛ t ɛ n,0
{hun}felületet,f ɛ l y l ɛ t ɛ t,0
{hun}felületi,f ɛ l y l ɛ t i,0
{hun}felüli,f ɛ l y l i,0
{hun}felüljáró,f ɛ l y jː aː r oː,0
{hun}felülvizsgálat,f ɛ l y l v i ʒ ɡ aː l ɒ t,0
{hun}felől,f ɛ l øː l,0
{hun}fenn,f ɛ nː,0
{hun}fennhangon,f ɛ n ɦ ɒ ŋ ɡ o n,0
{hun}fenntartani,f ɛ n t ɒ r t ɒ n i,0
{hun}fenntartható,f ɛ n t ɒ r t h ɒ t oː,0
{hun}fenntartva,f ɛ n t ɒ r t v ɒ,0
{hun}fenségesebb,f ɛ n ʃ eː ɡ ɛ ʃ ɛ bː,0
{hun}fent,f ɛ n t,0
{hun}fentebb,f ɛ n t ɛ bː,0
{hun}fenyegető,f ɛ ɲ ɛ ɡ ɛ t øː,0
{hun}ferenc,f ɛ r ɛ n t͡s,0
{hun}feri,f ɛ r i,0
{hun}fertő,f ɛ r t øː,0
{hun}fest,f ɛ ʃ t,0
{hun}festetek,f ɛ ʃ t ɛ t ɛ k,0
{hun}festett,f ɛ ʃ t ɛ tː,0
{hun}festmény,f ɛ ʃ t m eː ɲ,0
{hun}festő,f ɛ ʃ t øː,0
{hun}feszes,f ɛ s ɛ ʃ,0
{hun}fesztivál,f ɛ s t i v aː l,0
{hun}fesztiválok,f ɛ s t i v aː l o k,0
{hun}fesztiválon,f ɛ s t i v aː l o n,0
{hun}fesztivált,f ɛ s t i v aː l t,0
{hun}feszült,f ɛ s y l t,0
{hun}fia,f i j ɒ,0
{hun}fiam,f i j ɒ m,0
{hun}fiatal,f i j ɒ t ɒ l,0
{hun}fiatalok,f i j ɒ t ɒ l o k,0
{hun}fiatalokat,f i j ɒ t ɒ l o k ɒ t,0
{hun}fiataloknak,f i j ɒ t ɒ l o k n ɒ k,0
{hun}fidesz,f i d ɛ s,0
{hun}fideszes,f i d ɛ s ɛ ʃ,0
{hun}figurát,f i ɡ u r aː t,0
{hun}figyelem,f i ɟ ɛ l ɛ m,0
{hun}figyelembe,f i ɟ ɛ l ɛ m b ɛ,0
{hun}figyelemmel,f i ɟ ɛ l ɛ mː ɛ l,0
{hun}figyelemre,f i ɟ ɛ l ɛ m r ɛ,0
{hun}figyelj,f i ɟ ɛ jː,0
{hun}figyelmet,f i ɟ ɛ l m ɛ t,0
{hun}figyelmeztet,f i ɟ ɛ l m ɛ s t ɛ t,0
{hun}figyelmébe,f i ɟ ɛ l m eː b ɛ,0
{hun}figyelmét,f i ɟ ɛ l m eː t,0
{hun}fikció,f i k t͡s i j oː,0
{hun}filiszteus,f i l i s t ɛ u ʃ,0
{hun}film,f i l m,0
{hun}filmben,f i l m b ɛ n,0
{hun}filmek,f i l m ɛ k,0
{hun}filmeket,f i l m ɛ k ɛ t,0
{hun}filmekre,f i l m ɛ k r ɛ,0
{hun}filmen,f i l m ɛ n,0
{hun}filmgyártás,f i l m ɟ aː r t aː ʃ,0
{hun}filmje,f i l m j ɛ,0
{hun}filmmel,f i l m ɛ l,0
{hun}filmnek,f i l m n ɛ k,0
{hun}filmrendező,f i l m r ɛ n d ɛ z øː,0
{hun}filmről,f i l m r øː l,0
{hun}filozófiai,f i l o z oː f i j ɒ j i,0
{hun}finanszírozott,f i n ɒ n s iː r o z o tː,0
{hun}finn,f i nː,0
{hun}finnek,f i nː ɛ k,0
{hun}finom,f i n o m,0
{hun}finomabb,f i n o m ɒ bː,0
{hun}finoman,f i n o m ɒ n,0
{hun}fischer,f i ʃ ɛ r,0
{hun}fix,f i k s,0
{hun}fizetett,f i z ɛ t ɛ tː,0
{hun}fizetni,f i z ɛ t n i,0
{hun}fizetési,f i z ɛ t eː ʃ i,0
{hun}fizető,f i z ɛ t øː,0
{hun}fizikai,f i z i k ɒ j i,0
{hun}fizikailag,f i z i k ɒ j i l ɒ ɡ,0
{hun}fiának,f i j aː n ɒ k,0
{hun}fiók,f i j oː k,0
{hun}fiókok,f i j oː k o k,0
{hun}foci,f o t͡s i,0
{hun}fodor,f o d o r,0
{hun}fog,f o ɡ,0
{hun}fogadó,f o ɡ ɒ d oː,0
{hun}fogakat,f o ɡ ɒ k ɒ t,0
{hun}fogalma,f o ɡ ɒ l m ɒ,0
{hun}fogalmaink,f o ɡ ɒ l m ɒ j i ŋ k,0
{hun}fogalmam,f o ɡ ɒ l m ɒ m,0
{hun}fogalmaz,f o ɡ ɒ l m ɒ z,0
{hun}fogalmának,f o ɡ ɒ l m aː n ɒ k,0
{hun}fogalmát,f o ɡ ɒ l m aː t,0
{hun}fogható,f o k h ɒ t oː,0
{hun}fogja,f o ɡ j ɒ,0
{hun}fogják,f o ɡ j aː k,0
{hun}foglalkozik,f o ɡ l ɒ l k o z i k,0
{hun}foglalkozni,f o ɡ l ɒ l k o z n i,0
{hun}foglalkoztató,f o ɡ l ɒ l k o s t ɒ t oː,0
{hun}foglalkozás,f o ɡ l ɒ l k o z aː ʃ,0
{hun}foglalkozó,f o ɡ l ɒ l k o z oː,0
{hun}foglaltak,f o ɡ l ɒ l t ɒ k,0
{hun}foglalás,f o ɡ l ɒ l aː ʃ,0
{hun}fogna,f o ɡ n ɒ,0
{hun}fognak,f o ɡ n ɒ k,0
{hun}fogni,f o ɡ n i,0
{hun}fogok,f o ɡ o k,0
{hun}fogoly,f o ɡ o j,0
{hun}fogom,f o ɡ o m,0
{hun}fogsz,f o k s,0
{hun}fogtam,f o k t ɒ m,0
{hun}fogunk,f o ɡ u ŋ k,0
{hun}fogva,f o ɡ v ɒ,0
{hun}fogvatartott,f o ɡ v ɒ t ɒ r t o tː,0
{hun}fogyasztási,f o ɟ ɒ s t aː ʃ i,0
{hun}fogyasztók,f o ɟ ɒ s t oː k,0
{hun}fogyasztóvédelem,f o ɟ ɒ s t oː v eː d ɛ l ɛ m,0
{hun}fogyatékos,f o ɟ ɒ t eː k o ʃ,0
{hun}fogyó,f o ɟ oː,0
{hun}fogások,f o ɡ aː ʃ o k,0
{hun}fogászat,f o ɡ aː s ɒ t,0
{hun}fok,f o k,0
{hun}fokkal,f o kː ɒ l,0
{hun}fokon,f o k o n,0
{hun}fokozatosan,f o k o z ɒ t o ʃ ɒ n,0
{hun}fokozott,f o k o z o tː,0
{hun}fokozottan,f o k o z o tː ɒ n,0
{hun}foltok,f o l t o k,0
{hun}folyadék,f o j ɒ d eː k,0
{hun}folyamat,f o j ɒ m ɒ t,0
{hun}folyamatban,f o j ɒ m ɒ d b ɒ n,0
{hun}folyamatnak,f o j ɒ m ɒ t n ɒ k,0
{hun}folyamatok,f o j ɒ m ɒ t o k,0
{hun}folyamaton,f o j ɒ m ɒ t o n,0
{hun}folyamatosan,f o j ɒ m ɒ t o ʃ ɒ n,0
{hun}folyamatot,f o j ɒ m ɒ t o t,0
{hun}folyik,f o j i k,0
{hun}folyosón,f o j o ʃ oː n,0
{hun}folyt,f o j t,0
{hun}folytat,f o j t ɒ t,0
{hun}folytatni,f o j t ɒ t n i,0
{hun}folytatás,f o j t ɒ t aː ʃ,0
{hun}folytatása,f o j t ɒ t aː ʃ ɒ,0
{hun}folytató,f o j t ɒ t oː,0
{hun}folytatódik,f o j t ɒ t oː d i k,0
{hun}folytonos,f o j t o n o ʃ,0
{hun}folytán,f o j t aː n,0
{hun}folyóirat,f o j oː j i r ɒ t,0
{hun}font,f o n t,0
{hun}fontos,f o n t o ʃ,0
{hun}fontosabb,f o n t o ʃ ɒ bː,0
{hun}fontosnak,f o n t o ʃ n ɒ k,0
{hun}fontosságát,f o n t o ʃː aː ɡ aː t,0
{hun}fordulat,f o r d u l ɒ t,0
{hun}fordulhat,f o r d u l ɦ ɒ t,0
{hun}forduló,f o r d u l oː,0
{hun}fordulóban,f o r d u l oː b ɒ n,0
{hun}fordítani,f o r d iː t ɒ n i,0
{hun}fordítható,f o r d iː t h ɒ t oː,0
{hun}fordítja,f o r d iː cː ɒ,0
{hun}fordított,f o r d iː t o tː,0
{hun}fordítva,f o r d iː t v ɒ,0
{hun}fordítást,f o r d iː t aː ʃ t,0
{hun}forgalmas,f o r ɡ ɒ l m ɒ ʃ,0
{hun}forgalmat,f o r ɡ ɒ l m ɒ t,0
{hun}forgalmi,f o r ɡ ɒ l m i,0
{hun}forgalom,f o r ɡ ɒ l o m,0
{hun}forint,f o r i n t,0
{hun}forintba,f o r i n d b ɒ,0
{hun}forintos,f o r i n t o ʃ,0
{hun}forintot,f o r i n t o t,0
{hun}forintra,f o r i n t r ɒ,0
{hun}forinttal,f o r i n t ɒ l,0
{hun}forintért,f o r i n t eː r t,0
{hun}forma,f o r m ɒ,0
{hun}formai,f o r m ɒ j i,0
{hun}formába,f o r m aː b ɒ,0
{hun}formában,f o r m aː b ɒ n,0
{hun}formális,f o r m aː l i ʃ,0
{hun}forog,f o r o ɡ,0
{hun}forradalmi,f o rː ɒ d ɒ l m i,0
{hun}forradalmár,f o rː ɒ d ɒ l m aː r,0
{hun}forradalom,f o rː ɒ d ɒ l o m,0
{hun}forrás,f o rː aː ʃ,0
{hun}forráskódú,f o rː aː ʃ k oː d uː,0
{hun}források,f o rː aː ʃ o k,0
{hun}forrásokat,f o rː aː ʃ o k ɒ t,0
{hun}forrásokból,f o rː aː ʃ o ɡ b oː l,0
{hun}fotó,f o t oː,0
{hun}fotók,f o t oː k,0
{hun}fotós,f o t oː ʃ,0
{hun}fotót,f o t oː t,0
{hun}frakció,f r ɒ k t͡s i j oː,0
{hun}frakciók,f r ɒ k t͡s i j oː k,0
{hun}francia,f r ɒ n t͡s i j ɒ,0
{hun}franciaország,f r ɒ n t͡s i j ɒ o r s aː ɡ,0
{hun}franciaországban,f r ɒ n t͡s i j ɒ o r s aː ɡ b ɒ n,0
{hun}franciák,f r ɒ n t͡s i j aː k,0
{hun}friss,f r i ʃː,0
{hun}front,f r o n t,0
{hun}fronton,f r o n t o n,0
{hun}ft,f o r i n t,0
{hun}fundamentális,f u n d ɒ m ɛ n t aː l i ʃ,0
{hun}funkció,f u ŋ k t͡s i j oː,0
{hun}funkciója,f u ŋ k t͡s i j oː j ɒ,0
{hun}funkciók,f u ŋ k t͡s i j oː k,0
{hun}fura,f u r ɒ,0
{hun}furcsa,f u r t͡ʃ ɒ,0
{hun}fut,f u t,0
{hun}futnak,f u t n ɒ k,0
{hun}futás,f u t aː ʃ,0
{hun}futótűzként,f u t oː t yː s k eː n t,0
{hun}fából,f aː b oː l,0
{hun}fáitok,f aː j i t o k,0
{hun}fájdalmas,f aː j d ɒ l m ɒ ʃ,0
{hun}fájó,f aː j oː,0
{hun}fáradt,f aː r ɒ tː,0
{hun}fáraó,f aː r ɒ oː,0
{hun}fázisban,f aː z i ʒ b ɒ n,0
{hun}fél,f eː l,0
{hun}félelem,f eː l ɛ l ɛ m,0
{hun}félidő,f eː l i d øː,0
{hun}félig,f eː l i ɡ,0
{hun}félnek,f eː l n ɛ k,0
{hun}féltékenység,f eː l t eː k ɛ ɲ ʃ eː ɡ,0
{hun}félvér,f eː l v eː r,0
{hun}félév,f eː l eː v,0
{hun}félévben,f eː l eː v b ɛ n,0
{hun}féléves,f eː l eː v ɛ ʃ,0
{hun}félévében,f eː l eː v eː b ɛ n,0
{hun}fényes,f eː ɲ ɛ ʃ,0
{hun}fényforrások,f eː ɲ f o rː aː ʃ o k,0
{hun}fénykép,f eː ɲ k eː p,0
{hun}fényképek,f eː ɲ k eː p ɛ k,0
{hun}fényképezőgép,f eː ɲ k eː p ɛ z øː ɡ eː p,0
{hun}fényképezőgépek,f eː ɲ k eː p ɛ z øː ɡ eː p ɛ k,0
{hun}fényképész,f eː ɲ k eː p eː s,0
{hun}fér,f eː r,0
{hun}féreg,f eː r ɛ ɡ,0
{hun}férfi,f eː r f i,0
{hun}férfiak,f eː r f i j ɒ k,0
{hun}férfinak,f eː r f i n ɒ k,0
{hun}férfit,f eː r f i t,0
{hun}férgek,f eː r ɡ ɛ k,0
{hun}férjem,f eː r j ɛ m,0
{hun}fórum,f oː r u m,0
{hun}fóruma,f oː r u m ɒ,0
{hun}fórumok,f oː r u m o k,0
{hun}fórumokat,f oː r u m o k ɒ t,0
{hun}fórumon,f oː r u m o n,0
{hun}fórumot,f oː r u m o t,0
{hun}föl,f ø l,0
{hun}föld,f ø l d,0
{hun}földek,f ø l d ɛ k,0
{hun}földes,f ø l d ɛ ʃ,0
{hun}földet,f ø l d ɛ t,0
{hun}földi,f ø l d i,0
{hun}földművelésügyi,f ø l d m yː v ɛ l eː ʃ y ɟ i,0
{hun}földre,f ø l d r ɛ,0
{hun}földrengés,f ø l d r ɛ ŋ ɡ eː ʃ,0
{hun}földterület,f ø l t ɛ r y l ɛ t,0
{hun}földtől,f ø l t øː l,0
{hun}földön,f ø l d ø n,0
{hun}fölé,f ø l eː,0
{hun}fölösleges,f ø l ø ʃ l ɛ ɡ ɛ ʃ,0
{hun}fölött,f ø l ø tː,0
{hun}fölötte,f ø l ø tː ɛ,0
{hun}fölötti,f ø l ø tː i,0
{hun}fú,f uː,0
{hun}független,f y ɡː ɛ t l ɛ n,0
