merged_spelling,ipa,langid
{geo}გამომხატველურად,ɡ ɑ m ɔ m x ɑ tʼ v ɛ l u r ɑ d,0
{geo}გამონაყარი,ɡ ɑ m ɔ n ɑ qʼ ɑ r i,0
{geo}გამორჩეული,ɡ ɑ m ɔ r t͡ʃ ɛ u l i,0
{geo}გამოსადეგი,ɡ ɑ m ɔ s ɑ d ɛ ɡ i,0
{geo}გამოსავალი,ɡ ɑ m ɔ s ɑ v ɑ l i,0
{geo}გამოსასყიდი,ɡ ɑ m ɔ s ɑ s qʼ i d i,0
{geo}გამოსაცდელი,ɡ ɑ m ɔ s ɑ t͡s d ɛ l i,0
{geo}გამოსახავს,ɡ ɑ m ɔ s ɑ x ɑ v s,0
{geo}გამოსახულება,ɡ ɑ m ɔ s ɑ x u l ɛ b ɑ,0
{geo}გამოსახული,ɡ ɑ m ɔ s ɑ x u l i,0
{geo}გამოსდის,ɡ ɑ m ɔ s d i s,0
{geo}გამოსვლად,ɡ ɑ m ɔ s v l ɑ d,0
{geo}გამოსვლას,ɡ ɑ m ɔ s v l ɑ s,0
{geo}გამოსვლით,ɡ ɑ m ɔ s v l i tʰ,0
{geo}გამოსვლის,ɡ ɑ m ɔ s v l i s,0
{geo}გამოსულიყო,ɡ ɑ m ɔ s u l i qʼ ɔ,0
{geo}გამოსყიდვა,ɡ ɑ m ɔ s qʼ i d v ɑ,0
{geo}გამოუვიდა,ɡ ɑ m ɔ u v i d ɑ,0
{geo}გამოუთქმელი,ɡ ɑ m ɔ u tʰ kʰ m ɛ l i,0
{geo}გამოუცდელად,ɡ ɑ m ɔ u t͡s d ɛ l ɑ d,0
{geo}გამოუცდელობა,ɡ ɑ m ɔ u t͡s d ɛ l ɔ b ɑ,0
{geo}გამოუცნობი,ɡ ɑ m ɔ u t͡s n ɔ b i,0
{geo}გამოფენა,ɡ ɑ m ɔ pʰ ɛ n ɑ,0
{geo}გამოფიტული,ɡ ɑ m ɔ pʰ i tʼ u l i,0
{geo}გამოყენება,ɡ ɑ m ɔ qʼ ɛ n ɛ b ɑ,0
{geo}გამოყენებადი,ɡ ɑ m ɔ qʼ ɛ n ɛ b ɑ d i,0
{geo}გამოყენებითი,ɡ ɑ m ɔ qʼ ɛ n ɛ b i tʰ i,0
{geo}გამოყენებული,ɡ ɑ m ɔ qʼ ɛ n ɛ b u l i,0
{geo}გამოყოფილი,ɡ ɑ m ɔ qʼ ɔ pʰ i l i,0
{geo}გამოჩენილად,ɡ ɑ m ɔ t͡ʃ ɛ n i l ɑ d,0
{geo}გამოჩენილობა,ɡ ɑ m ɔ t͡ʃ ɛ n i l ɔ b ɑ,0
{geo}გამოცანა,ɡ ɑ m ɔ t͡s ɑ n ɑ,0
{geo}გამოცდილება,ɡ ɑ m ɔ t͡s d i l ɛ b ɑ,0
{geo}გამოცდილი,ɡ ɑ m ɔ t͡s d i l i,0
{geo}გამოცემა,ɡ ɑ m ɔ t͡s ɛ m ɑ,0
{geo}გამოცემამ,ɡ ɑ m ɔ t͡s ɛ m ɑ m,0
{geo}გამოცემას,ɡ ɑ m ɔ t͡s ɛ m ɑ s,0
{geo}გამოცემით,ɡ ɑ m ɔ t͡s ɛ m i tʰ,0
{geo}გამოცემის,ɡ ɑ m ɔ t͡s ɛ m i s,0
{geo}გამოცხობა,ɡ ɑ m ɔ t͡s x ɔ b ɑ,0
{geo}გამოძახება,ɡ ɑ m ɔ d͡z ɑ x ɛ b ɑ,0
{geo}გამოჯავრებით,ɡ ɑ m ɔ d͡ʒ ɑ v r ɛ b i tʰ,0
{geo}გამუდმებით,ɡ ɑ m u d m ɛ b i tʰ,0
{geo}გამძლე,ɡ ɑ m d͡z l ɛ,0
{geo}გამძლეობა,ɡ ɑ m d͡z l ɛ ɔ b ɑ,0
{geo}გამჭვირვალე,ɡ ɑ m t͡ʃʼ v i r v ɑ l ɛ,0
{geo}გამჭვირვალედ,ɡ ɑ m t͡ʃʼ v i r v ɑ l ɛ d,0
{geo}გამჭრიახი,ɡ ɑ m t͡ʃʼ r i ɑ x i,0
{geo}გამხდარი,ɡ ɑ m x d ɑ r i,0
{geo}განა,ɡ ɑ n ɑ,0
{geo}განადგურება,ɡ ɑ n ɑ d ɡ u r ɛ b ɑ,0
{geo}განათლება,ɡ ɑ n ɑ tʰ l ɛ b ɑ,0
{geo}განათლებას,ɡ ɑ n ɑ tʰ l ɛ b ɑ s,0
{geo}განათლების,ɡ ɑ n ɑ tʰ l ɛ b i s,0
{geo}განაჩენი,ɡ ɑ n ɑ t͡ʃ ɛ n i,0
{geo}განაცხადა,ɡ ɑ n ɑ t͡s x ɑ d ɑ,0
{geo}განაწილება,ɡ ɑ n ɑ t͡sʼ i l ɛ b ɑ,0
{geo}განახლებადი,ɡ ɑ n ɑ x l ɛ b ɑ d i,0
{geo}განგაში,ɡ ɑ n ɡ ɑ ʃ i,0
{geo}განგსტერი,ɡ ɑ n ɡ s tʼ ɛ r i,0
{geo}განებივრებული,ɡ ɑ n ɛ b i v r ɛ b u l i,0
{geo}განვითარებამ,ɡ ɑ n v i tʰ ɑ r ɛ b ɑ m,0
{geo}განვითარებას,ɡ ɑ n v i tʰ ɑ r ɛ b ɑ s,0
{geo}განვითარების,ɡ ɑ n v i tʰ ɑ r ɛ b i s,0
{geo}განზე,ɡ ɑ n z ɛ,0
{geo}განზრახ,ɡ ɑ n z r ɑ x,0
{geo}განთიადი,ɡ ɑ n tʰ i ɑ d i,0
{geo}განიერი,ɡ ɑ n i ɛ r i,0
{geo}განივი,ɡ ɑ n i v i,0
{geo}განიხილავს,ɡ ɑ n i x i l ɑ v s,0
{geo}განმარტება,ɡ ɑ n m ɑ r tʼ ɛ b ɑ,0
{geo}განმარტებითი,ɡ ɑ n m ɑ r tʼ ɛ b i tʰ i,0
{geo}განმეორებითი,ɡ ɑ n m ɛ ɔ r ɛ b i tʰ i,0
{geo}განრიგები,ɡ ɑ n r i ɡ ɛ b i,0
{geo}განრიგი,ɡ ɑ n r i ɡ i,0
{geo}განსაზღვრა,ɡ ɑ n s ɑ z ɣ v r ɑ,0
{geo}განსაზღვრავს,ɡ ɑ n s ɑ z ɣ v r ɑ v s,0
{geo}განსაკუთრებით,ɡ ɑ n s ɑ kʼ u tʰ r ɛ b i tʰ,0
{geo}განსაკუთრებულად,ɡ ɑ n s ɑ kʼ u tʰ r ɛ b u l ɑ d,0
{geo}განსაკუთრებული,ɡ ɑ n s ɑ kʼ u tʰ r ɛ b u l i,0
{geo}განსახლება,ɡ ɑ n s ɑ x l ɛ b ɑ,0
{geo}განსხვავება,ɡ ɑ n s x v ɑ v ɛ b ɑ,0
{geo}განსხვავებით,ɡ ɑ n s x v ɑ v ɛ b i tʰ,0
{geo}განსხვავებულად,ɡ ɑ n s x v ɑ v ɛ b u l ɑ d,0
{geo}განუზომლად,ɡ ɑ n u z ɔ m l ɑ d,0
{geo}განურჩევლად,ɡ ɑ n u r t͡ʃ ɛ v l ɑ d,0
{geo}განუსაზღვრელად,ɡ ɑ n u s ɑ z ɣ v r ɛ l ɑ d,0
{geo}განუხორციელებელი,ɡ ɑ n u x ɔ r t͡s i ɛ l ɛ b ɛ l i,0
{geo}განხილვა,ɡ ɑ n x i l v ɑ,0
{geo}განხორციელება,ɡ ɑ n x ɔ r t͡s i ɛ l ɛ b ɑ,0
{geo}გარანტი,ɡ ɑ r ɑ n tʼ i,0
{geo}გარანტია,ɡ ɑ r ɑ n tʼ i ɑ,0
{geo}გარგარი,ɡ ɑ r ɡ ɑ r i,0
{geo}გარდა,ɡ ɑ r d ɑ,0
{geo}გარდამავალი,ɡ ɑ r d ɑ m ɑ v ɑ l i,0
{geo}გარდაუვალად,ɡ ɑ r d ɑ u v ɑ l ɑ d,0
{geo}გარდაუვალი,ɡ ɑ r d ɑ u v ɑ l i,0
{geo}გარდაუვალობა,ɡ ɑ r d ɑ u v ɑ l ɔ b ɑ,0
{geo}გარდაუვლად,ɡ ɑ r d ɑ u v l ɑ d,0
{geo}გარდაქმნა,ɡ ɑ r d ɑ kʰ m n ɑ,0
{geo}გარდაცვალებით,ɡ ɑ r d ɑ t͡s v ɑ l ɛ b i tʰ,0
{geo}გარდაცვლილი,ɡ ɑ r d ɑ t͡s v l i l i,0
{geo}გარდერობი,ɡ ɑ r d ɛ r ɔ b i,0
{geo}გარე,ɡ ɑ r ɛ,0
{geo}გარეგანი,ɡ ɑ r ɛ ɡ ɑ n i,0
{geo}გარეგნულად,ɡ ɑ r ɛ ɡ n u l ɑ d,0
{geo}გარეგნული,ɡ ɑ r ɛ ɡ n u l i,0
{geo}გარედან,ɡ ɑ r ɛ d ɑ n,0
{geo}გარეთ,ɡ ɑ r ɛ tʰ,0
{geo}გარემო,ɡ ɑ r ɛ m ɔ,0
{geo}გარემოება,ɡ ɑ r ɛ m ɔ ɛ b ɑ,0
{geo}გარეუბანი,ɡ ɑ r ɛ u b ɑ n i,0
{geo}გარეშე,ɡ ɑ r ɛ ʃ ɛ,0
{geo}გარკვევით,ɡ ɑ r kʼ v ɛ v i tʰ,0
{geo}გარკვეული,ɡ ɑ r kʼ v ɛ u l i,0
{geo}გარნიზონი,ɡ ɑ r n i z ɔ n i,0
{geo}გარნირი,ɡ ɑ r n i r i,0
{geo}გარსი,ɡ ɑ r s i,0
{geo}გარყვნილება,ɡ ɑ r qʼ v n i l ɛ b ɑ,0
{geo}გარშემო,ɡ ɑ r ʃ ɛ m ɔ,0
{geo}გასაგებად,ɡ ɑ s ɑ ɡ ɛ b ɑ d,0
{geo}გასაგები,ɡ ɑ s ɑ ɡ ɛ b i,0
{geo}გასავლიანი,ɡ ɑ s ɑ v l i ɑ n i,0
{geo}გასამრჯელო,ɡ ɑ s ɑ m r d͡ʒ ɛ l ɔ,0
{geo}გასაოცრად,ɡ ɑ s ɑ ɔ t͡s r ɑ d,0
{geo}გასართობად,ɡ ɑ s ɑ r tʰ ɔ b ɑ d,0
{geo}გასასვლელი,ɡ ɑ s ɑ s v l ɛ l i,0
{geo}გასაღები,ɡ ɑ s ɑ ɣ ɛ b i,0
{geo}გასაჭირი,ɡ ɑ s ɑ t͡ʃʼ i r i,0
{geo}გასვლა,ɡ ɑ s v l ɑ,0
{geo}გასინჯვა,ɡ ɑ s i n d͡ʒ v ɑ,0
{geo}გასტრიტი,ɡ ɑ s tʼ r i tʼ i,0
{geo}გასულიერება,ɡ ɑ s u l i ɛ r ɛ b ɑ,0
{geo}გასწვრივ,ɡ ɑ s t͡sʼ v r i v,0
{geo}გასწორება,ɡ ɑ s t͡sʼ ɔ r ɛ b ɑ,0
{geo}გატეხვა,ɡ ɑ tʼ ɛ x v ɑ,0
{geo}გაუბედაობა,ɡ ɑ u b ɛ d ɑ ɔ b ɑ,0
{geo}გაუგებრად,ɡ ɑ u ɡ ɛ b r ɑ d,0
{geo}გაუგებრობა,ɡ ɑ u ɡ ɛ b r ɔ b ɑ,0
{geo}გაუპატიურება,ɡ ɑ u pʼ ɑ tʼ i u r ɛ b ɑ,0
{geo}გაურკვევლად,ɡ ɑ u r kʼ v ɛ v l ɑ d,0
{geo}გაუსაძლისი,ɡ ɑ u s ɑ d͡z l i s i,0
{geo}გაუფრთხილებლად,ɡ ɑ u pʰ r tʰ x i l ɛ b l ɑ d,0
{geo}გაუქმება,ɡ ɑ u kʰ m ɛ b ɑ,0
{geo}გაუშვებს,ɡ ɑ u ʃ v ɛ b s,0
{geo}გაუჩინარება,ɡ ɑ u t͡ʃ i n ɑ r ɛ b ɑ,0
{geo}გაფატრავს,ɡ ɑ pʰ ɑ tʼ r ɑ v s,0
{geo}გაფიცვა,ɡ ɑ pʰ i t͡s v ɑ,0
{geo}გაფორმების,ɡ ɑ pʰ ɔ r m ɛ b i s,0
{geo}გაფრენა,ɡ ɑ pʰ r ɛ n ɑ,0
{geo}გაფუჭება,ɡ ɑ pʰ u t͡ʃʼ ɛ b ɑ,0
{geo}გაფუჭებული,ɡ ɑ pʰ u t͡ʃʼ ɛ b u l i,0
{geo}გაქ,ɡ ɑ kʰ,0
{geo}გაქვთ,ɡ ɑ kʰ v tʰ,0
{geo}გაქვს,ɡ ɑ kʰ v s,0
{geo}გაქრობა,ɡ ɑ kʰ r ɔ b ɑ,0
{geo}გაქცევა,ɡ ɑ kʰ t͡s ɛ v ɑ,0
{geo}გაყალბება,ɡ ɑ qʼ ɑ l b ɛ b ɑ,0
{geo}გაყიდვა,ɡ ɑ qʼ i d v ɑ,0
{geo}გაშეშებული,ɡ ɑ ʃ ɛ ʃ ɛ b u l i,0
{geo}გაშვება,ɡ ɑ ʃ v ɛ b ɑ,0
{geo}გაშორდა,ɡ ɑ ʃ ɔ r d ɑ,0
{geo}გაშუქება,ɡ ɑ ʃ u kʰ ɛ b ɑ,0
{geo}გაჩეჩილი,ɡ ɑ t͡ʃ ɛ t͡ʃ i l i,0
{geo}გაჩუმება,ɡ ɑ t͡ʃ u m ɛ b ɑ,0
{geo}გაცემა,ɡ ɑ t͡s ɛ m ɑ,0
{geo}გაცვეთილი,ɡ ɑ t͡s v ɛ tʰ i l i,0
{geo}გაცვლა,ɡ ɑ t͡s v l ɑ,0
{geo}გაცილება,ɡ ɑ t͡s i l ɛ b ɑ,0
{geo}გაცილებით,ɡ ɑ t͡s i l ɛ b i tʰ,0
{geo}გაძლევთ,ɡ ɑ d͡z l ɛ v tʰ,0
{geo}გაწვრთნის,ɡ ɑ t͡sʼ v r tʰ n i s,0
{geo}გაჭყლეტილი,ɡ ɑ t͡ʃʼ qʼ l ɛ tʼ i l i,0
{geo}გახევებულად,ɡ ɑ x ɛ v ɛ b u l ɑ d,0
{geo}გახლდათ,ɡ ɑ x l d ɑ tʰ,0
{geo}გახნის,ɡ ɑ x n i s,0
{geo}გახსნა,ɡ ɑ x s n ɑ,0
{geo}გედი,ɡ ɛ d i,0
{geo}გეთაყვა,ɡ ɛ tʰ ɑ qʼ v ɑ,0
{geo}გეი,ɡ ɛ i,0
{geo}გელა,ɡ ɛ l ɑ,0
{geo}გელაშვილი,ɡ ɛ l ɑ ʃ v i l i,0
{geo}გემბანი,ɡ ɛ m b ɑ n i,0
{geo}გემზე,ɡ ɛ m z ɛ,0
{geo}გემი,ɡ ɛ m i,0
{geo}გემო,ɡ ɛ m ɔ,0
{geo}გემოვნებით,ɡ ɛ m ɔ v n ɛ b i tʰ,0
{geo}გემრიელად,ɡ ɛ m r i ɛ l ɑ d,0
{geo}გემრიელი,ɡ ɛ m r i ɛ l i,0
{geo}გენაცვალე,ɡ ɛ n ɑ t͡s v ɑ l ɛ,0
{geo}გენეალოგია,ɡ ɛ n ɛ ɑ l ɔ ɡ i ɑ,0
{geo}გენერალი,ɡ ɛ n ɛ r ɑ l i,0
{geo}გენერატორი,ɡ ɛ n ɛ r ɑ tʼ ɔ r i,0
{geo}გენეტიკა,ɡ ɛ n ɛ tʼ i kʼ ɑ,0
{geo}გენეტიკური,ɡ ɛ n ɛ tʼ i kʼ u r i,0
{geo}გენი,ɡ ɛ n i,0
{geo}გეოგრაფი,ɡ ɛ ɔ ɡ r ɑ pʰ i,0
{geo}გეოგრაფია,ɡ ɛ ɔ ɡ r ɑ pʰ i ɑ,0
{geo}გეოგრაფიულად,ɡ ɛ ɔ ɡ r ɑ pʰ i u l ɑ d,0
{geo}გეოლოგი,ɡ ɛ ɔ l ɔ ɡ i,0
{geo}გეოლოგიური,ɡ ɛ ɔ l ɔ ɡ i u r i,0
{geo}გეომეტრიული,ɡ ɛ ɔ m ɛ tʼ r i u l i,0
{geo}გეოპოლიტიკა,ɡ ɛ ɔ pʼ ɔ l i tʼ i kʼ ɑ,0
{geo}გეოფიზიკური,ɡ ɛ ɔ pʰ i z i kʼ u r i,0
{geo}გერასიმე,ɡ ɛ r ɑ s i m ɛ,0
{geo}გერბი,ɡ ɛ r b i,0
{geo}გერი,ɡ ɛ r i,0
{geo}გერმანელი,ɡ ɛ r m ɑ n ɛ l i,0
{geo}გერმანიად,ɡ ɛ r m ɑ n i ɑ d,0
{geo}გერმანიამ,ɡ ɛ r m ɑ n i ɑ m,0
{geo}გერმანიას,ɡ ɛ r m ɑ n i ɑ s,0
{geo}გერმანული,ɡ ɛ r m ɑ n u l i,0
{geo}გესლიანი,ɡ ɛ s l i ɑ n i,0
{geo}გვალვა,ɡ v ɑ l v ɑ,0
{geo}გვამი,ɡ v ɑ m i,0
{geo}გვანცა,ɡ v ɑ n t͡s ɑ,0
{geo}გვარად,ɡ v ɑ r ɑ d,0
{geo}გვარი,ɡ v ɑ r i,0
{geo}გვარით,ɡ v ɑ r i tʰ,0
{geo}გვარის,ɡ v ɑ r i s,0
{geo}გვარმა,ɡ v ɑ r m ɑ,0
{geo}გვაქვს,ɡ v ɑ kʰ v s,0
{geo}გველთევზა,ɡ v ɛ l tʰ ɛ v z ɑ,0
{geo}გველი,ɡ v ɛ l i,0
{geo}გვერდზე,ɡ v ɛ r d z ɛ,0
{geo}გვერდი,ɡ v ɛ r d i,0
{geo}გვერდით,ɡ v ɛ r d i tʰ,0
{geo}გვერდითი,ɡ v ɛ r d i tʰ i,0
{geo}გვერდის,ɡ v ɛ r d i s,0
{geo}გვერდმა,ɡ v ɛ r d m ɑ,0
{geo}გვერდულად,ɡ v ɛ r d u l ɑ d,0
{geo}გვიან,ɡ v i ɑ n,0
{geo}გვიანი,ɡ v i ɑ n i,0
{geo}გვინეა,ɡ v i n ɛ ɑ,0
{geo}გვირაბი,ɡ v i r ɑ b i,0
{geo}გვირგვინი,ɡ v i r ɡ v i n i,0
{geo}გვშია,ɡ v ʃ i ɑ,0
{geo}გვწყურია,ɡ v t͡sʼ qʼ u r i ɑ,0
{geo}გზა,ɡ z ɑ,0
{geo}გზამ,ɡ z ɑ m,0
{geo}გზას,ɡ z ɑ s,0
{geo}გზატკეცილი,ɡ z ɑ tʼ kʼ ɛ t͡s i l i,0
{geo}გზებს,ɡ z ɛ b s,0
{geo}გზით,ɡ z i tʰ,0
{geo}გზის,ɡ z i s,0
{geo}გთხოვ,ɡ tʰ x ɔ v,0
{geo}გთხოვთ,ɡ tʰ x ɔ v tʰ,0
{geo}გია,ɡ i ɑ,0
{geo}გიბრალტარი,ɡ i b r ɑ l tʼ ɑ r i,0
{geo}გიგანტური,ɡ i ɡ ɑ n tʼ u r i,0
{geo}გივი,ɡ i v i,0
{geo}გიზო,ɡ i z ɔ,0
{geo}გილდია,ɡ i l d i ɑ,0
{geo}გილოცავთ,ɡ i l ɔ t͡s ɑ v tʰ,0
{geo}გინდა,ɡ i n d ɑ,0
{geo}გინება,ɡ i n ɛ b ɑ,0
{geo}გინეკოლოგი,ɡ i n ɛ kʼ ɔ l ɔ ɡ i,0
{geo}გიორგაძე,ɡ i ɔ r ɡ ɑ d͡z ɛ,0
{geo}გიორგი,ɡ i ɔ r ɡ i,0
{geo}გიორგის,ɡ i ɔ r ɡ i s,0
{geo}გიჟი,ɡ i ʒ i,0
{geo}გიჟივით,ɡ i ʒ i v i tʰ,0
{geo}გირაგი,ɡ i r ɑ ɡ i,0
{geo}გირაო,ɡ i r ɑ ɔ,0
{geo}გისმენთ,ɡ i s m ɛ n tʰ,0
{geo}გისურვებთ,ɡ i s u r v ɛ b tʰ,0
{geo}გიტარა,ɡ i tʼ ɑ r ɑ,0
{geo}გლადიატორი,ɡ l ɑ d i ɑ tʼ ɔ r i,0
{geo}გლაზგო,ɡ l ɑ z ɡ ɔ,0
{geo}გლაუკომა,ɡ l ɑ u kʼ ɔ m ɑ,0
{geo}გლეხები,ɡ l ɛ x ɛ b i,0
{geo}გლეხი,ɡ l ɛ x i,0
{geo}გლეხობა,ɡ l ɛ x ɔ b ɑ,0
{geo}გლობალური,ɡ l ɔ b ɑ l u r i,0
{geo}გმადლობთ,ɡ m ɑ d l ɔ b tʰ,0
{geo}გმირი,ɡ m i r i,0
{geo}გმირობა,ɡ m i r ɔ b ɑ,0
{geo}გმირულად,ɡ m i r u l ɑ d,0
{geo}გნებავთ,ɡ n ɛ b ɑ v tʰ,0
{geo}გნიასი,ɡ n i ɑ s i,0
{geo}გნოლი,ɡ n ɔ l i,0
{geo}გობელენი,ɡ ɔ b ɛ l ɛ n i,0
{geo}გობი,ɡ ɔ b i,0
{geo}გოგა,ɡ ɔ ɡ ɑ,0
{geo}გოგაშვილი,ɡ ɔ ɡ ɑ ʃ v i l i,0
{geo}გოგირდი,ɡ ɔ ɡ i r d i,0
{geo}გოგო,ɡ ɔ ɡ ɔ,0
{geo}გოგოები,ɡ ɔ ɡ ɔ ɛ b i,0
{geo}გოგოების,ɡ ɔ ɡ ɔ ɛ b i s,0
{geo}გოგოებს,ɡ ɔ ɡ ɔ ɛ b s,0
{geo}გოგომ,ɡ ɔ ɡ ɔ m,0
{geo}გოგონა,ɡ ɔ ɡ ɔ n ɑ,0
{geo}გოგოს,ɡ ɔ ɡ ɔ s,0
{geo}გოგრა,ɡ ɔ ɡ r ɑ,0
{geo}გოზინაყი,ɡ ɔ z i n ɑ qʼ i,0
{geo}გოიმი,ɡ ɔ i m i,0
{geo}გოლგოთა,ɡ ɔ l ɡ ɔ tʰ ɑ,0
{geo}გოლი,ɡ ɔ l i,0
{geo}გოლფი,ɡ ɔ l pʰ i,0
{geo}გომი,ɡ ɔ m i,0
{geo}გომიაშვილი,ɡ ɔ m i ɑ ʃ v i l i,0
{geo}გონაშვილი,ɡ ɔ n ɑ ʃ v i l i,0
{geo}გონდოლა,ɡ ɔ n d ɔ l ɑ,0
{geo}გონება,ɡ ɔ n ɛ b ɑ,0
{geo}გონებაჩლუნგი,ɡ ɔ n ɛ b ɑ t͡ʃ l u n ɡ i,0
{geo}გონებრივი,ɡ ɔ n ɛ b r i v i,0
{geo}გონიერება,ɡ ɔ n i ɛ r ɛ b ɑ,0
{geo}გონიერი,ɡ ɔ n i ɛ r i,0
{geo}გონივრულად,ɡ ɔ n i v r u l ɑ d,0
{geo}გონივრული,ɡ ɔ n i v r u l i,0
{geo}გონიო,ɡ ɔ n i ɔ,0
{geo}გორდონი,ɡ ɔ r d ɔ n i,0
{geo}გორი,ɡ ɔ r i,0
{geo}გოჩა,ɡ ɔ t͡ʃ ɑ,0
{geo}გოჭი,ɡ ɔ t͡ʃʼ i,0
{geo}გრადაცია,ɡ r ɑ d ɑ t͡s i ɑ,0
{geo}გრადუსი,ɡ r ɑ d u s i,0
{geo}გრავიურა,ɡ r ɑ v i u r ɑ,0
{geo}გრამატიკულად,ɡ r ɑ m ɑ tʼ i kʼ u l ɑ d,0
{geo}გრამატიკული,ɡ r ɑ m ɑ tʼ i kʼ u l i,0
{geo}გრამი,ɡ r ɑ m i,0
{geo}გრამოფონი,ɡ r ɑ m ɔ pʰ ɔ n i,0
{geo}გრანდიოზულად,ɡ r ɑ n d i ɔ z u l ɑ d,0
{geo}გრანდიოზული,ɡ r ɑ n d i ɔ z u l i,0
{geo}გრაფიკი,ɡ r ɑ pʰ i kʼ i,0
{geo}გრაციოზული,ɡ r ɑ t͡s i ɔ z u l i,0
{geo}გრგვინვა,ɡ r ɡ v i n v ɑ,0
{geo}გრეგი,ɡ r ɛ ɡ i,0
{geo}გრეგორი,ɡ r ɛ ɡ ɔ r i,0
{geo}გრეიპფრუტი,ɡ r ɛ i pʼ pʰ r u tʼ i,0
{geo}გრენადა,ɡ r ɛ n ɑ d ɑ,0
{geo}გრენადილი,ɡ r ɛ n ɑ d i l i,0
{geo}გრიგალი,ɡ r i ɡ ɑ l i,0
{geo}გრიგოლ,ɡ r i ɡ ɔ l,0
{geo}გრილი,ɡ r i l i,0
{geo}გრიმი,ɡ r i m i,0
{geo}გრიპი,ɡ r i pʼ i,0
{geo}გრიფი,ɡ r i pʰ i,0
{geo}გრიფონი,ɡ r i pʰ ɔ n i,0
{geo}გრუნტი,ɡ r u n tʼ i,0
{geo}გრძელვადიანი,ɡ r d͡z ɛ l v ɑ d i ɑ n i,0
{geo}გრძელი,ɡ r d͡z ɛ l i,0
{geo}გრძივი,ɡ r d͡z i v i,0
{geo}გრძნობა,ɡ r d͡z n ɔ b ɑ,0
{geo}გრძნობთ,ɡ r d͡z n ɔ b tʰ,0
{geo}გრძნობს,ɡ r d͡z n ɔ b s,0
{geo}გუაში,ɡ u ɑ ʃ i,0
{geo}გუგა,ɡ u ɡ ɑ,0
{geo}გუგლი,ɡ u ɡ l i,0
{geo}გუგუშვილი,ɡ u ɡ u ʃ v i l i,0
{geo}გუდასტვირი,ɡ u d ɑ s tʼ v i r i,0
{geo}გუთანი,ɡ u tʰ ɑ n i,0
{geo}გულახდილად,ɡ u l ɑ x d i l ɑ d,0
{geo}გულახდილი,ɡ u l ɑ x d i l i,0
{geo}გულგრილი,ɡ u l ɡ r i l i,0
{geo}გულგრილობა,ɡ u l ɡ r i l ɔ b ɑ,0
{geo}გულთბილი,ɡ u l tʰ b i l i,0
{geo}გული,ɡ u l i,0
{geo}გულითადად,ɡ u l i tʰ ɑ d ɑ d,0
{geo}გულითადი,ɡ u l i tʰ ɑ d i,0
{geo}გულისცემა,ɡ u l i s t͡s ɛ m ɑ,0
{geo}გულკეთილობა,ɡ u l kʼ ɛ tʰ i l ɔ b ɑ,0
{geo}გულმავიწყი,ɡ u l m ɑ v i t͡sʼ qʼ i,0
{geo}გულმავიწყობა,ɡ u l m ɑ v i t͡sʼ qʼ ɔ b ɑ,0
{geo}გულმკერდი,ɡ u l m kʼ ɛ r d i,0
{geo}გულმოდგინე,ɡ u l m ɔ d ɡ i n ɛ,0
{geo}გულმოდგინედ,ɡ u l m ɔ d ɡ i n ɛ d,0
{geo}გულმოწყალება,ɡ u l m ɔ t͡sʼ qʼ ɑ l ɛ b ɑ,0
{geo}გულუბრყვილო,ɡ u l u b r qʼ v i l ɔ,0
{geo}გულუხვად,ɡ u l u x v ɑ d,0
{geo}გულქვა,ɡ u l kʰ v ɑ,0
{geo}გულღიად,ɡ u l ɣ i ɑ d,0
{geo}გულშემატკივარი,ɡ u l ʃ ɛ m ɑ tʼ kʼ i v ɑ r i,0
{geo}გულძმარვა,ɡ u l d͡z m ɑ r v ɑ,0
{geo}გულწითელა,ɡ u l t͡sʼ i tʰ ɛ l ɑ,0
{geo}გულწრფელად,ɡ u l t͡sʼ r pʰ ɛ l ɑ d,0
{geo}გულწრფელობა,ɡ u l t͡sʼ r pʰ ɛ l ɔ b ɑ,0
{geo}გუმანით,ɡ u m ɑ n i tʰ,0
{geo}გუნდა,ɡ u n d ɑ,0
{geo}გუნდი,ɡ u n d i,0
{geo}გურია,ɡ u r i ɑ,0
{geo}გურიად,ɡ u r i ɑ d,0
{geo}გურიამ,ɡ u r i ɑ m,0
{geo}გურიით,ɡ u r i i tʰ,0
{geo}გურიის,ɡ u r i i s,0
{geo}გურმანი,ɡ u r m ɑ n i,0
{geo}გურული,ɡ u r u l i,0
{geo}გურჯი,ɡ u r d͡ʒ i,0
{geo}გუშინ,ɡ u ʃ i n,0
{geo}გუშინდელი,ɡ u ʃ i n d ɛ l i,0
{geo}გუშინწინ,ɡ u ʃ i n t͡sʼ i n,0
{geo}გყავთ,ɡ qʼ ɑ v tʰ,0
{geo}გწყურიათ,ɡ t͡sʼ qʼ u r i ɑ tʰ,0
{geo}გჭირდება,ɡ t͡ʃʼ i r d ɛ b ɑ,0
{geo}და,d ɑ,0
{geo}დააგრძელებს,d ɑ ɑ ɡ r d͡z ɛ l ɛ b s,0
{geo}დაავადება,d ɑ ɑ v ɑ d ɛ b ɑ,0
{geo}დაავიწყდება,d ɑ ɑ v i t͡sʼ qʼ d ɛ b ɑ,0
{geo}დაავიწყებს,d ɑ ɑ v i t͡sʼ qʼ ɛ b s,0
{geo}დაამზადებს,d ɑ ɑ m z ɑ d ɛ b s,0
