merged_spelling,ipa,langid
{dut}bodenbrood,b oː d ə n b r oː t,0
{dut}body,b ɔ d i,0
{dut}boe,b u,0
{dut}boedapest,b u d aː p ɛ s t,0
{dut}boeddhisme,b u d ɪ s m ə,0
{dut}boeddhist,b u d ɪ s t,0
{dut}boeg,b u x,0
{dut}boegbeeld,b u x b eː l t,0
{dut}boeie,b u i̯ ə,0
{dut}boeien,b u i̯ ə n,0
{dut}boeiend,b u j ə n t,0
{dut}boek,b u k,0
{dut}boekarest,b u k aː r ɛ s t,0
{dut}boekdeel,b u k d eː l,0
{dut}boeken,b u k ə n,0
{dut}boeket,b u k ɛ t,0
{dut}boekhandel,b u k ɦ ɑ n d ə l,0
{dut}boekhouden,b u k ɦ ɑ u̯ d ə n,0
{dut}boekhouder,b u k ɦ ɑ u̯ d ə r,0
{dut}boekhouding,b u k ɦ ɑ u̯ d ɪ ŋ,0
{dut}boekjaar,b u k j aː r,0
{dut}boel,b u l,0
{dut}boemel,b u m ə l,0
{dut}boer,b uː r,0
{dut}boerderij,b u r d ə r ɛ i̯,0
{dut}boeren,b uː r ə n,0
{dut}boerenbedriegerij,b uː r ə n b ə d r i ɣ ə r ɛ i̯,0
{dut}boerenkaas,b uː r ə n k aː s,0
{dut}boerenland,b uː r ə n l ɑ n t,0
{dut}boerenzwaluw,b uː r ə n z ʋ aː l y u̯,0
{dut}boete,b u t ə,0
{dut}boezem,b u z ə m,0
{dut}bogen,b oː ɣ ə n,0
{dut}boiler,b ɔ i̯ l ə r,0
{dut}bok,b ɔ k,0
{dut}bokaal,b oː k aː l,0
{dut}bokken,b ɔ k ə n,0
{dut}boksen,b ɔ k s ə n,0
{dut}bokser,b ɔ k s ə r,0
{dut}bol,b ɔ l,0
{dut}bolleboos,b ɔ l ə b oː s,0
{dut}bollen,b ɔ l ə n,0
{dut}bolletjestrui,b ɔ l ə t j ə s t r œ y̯,0
{dut}bolsward,b ɔ l s ʋ ɑ r t,0
{dut}bolvormig,b ɔ l v ɔ r m ə x,0
{dut}bom,b ɔ m,0
{dut}bomaanslag,b ɔ m aː n s l ɑ x,0
{dut}bombardement,b ɔ m b ɑ r d ə m ɛ n t,0
{dut}bombarderen,b ɔ m b ɑ r d eː r ə n,0
{dut}bomen,b oː m ə n,0
{dut}bommenwerper,b ɔ m ə n ʋ ɛ r p ə r,0
{dut}bon,b ɔ n,0
{dut}bond,b ɔ n t,0
{dut}bondgenoot,b ɔ n t x ə n oː t,0
{dut}bondgenootschap,b ɔ n t x ə n oː t s x ɑ p,0
{dut}bongo,b ɔ ŋ ɡ oː,0
{dut}bont,b ɔ n t,0
{dut}bonten,b ɔ n t ə n,0
{dut}bonus,b oː n ʏ s,0
{dut}boodschap,b oː t s x ɑ p,0
{dut}boodschappen,b oː t s x ɑ p ə n,0
{dut}boog,b oː x,0
{dut}boon,b oː n,0
{dut}boor,b oː r,0
{dut}boord,b oː r t,0
{dut}boosaardig,b oː s aː r d ə x,0
{dut}boosdoener,b oː s d u n ə r,0
{dut}boosheid,b oː s ɦ ɛ i̯ t,0
{dut}boot,b oː t,0
{dut}boottocht,b oː t ɔ x t,0
{dut}bord,b ɔ r t,0
{dut}bordeaux,b ɔ r d oː,0
{dut}borduren,b ɔ r d y r ə n,0
{dut}boreling,b oː r ə l ɪ ŋ,0
{dut}boren,b oː r ə n,0
{dut}borg,b ɔ r x,0
{dut}borger,b ɔ r ɣ ə r,0
{dut}born,b ɔ r n,0
{dut}borne,b ɔ r n ə,0
{dut}borrel,b ɔ r ə l,0
{dut}borst,b ɔ r s t,0
{dut}borstel,b ɔ r s t ə l,0
{dut}borstelen,b ɔ r s t ə l ə n,0
{dut}borstelig,b ɔ r s t ə l ə x,0
{dut}borsten,b ɔ r s t ə n,0
{dut}borstkanker,b ɔ r s t k ɑ ŋ k ə r,0
{dut}borstkas,b ɔ r s t k ɑ s,0
{dut}borstvoeding,b ɔ r s t f u d ɪ ŋ,0
{dut}borstwapen,b ɔ r s t ʋ aː p ə n,0
{dut}borstwering,b ɔ r s t ʋ eː r ɪ ŋ,0
{dut}bos,b ɔ s,0
{dut}bosbouw,b ɔ s b ɑ u̯,0
{dut}bosbrand,b ɔ s b r ɑ n t,0
{dut}bosch,b ɔ s,0
{dut}bosnië,b ɔ s n i ə,0
{dut}bosrijk,b ɔ s r ɛ i̯ k,0
{dut}boswachter,b ɔ s ʋ ɑ x t ə r,0
{dut}bot,b ɔ t,0
{dut}boten,b oː t ə n,0
{dut}boter,b oː t ə r,0
{dut}botsen,b ɔ t s ə n,0
{dut}botsing,b ɔ t s ɪ ŋ,0
{dut}botswana,b ɔ t s ʋ aː n aː,0
{dut}botten,b ɔ t ə n,0
{dut}bouillon,b u l j ɔ n,0
{dut}boulevard,b u l ə v aː r,0
{dut}boulevardkrant,b u l ə v aː r k r ɑ n t,0
{dut}bourgeois,b u r ʒ ʋ aː,0
{dut}bouw,b ɑ u̯,0
{dut}bouwen,b ɑ u̯ ə n,0
{dut}bouwer,b ɑ u̯ ə r,0
{dut}bouwheer,b ɑ u̯ ɦ eː r,0
{dut}bouwkunde,b ɑ u̯ k ʏ n d ə,0
{dut}bouwkundig,b ɑ u̯ k ʏ n d ə x,0
{dut}bouwman,b ɑ u̯ m ɑ n,0
{dut}bouwmarkt,b ɑ u̯ m ɑ r k t,0
{dut}bouwsel,b ɑ u̯ s ə l,0
{dut}bouwt,b ɑ u̯ t,0
{dut}bouwvak,b ɑ u̯ v ɑ k,0
{dut}bouwvakker,b ɑ u̯ v ɑ k ə r,0
{dut}bouwvallig,b ɑ u̯ v ɑ l ə x,0
{dut}bouwwerk,b ɑ u̯ ʋ ɛ r k,0
{dut}bovenaan,b oː v ə n aː n,0
{dut}bovenal,b oː v ə n ɑ l,0
{dut}bovenbouw,b oː v ə n b ɑ u̯,0
{dut}bovenkant,b oː v ə n k ɑ n t,0
{dut}bovenop,b oː v ə n ɔ p,0
{dut}bovenstaand,b oː v ə n s t aː n t,0
{dut}bovenstad,b oː v ə n s t ɑ t,0
{dut}boventoon,b oː v ə n t oː n,0
{dut}bovenwereld,b oː v ə n ʋ eː r ə l t,0
{dut}bovenzijde,b oː v ə n z ɛ i̯ d ə,0
{dut}box,b ɔ k s,0
{dut}boy,b ɔ i̯,0
{dut}boycot,b ɔ i̯ k ɔ t,0
{dut}brabant,b r aː b ɑ n t,0
{dut}braderie,b r aː d ə r i,0
{dut}brak,b r ɑ k,0
{dut}braken,b r aː k ə n,0
{dut}brallen,b r ɑ l ə n,0
{dut}bram,b r ɑ m,0
{dut}brancard,b r ɑ ŋ k aː r,0
{dut}brand,b r ɑ n t,0
{dut}brander,b r ɑ n d ə r,0
{dut}branding,b r ɑ n d ɪ ŋ,0
{dut}brandstapel,b r ɑ n t s t aː p ə l,0
{dut}brandstof,b r ɑ n t s t ɔ f,0
{dut}brandweer,b r ɑ n t ʋ eː r,0
{dut}brandweerkorps,b r ɑ n t ʋ eː r k ɔ r p s,0
{dut}brandweerwagen,b r ɑ n t ʋ eː r ʋ aː ɣ ə n,0
{dut}brandwond,b r ɑ n t ʋ ɔ n t,0
{dut}brauw,b r ɑ u̯,0
{dut}braziliaan,b r aː z i l i aː n,0
{dut}brazilië,b r aː z i l i ə,0
{dut}breda,b r eː d aː,0
{dut}breed,b r eː t,0
{dut}breedband,b r eː t b ɑ n t,0
{dut}breedte,b r eː t ə,0
{dut}breekpunt,b r eː k p ʏ n t,0
{dut}breeuwen,b r eː u̯ ə n,0
{dut}brein,b r ɛ i̯ n,0
{dut}breken,b r eː k ə n,0
{dut}breking,b r eː k ɪ ŋ,0
{dut}breng,b r ɛ ŋ,0
{dut}brengen,b r ɛ ŋ ə n,0
{dut}bres,b r ɛ s,0
{dut}bretagne,b r ə t ɑ n j ə,0
{dut}breuk,b r øː k,0
{dut}breukelen,b r øː k ə l ə n,0
{dut}brief,b r i f,0
{dut}briefomslag,b r i f ɔ m s l ɑ x,0
{dut}brievenbus,b r i v ə n b ʏ s,0
{dut}brij,b r ɛ i̯,0
{dut}bril,b r ɪ l,0
{dut}brillen,b r ɪ l ə n,0
{dut}brit,b r ɪ t,0
{dut}brits,b r ɪ t s,0
{dut}brittannië,b r ɪ t ɑ n i ə,0
{dut}brochure,b r ɔ ʃ yː r ə,0
{dut}broedseizoen,b r u t s ɛ i̯ z u n,0
{dut}broeikaseffect,b r u i̯ k ɑ s ɛ f ɛ k t,0
{dut}broekzak,b r u k s ɑ k,0
{dut}broer,b r uː r,0
{dut}brok,b r ɔ k,0
{dut}brokken,b r ɔ k ə n,0
{dut}bromfiets,b r ɔ m f i t s,0
{dut}brommer,b r ɔ m ə r,0
{dut}brompot,b r ɔ m p ɔ t,0
{dut}bron,b r ɔ n,0
{dut}broncode,b r ɔ n k oː d ə,0
{dut}bronkhorst,b r ɔ ŋ k ɦ ɔ r s t,0
{dut}brood,b r oː t,0
{dut}broodje,b r oː t j ə,0
{dut}broom,b r oː m,0
{dut}broos,b r oː s,0
{dut}brosser,b r ɔ s ə r,0
{dut}brouwen,b r ɑ u̯ ə n,0
{dut}brouwer,b r ɑ u̯ ə r,0
{dut}brouwerij,b r ɑ u̯ ə r ɛ i̯,0
{dut}brouwsel,b r ɑ u̯ s ə l,0
{dut}browsen,b r ɑ u̯ z ə n,0
{dut}browser,b r ɑ u̯ z ə r,0
{dut}brug,b r ʏ x,0
{dut}brugwachter,b r ʏ x ʋ ɑ x t ə r,0
{dut}bruidegom,b r œ y̯ d ə ɣ ɔ m,0
{dut}bruikbaar,b r œ y̯ k b aː r,0
{dut}bruikbaarheid,b r œ y̯ k b aː r ɦ ɛ i̯ t,0
{dut}bruikleen,b r œ y̯ k l eː n,0
{dut}bruiloft,b r œ y̯ l ɔ f t,0
{dut}bruin,b r œ y̯ n,0
{dut}bruine,b r œ y̯ n ə,0
{dut}bruinhemd,b r œ y̯ n ɦ ɛ m t,0
{dut}bruistablet,b r œ y̯ s t aː b l ɛ t,0
{dut}brunch,b r ʏ n ʃ,0
{dut}brunette,b r y n ɛ t ə,0
{dut}brussel,b r ʏ s ə l,0
{dut}brussels,b r ʏ s ə l s,0
{dut}brutaal,b r y t aː l,0
{dut}bruto,b r y t oː,0
{dut}bruut,b r y t,0
{dut}btw,b eː t eː ʋ eː,0
{dut}budgetteren,b ʏ d ʒ ɛ t eː r ə n,0
{dut}buggy,b ʏ ɡ i,0
{dut}buienradar,b œ y̯ ə n r aː d ɑ r,0
{dut}buigen,b œ y̯ ɣ ə n,0
{dut}buiging,b œ y̯ ɣ ɪ ŋ,0
{dut}buik,b œ y̯ k,0
{dut}buikgriep,b œ y̯ k x r i p,0
{dut}buikje,b œ y̯ k j ə,0
{dut}buis,b œ y̯ s,0
{dut}buiten,b œ y̯ t ə n,0
{dut}buitenaf,b œ y̯ t ə n ɑ f,0
{dut}buitenkans,b œ y̯ t ə n k ɑ n s,0
{dut}buitenkant,b œ y̯ t ə n k ɑ n t,0
{dut}buitenkern,b œ y̯ t ə n k ɛ r n,0
{dut}buitenland,b œ y̯ t ə n l ɑ n t,0
{dut}buitenlands,b œ y̯ t ə n l ɑ n t s,0
{dut}buitenlucht,b œ y̯ t ə n l ʏ x t,0
{dut}buitenmoeder,b œ y̯ t ə n m u d ə r,0
{dut}buitenmuur,b œ y̯ t ə n m yː r,0
{dut}buitenshuis,b œ y̯ t ə n s ɦ œ y̯ s,0
{dut}buitenspel,b œ y̯ t ə n s p ɛ l,0
{dut}buitenspelval,b œ y̯ t ə n s p ɛ l v ɑ l,0
{dut}buitenstaander,b œ y̯ t ə n s t aː n d ə r,0
{dut}buitentrouw,b œ y̯ t ə n t r ɑ u̯,0
{dut}bukken,b ʏ k ə n,0
{dut}bul,b ʏ l,0
{dut}bulldog,b u l d ɔ ɡ,0
{dut}bully,b u l i,0
{dut}bult,b ʏ l t,0
{dut}bumper,b ʏ m p ə r,0
{dut}bumperkleven,b ʏ m p ə r k l eː v ə n,0
{dut}bundel,b ʏ n d ə l,0
{dut}bundelen,b ʏ n d ə l ə n,0
{dut}bunnik,b ʏ n ɪ k,0
{dut}burchtheer,b ʏ r x t ɦ eː r,0
{dut}bureau,b y r oː,0
{dut}bureaublad,b y r oː b l ɑ t,0
{dut}bureaucratie,b yː r oː k r aː t s i,0
{dut}burg,b ʏ r x,0
{dut}burgemeester,b ʏ r ɣ ə m eː s t ə r,0
{dut}burgemeesterschap,b ʏ r ɣ ə m eː s t ə r s x ɑ p,0
{dut}burger,b ʏ r ɣ ə r,0
{dut}burgerbevolking,b ʏ r ɣ ə r b ə v ɔ l k ɪ ŋ,0
{dut}burgerlijk,b ʏ r ɣ ə r l ə k,0
{dut}burgeroorlog,b ʏ r ɣ ə r oː r l ɔ x,0
{dut}burgerschap,b ʏ r ɣ ə r s x ɑ p,0
{dut}burggraaf,b ʏ r x r aː f,0
{dut}burundi,b u r u n d i,0
{dut}bushalte,b ʏ s ɦ ɑ l t ə,0
{dut}buslijn,b ʏ s l ɛ i̯ n,0
{dut}busstation,b ʏ s t aː ʃ ɔ n,0
{dut}buurland,b yː r l ɑ n t,0
{dut}buurman,b yː r m ɑ n,0
{dut}buurten,b yː r t ə n,0
{dut}buurthuis,b yː r t ɦ œ y̯ s,0
{dut}buurtschap,b yː r t s x ɑ p,0
{dut}buurvrouw,b yː r v r ɑ u̯,0
{dut}byzantijns,b i z ɑ n t ɛ i̯ n s,0
{dut}bühne,b yː n ə,0
{dut}cabaret,k aː b aː r ɛ t,0
{dut}cabaretier,k aː b aː r ɛ t j eː,0
{dut}cabine,k aː b i n ə,0
{dut}cabinepersoneel,k aː b i n ə p ɛ r s oː n eː l,0
{dut}cabriolet,k aː b r i oː l ɛ t,0
{dut}cacao,k ɑ k ɑ u̯,0
{dut}cadans,k aː d ɑ n s,0
{dut}cadeau,k a d oː,0
{dut}cadeaubon,k aː d oː b ɔ n,0
{dut}cafetaria,k aː f eː t aː r i aː,0
{dut}cafeïne,k aː f eː i n ə,0
{dut}café,k aː f eː,0
{dut}cake,k eː k,0
{dut}calamiteit,k aː l aː m i t ɛ i̯ t,0
{dut}calcium,k ɑ l s i ʏ m,0
{dut}californië,k aː l i f ɔ r n i ə,0
{dut}calvinisme,k ɑ l v i n ɪ s m ə,0
{dut}cambodja,k ɑ m b ɔ t j aː,0
{dut}camee,k aː m eː,0
{dut}camera,k aː m ə r aː,0
{dut}cameraploeg,k aː m ə r aː p l u x,0
{dut}cameratoezicht,k aː m ə r aː t u z ɪ x t,0
{dut}campagne,k ɑ m p ɑ n j ə,0
{dut}camper,k ɛ m p ə r,0
{dut}canada,k aː n aː d aː,0
{dut}candela,k ɑ n d eː l aː,0
{dut}cannabis,k ɑ n aː b ɪ s,0
{dut}canon,k aː n ɔ n,0
{dut}cantate,k ɑ n t aː t ə,0
{dut}canvas,k ɑ n v ɑ s,0
{dut}cao,s eː aː oː,0
{dut}capitool,k aː p i t oː l,0
{dut}capituleren,k aː p i t y l eː r ə n,0
{dut}capoeirista,k aː p u eː r i s t aː,0
{dut}caravan,k ɛ r ə v ɛ n,0
{dut}carbon,k ɑ r b ɔ n,0
{dut}carcinogeen,k ɑ r s i n oː ɣ eː n,0
{dut}cardioloog,k ɑ r d i oː l oː x,0
{dut}carillon,k aː r ɪ l j ɔ n,0
{dut}cariës,k aː r i ɛ s,0
{dut}carmen,k ɑ r m ə n,0
{dut}carnaval,k ɑ r n aː v ɑ l,0
{dut}carrière,k ɑ r i ɛː r ə,0
{dut}carrosserie,k ɑ r ɔ s ə r i,0
{dut}carrousel,k ɑ r u s ɛ l,0
{dut}carthago,k ɑ r t aː ɣ oː,0
{dut}cash,k ɛ ʃ,0
{dut}casino,k aː z i n oː,0
{dut}castratie,k ɑ s t r aː t s i,0
{dut}catalaans,k aː t aː l aː n s,0
{dut}catalogus,k aː t aː l oː ɣ ʏ s,0
{dut}catalonië,k aː t aː l oː n i ə,0
{dut}cataract,k aː t aː r ɑ k t,0
{dut}categorie,k ɑ t ə ɣ oː r i,0
{dut}categorisch,k ɑ t ə ɣ oː r i s,0
{dut}catheter,k aː t eː t ə r,0
{dut}cavia,k aː v i j aː,0
{dut}cd,s eː d eː,0
{dut}cda,s eː d eː aː,0
{dut}ceintuur,s ɛ n t yː r,0
{dut}cel,s ɛ l,0
{dut}celgenoot,s ɛ l ɣ ə n oː t,0
{dut}cell,s ɛ l,0
{dut}cellulose,s ɛ l y l oː z ə,0
{dut}celstraf,s ɛ l s t r ɑ f,0
{dut}cement,s ə m ɛ n t,0
{dut}censureren,s ɛ n z yː r eː r ə n,0
{dut}census,s ɛ n z ʏ s,0
{dut}centimeter,s ɛ n t i m eː t ə r,0
{dut}centraal,s ɛ n t r aː l,0
{dut}centrale,s ɛ n t r aː l ə,0
{dut}centralisatie,s ɛ n t r aː l i z aː t s i,0
{dut}centrum,s ɛ n t r ʏ m,0
{dut}centrumrechts,s ɛ n t r ʏ m r ɛ x t s,0
{dut}ceremonie,s eː r ə m oː n i,0
{dut}ceremoniemeester,s eː r ə m oː n i m eː s t ə r,0
{dut}certificaat,s ɛ r t i f i k aː t,0
{dut}certificeren,s ɛ r t i f i s eː r ə n,0
{dut}champagne,ʃ ɑ m p ɑ n j ə,0
{dut}champignon,ʃ ɑ m p i n j ɔ n,0
{dut}chanten,t ʃ ɑ n t ə n,0
{dut}chanteren,ʃ ɑ n t eː r ə n,0
{dut}chaos,x aː ɔ s,0
{dut}chaotisch,x aː oː t i s,0
{dut}chapeau,ʃ aː p oː,0
{dut}charisma,x aː r ɪ s m aː,0
{dut}charmant,ʃ ɑ r m ɑ n t,0
{dut}charmeren,ʃ ɑ r m eː r ə n,0
{dut}chat,t ʃ ɛ t,0
{dut}chatten,t ʃ ɛ t ə n,0
{dut}checken,t ʃ ɛ k ə n,0
{dut}chef,ʃ ɛ f,0
{dut}cheffin,ʃ ɛ f ɪ n,0
{dut}chemie,x eː m i,0
{dut}chemieconcern,x eː m i k ɔ n s ʏ r n,0
{dut}chemisch,x eː m i s,0
{dut}cheque,ʃ ɛ k,0
{dut}chic,ʃ i k,0
{dut}china,ʃ i n aː,0
{dut}chinchilla,t ʃ ɪ n t ʃ ɪ l aː,0
{dut}chinees,ʃ i n eː s,0
{dut}chinese,ʃ i n eː s ə,0
{dut}chinezen,ʃ i n eː z ə n,0
{dut}chip,t ʃ ɪ p,0
{dut}chirurgie,ʃ i r ʏ r ɣ i,0
{dut}chloor,x l oː r,0
{dut}chocolade,ʃ oː k oː l aː d ə,0
{dut}chocolademelk,ʃ oː k oː l aː d ə m ɛ l k,0
{dut}chocomel,ʃ oː k oː m ɛ l,0
{dut}cholera,x oː l ə r aː,0
{dut}chris,k r ɪ s,0
{dut}christa,k r ɪ s t aː,0
{dut}christendemocratie,k r ɪ s t ə n d eː m oː k r aː t s i,0
{dut}christiaan,k r ɪ s t i j aː n,0
{dut}christine,k r ɪ s t i n ə,0
{dut}chromosoom,x r oː m oː s oː m,0
{dut}chronisch,x r oː n i s,0
{dut}cijfer,s ɛ i f ə r,0
{dut}cilinder,s i l ɪ n d ə r,0
{dut}cimbaal,s ɪ m b aː l,0
{dut}circa,s ɪ r k aː,0
{dut}circuit,s ɪ r k ʋ i,0
{dut}circus,s ɪ r k ʏ s,0
{dut}circusartiest,s ɪ r k ʏ s ɑ r t i s t,0
{dut}cirkel,s ɪ r k ə l,0
{dut}citaat,s i t aː t,0
{dut}citer,s i t ə r,0
{dut}citroen,s i t r u n,0
{dut}citroensap,s i t r u n s ɑ p,0
{dut}clan,k l ɛ n,0
{dut}classis,k l ɑ s ɪ s,0
{dut}clausule,k l ɑ u̯ z y l ə,0
{dut}cliché,k l i ʃ eː,0
{dut}client,k l ɑ i̯ ə n t,0
{dut}clown,k l ɑ u̯ n,0
{dut}club,k l ʏ p,0
{dut}clubhuis,k l ʏ p ɦ œ y̯ s,0
{dut}cnv,s eː ɛ n v eː,0
{dut}co,k oː,0
{dut}coach,k oː t ʃ,0
{dut}coalitie,k oː aː l i t s i,0
{dut}cobra,k oː b r aː,0
{dut}cocaïne,k oː k aː i n ə,0
{dut}cocktail,k ɔ k t eː l,0
{dut}code,k oː d ə,0
{dut}codering,k oː d eː r ɪ ŋ,0
{dut}coen,k u n,0
{dut}coevorden,k u v ɔ r d ə n,0
{dut}coffeeshop,k ɔ f i ʃ ɔ p,0
{dut}cognitief,k ɔ x n i t i f,0
{dut}col,k ɔ l,0
{dut}cola,k oː l aː,0
{dut}collaboratie,k ɔ l aː b oː r aː t s i,0
{dut}collageen,k ɔ l aː ɣ eː n,0
{dut}collatierecht,k ɔ l aː t s i r ɛ x t,0
{dut}collectie,k ɔ l ɛ k s i,0
{dut}collectief,k ɔ l ɛ k t i f,0
{dut}collega,k ɔ l eː ɣ aː,0
{dut}college,k ɔ l eː ʒ ə,0
{dut}collegezaal,k ɔ l eː ʒ ə z aː l,0
{dut}colombia,k oː l ɔ m b i aː,0
{dut}colonne,k oː l ɔ n ə,0
{dut}combi,k ɔ m b i,0
{dut}comeback,k ɑ m b ɛ k,0
{dut}comité,k ɔ m i t eː,0
{dut}commentaar,k ɔ m ɛ n t aː r,0
{dut}commercie,k ɔ m ɛ r s i,0
{dut}commissie,k ɔ m ɪ s i,0
{dut}commotie,k ɔ m oː t s i,0
{dut}communicatie,k ɔ m y n i k aː t s i,0
{dut}communicatiemiddel,k ɔ m y n i k aː t s i m ɪ d ə l,0
{dut}communiceren,k ɔ m y n i s eː r ə n,0
{dut}communie,k ɔ m y n i,0
{dut}communistisch,k ɔ m y n ɪ s t i s,0
{dut}compact,k ɔ m p ɑ k t,0
{dut}compagnie,k ɔ m p ɑ n j i,0
{dut}compensatie,k ɔ m p ɛ n z aː t s i,0
{dut}compenseren,k ɔ m p ɛ n z eː r ə n,0
{dut}competent,k ɔ m p ə t ɛ n t,0
{dut}compleet,k ɔ m p l eː t,0
{dut}completeren,k ɔ m p l eː t eː r ə n,0
{dut}complex,k ɔ m p l ɛ k s,0
{dut}complexiteit,k ɔ m p l ɛ k s i t ɛ i̯ t,0
{dut}compliment,k ɔ m p l i m ɛ n t,0
{dut}component,k ɔ m p oː n ɛ n t,0
{dut}componeren,k ɔ m p oː n eː r ə n,0
{dut}componist,k ɔ m p oː n ɪ s t,0
{dut}compositie,k ɔ m p oː z i t s i,0
{dut}compost,k ɔ m p ɔ s t,0
{dut}compressie,k ɔ m p r ɛ s i,0
{dut}computer,k ɔ m p j u t ə r,0
{dut}computerprogramma,k ɔ m p j u t ə r p r oː ɣ r ɑ m aː,0
{dut}computerspel,k ɔ m p j u t ə r s p ɛ l,0
{dut}concentratiekamp,k ɔ n s ɛ n t r aː t s i k ɑ m p,0
{dut}concentreren,k ɔ n s ɛ n t r eː r ə n,0
{dut}concept,k ɔ n s ɛ p t,0
{dut}concern,k ɔ n s ʏ r n,0
{dut}concert,k ɔ n s ɛ r t,0
{dut}concilie,k ɔ n s i l i,0
{dut}conciërge,k ɔ n ʒ ɛ r ʒ ə,0
{dut}concluderen,k ɔ ŋ k l y d eː r ə n,0
{dut}concreet,k ɔ ŋ k r eː t,0
{dut}concurrentie,k ɔ ŋ k y r ɛ n t s i,0
{dut}conditie,k ɔ n d i t s i,0
{dut}condoleren,k ɔ n d oː l eː r ə n,0
{dut}condoom,k ɔ n d oː m,0
{dut}confederaal,k ɔ n f eː d ə r aː l,0
{dut}confederalisme,k ɔ n f eː d ə r aː l ɪ s m ə,0
{dut}conflict,k ɔ n f l ɪ k t,0
{dut}conflictstof,k ɔ n f l ɪ k t s t ɔ f,0
{dut}confrater,k ɔ n f r aː t ə r,0
{dut}confronteren,k ɔ n f r ɔ n t eː r ə n,0
{dut}congres,k ɔ ŋ ɣ r ɛ s,0
{dut}congruent,k ɔ ŋ ɣ r y ɛ n t,0
{dut}conisch,k oː n i s,0
{dut}consequent,k ɔ n s ə k ʋ ɛ n t,0
{dut}conservatief,k ɔ n z ɛ r v aː t i f,0
{dut}conservatisme,k ɔ n z ɛ r v aː t ɪ s m ə,0
{dut}conservator,k ɔ n z ɛ r v aː t ɔ r,0
{dut}conserven,k ɔ n z ɛ r v ə n,0
{dut}constant,k ɔ n s t ɑ n t,0
{dut}constante,k ɔ n s t ɑ n t ə,0
{dut}constantijn,k ɔ n s t ɑ n t ɛ i̯ n,0
{dut}constateren,k ɔ n s t aː t eː r ə n,0
{dut}constructie,k ɔ n s t r ʏ k s i,0
{dut}constructief,k ɔ n s t r ʏ k t i f,0
{dut}consument,k ɔ n z y m ɛ n t,0
{dut}consumptie,k ɔ n z ʏ m p s i,0
{dut}consumptiemaatschappij,k ɔ n z ʏ m p s i m aː t s x ɑ p ɛ i̯,0
{dut}contact,k ɔ n t ɑ k t,0
{dut}contactlens,k ɔ n t ɑ k t l ɛ n s,0
{dut}contactpersoon,k ɔ n t ɑ k t p ɛ r s oː n,0
{dut}container,k ɔ n t eː n ə r,0
{dut}contant,k ɔ n t ɑ n t,0
{dut}context,k ɔ n t ɛ k s t,0
{dut}continu,k ɔ n t i n y,0
{dut}contract,k ɔ n t r ɑ k t,0
{dut}contrast,k ɔ n t r ɑ s t,0
{dut}controleren,k ɔ n t r oː l eː r ə n,0
{dut}controller,k ɔ n t r ɔ l ə r,0
{dut}controverse,k ɔ n t r oː v ɛ r z ə,0
{dut}convenant,k ɔ n v ə n ɑ n t,0
{dut}conventie,k ɔ n v ɛ n s i,0
{dut}conversie,k ɔ n v ɛ r s i,0
{dut}cookie,k u k i,0
{dut}cool,k uː l,0
{dut}cor,k ɔ r,0
{dut}cornelia,k ɔ r n eː l i aː,0
{dut}cornelis,k ɔ r n eː l ɪ s,0
{dut}corps,k oː r,0
{dut}corpus,k ɔ r p ʏ s,0
{dut}correct,k ɔ r ɛ k t,0
{dut}correctie,k ɔ r ɛ k s i,0
{dut}corrie,k ɔ r i,0
{dut}corrumperen,k ɔ r ʏ m p eː r ə n,0
{dut}corrupt,k ɔ r ʏ p t,0
{dut}cortège,k ɔ r t ɛː ʒ ə,0
{dut}coulisselandschap,k u l i z ə l ɑ n t s x ɑ p,0
{dut}counter,k ɑ u̯ n t ə r,0
{dut}coureur,k u r øː r,0
{dut}coördinaten,k oː ɔ r d i n aː t ə n,0
{dut}coördinator,k oː ɔ r d i n aː t ɔ r,0
{dut}creatie,k r eː j aː t s i,0
{dut}credo,k r eː d oː,0
{dut}crematorium,k r eː m aː t oː r i ʏ m,0
{dut}cricket,k r ɪ k ə t,0
{dut}criminaliteit,k r i m i n aː l i t ɛ i̯ t,0
{dut}crimineel,k r i m i n eː l,0
{dut}crisis,k r i z ɪ s,0
{dut}criterium,k r i t eː r i ʏ m,0
{dut}cruise,k r uː s,0
{dut}cruiseschip,k r uː s s x ɪ p,0
{dut}cruyff,k r œ y̯ f,0
{dut}crèmekleurig,k r ɛː m k l øː r ə x,0
{dut}cuba,k y b aː,0
{dut}cuijk,k œ y̯ k,0
{dut}culemborg,k y l ə m b ɔ r x,0
{dut}cultureel,k ʏ l t y r eː l,0
{dut}cultuur,k ʏ l t y r,0
{dut}curatele,k y r aː t eː l ə,0
{dut}curator,k y r aː t ɔ r,0
{dut}curatoren,k y r aː t oː r ə n,0
{dut}curry,k ʏ r i,0
{dut}cursist,k ʏ r s ɪ s t,0
{dut}cursus,k ʏ r s ʏ s,0
{dut}cv,s eː v eː,0
{dut}cyclisch,s i k l i s,0
{dut}cycloon,s i k l oː n,0
{dut}cyclus,s i k l ʏ s,0
{dut}cynisme,s i n ɪ s m ə,0
{dut}cyprus,s i p r ʏ s,0
{dut}daad,d aː t,0
{dut}daag,d aː x,0
{dut}daags,d aː x s,0
{dut}daalder,d aː l d ə r,0
{dut}daan,d aː n,0
{dut}daar,d aː r,0
{dut}daaraan,d aː r aː n,0
