merged_spelling,ipa,langid
{bul}намекваме,n ɐ m ɛ k v ə m ɛ,0
{bul}намекне,n ɐ m ɛ k n ɛ,0
{bul}намерение,n ə m ɛ r ɛ n i ɛ,0
{bul}нанесъл,n ɐ n ɛ s ə ɫ,0
{bul}напечел,n ə p ɛ t͡ʃ ɛ ɫ,0
{bul}написваното,n ɐ p i s v ə n o̝ t̪ o̝,0
{bul}написват,n ɐ p i s v ə t̪,0
{bul}напичаното,n ɐ p i t͡ʃ ə n o̝ t̪ o̝,0
{bul}напиши,n ə p i ʃ i,0
{bul}наплитаме,n ɐ p ɫ i t̪ ə m ɛ,0
{bul}наплитан,n ɐ p ɫ i t̪ ə n,0
{bul}напредват,n ɐ p r ɛ d̪ v ə t̪,0
{bul}напредвате,n ɐ p r ɛ d̪ v ə t̪ ɛ,0
{bul}напреднат,n ɐ p r ɛ d̪ n ə t̪,0
{bul}наранени,n ə ɾ ɐ n ɛ n i,0
{bul}нараняванията,n ə ɾ ɐ nʲ a v ə n i j ə t̪ ə,0
{bul}наричал,n ɐ r i t͡ʃ ə ɫ,0
{bul}наричали,n ɐ r i t͡ʃ ə ɫ i,0
{bul}наричам,n ɐ r i t͡ʃ ə m,0
{bul}наричаните,n ɐ r i t͡ʃ ə n i t̪ ɛ,0
{bul}наричаше,n ɐ r i t͡ʃ ə ʃ ɛ,0
{bul}насечала,n ə s ɛ t͡ʃ a ɫ ə,0
{bul}насичаните,n ɐ s i t͡ʃ ə n i t̪ ɛ,0
{bul}насичахме,n ɐ s i t͡ʃ ə x m ɛ,0
{bul}наследилата,n ə s ɫ ɛ d̪ i ɫ ə t̪ ə,0
{bul}наследили,n ə s ɫ ɛ d̪ i ɫ i,0
{bul}наследихме,n ə s ɫ ɛ d̪ i x m ɛ,0
{bul}наследяващото,n ə s ɫ ɛ dʲ a v ə ʃ t̪ o̝ t̪ o̝,0
{bul}насметоха,n ɐ s m ɛ t̪ o̝ x ə,0
{bul}нахапаният,n ɐ x a p ə n i j ə t̪,0
{bul}начетяха,n ə t͡ʃ ɛ tʲ a x ə,0
{bul}начитало,n ɐ t͡ʃ i t̪ ə ɫ o̝,0
{bul}носорога,n o s o r ɔ ɡ ə,0
{bul}нуждалия,n o ʒ d̪ a ɫ i j ə,0
{bul}обвинен,o̝ b v i n ɛ n,0
{bul}обвинила,o̝ b v i n i ɫ ə,0
{bul}обвиняваш,o̝ b v i nʲ a v ə ʃ,0
{bul}обезглавиха,o̝ b ɛ z ɡ ɫ ɐ v i x ə,0
{bul}обезглавяващото,o̝ b ɛ z ɡ ɫ ɐ vʲ a v ə ʃ t̪ o̝ t̪ o̝,0
{bul}обезсмъртяване,o̝ b ɛ s m ɐ r tʲ a v ə n ɛ,0
{bul}обесилия,o b ɛ s i ɫ i j ə,0
{bul}обеща,o̝ b ɛ ʃ t̪ a,0
{bul}обещаеш,o̝ b ɛ ʃ t̪ a ɛ ʃ,0
{bul}обещано,o̝ b ɛ ʃ t̪ a n o̝,0
{bul}обещаят,o̝ b ɛ ʃ t̪ a j ə t̪,0
{bul}обзавеждалите,o̝ b z ɐ v d͡ʒ d̪ ə ɫ i t̪ ɛ,0
{bul}обзавеждащото,o̝ b z ɐ v d͡ʒ d̪ ə ʃ t̪ o̝ t̪ o̝,0
{bul}обковавайте,o̝ p k o v a v ə j t̪ ɛ,0
{bul}обкови,o̝ p k o v i,0
{bul}облекат,o̝ b ɫ ɛ k ɤ t̪,0
{bul}облечеш,o̝ b ɫ ɛ t͡ʃ ɛ ʃ,0
{bul}обличане,o b ɫ i t͡ʃ ə n ɛ,0
{bul}обличането,o b ɫ i t͡ʃ ə n ɛ t̪ o̝,0
{bul}обличаше,o b ɫ i t͡ʃ ə ʃ ɛ,0
{bul}обосновават,o̝ b o̝ s n o v a v ə t̪,0
{bul}обоснованият,o̝ b o̝ s n o v a n i j ə t̪,0
{bul}обрекат,o̝ b r ɛ k ɤ t̪,0
{bul}обреклият,o b r ɛ k ɫ i j ə t̪,0
{bul}обрекоха,o b r ɛ k o̝ x ə,0
{bul}обсъдена,o p s ɤ d̪ ɛ n ə,0
{bul}обсъдени,o p s ɤ d̪ ɛ n i,0
{bul}обсъденото,o p s ɤ d̪ ɛ n o̝ t̪ o̝,0
{bul}обсъдилият,o p s ɤ d̪ i ɫ i j ə t̪,0
{bul}обсъдят,o p s ɤ dʲ ə t̪,0
{bul}обсъждано,o p s ɤ ʒ d̪ ə n o̝,0
{bul}обсъждаха,o p s ɤ ʒ d̪ ə x ə,0
{bul}обсъждаш,o p s ɤ ʒ d̪ ə ʃ,0
{bul}обученото,o b u t͡ʃ ɛ n o̝ t̪ o̝,0
{bul}обяснявайки,o̝ bʲ ɐ s nʲ a v ə j kʲ i,0
{bul}обяснявалата,o̝ bʲ ɐ s nʲ a v ə ɫ ə t̪ ə,0
{bul}обясняване,o̝ bʲ ɐ s nʲ a v ə n ɛ,0
{bul}одобрена,o̝ d̪ o b r ɛ n ə,0
{bul}одобрявали,o̝ d̪ o b rʲ a v ə ɫ i,0
{bul}озаглавявайте,o̝ z ə ɡ ɫ ɐ vʲ a v ə j t̪ ɛ,0
{bul}озадачен,o̝ z ə t͡ʃ t̪ ʃ ɛ n,0
{bul}озадачени,o̝ z ə t͡ʃ t̪ ʃ ɛ n i,0
{bul}озадачи,o̝ z ə t͡ʃ t̪ ʃ i,0
{bul}озадачиш,o̝ z ə t͡ʃ t̪ ʃ i ʃ,0
{bul}ометяхте,o̝ m ɛ tʲ a x t̪ ɛ,0
{bul}опасващата,o p a s v ə ʃ t̪ ə t̪ ə,0
{bul}опираме,o p i ɾ ə m ɛ,0
{bul}опираше,o p i ɾ ə ʃ ɛ,0
{bul}опредения,o p r ɛ d̪ ɛ n i j ə,0
{bul}опрялата,o p rʲ a ɫ ə t̪ ə,0
{bul}опряло,o p rʲ a ɫ o̝,0
{bul}опрях,o p rʲ a x,0
{bul}опряха,o p rʲ a x ə,0
{bul}осиновения,o̝ s i n o v ɛ n i j ə,0
{bul}осиновявани,o̝ s i n o vʲ a v ə n i,0
{bul}отбоди,o̝ d̪ b o d̪ i,0
{bul}отваря,o t̪ v a rʲ ə,0
{bul}отваряте,o t̪ v a rʲ ə t̪ ɛ,0
{bul}отведоха,o t̪ v ɛ d̪ o̝ x ə,0
{bul}отведохме,o t̪ v ɛ d̪ o̝ x m ɛ,0
{bul}отвеждат,o t̪ v ɛ ʒ d̪ ə t̪,0
{bul}отвлечем,o̝ t̪ v ɫ ɛ t͡ʃ ɛ m,0
{bul}отворени,o t̪ v ɔ ɾ ɛ n i,0
{bul}отворените,o t̪ v ɔ ɾ ɛ n i t̪ ɛ,0
{bul}отворено,o t̪ v ɔ ɾ ɛ n o̝,0
{bul}отворил,o t̪ v ɔ ɾ i ɫ,0
{bul}отворите,o t̪ v ɔ ɾ i t̪ ɛ,0
{bul}отворихме,o t̪ v ɔ ɾ i x m ɛ,0
{bul}отекохме,o t̪ ɛ k o̝ x m ɛ,0
{bul}отичанета,o t̪ i t͡ʃ ə n ɛ t̪ ə,0
{bul}отключело,o t̪ k lʲ u t͡ʃ ɛ ɫ o̝,0
{bul}отключена,o t̪ k lʲ u t͡ʃ ɛ n ə,0
{bul}отключени,o t̪ k lʲ u t͡ʃ ɛ n i,0
{bul}отключените,o t̪ k lʲ u t͡ʃ ɛ n i t̪ ɛ,0
{bul}отключено,o t̪ k lʲ u t͡ʃ ɛ n o̝,0
{bul}отключили,o t̪ k lʲ u t͡ʃ i ɫ i,0
{bul}отмряхте,o t̪ m rʲ a x t̪ ɛ,0
{bul}отнасяше,o t̪ n a sʲ ə ʃ ɛ,0
{bul}отнасящата,o t̪ n a sʲ ə ʃ t̪ ə t̪ ə,0
{bul}отнесен,o t̪ n ɛ s ɛ n,0
{bul}отнесъл,o t̪ n ɛ s ə ɫ,0
{bul}отнесяла,o̝ t̪ n ɛ sʲ a ɫ ə,0
{bul}отравящ,o t̪ r a vʲ ə ʃ t̪,0
{bul}отрекоха,o t̪ r ɛ k o̝ x ə,0
{bul}отречала,o̝ t̪ r ɛ t͡ʃ a ɫ ə,0
{bul}отрича,o t̪ r i t͡ʃ ə,0
{bul}отричане,o t̪ r i t͡ʃ ə n ɛ,0
{bul}отричането,o t̪ r i t͡ʃ ə n ɛ t̪ o̝,0
{bul}отровя,o t̪ r ɔ vʲ ə,0
{bul}отсечете,o̝ t̪ s ɛ t͡ʃ ɛ t̪ ɛ,0
{bul}отсякъл,o t̪ sʲ a k ə ɫ,0
{bul}отчитал,o t̪ t͡ʃ i t̪ ə ɫ,0
{bul}отчитаната,o t̪ t͡ʃ i t̪ ə n ə t̪ ə,0
{bul}оцелявали,o̝ t͡s ɛ lʲ a v ə ɫ i,0
{bul}оцелявалият,o̝ t͡s ɛ lʲ a v ə ɫ i j ə t̪,0
{bul}очакван,o t͡ʃ a k v ə n,0
{bul}очакванията,o t͡ʃ a k v ə n i j ə t̪ ə,0
{bul}очакваш,o t͡ʃ a k v ə ʃ,0
{bul}очакващи,o t͡ʃ a k v ə ʃ t̪ i,0
{bul}очакващите,o t͡ʃ a k v ə ʃ t̪ i t̪ ɛ,0
{bul}падаме,p a d̪ ə m ɛ,0
{bul}падащата,p a d̪ ə ʃ t̪ ə t̪ ə,0
{bul}падащите,p a d̪ ə ʃ t̪ i t̪ ɛ,0
{bul}падащото,p a d̪ ə ʃ t̪ o̝ t̪ o̝,0
{bul}паднели,p a d̪ n ɛ ɫ i,0
{bul}пеперуда,p ɛ p ɛ r u d̪ ə,0
{bul}песен,p ɛ s ɛ n,0
{bul}пиете,p i ɛ t̪ ɛ,0
{bul}пикае,p i k a ɛ,0
{bul}пикай,p i k a j,0
{bul}пиканите,p i k a n i t̪ ɛ,0
{bul}пилата,p i ɫ ə t̪ ə,0
{bul}питайте,p i t̪ ə j t̪ ɛ,0
{bul}питате,p i t̪ ə t̪ ɛ,0
{bul}питаше,p i t̪ ə ʃ ɛ,0
{bul}питие,p i t̪ i ɛ,0
{bul}пих,p i x,0
{bul}пишели,p i ʃ ɛ ɫ i,0
{bul}пишех,p i ʃ ɛ x,0
{bul}пишещата,p i ʃ ɛ ʃ t̪ ə t̪ ə,0
{bul}пиши,p i ʃ i,0
{bul}платените,p ɫ ɐ t̪ ɛ n i t̪ ɛ,0
{bul}платите,p ɫ ɐ t̪ i t̪ ɛ,0
{bul}платях,p ɫ ɐ tʲ a x,0
{bul}плаче,p ɫ a t͡ʃ ɛ,0
{bul}плашете,p ɫ ɐ ʃ ɛ t̪ ɛ,0
{bul}плашех,p ɫ a ʃ ɛ x,0
{bul}плашите,p ɫ a ʃ i t̪ ɛ,0
{bul}плащани,p ɫ a ʃ t̪ ə n i,0
{bul}плащано,p ɫ a ʃ t̪ ə n o̝,0
{bul}плащате,p ɫ a ʃ t̪ ə t̪ ɛ,0
{bul}плетат,p ɫ ɛ t̪ ɤ t̪,0
{bul}плетена,p ɫ ɛ t̪ ɛ n ə,0
{bul}плетенета,p ɫ ɛ t̪ ɛ n ɛ t̪ ə,0
{bul}плетенетата,p ɫ ɛ t̪ ɛ n ɛ t̪ ə t̪ ə,0
{bul}победена,p o̝ b ɛ d̪ ɛ n ə,0
{bul}победения,p o̝ b ɛ d̪ ɛ n i j ə,0
{bul}победиш,p o̝ b ɛ d̪ i ʃ,0
{bul}поведи,p o̝ v ɛ d̪ i,0
{bul}повеждаме,p o v ɛ ʒ d̪ ə m ɛ,0
{bul}повеждат,p o v ɛ ʒ d̪ ə t̪,0
{bul}повелите,p o v ɛ ɫ i t̪ ɛ,0
{bul}повтаря,p o f t̪ a rʲ ə,0
{bul}повтаряла,p o f t̪ a rʲ ə ɫ ə,0
{bul}повтарящи,p o f t̪ a rʲ ə ʃ t̪ i,0
{bul}повтарящото,p o f t̪ a rʲ ə ʃ t̪ o̝ t̪ o̝,0
{bul}повторен,p o f t̪ ɔ ɾ ɛ n,0
{bul}повторите,p o f t̪ ɔ ɾ i t̪ ɛ,0
{bul}погледнаха,p o ɡ ɫ ɛ d̪ n ə x ə,0
{bul}погледне,p o ɡ ɫ ɛ d̪ n ɛ,0
{bul}погледнем,p o ɡ ɫ ɛ d̪ n ɛ m,0
{bul}поглеждайки,p o ɡ ɫ ɛ ʒ d̪ ə j kʲ i,0
{bul}поглеждахте,p o ɡ ɫ ɛ ʒ d̪ ə x t̪ ɛ,0
{bul}поглеждаше,p o ɡ ɫ ɛ ʒ d̪ ə ʃ ɛ,0
{bul}подвел,p o d̪ v ɛ ɫ,0
{bul}подвели,p o d̪ v ɛ ɫ i,0
{bul}подклажда,p o t̪ k ɫ d͡ʒ d̪ ə,0
{bul}подкупван,p o t̪ k u p v ə n,0
{bul}подметохме,p o d̪ m ɛ t̪ o̝ x m ɛ,0
{bul}поднесох,p o d̪ n ɛ s o̝ x,0
{bul}поднесяхме,p o̝ d̪ n ɛ sʲ a x m ɛ,0
{bul}подобрената,p o̝ d̪ o b r ɛ n ə t̪ ə,0
{bul}подобрени,p o̝ d̪ o b r ɛ n i,0
{bul}подобрените,p o̝ d̪ o b r ɛ n i t̪ ɛ,0
{bul}подобрявай,p o̝ d̪ o b rʲ a v ə j,0
{bul}подобрявала,p o̝ d̪ o b rʲ a v ə ɫ ə,0
{bul}подобряванията,p o̝ d̪ o b rʲ a v ə n i j ə t̪ ə,0
{bul}подобряващ,p o̝ d̪ o b rʲ a v ə ʃ t̪,0
{bul}подпирайки,p o t̪ p i ɾ ə j kʲ i,0
{bul}подпираният,p o t̪ p i ɾ ə n i j ə t̪,0
{bul}подпирате,p o t̪ p i ɾ ə t̪ ɛ,0
{bul}подписали,p o t̪ p i s ə ɫ i,0
{bul}подписаният,p o t̪ p i s ə n i j ə t̪,0
{bul}подписаха,p o t̪ p i s ə x ə,0
{bul}подписахме,p o t̪ p i s ə x m ɛ,0
{bul}подписвайте,p o t̪ p i s v ə j t̪ ɛ,0
{bul}подписвахме,p o t̪ p i s v ə x m ɛ,0
{bul}подписващо,p o t̪ p i s v ə ʃ t̪ o̝,0
{bul}подпишеш,p o t̪ p i ʃ ɛ ʃ,0
{bul}подпрял,p o t̪ p rʲ a ɫ,0
{bul}подслушаните,p o t̪ s ɫ u ʃ ə n i t̪ ɛ,0
{bul}подчертавали,p o̝ t͡ʃ ʃ ɛ r t̪ a v ə ɫ i,0
{bul}подчертаваме,p o̝ t͡ʃ ʃ ɛ r t̪ a v ə m ɛ,0
{bul}подчертаване,p o̝ t͡ʃ ʃ ɛ r t̪ a v ə n ɛ,0
{bul}подчертаването,p o̝ t͡ʃ ʃ ɛ r t̪ a v ə n ɛ t̪ o̝,0
{bul}ползваната,p ɔ ɫ z v ə n ə t̪ ə,0
{bul}ползвания,p ɔ ɫ z v ə n i j ə,0
{bul}ползващите,p ɔ ɫ z v ə ʃ t̪ i t̪ ɛ,0
{bul}полудели,p o̝ ɫ o d̪ ɛ ɫ i,0
{bul}полудявалият,p o̝ ɫ o dʲ a v ə ɫ i j ə t̪,0
{bul}полудявало,p o̝ ɫ o dʲ a v ə ɫ o̝,0
{bul}получава,p o̝ ɫ o t͡ʃ a v ə,0
{bul}получавал,p o̝ ɫ o t͡ʃ a v ə ɫ,0
{bul}получавалите,p o̝ ɫ o t͡ʃ a v ə ɫ i t̪ ɛ,0
{bul}получаваната,p o̝ ɫ o t͡ʃ a v ə n ə t̪ ə,0
{bul}получаването,p o̝ ɫ o t͡ʃ a v ə n ɛ t̪ o̝,0
{bul}получаващите,p o̝ ɫ o t͡ʃ a v ə ʃ t̪ i t̪ ɛ,0
{bul}получело,p o ɫ u t͡ʃ ɛ ɫ o̝,0
{bul}получехме,p o ɫ u t͡ʃ ɛ x m ɛ,0
{bul}получеше,p o ɫ u t͡ʃ ɛ ʃ ɛ,0
{bul}получила,p o ɫ u t͡ʃ i ɫ ə,0
{bul}получили,p o ɫ u t͡ʃ i ɫ i,0
{bul}получилия,p o ɫ u t͡ʃ i ɫ i j ə,0
{bul}помагате,p o m a ɡ ə t̪ ɛ,0
{bul}помитат,p o m i t̪ ə t̪,0
{bul}понавлезем,p o̝ n ɐ v ɫ ɛ z ɛ m,0
{bul}понавлязохте,p o̝ n ɐ v lʲ a z o̝ x t̪ ɛ,0
{bul}понапичалото,p o̝ n ɐ p i t͡ʃ ə ɫ o̝ t̪ o̝,0
{bul}понапичания,p o̝ n ɐ p i t͡ʃ ə n i j ə,0
{bul}понесем,p o̝ n ɛ s ɛ m,0
{bul}понесете,p o̝ n ɛ s ɛ t̪ ɛ,0
{bul}понесъл,p o n ɛ s ə ɫ,0
{bul}поопичало,p o̝ o p i t͡ʃ ə ɫ o̝,0
{bul}поопичани,p o̝ o p i t͡ʃ ə n i,0
{bul}попечем,p o̝ p ɛ t͡ʃ ɛ m,0
{bul}порнография,p o r n o ɡ r a f i j ə,0
{bul}портокалов,p o r t̪ o k a ɫ o f,0
{bul}посетени,p o̝ s ɛ t̪ ɛ n i,0
{bul}посетете,p o̝ s ɛ t̪ ɛ t̪ ɛ,0
{bul}посетил,p o̝ s ɛ t̪ i ɫ,0
{bul}посетили,p o̝ s ɛ t̪ i ɫ i,0
{bul}посещавалите,p o̝ s ɛ ʃ t̪ a v ə ɫ i t̪ ɛ,0
{bul}посещаване,p o̝ s ɛ ʃ t̪ a v ə n ɛ,0
{bul}посещаваното,p o̝ s ɛ ʃ t̪ a v ə n o̝ t̪ o̝,0
{bul}поспиранетата,p o s p i ɾ ə n ɛ t̪ ə t̪ ə,0
{bul}построила,p o̝ s t̪ r o i ɫ ə,0
{bul}построиш,p o̝ s t̪ r o i ʃ,0
{bul}построяване,p o̝ s t̪ r o j a v ə n ɛ,0
{bul}построяхте,p o̝ s t̪ r o j a x t̪ ɛ,0
{bul}потечало,p o̝ t̪ ɛ t͡ʃ a ɫ o̝,0
{bul}потичането,p o t̪ i t͡ʃ ə n ɛ t̪ o̝,0
{bul}потресена,p o t̪ r ɛ s ɛ n ə,0
{bul}потресени,p o t̪ r ɛ s ɛ n i,0
{bul}потресеното,p o t̪ r ɛ s ɛ n o̝ t̪ o̝,0
{bul}потушаване,p o̝ t̪ o ʃ a v ə n ɛ,0
{bul}потушаващия,p o̝ t̪ o ʃ a v ə ʃ t̪ i j ə,0
{bul}потушел,p o̝ t̪ o ʃ ɛ ɫ,0
{bul}потушено,p o̝ t̪ o ʃ ɛ n o̝,0
{bul}потушеше,p o̝ t̪ o ʃ ɛ ʃ ɛ,0
{bul}потуши,p o̝ t̪ o ʃ i,0
{bul}потушихте,p o̝ t̪ o ʃ i x t̪ ɛ,0
{bul}почвайте,p ɔ t͡ʃ v ə j t̪ ɛ,0
{bul}почваме,p ɔ t͡ʃ v ə m ɛ,0
{bul}почетения,p o t͡ʃ ɛ t̪ ɛ n i j ə,0
{bul}почетях,p o̝ t͡ʃ ɛ tʲ a x,0
{bul}почнати,p ɔ t͡ʃ n ə t̪ i,0
{bul}почнем,p ɔ t͡ʃ n ɛ m,0
{bul}пратела,p r a t̪ ɛ ɫ ə,0
{bul}пращане,p r a ʃ t̪ ə n ɛ,0
{bul}превеждане,p r ɛ v ɛ ʒ d̪ ə n ɛ,0
{bul}превеждането,p r ɛ v ɛ ʒ d̪ ə n ɛ t̪ o̝,0
{bul}превеждаш,p r ɛ v ɛ ʒ d̪ ə ʃ,0
{bul}прегръщате,p r ɛ ɡ r ɤ ʃ t̪ ə t̪ ɛ,0
{bul}прегръщащ,p r ɛ ɡ r ɤ ʃ t̪ ə ʃ t̪,0
{bul}преднина,p r ɛ d̪ n i n a,0
{bul}предплащат,p r ɛ t̪ p ɫ a ʃ t̪ ə t̪,0
{bul}предричахме,p r ɛ d̪ r t͡ʃ ʃ ə x m ɛ,0
{bul}предупредена,p r ɛ d̪ o̝ p r ɛ d̪ ɛ n ə,0
{bul}предупредени,p r ɛ d̪ o̝ p r ɛ d̪ ɛ n i,0
{bul}предупредило,p r ɛ d̪ o̝ p r ɛ d̪ i ɫ o̝,0
{bul}преживяване,p r ɛ ʒ i vʲ a v ə n ɛ,0
{bul}преживяват,p r ɛ ʒ i vʲ a v ə t̪,0
{bul}преживяващата,p r ɛ ʒ i vʲ a v ə ʃ t̪ ə t̪ ə,0
{bul}презряла,p r ɛ z rʲ a ɫ ə,0
{bul}прелъстена,p r ɛ ɫ ɐ s t̪ ɛ n ə,0
{bul}пренася,p r ɛ n a sʲ ə,0
{bul}пренасяно,p r ɛ n a sʲ ə n o̝,0
{bul}пренасяте,p r ɛ n a sʲ ə t̪ ɛ,0
{bul}препечало,p r ɛ p ɛ t͡ʃ a ɫ o̝,0
{bul}препичали,p r ɛ p i t͡ʃ ə ɫ i,0
{bul}препоръча,p r ɛ p o r ɤ t͡ʃ ə,0
{bul}препоръчани,p r ɛ p o r ɤ t͡ʃ ə n i,0
{bul}прехапаните,p r ɛ x a p ə n i t̪ ɛ,0
{bul}прехапва,p r ɛ x a p v ə,0
{bul}прехапваната,p r ɛ x a p v ə n ə t̪ ə,0
{bul}привнасяната,p r i v n a sʲ ə n ə t̪ ə,0
{bul}привнасяхте,p r i v n a sʲ ə x t̪ ɛ,0
{bul}привнесеше,p r i v n ɛ s ɛ ʃ ɛ,0
{bul}приложимост,p r i ɫ o ʒ i m o s t̪,0
{bul}примира,p r i m i ɾ ə,0
{bul}примирала,p r i m i ɾ ə ɫ ə,0
{bul}примиранета,p r i m i ɾ ə n ɛ t̪ ə,0
{bul}примрем,p r i m r ɛ m,0
{bul}примряхте,p r i m rʲ a x t̪ ɛ,0
{bul}принесяхте,p r i n ɛ sʲ a x t̪ ɛ,0
{bul}принуждава,p r i n o ʒ d̪ a v ə,0
{bul}принуждавала,p r i n o ʒ d̪ a v ə ɫ ə,0
{bul}принуждаваме,p r i n o ʒ d̪ a v ə m ɛ,0
{bul}принуждавания,p r i n o ʒ d̪ a v ə n i j ə,0
{bul}принуждаваният,p r i n o ʒ d̪ a v ə n i j ə t̪,0
{bul}припират,p r i p i ɾ ə t̪,0
{bul}припича,p r i p i t͡ʃ ə,0
{bul}припичала,p r i p i t͡ʃ ə ɫ ə,0
{bul}припичаща,p r i p i t͡ʃ ə ʃ t̪ ə,0
{bul}пристигали,p r i s t̪ i ɡ ə ɫ i,0
{bul}пристигащи,p r i s t̪ i ɡ ə ʃ t̪ i,0
{bul}пристигнаха,p r i s t̪ i ɡ n ə x ə,0
{bul}пристигнел,p r i s t̪ i ɡ n ɛ ɫ,0
{bul}пристигнете,p r i s t̪ i ɡ n ɛ t̪ ɛ,0
{bul}причинила,p r i t͡ʃ i n i ɫ ə,0
{bul}причинилите,p r i t͡ʃ i n i ɫ i t̪ ɛ,0
{bul}причинявани,p r i t͡ʃ i nʲ a v ə n i,0
{bul}причиняваха,p r i t͡ʃ i nʲ a v ə x ə,0
{bul}продавалия,p r o d̪ a v ə ɫ i j ə,0
{bul}продаваната,p r o d̪ a v ə n ə t̪ ə,0
{bul}продаваните,p r o d̪ a v ə n i t̪ ɛ,0
{bul}продаваният,p r o d̪ a v ə n i j ə t̪,0
{bul}продавате,p r o d̪ a v ə t̪ ɛ,0
{bul}продаващ,p r o d̪ a v ə ʃ t̪,0
{bul}продаващи,p r o d̪ a v ə ʃ t̪ i,0
{bul}продължавал,p r o̝ d̪ ɐ ɫ ʒ a v ə ɫ,0
{bul}продължавало,p r o̝ d̪ ɐ ɫ ʒ a v ə ɫ o̝,0
{bul}продължаващите,p r o̝ d̪ ɐ ɫ ʒ a v ə ʃ t̪ i t̪ ɛ,0
{bul}продължаващият,p r o̝ d̪ ɐ ɫ ʒ a v ə ʃ t̪ i j ə t̪,0
{bul}продължела,p r o̝ d̪ ɐ ɫ ʒ ɛ ɫ ə,0
{bul}продължени,p r o̝ d̪ ɐ ɫ ʒ ɛ n i,0
{bul}продължете,p r o̝ d̪ ɐ ɫ ʒ ɛ t̪ ɛ,0
{bul}продължил,p r o̝ d̪ ɐ ɫ ʒ i ɫ,0
{bul}продължили,p r o̝ d̪ ɐ ɫ ʒ i ɫ i,0
{bul}продължилия,p r o̝ d̪ ɐ ɫ ʒ i ɫ i j ə,0
{bul}прозиралата,p r o z i ɾ ə ɫ ə t̪ ə,0
{bul}прозират,p r o z i ɾ ə t̪,0
{bul}прозрели,p r o z r ɛ ɫ i,0
{bul}прозрял,p r o z rʲ a ɫ,0
{bul}прозряна,p r o z rʲ a n ə,0
{bul}прозряно,p r o z rʲ a n o̝,0
{bul}произлезели,p r o̝ i z ɫ ɛ z ɛ ɫ i,0
{bul}произнасян,p r o̝ i z n a sʲ ə n,0
{bul}произнасянето,p r o̝ i z n a sʲ ə n ɛ t̪ o̝,0
{bul}произнасят,p r o̝ i z n a sʲ ə t̪,0
{bul}произтечех,p r o̝ i s t̪ t͡ʃ ʃ ɛ x,0
{bul}произтичащите,p r o̝ i s t̪ t͡ʃ ʃ ə ʃ t̪ i t̪ ɛ,0
{bul}простило,p r o s t̪ i ɫ o̝,0
{bul}простирах,p r o s t̪ i ɾ ə x,0
{bul}простиш,p r o s t̪ i ʃ,0
{bul}прочетат,p r o̝ t͡ʃ ɛ t̪ ɤ t̪,0
{bul}прочетена,p r o t͡ʃ ɛ t̪ ɛ n ə,0
{bul}прочетената,p r o t͡ʃ ɛ t̪ ɛ n ə t̪ ə,0
{bul}прочетените,p r o t͡ʃ ɛ t̪ ɛ n i t̪ ɛ,0
{bul}прочита,p r o t͡ʃ i t̪ ə,0
{bul}прощава,p r o ʃ t̪ a v ə,0
{bul}пърдящият,p ɐ r dʲ a ʃ t̪ i j ə t̪,0
{bul}пътувания,p ɐ t̪ u v ə n i j ə,0
{bul}разберете,r ə z b ɛ r ɛ t̪ ɛ,0
{bul}разбирайки,r ɐ z b i ɾ ə j kʲ i,0
{bul}разбирането,r ɐ z b i ɾ ə n ɛ t̪ o̝,0
{bul}разбирахте,r ɐ z b i ɾ ə x t̪ ɛ,0
{bul}разбиращи,r ɐ z b i ɾ ə ʃ t̪ i,0
{bul}разболели,r ə z b o ɫ ɛ ɫ i,0
{bul}разбрали,r ɐ z b r a ɫ i,0
{bul}разбралото,r ɐ z b r a ɫ o̝ t̪ o̝,0
{bul}разпростират,r ə s p r o s t̪ i ɾ ə t̪,0
{bul}разпрострем,r ə s p r o s t̪ r ɛ m,0
{bul}разходете,r ə s x o d̪ ɛ t̪ ɛ,0
{bul}разходиха,r ɐ s x ɔ d̪ i x ə,0
{bul}ранена,r ɐ n ɛ n ə,0
{bul}ранената,r ɐ n ɛ n ə t̪ ə,0
{bul}ранил,r ɐ n i ɫ,0
{bul}раняванетата,r ɐ nʲ a v ə n ɛ t̪ ə t̪ ə,0
{bul}речена,r ɛ t͡ʃ ɛ n ə,0
{bul}решавал,r ɛ ʃ a v ə ɫ,0
{bul}решавате,r ɛ ʃ a v ə t̪ ɛ,0
{bul}решаващи,r ɛ ʃ a v ə ʃ t̪ i,0
{bul}решихте,r ɛ ʃ i x t̪ ɛ,0
{bul}сапун,s ə p u n,0
{bul}светлина,s v ɛ t̪ ɫ i n a,0
{bul}сврян,s v rʲ a n,0
{bul}седящото,s ɛ dʲ a ʃ t̪ o̝ t̪ o̝,0
{bul}секли,s ɛ k ɫ i,0
{bul}секс,s ɛ k s,0
{bul}сечах,s ɛ t͡ʃ a x,0
{bul}сечена,s ɛ t͡ʃ ɛ n ə,0
{bul}сечене,s ɛ t͡ʃ ɛ n ɛ,0
{bul}скубе,s k u b ɛ,0
{bul}слезела,s ɫ ɛ z ɛ ɫ ə,0
{bul}слизане,s ɫ i z ə n ɛ,0
{bul}слизаща,s ɫ i z ə ʃ t̪ ə,0
{bul}смаже,s m a ʒ ɛ,0
{bul}смазаната,s m a z ə n ə t̪ ə,0
{bul}смазано,s m a z ə n o̝,0
