merged_spelling,ipa,langid
{kor}ㅁㅕㄴㅡㄹㅣ,m j ʌ̹ n ɯ ɾ i,0
{kor}ㅁㅕㅊㅣㄹ,m j ʌ̹ t͡ɕʰ i ɭ,0
{kor}ㅁㅕㄱㅅㅏㄹ,m j ʌ̹ k s͈ a̠ ɭ,0
{kor}ㅁㅕㄴㄷㅗㄱㅣ,m j ɘː n d o̞ ɡ i,0
{kor}ㅁㅕㄴㄷㅗㅋㅏㄹ,m j ɘː n d o̞ kʰ a̠ ɭ,0
{kor}ㅁㅕㄴㄷㅗㅎㅏㄷㅏ,m j ɘː n d o̞ ɦ a̠ d a̠,0
{kor}ㅁㅕㄴㅂㅏㄹ,m j ʌ̹ n b a̠ ɭ,0
{kor}ㅁㅕㄴㅅㅓ,m j ʌ̹ n sʰ ʌ̹,0
{kor}ㅁㅕㄴㅅㅔ,m j ɘː n sʰ e̞,0
{kor}ㅁㅕㄴㅇㅕㄱㅎㅏㄱ,m j ɘː ɲ j ʌ̹ kʰ a̠ k̚,0
{kor}ㅁㅕㄴㅈㅓㄱ,m j ɘː ɲ d͡ʑ ʌ̹ k̚,0
{kor}ㅁㅕㄴㅈㅓㄴ,m j ʌ̹ ɲ d͡ʑ ʌ̹ n,0
{kor}ㅁㅕㄴㅈㅓㅂ,m j ɘː ɲ d͡ʑ ʌ̹ p̚,0
{kor}ㅁㅕㄴㅎㅓㅈㅡㅇ,m j ɘː n ɦ ʌ̹ t͡ɕ͈ ɯ ŋ,0
{kor}ㅁㅕㄹㅁㅏㅇ,m j ʌ̹ ɭ m a̠ ŋ,0
{kor}ㅁㅕㄹㅈㅗㅇ,m j ʌ̹ ʎ t͡ɕ͈ o̞ ŋ,0
{kor}ㅁㅕㄹㅊㅣ,m j ʌ̹ ʎ t͡ɕʰ i,0
{kor}ㅁㅕㅇㄱㅗㄱ,m j ʌ̹ ŋ ɡ o̞ k̚,0
{kor}ㅁㅕㅇㄱㅘㄴ,m j ʌ̹ ŋ ɡ w a̠ n,0
{kor}ㅁㅕㅇㄷㅏㄴ,m j ʌ̹ ŋ d a̠ n,0
{kor}ㅁㅕㅇㄷㅗㅇ,m j ʌ̹ ŋ d o̞ ŋ,0
{kor}ㅁㅕㅇㄹㅕㅇㅎㅏㄷㅏ,m j ɘː ŋ ɲ j ʌ̹ ŋ ɦ a̠ d a̠,0
{kor}ㅁㅕㅇㅁㅏㄹㅊㅓㅇㅊㅗ,m j ʌ̹ ŋ m a̠ ʎ t͡ɕʰ ʌ̹ ŋ t͡ɕʰ o̞,0
{kor}ㅁㅕㅇㅂㅜ,m j ʌ̹ ŋ b u,0
{kor}ㅁㅕㅇㅅㅏ,m j ʌ̹ ŋ sʰ a̠,0
{kor}ㅁㅕㅇㅅㅓㅇ,m j ʌ̹ ŋ sʰ ʌ̹ ŋ,0
{kor}ㅁㅕㅇㅅㅗ,m j ʌ̹ ŋ sʰ o̞,0
{kor}ㅁㅕㅇㅇㅖ,m j ʌ̹ ŋ j e̞,0
{kor}ㅁㅕㅇㅇㅘㅇㅅㅓㅇ,m j ʌ̹ ŋ w a̠ ŋ sʰ ʌ̹ ŋ,0
{kor}ㅁㅕㅇㅇㅢ,m j ʌ̹ ŋ ɰ i,0
{kor}ㅁㅕㅇㅇㅣㄴ,m j ʌ̹ ŋ i n,0
{kor}ㅁㅕㅇㅇㅣㄹ,m j ʌ̹ ŋ i ɭ,0
{kor}ㅁㅕㅇㅈㅓㄹ,m j ʌ̹ ŋ d͡ʑ ʌ̹ ɭ,0
{kor}ㅁㅕㅇㅈㅜ,m j ʌ̹ ŋ d͡ʑ u,0
{kor}ㅁㅕㅇㅈㅜㅇ,m j ɘː ŋ d͡ʑ u ŋ,0
{kor}ㅁㅕㅇㅊㅣㅇ,m j ʌ̹ ŋ t͡ɕʰ i ŋ,0
{kor}ㅁㅕㅇㅎㅏㄷㅏ,m j ɘː ŋ ɦ a̠ d a̠,0
{kor}ㅁㅕㅇㅎㅏㅁ,m j ʌ̹ ŋ ɦ a̠ m,0
{kor}ㅁㅕㅊㅁㅕㅊ,m j ʌ̹ n m j ʌ̹ t̚,0
{kor}ㅁㅗㄱㅏㄷㅣㅅㅠ,m o̞ ɡ a̠ d i ɕʰ u,0
{kor}ㅁㅗㄱㅘ,m o̞ː ɡ w a̠,0
{kor}ㅁㅗㄱㅛ,m o̞ː ɡ j o,0
{kor}ㅁㅗㄱㅜㄱ,m o̞ː ɡ u k̚,0
{kor}ㅁㅗㄱㅡㅁ,m o̞ ɡ ɯ m,0
{kor}ㅁㅗㄴㅏㅋㅗ,m o̞ n a̠ kʰ o̞,0
{kor}ㅁㅗㄴㅣㅌㅓㄹㅣㅇ,m o̞ n i tʰ ʌ̹ ɾ i ŋ,0
{kor}ㅁㅗㄷㅔㄹ,m o̞ d e̞ ɭ,0
{kor}ㅁㅗㄷㅔㅁ,m o̞ d e̞ m,0
{kor}ㅁㅗㄷㅗㄱ,m o̞ː d o̞ k̚,0
{kor}ㅁㅗㄷㅜ,m o̞ d u,0
{kor}ㅁㅗㄷㅠㄹ,m o̞ d j u ɭ,0
{kor}ㅁㅗㄷㅡ,m o̞ d ɯ,0
{kor}ㅁㅗㄷㅡㄴ,m o̞ː d ɯ n,0
{kor}ㅁㅗㄷㅡㅁ,m o̞ d ɯ m,0
{kor}ㅁㅗㄹㅏㄴ,m o̞ ɾ a̠ n,0
{kor}ㅁㅗㄹㅏㄴㅂㅗㅇ,m o̞ ɾ a̠ n b o̞ ŋ,0
{kor}ㅁㅗㄹㅗㅋㅗ,m o̞ ɾ o̞ kʰ o̞,0
{kor}ㅁㅗㄹㅜ,m o̞ː ɾ u,0
{kor}ㅁㅗㄹㅡㅍㅣㄴ,m o̞ ɾ ɯ pʰ i n,0
{kor}ㅁㅗㄹㅣㅅㅕㅅㅡ,m o̞ ɾ i ɕʰ ʌ̹ sʰ ɯ,0
{kor}ㅁㅗㅂㅏㅇ,m o̞ b a̠ ŋ,0
{kor}ㅁㅗㅅㅏ,m o̞ sʰ a̠,0
{kor}ㅁㅗㅅㅓㄹㅣ,m o̞ sʰ ʌ̹ ɾ i,0
{kor}ㅁㅗㅅㅔㅎㅕㄹㄱㅘㄴ,m o̞ sʰ e̞ ʝ j ʌ̹ ɭ ɡ w a̠ n,0
{kor}ㅁㅗㅅㅜㄴ,m o̞ sʰ u n,0
{kor}ㅁㅗㅅㅡㅋㅗㅂㅠㅁ,m o̞ sʰ ɯ kʰ o̞ b j u m,0
{kor}ㅁㅗㅅㅡㅋㅡ,m o̞ sʰ ɯ k x ɯ,0
{kor}ㅁㅗㅅㅡㅋㅡㅂㅏ,m o̞ sʰ ɯ k x ɯ b a̠,0
{kor}ㅁㅗㅅㅡㅂ,m o̞ sʰ ɯ p̚,0
{kor}ㅁㅗㅅㅣㄷㅏ,m o̞ː ɕʰ i d a̠,0
{kor}ㅁㅗㅇㅑㅇ,m o̞ j a̠ ŋ,0
{kor}ㅁㅗㅇㅓ,m o̞ː ʌ̹,0
{kor}ㅁㅗㅇㅔ,m o̞ e̞,0
{kor}ㅁㅗㅇㅗㅋㅔ,m o̞ o̞ kʰ e̞,0
{kor}ㅁㅗㅇㅛㄱ,m o̞ː j o k̚,0
{kor}ㅁㅗㅇㅡㄷㅏ,m o̞ ɯ d a̠,0
{kor}ㅁㅗㅇㅡㅁ,m o̞ː ɯ m,0
{kor}ㅁㅗㅇㅡㅁㅈㅗㅎㅘ,m o̞ː ɯ m d͡ʑ o̞ β w a̠,0
{kor}ㅁㅗㅇㅣ,m o̞ i,0
{kor}ㅁㅗㅇㅣㄷㅏ,m o̞ i d a̠,0
{kor}ㅁㅗㅇㅣㅁ,m o̞ i m,0
{kor}ㅁㅗㅈㅏㄹㅏㄷㅏ,m o̞ː d͡ʑ a̠ ɾ a̠ d a̠,0
{kor}ㅁㅗㅈㅏㅁㅂㅣㅋㅡ,m o̞ d͡ʑ a̠ m b i k x ɯ,0
{kor}ㅁㅗㅈㅓㄴ,m o̞ d͡ʑ ʌ̹ n,0
{kor}ㅁㅗㅈㅗㄹㅣ,m o̞ d͡ʑ o̞ ɾ i,0
{kor}ㅁㅗㅊㅓㄹㅓㅁ,m o̞ t͡ɕʰ ʌ̹ ɾ ʌ̹ m,0
{kor}ㅁㅗㅌㅓㅂㅗㅌㅡ,m o̞ tʰ ʌ̹ b o̞ tʰ ɯ,0
{kor}ㅁㅗㅌㅔㄹ,m o̞ tʰ e̞ ɭ,0
{kor}ㅁㅗㅌㅗ,m o̞ tʰ o̞,0
{kor}ㅁㅗㅌㅜㅇㅇㅣ,m o̞ tʰ u ŋ i,0
{kor}ㅁㅗㅍㅣ,m o̞ pʰ i,0
{kor}ㅁㅗㅎㅓㅁ,m o̞ː ɦ ʌ̹ m,0
{kor}ㅁㅗㅎㅕㅇ,m o̞ ʝ j ʌ̹ ŋ,0
{kor}ㅁㅗㅎㅗㅎㅏㄷㅏ,m o̞ β o̞ ɦ a̠ d a̠,0
{kor}ㅁㅗㄱㄱㅕㄱㅈㅏ,m o̞ k̚ k͈ j ʌ̹ k̚ t͡ɕ͈ a̠,0
{kor}ㅁㅗㄱㄱㅜㅁㅓㅇ,m o̞ k̚ k͈ u m ʌ̹ ŋ,0
{kor}ㅁㅗㄱㄹㅏㄴ,m o̞ ŋ n a̠ n,0
{kor}ㅁㅗㄱㄹㅕㄴ,m o̞ ŋ ɲ j ʌ̹ n,0
{kor}ㅁㅗㄱㅁㅏ,m o̞ ŋ m a̠,0
{kor}ㅁㅗㄱㅁㅏㄹㅡㄷㅏ,m o̞ ŋ m a̠ ɾ ɯ d a̠,0
{kor}ㅁㅗㄱㅂㅏㄹ,m o̞ k̚ p͈ a̠ ɭ,0
{kor}ㅁㅗㄱㅅㅏ,m o̞ k s͈ a̠,0
{kor}ㅁㅗㄱㅅㅏㄴㅣㅁ,m o̞ k s͈ a̠ n i m,0
{kor}ㅁㅗㄱㅅㅓㄱ,m o̞ k s͈ ʌ̹ k̚,0
{kor}ㅁㅗㄱㅅㅜ,m o̞ k s͈ u,0
{kor}ㅁㅗㄱㅅㅠㄱㅝㄴ,m o̞ k ɕ͈ u ɡ w ʌ̹ n,0
{kor}ㅁㅗㄱㅇㅛㅇㅣㄹ,m o̞ ɡ j o i ɭ,0
{kor}ㅁㅗㄱㅇㅛㄱ,m o̞ ɡ j o k̚,0
{kor}ㅁㅗㄱㅇㅛㄱㅌㅏㅇ,m o̞ ɡ j o k̚ tʰ a̠ ŋ,0
{kor}ㅁㅗㄱㅈㅏㅇ,m o̞ k̚ t͡ɕ͈ a̠ ŋ,0
{kor}ㅁㅗㄱㅈㅓㄱ,m o̞ k̚ t͡ɕ͈ ʌ̹ k̚,0
{kor}ㅁㅗㄱㅈㅓㄴ,m o̞ k̚ t͡ɕ͈ ʌ̹ n,0
{kor}ㅁㅗㄱㅈㅓㅈ,m o̞ k̚ t͡ɕ͈ ʌ̹ t̚,0
{kor}ㅁㅗㄱㅊㅏ,m o̞ k̚ t͡ɕʰ a̠,0
{kor}ㅁㅗㄱㅊㅓㅇ,m o̞ k̚ t͡ɕʰ ʌ̹ ŋ,0
{kor}ㅁㅗㄱㅊㅓㅇㄲㅓㅅ,m o̞ k̚ t͡ɕʰ ʌ̹ ŋ k͈ ʌ̹ t̚,0
{kor}ㅁㅗㄱㅍㅛ,m o̞ k̚ pʰ j o,0
{kor}ㅁㅗㄳㅁㅗㄳㅇㅣ,m o̞ ŋ m o̞ k ɕ͈ i,0
{kor}ㅁㅗㄴㄹㅗㅂㅣㅇㅏ,m o̞ ɭ ɭ o̞ b i a̠,0
{kor}ㅁㅗㄴㅅㅜㄴ,m o̞ n sʰ u n,0
{kor}ㅁㅗㄴㅌㅔㄴㅔㄱㅡㄹㅗ,m o̞ n tʰ e̞ n e̞ ɡ ɯ ɾ o̞,0
{kor}ㅁㅗㄴㅌㅔㅂㅣㄷㅔㅇㅗ,m o̞ n tʰ e̞ b i d e̞ o̞,0
{kor}ㅁㅗㄴㅌㅡㄹㅣㅇㅗㄹ,m o̞ n tʰ ɯ ɾ i o̞ ɭ,0
{kor}ㅁㅗㄹㄱㅗㄹ,m o̞ ɭ ɡ o̞ ɭ,0
{kor}ㅁㅗㄹㄷㅏ,m o̞ː ɭ d a̠,0
{kor}ㅁㅗㄹㄷㅗㅂㅏ,m o̞ ɭ d o̞ b a̠,0
{kor}ㅁㅗㄹㄷㅣㅂㅡ,m o̞ ɭ d i b ɯ,0
{kor}ㅁㅗㄹㄹㅏ,m o̞ ɭ ɭ a̠,0
{kor}ㅁㅗㄹㅅㅏㅇㅅㅣㄱ,m o̞ ɭ s͈ a̠ ŋ ɕʰ i k̚,0
{kor}ㅁㅗㄹㅋㅏ,m o̞ ɭ kʰ a̠,0
{kor}ㅁㅗㄹㅌㅏ,m o̞ ɭ tʰ a̠,0
{kor}ㅁㅗㄹㅌㅏㅇㅓ,m o̞ ɭ tʰ a̠ ʌ̹,0
{kor}ㅁㅗㅁㅅㅏㄹ,m o̞ m sʰ a̠ ɭ,0
{kor}ㅁㅗㅁㅅㅗ,m o̞ m sʰ o̞,0
{kor}ㅁㅗㅁㅈㅗㄹㅣ,m o̞ m d͡ʑ o̞ ɾ i,0
{kor}ㅁㅗㅁㅈㅣㅅ,m o̞ m t͡ɕ͈ i t̚,0
{kor}ㅁㅗㅁㅌㅗㅇ,m o̞ m tʰ o̞ ŋ,0
{kor}ㅁㅗㅂㅅㅣ,m o̞ː p ɕ͈ i,0
{kor}ㅁㅗㅅㅈㅣㅇㅏㄶㄷㅏ,m o̞ː t̚ t͡ɕ͈ i a̠ n tʰ a̠,0
{kor}ㅁㅗㅅㅎㅏㄷㅏ,m o̞ tʰ a̠ d a̠,0
{kor}ㅁㅗㅇㄱㅗ,m o̞ ŋ ɡ o̞,0
{kor}ㅁㅗㅇㄱㅗㄹ,m o̞ ŋ ɡ o̞ ɭ,0
{kor}ㅁㅗㅇㄷㅜㅇㅇㅣ,m o̞ ŋ d u ŋ i,0
{kor}ㅁㅗㅇㄸㅏㅈㅠ,m o̞ ŋ t͈ a̠ d͡ʑ u,0
{kor}ㅁㅗㅇㅇㅓ,m o̞ ŋ ʌ̹,0
{kor}ㅁㅗㅇㅈㅓㅇ,m o̞ː ŋ d͡ʑ ʌ̹ ŋ,0
{kor}ㅁㅗㅇㅌㅏㅈㅜ,m o̞ ŋ tʰ a̠ d͡ʑ u,0
{kor}ㅁㅛㅁㅣ,m j oː m i,0
{kor}ㅁㅛㅅㅏ,m j oː sʰ a̠,0
{kor}ㅁㅛㅅㅏㅎㅏㄷㅏ,m j oː sʰ a̠ ɦ a̠ d a̠,0
{kor}ㅁㅛㅈㅣ,m j oː d͡ʑ i,0
{kor}ㅁㅜㄱㅓㅂㄷㅏ,m u ɡ ʌ̹ p̚ t͈ a̠,0
{kor}ㅁㅜㄱㅔ,m u ɡ e̞,0
{kor}ㅁㅜㄱㅜㄱㅈㅓㄱ,m u ɡ u k̚ t͡ɕ͈ ʌ̹ k̚,0
{kor}ㅁㅜㄱㅜㅇㅎㅘ,m u ɡ u ŋ β w a̠,0
{kor}ㅁㅜㄱㅣㄱㅗ,m uː ɡ i ɡ o̞,0
{kor}ㅁㅜㄴㅓㅈㅣㄷㅏ,m u n ʌ̹ d͡ʑ i d a̠,0
{kor}ㅁㅜㄴㅡㅇ,m u n ɯ ŋ,0
{kor}ㅁㅜㄴㅢ,m u n i,0
{kor}ㅁㅜㄷㅏㅇ,m uː d a̠ ŋ,0
{kor}ㅁㅜㄷㅓㅂㄷㅏ,m u d ʌ̹ p̚ t͈ a̠,0
{kor}ㅁㅜㄷㅣㄷㅏ,m u d i d a̠,0
{kor}ㅁㅜㄸㅜㄱㄸㅜㄱㅎㅏㄷㅏ,m u t͈ u k̚ t͈ u kʰ a̠ d a̠,0
{kor}ㅁㅜㄹㅕ,m u ɾ j ʌ̹,0
{kor}ㅁㅜㄹㅕㄱ,m u ɾ j ʌ̹ k̚,0
{kor}ㅁㅜㄹㅕㅂ,m u ɾ j ʌ̹ p̚,0
{kor}ㅁㅜㄹㅖ,m u ɾ j e̞,0
{kor}ㅁㅜㄹㅛ,m u ɾ j o,0
{kor}ㅁㅜㄹㅡㄷㅏ,m u ɾ ɯ d a̠,0
{kor}ㅁㅜㄹㅡㅅ,m u ɾ ɯ t̚,0
{kor}ㅁㅜㄹㅡㅍ,m u ɾ ɯ p̚,0
{kor}ㅁㅜㄹㅣ,m u ɾ i,0
{kor}ㅁㅜㄹㅣㅎㅏㄷㅏ,m u ɾ i ɦ a̠ d a̠,0
{kor}ㅁㅜㅁㅏ,m u m a̠,0
{kor}ㅁㅜㅁㅕㅇ,m u m j ʌ̹ ŋ,0
{kor}ㅁㅜㅁㅗㅎㅏㄷㅏ,m u m o̞ ɦ a̠ d a̠,0
{kor}ㅁㅜㅂㅣㅇㅇㅝㅋㅡ,m u b i ŋ w ʌ̹ k x ɯ,0
{kor}ㅁㅜㅅㅓㅇㅜㅁ,m u sʰ ʌ̹ u m,0
{kor}ㅁㅜㅅㅓㄴ,m u sʰ ʌ̹ n,0
{kor}ㅁㅜㅅㅓㄴㅈㅓㄴㅎㅘ,m u sʰ ʌ̹ ɲ d͡ʑ ʌ̹ n β w a̠,0
{kor}ㅁㅜㅅㅓㅂㄷㅏ,m u sʰ ʌ̹ p̚ t͈ a̠,0
{kor}ㅁㅜㅅㅗㄱ,m uː sʰ o̞ k̚,0
{kor}ㅁㅜㅅㅗㄱㅇㅣㄴ,m uː sʰ o̞ ɡ i n,0
{kor}ㅁㅜㅅㅚ,m u sʰ w e̞,0
{kor}ㅁㅜㅅㅜㄹ,m uː sʰ u ɭ,0
{kor}ㅁㅜㅅㅡㅋㅏㅌㅡ,m u sʰ ɯ kʰ a̠ tʰ ɯ,0
{kor}ㅁㅜㅅㅡㅇㅂㅜ,m u sʰ ɯ ŋ b u,0
{kor}ㅁㅜㅅㅣㅎㅏㄷㅏ,m u ɕʰ i ɦ a̠ d a̠,0
{kor}ㅁㅜㅅㅣㄴㄹㅗㄴ,m u ɕʰ i n n o̞ n,0
{kor}ㅁㅜㅇㅓㄴㄱㅏ,m u ʌ̹ n ɡ a̠,0
{kor}ㅁㅜㅇㅓㄴㅈㅡㅇ,m u ʌ̹ ɲ t͡ɕ͈ ɯ ŋ,0
{kor}ㅁㅜㅇㅓㄹ,m u ʌ̹ ɭ,0
{kor}ㅁㅜㅇㅓㅅ,m u ʌ̹ t̚,0
{kor}ㅁㅜㅇㅕㄱ,m uː j ʌ̹ k̚,0
{kor}ㅁㅜㅇㅖ,m uː j e̞,0
{kor}ㅁㅜㅇㅣㄴㄷㅗ,m u i n d o̞,0
{kor}ㅁㅜㅇㅣㄴㅈㅓㅁㅍㅗ,m u i ɲ d͡ʑ ʌ̹ m pʰ o̞,0
{kor}ㅁㅜㅈㅏㅇㅎㅏㄷㅏ,m uː d͡ʑ a̠ ŋ ɦ a̠ d a̠,0
{kor}ㅁㅜㅈㅓㅇㅂㅜㅈㅜㅇㅢ,m u d͡ʑ ʌ̹ ŋ b u d͡ʑ u ɰ i,0
{kor}ㅁㅜㅈㅔㅎㅏㄴ,m u d͡ʑ e̞ ɦ a̠ n,0
{kor}ㅁㅜㅈㅗㄱㅓㄴ,m u d͡ʑ o̞ k͈ ʌ̹ n,0
{kor}ㅁㅜㅈㅚ,m u d͡ʑ w e̞,0
{kor}ㅁㅜㅈㅜㅇㄹㅕㄱ,m u d͡ʑ u ŋ ɲ j ʌ̹ k̚,0
{kor}ㅁㅜㅈㅣㅎㅏㄷㅏ,m u d͡ʑ i ɦ a̠ d a̠,0
{kor}ㅁㅜㅈㅣㄴ,m u d͡ʑ i n,0
{kor}ㅁㅜㅈㅣㄴㅈㅏㅇ,m u d͡ʑ i ɲ d͡ʑ a̠ ŋ,0
{kor}ㅁㅜㅉㅣㄹㅡㄷㅏ,m u t͡ɕ͈ i ɾ ɯ d a̠,0
{kor}ㅁㅜㅊㅓㄱ,m u t͡ɕʰ ʌ̹ k̚,0
{kor}ㅁㅜㅊㅣㄷㅏ,m u t͡ɕʰ i d a̠,0
{kor}ㅁㅜㅋㅜㄹㅣ,m u kʰ u ɾ i,0
{kor}ㅁㅜㅌㅏㄹ,m u tʰ a̠ ɭ,0
{kor}ㅁㅜㅎㅏㄴ,m u ɦ a̠ n,0
{kor}ㅁㅜㅎㅘㄱㅘ,m u β w a̠ ɡ w a̠,0
{kor}ㅁㅜㄱㄱㅏ,m u k̚ k͈ a̠,0
{kor}ㅁㅜㄱㅇㅡㄴㅈㅣ,m u ɡ ɯ ɲ d͡ʑ i,0
{kor}ㅁㅜㄲㅇㅡㅁ,m u k͈ ɯ m,0
{kor}ㅁㅜㄴㄱㅘ,m u n k͈ w a̠,0
{kor}ㅁㅜㄴㄱㅜ,m u n ɡ u,0
{kor}ㅁㅜㄴㄷㅜㅇㅇㅣ,m u n d u ŋ i,0
{kor}ㅁㅜㄴㄹㅏㄴ,m uː ɭ ɭ a̠ n,0
{kor}ㅁㅜㄴㅁㅕㅇ,m u n m j ʌ̹ ŋ,0
{kor}ㅁㅜㄴㅂㅏㄹㅏㅁ,m u n b a̠ ɾ a̠ m,0
{kor}ㅁㅜㄴㅂㅏㅇ,m u n b a̠ ŋ,0
{kor}ㅁㅜㄴㅂㅓㅂ,m u n p͈ ʌ̹ p̚,0
{kor}ㅁㅜㄴㅇㅓ,m u n ʌ̹,0
{kor}ㅁㅜㄴㅈㅔ,m uː ɲ d͡ʑ e̞,0
{kor}ㅁㅜㄴㅈㅔㅈㅓㅁ,m u ɲ d͡ʑ e̞ d͡ʑ ʌ̹ m,0
{kor}ㅁㅜㄴㅈㅣㄴ,m u ɲ d͡ʑ i n,0
{kor}ㅁㅜㄴㅌㅓㄱ,m u n tʰ ʌ̹ k̚,0
{kor}ㅁㅜㄴㅎㅏㄱ,m u n ɦ a̠ k̚,0
{kor}ㅁㅜㄴㅎㅓㄴ,m u n ɦ ʌ̹ n,0
{kor}ㅁㅜㄴㅎㅕㄱ,m u n ʝ j ʌ̹ k̚,0
{kor}ㅁㅜㄴㅎㅘ,m u n β w a̠,0
{kor}ㅁㅜㄴㅎㅘㅇㅓ,m u n β w a̠ ʌ̹,0
{kor}ㅁㅜㄴㅎㅘㅈㅓㄱ,m u n β w a̠ d͡ʑ ʌ̹ k̚,0
{kor}ㅁㅜㄹㄱㅏ,m u ɭ k͈ a̠,0
{kor}ㅁㅜㄹㄱㅓㄴ,m u ɭ ɡ ʌ̹ n,0
{kor}ㅁㅜㄹㄱㅕㄹㄱㅣㄹㅇㅣ,m u ɭ ɡ j ʌ̹ ɭ ɡ i ɾ i,0
{kor}ㅁㅜㄹㄱㅗㄱㅣㅇㅏㄹ,m u ɭ ɡ o̞ ɡ i a̠ ɭ,0
{kor}ㅁㅜㄹㄱㅣ,m u ɭ k͈ i,0
{kor}ㅁㅜㄹㄴㅗㄹㅇㅣㅈㅏㅇ,m u ɭ ɭ o̞ ɾ i d͡ʑ a̠ ŋ,0
{kor}ㅁㅜㄹㄷㅡㄹㄷㅏ,m u ɭ d ɯ ɭ d a̠,0
{kor}ㅁㅜㄹㄷㅡㄹㅇㅣㄷㅏ,m u ɭ d ɯ ɾ i d a̠,0
{kor}ㅁㅜㄹㄹㅓㄴㅏㄷㅏ,m u ɭ ɭ ʌ̹ n a̠ d a̠,0
{kor}ㅁㅜㄹㄹㅓㅅㅓㄷㅏ,m u ɭ ɭ ʌ̹ sʰ ʌ̹ d a̠,0
{kor}ㅁㅜㄹㄹㅔ,m u ɭ ɭ e̞,0
{kor}ㅁㅜㄹㄹㅣㅎㅏㄱ,m u ʎ ʎ i ɦ a̠ k̚,0
{kor}ㅁㅜㄹㄹㅣㅎㅏㄱㅈㅏ,m u ʎ ʎ i ɦ a̠ k̚ t͡ɕ͈ a̠,0
{kor}ㅁㅜㄹㄹㅣㅎㅘㅎㅏㄱ,m u ʎ ʎ i β w a̠ ɦ a̠ k̚,0
{kor}ㅁㅜㄹㅁㅏㄴㄷㅜ,m u ɭ m a̠ n d u,0
{kor}ㅁㅜㄹㅁㅏㅇㅊㅗ,m u ɭ m a̠ ŋ t͡ɕʰ o̞,0
{kor}ㅁㅜㄹㅂㅏㅇㅇㅜㄹ,m u ɭ p͈ a̠ ŋ u ɭ,0
{kor}ㅁㅜㄹㅂㅓㅁ,m u ɭ b ʌ̹ m,0
{kor}ㅁㅜㄹㅅㅗ,m u ɭ s͈ o̞,0
{kor}ㅁㅜㄹㅅㅜㄹㅣ,m u ɭ s͈ u ɾ i,0
{kor}ㅁㅜㄹㅅㅣㄱㅖ,m u ɭ ɕ͈ i ɡ j e̞,0
{kor}ㅁㅜㄹㅇㅓㄸㅡㄷㄷㅏ,m u ɾ ʌ̹ t͈ ɯ t̚ t͈ a̠,0
{kor}ㅁㅜㄹㅇㅓㅂㅗㄷㅏ,m u ɾ ʌ̹ b o̞ d a̠,0
{kor}ㅁㅜㄹㅇㅡㅁ,m u ɾ ɯ m,0
{kor}ㅁㅜㄹㅈㅡㅇ,m u ʎ d͡ʑ ɯ ŋ,0
{kor}ㅁㅜㄹㅈㅣㄹ,m u ʎ t͡ɕ͈ i ɭ,0
{kor}ㅁㅜㄹㅊㅔ,m u ʎ t͡ɕʰ e̞,0
{kor}ㅁㅜㄹㅌㅗㅇ,m u ɭ tʰ o̞ ŋ,0
{kor}ㅁㅜㄹㅍㅜㄹㅔㄴㅏㅁㅜ,m u ɭ pʰ u ɾ e̞ n a̠ m u,0
{kor}ㅁㅜㄺㄷㅏ,m u k̚ t͈ a̠,0
{kor}ㅁㅜㅁㅂㅏㅇㅣ,m u m b a̠ i,0
{kor}ㅁㅟㄴㅎㅔㄴ,m ɥ i n ɦ e̞ n,0
{kor}ㅁㅣㄱㅏㄱ,m i ɡ a̠ k̚,0
{kor}ㅁㅣㄱㅜㄱ,m i ɡ u k̚,0
{kor}ㅁㅣㄱㅜㄱㅇㅗㄹㅣ,m i ɡ u ɡ o̞ ɾ i,0
{kor}ㅁㅣㄱㅜㄱㅇㅣㄴ,m i ɡ u ɡ i n,0
{kor}ㅁㅣㄲㅜㄹㅏㅈㅣ,m i k͈ u ɾ a̠ d͡ʑ i,0
{kor}ㅁㅣㄲㅡㄹㅓㅂㄷㅏ,m i k͈ ɯ ɾ ʌ̹ p̚ t͈ a̠,0
{kor}ㅁㅣㄴㅏㄹㅣ,m i n a̠ ɾ i,0
{kor}ㅁㅣㄴㅏㅁ,m iː n a̠ m,0
{kor}ㅁㅣㄴㅕ,m iː ɲ j ʌ̹,0
{kor}ㅁㅣㄴㅣㅂㅓㅅㅡ,m i n i b ʌ̹ sʰ ɯ,0
{kor}ㅁㅣㄴㅣㅅㅡㅋㅓㅌㅡ,m i n i sʰ ɯ kʰ ʌ̹ tʰ ɯ,0
{kor}ㅁㅣㄷㅓㄱ,m iː d ʌ̹ k̚,0
{kor}ㅁㅣㄷㅣㅇㅓ,m i d i ʌ̹,0
{kor}ㅁㅣㄹㅏ,m i ɾ a̠,0
{kor}ㅁㅣㄹㅜㄷㅏ,m i ɾ u d a̠,0
{kor}ㅁㅣㄹㅡ,m i ɾ ɯ,0
{kor}ㅁㅣㄹㅡㄱ,m i ɾ ɯ k̚,0
{kor}ㅁㅣㄹㅣㅂㅗㄱㅣ,m i ɾ i b o̞ ɡ i,0
{kor}ㅁㅣㅁㅗ,m iː m o̞,0
{kor}ㅁㅣㅂㅜㄴ,m i b u n,0
{kor}ㅁㅣㅅㅏ,m i sʰ a̠,0
{kor}ㅁㅣㅅㅏㅇㅣㄹ,m i sʰ a̠ i ɭ,0
{kor}ㅁㅣㅅㅏㅇ,m iː sʰ a̠ ŋ,0
