merged_spelling,ipa,langid
{hbs}hitan,x î t a n,0
{hbs}hitlerovski,x ǐ t l e r o ʋ s k iː,0
{hbs}hiža,x î ʒ a,0
{hbs}hladan,x l ǎː d a n,0
{hbs}hladnjak,x l âː d ɲ aː k,0
{hbs}hladnjača,x l ǎː d ɲ a t͡ʃ a,0
{hbs}hladno,x l ǎː d n o,0
{hbs}hladnokrvno,x l â d n o k rː ʋ n o,0
{hbs}hladnoća,x l a d n ǒ t͡ɕ a,0
{hbs}hladovina,x l a d ǒ ʋ i n a,0
{hbs}hlače,x l â t͡ʃ e,0
{hbs}hleb,x l ê b,0
{hbs}hlorofil,x l o r ǒ f iː l,0
{hbs}hobi,x ô b i,0
{hbs}hobotnica,x ǒ b o t n i t͡s a,0
{hbs}hodajući,x ǒː d a j uː t͡ɕ iː,0
{hbs}hodati,x ǒː d a t i,0
{hbs}hodnik,x ô d n iː k,0
{hbs}hodočasnik,x ô d o t͡ʃ a s n iː k,0
{hbs}hodočašće,x ô d o t͡ʃ a ʃ t͡ɕ e,0
{hbs}hokej,x ǒ k eː j,0
{hbs}hokejaš,x o k ě j aː ʃ,0
{hbs}holandija,x o l ǎ n d i j a,0
{hbs}holandski,x ǒ l a n d s k iː,0
{hbs}holanđanin,x o l ǎː n d͡ʑ a n i n,0
{hbs}holokaust,x o l o k ǎ u s t,0
{hbs}homoseksualnost,x o m o s e k s u ǎː l n oː s t,0
{hbs}homozigotan,x o m o z ǐ ɡ o t a n,0
{hbs}horizontalno,x ô r i z o n t aː l n o,0
{hbs}hormon,x ǒ r m oː n,0
{hbs}horoskop,x ô r o s k o p,0
{hbs}horoskopski,x ô r o s k o p s k iː,0
{hbs}horoz,x ô r oː z,0
{hbs}hortikultura,x o r t i k u l t ǔː r a,0
{hbs}hostesa,x o s t ě s a,0
{hbs}hotel,x ǒ t e l,0
{hbs}hotelski,x ǒ t e l s k iː,0
{hbs}hrabar,x r ǎː b a r,0
{hbs}hrabro,x r âː b r o,0
{hbs}hrabrost,x r ǎː b r oː s t,0
{hbs}hram,x r âː m,0
{hbs}hrana,x r ǎː n a,0
{hbs}hraniti,x r ǎː n i t i,0
{hbs}hrast,x r âː s t,0
{hbs}hrastov,x r ǎ s t o ʋ,0
{hbs}hrbat,x r̂ b a t,0
{hbs}hrenovka,x r ě n oː ʋ k a,0
{hbs}hronika,x r ǒ n i k a,0
{hbs}hrpa,x ř p a,0
{hbs}hrvat,x ř ʋ aː t,0
{hbs}hrvati,x r̂ ʋ a t i,0
{hbs}hrvatica,x r ʋ ǎ t i t͡s a,0
{hbs}htjeti,x t j ê t i,0
{hbs}huk,x ûː k,0
{hbs}hum,x ûː m,0
{hbs}humak,x û m a k,0
{hbs}human,x û m aː n,0
{hbs}humano,x û m aː n o,0
{hbs}humanost,x û m aː n oː s t,0
{hbs}humor,x ǔ m o r,0
{hbs}humus,x ǔː m u s,0
{hbs}hunjavica,x ǔː ɲ a ʋ i t͡s a,0
{hbs}hunta,x ûː n t a,0
{hbs}hurija,x ûː r i j a,0
{hbs}hvala,x ʋ ǎː l a,0
{hbs}hvaliti,x ʋ ǎː l i t i,0
{hbs}hvar,x ʋ âː r,0
{hbs}hvatati,x ʋ â t a t i,0
{hbs}iako,î a k o,0
{hbs}ibrahimović,i b r a x ǐː m o ʋ i t ɕ,0
{hbs}ideal,i d ě aː l,0
{hbs}idealan,î d e aː l a n,0
{hbs}idealizam,i d e a l ǐ z a m,0
{hbs}idealno,î d e aː l n o,0
{hbs}ideja,i d ěː j a,0
{hbs}idejni,ǐ d eː j n iː,0
{hbs}identificirati,i d e n t i f i t͡s ǐː r a t i,0
{hbs}identifikacija,i d e n t i f i k ǎː t͡s i j a,0
{hbs}identitet,i d e n t ǐ t eː t,0
{hbs}identičan,i d ě n t i t͡ʃ a n,0
{hbs}identično,i d ě n t i t͡ʃ n o,0
{hbs}ideologija,i d e o l ǒ ɡ i j a,0
{hbs}ideološki,i d e ǒ l o ʃ k iː,0
{hbs}idiom,i d ǐ oː m,0
{hbs}idiot,i d ǐ o t,0
{hbs}idiotizam,i d i o t ǐ z a m,0
{hbs}idol,ǐ d oː l,0
{hbs}idući,ǐ d uː t͡ɕ iː,0
{hbs}igdje,î ɡ d j e,0
{hbs}igla,ǐ ɡ l a,0
{hbs}igra,ǐ ɡ r a,0
{hbs}igralište,ǐ ɡ r a l iː ʃ t e,0
{hbs}igrač,ǐ ɡ r aː t͡ʃ,0
{hbs}igračica,i ɡ r ǎ t͡ʃ i t͡s a,0
{hbs}igračka,ǐ ɡ r a t͡ʃ k a,0
{hbs}igrokaz,î ɡ r o k aː z,0
{hbs}ih,i x,0
{hbs}ijednom,i j ě d n oː m,0
{hbs}ikad,î k a d,0
{hbs}ikada,î k a d a,0
{hbs}iko,î k o,0
{hbs}ikoliko,î k o l i k o,0
{hbs}ikona,ǐ k o n a,0
{hbs}ikonostas,i k o n ǒ s t a s,0
{hbs}ilegalno,î l e ɡ aː l n o,0
{hbs}ilirija,ǐ l iː r i j a,0
{hbs}ilirski,ǐ l iː r s k iː,0
{hbs}ilustracija,i l u s t r ǎː t͡s i j a,0
{hbs}ilustrator,i l ǔ s t r aː t o r,0
{hbs}imanje,i m ǎː ɲ e,0
{hbs}imati,ǐ m a t i,0
{hbs}ime,î m e,0
{hbs}imenik,î m e n iː k,0
{hbs}imenjak,î m e ɲ aː k,0
{hbs}imetak,i m ěː t a k,0
{hbs}imigracija,i m i ɡ r ǎː t͡s i j a,0
{hbs}imitacija,i m i t ǎː t͡s i j a,0
{hbs}imitirati,i m i t ǐː r a t i,0
{hbs}imperativ,î m p e r a t iː ʋ,0
{hbs}imperija,ǐ m p eː r i j a,0
{hbs}imperijalizam,i m p e r i j a l ǐ z a m,0
{hbs}implikacija,i m p l i k ǎː t͡s i j a,0
{hbs}implozija,ǐ m p l oː z i j a,0
{hbs}impozantan,i m p o z ǎ n t a n,0
{hbs}impresija,i m p r ě s i j a,0
{hbs}impresioniran,i m p r e s i ǒ n i r a n,0
{hbs}impresionirati,i m p r e s i o n ǐː r a t i,0
{hbs}impresivan,î m p r e s iː ʋ a n,0
{hbs}impresivno,î m p r e s iː ʋ n o,0
{hbs}improvizirano,i m p r o ʋ ǐ z iː r a n o,0
{hbs}impuls,ǐ m p u l s,0
{hbs}imun,î m uː n,0
{hbs}imunitet,i m u n ǐ t eː t,0
{hbs}inat,ǐ n aː t,0
{hbs}inauguracija,i n a u ɡ u r ǎː t͡s i j a,0
{hbs}inaugurirati,i n a u ɡ u r ǐː r a t i,0
{hbs}inače,î n aː t͡ʃ e,0
{hbs}inačica,i n ǎ t͡ʃ i t͡s a,0
{hbs}incident,i n t͡s ǐ d e n t,0
{hbs}indicija,ǐ n d iː t͡s i j a,0
{hbs}indikacija,i n d i k ǎː t͡s i j a,0
{hbs}individualan,î n d i ʋ i d u aː l a n,0
{hbs}individualizam,i n d i ʋ i d u a l ǐ z a m,0
{hbs}individualno,î n d i ʋ i d u aː l n o,0
{hbs}individualnost,i n d i ʋ i d u ǎː l n oː s t,0
{hbs}indonezija,i n d ǒ n eː z i j a,0
{hbs}industrija,i n d ǔ s t r i j a,0
{hbs}inercija,i n ě r t͡s i j a,0
{hbs}infaman,ǐ n f aː m a n,0
{hbs}infarkt,ǐ n f a r k t,0
{hbs}infekcija,i n f ě k t͡s i j a,0
{hbs}inflacija,i n f l ǎː t͡s i j a,0
{hbs}informacija,i n f o r m ǎː t͡s i j a,0
{hbs}informatika,i n f o r m ǎ t i k a,0
{hbs}informativno,î n f o r m a t iː ʋ n o,0
{hbs}infrastruktura,i n f r a s t r u k t ǔː r a,0
{hbs}infuzija,ǐ n f uː z i j a,0
{hbs}inicijal,i n i t͡s ǐ j aː l,0
{hbs}inicijalno,î n i t͡s i j aː l n o,0
{hbs}inicijativa,i n i t͡s i j a t ǐː ʋ a,0
{hbs}inicijator,i n i t͡s ǐ j aː t o r,0
{hbs}injekcija,i ɲ ě k t͡s i j a,0
{hbs}inkubator,i n k ǔ b aː t o r,0
{hbs}inozemni,î n o z eː m n iː,0
{hbs}inozemstvo,i n o z ěː m s t ʋ o,0
{hbs}insekt,ǐ n s e k t,0
{hbs}inspekcija,i n s p ě k t͡s i j a,0
{hbs}inspekcijski,i n s p ě k t͡s iː j s k iː,0
{hbs}instalacija,i n s t a l ǎː t͡s i j a,0
{hbs}instinkt,ǐ n s t i n k t,0
{hbs}instinktivno,î n s t i n k t iː ʋ n o,0
{hbs}institucija,i n s t i t ǔː t͡s i j a,0
{hbs}institut,i n s t ǐ t uː t,0
{hbs}instrukcija,i n s t r ǔ k t͡s i j a,0
{hbs}instruktor,ǐ n s t r u k t o r,0
{hbs}integralno,î n t e ɡ r aː l n o,0
{hbs}intelekt,i n t ě l e k t,0
{hbs}intelektualka,i n t e l e k t ǔ aː l k a,0
{hbs}intelektualno,î n t e l e k t u aː l n o,0
{hbs}intenzitet,i n t e n z ǐ t eː t,0
{hbs}intenzivan,î n t e n z iː ʋ a n,0
{hbs}intenzivno,î n t e n z iː ʋ n o,0
{hbs}interakcija,i n t e r ǎ k t͡s i j a,0
{hbs}interes,î n t e r eː s,0
{hbs}interesantan,i n t e r e s ǎ n t a n,0
{hbs}interesantno,i n t e r e s ǎ n t n o,0
{hbs}interijer,i n t e r ǐ j eː r,0
{hbs}internet,î n t e r n e t,0
{hbs}intervencija,i n t e r ʋ ě n t͡s i j a,0
{hbs}intervju,i n t ě r ʋ j uː,0
{hbs}intiman,î n t iː m a n,0
{hbs}intimno,î n t iː m n o,0
{hbs}intravenozno,i n t r a ʋ ě n oː z n o,0
{hbs}intuicija,i n t u ǐː t͡s i j a,0
{hbs}intuitivno,î n t u i t iː ʋ n o,0
{hbs}invalid,i n ʋ ǎ l iː d,0
{hbs}invaliditet,i n ʋ a l i d ǐ t eː t,0
{hbs}investicija,i n ʋ e s t ǐː t͡s i j a,0
{hbs}investicijski,i n ʋ e s t ǐː t͡s iː j s k iː,0
{hbs}investirati,i n ʋ e s t ǐː r a t i,0
{hbs}investitor,i n ʋ ě s t iː t o r,0
{hbs}inzulin,i n z ǔ l iː n,0
{hbs}inšallah,ǐ n ʃ a l aː x,0
{hbs}inženjer,i n ʒ ě ɲ eː r,0
{hbs}iole,î o l e,0
{hbs}ionako,i o n ǎ k oː,0
{hbs}ionosfera,i o n o s f ěː r a,0
{hbs}ipak,î p aː k,0
{hbs}iracionalan,î r a t͡s i o n aː l a n,0
{hbs}irak,ǐ r aː k,0
{hbs}iran,ǐ r aː n,0
{hbs}iranski,ǐ r aː n s k iː,0
{hbs}iritirati,i r i t ǐː r a t i,0
{hbs}irska,îː r s k aː,0
{hbs}irski,îː r s k iː,0
{hbs}iscijediti,i s t͡s i j ěː d i t i,0
{hbs}iscjelitelj,i s t͡s j ě l i t e ʎ,0
{hbs}iscrpljivati,i s t͡s r p ʎ ǐː ʋ a t i,0
{hbs}iscrpno,ǐ s t͡s r p n o,0
{hbs}iscuriti,i s t͡s ǔː r i t i,0
{hbs}iseliti,i s ě l i t i,0
{hbs}ishod,ǐ s x o d,0
{hbs}ishodište,ǐ s x o d iː ʃ t e,0
{hbs}isjeći,ǐ s j e t͡ɕ i,0
{hbs}iskazati,i s k ǎː z a t i,0
{hbs}iskaznica,ǐ s k a z n i t͡s a,0
{hbs}isključiti,i s k ʎ ǔː t͡ʃ i t i,0
{hbs}isključivo,i s k ʎ ǔ t͡ʃ i ʋ o,0
{hbs}iskon,ǐ s k o n,0
{hbs}iskorak,î s k o r aː k,0
{hbs}iskorijeniti,i s k o r j ěː n i t i,0
{hbs}iskoristiti,i s k o r ǐ s t i t i,0
{hbs}iskoristivost,i s k o r ǐ s t i ʋ oː s t,0
{hbs}iskorištavati,i s k o r i ʃ t ǎː ʋ a t i,0
{hbs}iskra,î s k r a,0
{hbs}iskren,î s k r e n,0
{hbs}iskreno,î s k r e n o,0
{hbs}iskrenost,î s k r e n oː s t,0
{hbs}iskusan,î s k uː s a n,0
{hbs}iskusiti,i s k ǔː s i t i,0
{hbs}iskustvo,i s k ǔː s t ʋ o,0
{hbs}iskušati,ǐ s k u ʃ a t i,0
{hbs}islam,ǐ s l aː m,0
{hbs}island,ǐ s l a n d,0
{hbs}islandski,ǐ s l a n d s k iː,0
{hbs}ismijati,i s m ǐ j a t i,0
{hbs}ispasti,ǐ s p a s t i,0
{hbs}ispatiti,ǐ s p a t i t i,0
{hbs}ispirati,ǐ s p i r a t i,0
{hbs}ispisati,i s p ǐː s a t i,0
{hbs}ispisivati,i s p i s ǐː ʋ a t i,0
{hbs}ispit,ǐ s p i t,0
{hbs}ispiti,ǐ s p i t i,0
{hbs}ispitivati,i s p i t ǐː ʋ a t i,0
{hbs}ispitivač,i s p i t ǐ ʋ aː t͡ʃ,0
{hbs}isplata,î s p l a t a,0
{hbs}isplatiti,i s p l ǎː t i t i,0
{hbs}isplativ,i s p l ǎ t i ʋ,0
{hbs}isplativost,i s p l ǎ t i ʋ oː s t,0
{hbs}isplesti,ǐ s p l e s t i,0
{hbs}isploviti,i s p l ǒ ʋ i t i,0
{hbs}ispomoć,î s p o m oː t͡ɕ,0
{hbs}isporuka,î s p o r u k a,0
{hbs}isporučiti,i s p o r ǔː t͡ʃ i t i,0
{hbs}isporučivati,i s p o r u t͡ʃ ǐː ʋ a t i,0
{hbs}ispostaviti,i s p ǒ s t a ʋ i t i,0
{hbs}ispovest,ǐ s p o ʋ eː s t,0
{hbs}ispovijest,ǐ s p o ʋ j eː s t,0
{hbs}isprava,î s p r a ʋ a,0
{hbs}ispravan,î s p r aː ʋ a n,0
{hbs}ispraviti,ǐ s p r a ʋ i t i,0
{hbs}ispričati,i s p r ǐː t͡ʃ a t i,0
{hbs}ispričavati,i s p r i t͡ʃ ǎː ʋ a t i,0
{hbs}isprobati,i s p r ǒː b a t i,0
{hbs}ispunjavati,i s p u ɲ ǎː ʋ a t i,0
{hbs}ispunjiv,i s p ǔ ɲ i ʋ,0
{hbs}ispustiti,i s p ǔ s t i t i,0
{hbs}istaknut,ǐ s t a k n uː t,0
{hbs}istaknuti,i s t ǎ k n u t i,0
{hbs}istanbul,ǐ s t a n b u l,0
{hbs}istaći,ǐ s t a t͡ɕ i,0
{hbs}isti,î s t iː,0
{hbs}isticati,ǐ s t i t͡s a t i,0
{hbs}istina,î s t i n a,0
{hbs}istinit,î s t i n i t,0
{hbs}istodobno,i s t ǒ d o b n o,0
{hbs}istopiti,i s t ǒ p i t i,0
{hbs}istosmjerno,î s t o s m j eː r n o,0
{hbs}istovjetan,i s t ǒ ʋ j e t a n,0
{hbs}istočni,ǐ s t o t͡ʃ n iː,0
{hbs}istočno,ǐ s t o t͡ʃ n o,0
{hbs}istra,î s t r a,0
{hbs}istraga,î s t r a ɡ a,0
{hbs}istražitelj,i s t r ǎ ʒ i t e ʎ,0
{hbs}istražiti,i s t r ǎː ʒ i t i,0
{hbs}istraživanje,i s t r a ʒ ǐː ʋ aː ɲ e,0
{hbs}istraživati,i s t r a ʒ ǐː ʋ a t i,0
{hbs}istraživački,i s t r a ʒ ǐ ʋ aː t͡ʃ k iː,0
{hbs}istrenirati,i s t r e n ǐː r a t i,0
{hbs}istrijebiti,i s t r j ěː b i t i,0
{hbs}isus,ǐ s u s,0
{hbs}isušiti,i s ǔː ʃ i t i,0
{hbs}italija,ǐ t aː l i j a,0
{hbs}italijan,i t a l ǐ j aː n,0
{hbs}itko,î t k o,0
{hbs}iva,ǐː ʋ a,0
{hbs}ivan,ǐ ʋ a n,0
{hbs}ivana,ǐ ʋ a n a,0
{hbs}ivica,î ʋ i t͡s a,0
{hbs}iz,i z,0
{hbs}izabran,î z a b r aː n,0
{hbs}izabrati,i z ǎ b r a t i,0
{hbs}izaslanik,i z a s l ǎ n iː k,0
{hbs}izaslanstvo,i z a s l ǎ n s t ʋ o,0
{hbs}izazivati,i z a z ǐː ʋ a t i,0
{hbs}izazovan,î z a z oː ʋ a n,0
{hbs}izazovno,î z a z oː ʋ n o,0
{hbs}izazvati,i z ǎ z ʋ a t i,0
{hbs}izaći,ǐ z aː t͡ɕ i,0
{hbs}izbaciti,i z b ǎː t͡s i t i,0
{hbs}izbalansirati,i z b a l a n s ǐː r a t i,0
{hbs}izbeći,ǐ z b e t͡ɕ i,0
{hbs}izbiti,ǐ z b i t i,0
{hbs}izbjegavati,i z b j e ɡ ǎː ʋ a t i,0
{hbs}izbjeći,ǐ z b j e t͡ɕ i,0
{hbs}izbor,ǐ z b o r,0
{hbs}izboriti,i z b ǒ r i t i,0
{hbs}izborni,ǐ z b oː r n iː,0
{hbs}izbornik,ǐ z b oː r n iː k,0
{hbs}izbočina,ǐ z b o t͡ʃ i n a,0
{hbs}izbrisati,ǐ z b r i s a t i,0
{hbs}izdajica,ǐ z d a j i t͡s a,0
{hbs}izdajnik,ǐ z d aː j n iː k,0
{hbs}izdajstvo,ǐ z d aː j s t ʋ o,0
{hbs}izdaleka,i z d a l ě k a,0
{hbs}izdanje,i z d ǎː ɲ e,0
{hbs}izdati,ǐ z d a t i,0
{hbs}izdavač,i z d ǎ ʋ aː t͡ʃ,0
{hbs}izdašno,î z d aː ʃ n o,0
{hbs}izdržavati,i z d r ʒ ǎː ʋ a t i,0
{hbs}izdržljiv,i z d ř ʒ ʎ i ʋ,0
{hbs}izdržljivost,i z d ř ʒ ʎ i ʋ oː s t,0
{hbs}izdvajati,i z d ʋ ǎː j a t i,0
{hbs}izdvojiti,i z d ʋ ǒ j i t i,0
{hbs}izganjati,i z ɡ ǎː ɲ a t i,0
{hbs}izgarati,i z ɡ ǎː r a t i,0
{hbs}izgled,î z ɡ l eː d,0
{hbs}izgledati,i z ɡ l ěː d a t i,0
{hbs}izgnanstvo,i z ɡ n ǎ n s t ʋ o,0
{hbs}izgorjeti,i z ɡ ǒ r j e t i,0
{hbs}izgovarati,i z ɡ o ʋ ǎː r a t i,0
{hbs}izgraditi,i z ɡ r ǎː d i t i,0
{hbs}izgradnja,i z ɡ r ǎː d ɲ a,0
{hbs}izgrađivati,i z ɡ r a d͡ʑ ǐː ʋ a t i,0
{hbs}izgubiti,i z ɡ ǔ b i t i,0
{hbs}izgubljen,ǐ z ɡ u b ʎ e n,0
{hbs}iziskivati,i z i s k ǐː ʋ a t i,0
{hbs}izići,ǐ z iː t͡ɕ i,0
{hbs}izjasniti,i z j ǎ s n i t i,0
{hbs}izjava,î z j a ʋ a,0
{hbs}izjavljivati,i z j a ʋ ʎ ǐː ʋ a t i,0
{hbs}izjašnjavati,i z j a ʃ ɲ ǎː ʋ a t i,0
{hbs}izlaz,î z l aː z,0
{hbs}izlaziti,ǐ z l a z i t i,0
{hbs}izlet,ǐ z l e t,0
{hbs}izlječiv,i z ʎ ě t͡ʃ i ʋ,0
{hbs}izlog,ǐ z l o ɡ,0
{hbs}izložiti,i z l ǒ ʒ i t i,0
{hbs}izmaknuti,i z m ǎ k n u t i,0
{hbs}izmena,î z m e n a,0
{hbs}između,î z m e d͡ʑ u,0
{hbs}izmjena,î z m j e n a,0
{hbs}izmjeriti,ǐ z m j e r i t i,0
{hbs}iznad,î z n a d,0
{hbs}iznajmiti,i z n ǎ j m i t i,0
{hbs}iznajmljivati,i z n a j m ʎ ǐː ʋ a t i,0
{hbs}iznenada,î z n e n aː d a,0
{hbs}iznenadan,î z n e n aː d a n,0
{hbs}iznenaditi,i z n e n ǎː d i t i,0
{hbs}iznenađen,i z n ě n aː d͡ʑ e n,0
{hbs}iznenađenje,i z n e n a d͡ʑ ěː ɲ e,0
{hbs}iznenađujući,i z n e n ǎ d͡ʑ u j uː t͡ɕ i,0
{hbs}iznijeti,ǐ z n j eː t i,0
{hbs}izniman,ǐ z n iː m a n,0
{hbs}iznimka,ǐ z n iː m k a,0
{hbs}iznimno,ǐ z n iː m n o,0
{hbs}iznos,ǐ z n o s,0
{hbs}iznositi,i z n ǒ s i t i,0
{hbs}iznova,î z n o ʋ a,0
{hbs}iznuda,î z n u d a,0
{hbs}iznuditi,ǐ z n u d i t i,0
{hbs}iznutra,ǐ z n uː t r a,0
{hbs}izobličiti,i z o b l ǐː t͡ʃ i t i,0
{hbs}izolacija,i z o l ǎː t͡s i j a,0
{hbs}izoliran,i z ǒ l iː r a n,0
{hbs}izostaviti,i z ǒ s t a ʋ i t i,0
{hbs}izoštriti,i z ǒ ʃ t r i t i,0
{hbs}izraditi,i z r ǎː d i t i,0
{hbs}izrael,ǐ z r a e l,0
{hbs}izravan,î z r aː ʋ a n,0
{hbs}izravnati,i z r ǎ ʋ n a t i,0
{hbs}izravno,î z r aː ʋ n o,0
{hbs}izraziti,i z r ǎː z i t i,0
{hbs}izrazito,ǐ z r a z i t o,0
{hbs}izračunati,i z r a t͡ʃ ǔ n a t i,0
{hbs}izražavati,i z r a ʒ ǎː ʋ a t i,0
{hbs}izreka,î z r e k a,0
{hbs}izrezati,ǐ z r e z a t i,0
{hbs}izreći,ǐ z r e t͡ɕ i,0
{hbs}izricati,i z r ǐː t͡s a t i,0
{hbs}izroditi,i z r ǒ d i t i,0
{hbs}izručiti,i z r ǔː t͡ʃ i t i,0
{hbs}izručivati,i z r u t͡ʃ ǐː ʋ a t i,0
{hbs}izumitelj,i z ǔ m i t e ʎ,0
{hbs}izumrijeti,i z ǔ m r j eː t i,0
{hbs}izuzetan,î z u z eː t a n,0
{hbs}izuzeti,i z ǔ z eː t i,0
{hbs}izuzetno,î z u z eː t n o,0
{hbs}izuzev,i z ǔ z eː ʋ,0
{hbs}izuzevši,i z ǔ z eː ʋ ʃ i,0
{hbs}izvaditi,ǐ z ʋ a d i t i,0
{hbs}izvedba,ǐ z ʋ e d b a,0
{hbs}izvedenica,i z ʋ e d ě n i t͡s a,0
{hbs}izvediv,i z ʋ ě d i ʋ,0
{hbs}izveštaj,î z ʋ e ʃ t aː j,0
{hbs}izvešće,ǐ z ʋ eː ʃ t͡ɕ e,0
{hbs}izvidjeti,ǐ z ʋ i d j e t i,0
{hbs}izvinjenje,i z ʋ i ɲ ěː ɲ e,0
{hbs}izvjesno,î z ʋ j e s n o,0
{hbs}izvjestan,î z ʋ j e s t a n,0
{hbs}izvještaj,î z ʋ j e ʃ t aː j,0
{hbs}izvještavati,i z ʋ j e ʃ t ǎː ʋ a t i,0
{hbs}izvješće,ǐ z ʋ j eː ʃ t͡ɕ e,0
{hbs}izvješćivati,i z ʋ j e ʃ t͡ɕ ǐː ʋ a t i,0
{hbs}izvoditi,i z ʋ ǒ d i t i,0
{hbs}izvodljiv,i z ʋ ǒ d ʎ i ʋ,0
{hbs}izvor,ǐ z ʋ o r,0
{hbs}izvorište,ǐ z ʋ o r iː ʃ t e,0
{hbs}izvorni,ǐ z ʋ oː r n iː,0
{hbs}izvoz,ǐ z ʋ o z,0
{hbs}izvoziti,i z ʋ ǒ z i t i,0
{hbs}izvrstan,î z ʋ r s t a n,0
{hbs}izvršavati,i z ʋ r ʃ ǎː ʋ a t i,0
{hbs}izvršni,ǐ z ʋ r ʃ n iː,0
{hbs}ići,ǐ t͡ɕ i,0
{hbs}išta,î ʃ t a,0
{hbs}ištvan,î ʃ t ʋ aː n,0
{hbs}iščupati,i ʃ t͡ʃ ǔ p a t i,0
{hbs}jadan,j â d a n,0
{hbs}jadno,j â d n o,0
{hbs}jadran,j â d r aː n,0
{hbs}jadranski,j â d r aː n s k iː,0
{hbs}jaganjac,j â ɡ a ɲ a t͡s,0
{hbs}jagma,j ǎ ɡ m a,0
{hbs}jagnje,j â ɡ ɲ e,0
{hbs}jaguar,j â ɡ u aː r,0
{hbs}jahanje,j â x aː ɲ e,0
{hbs}jahve,j â x ʋ e,0
{hbs}jaje,j ǎː j e,0
{hbs}jajovod,j â j o ʋ oː d,0
{hbs}jakna,j ǎ k n a,0
{hbs}jako,j âː k o,0
{hbs}jal,j âː l,0
{hbs}jalija,j ǎ l i j a,0
{hbs}jalovo,j â l o ʋ o,0
{hbs}jamac,j ǎː m a t͡s,0
{hbs}jamajka,j a m ǎ j k a,0
{hbs}jamačno,j ǎ m a t͡ʃ n o,0
{hbs}jamstvo,j ǎ m s t ʋ o,0
{hbs}jamčevina,j ǎ m t͡ʃ e ʋ i n a,0
{hbs}jamčiti,j â m t͡ʃ i t i,0
{hbs}janje,j â ɲ e,0
{hbs}janjičar,j ǎ ɲ i t͡ʃ aː r,0
{hbs}januar,j â n u aː r,0
{hbs}japan,j ǎ p aː n,0
{hbs}japanac,j a p ǎː n a t͡s,0
{hbs}japanski,j ǎ p aː n s k iː,0
{hbs}jar,j âː r,0
{hbs}jara,j â r a,0
{hbs}jarac,j â r a t͡s,0
{hbs}jarbol,j âː r b o l,0
{hbs}jasan,j ǎ s a n,0
{hbs}jasen,j â s eː n,0
{hbs}jasle,j â s l e,0
{hbs}jasno,j â s n o,0
{hbs}jaspis,j ǎ s p i s,0
{hbs}jato,j â t o,0
{hbs}javiti,j ǎː ʋ i t i,0
{hbs}javni,j âː ʋ n iː,0
{hbs}javno,j âː ʋ n o,0
{hbs}javnost,j ǎː ʋ n oː s t,0
{hbs}javor,j â ʋ o r,0
{hbs}jačati,j ǎ t͡ʃ a t i,0
{hbs}je,j e,0
{hbs}jebati,j ě b a t i,0
{hbs}jecaj,j ê t͡s aː j,0
{hbs}jed,j êː d,0
{hbs}jedan,j ě d a n,0
{hbs}jedanput,j e d ǎ m p uː t,0
{hbs}jedinica,j e d ǐ n i t͡s a,0
{hbs}jedino,j ě d iː n o,0
{hbs}jedinstven,j e d ǐ n s t ʋ e n,0
{hbs}jedinstveno,j e d ǐ n s t ʋ e n o,0
{hbs}jednak,j ê d n aː k,0
{hbs}jednako,j ê d n aː k o,0
{hbs}jednoglasno,j e d n ǒ ɡ l a s n o,0
{hbs}jednom,j ě d n oː m,0
{hbs}jednostrano,j e d n ǒ s t r a n o,0
{hbs}jednostranost,j e d n ǒ s t r a n oː s t,0
{hbs}jedrenje,j ě d r eː ɲ e,0
{hbs}jedrilo,j ě d r i l o,0
{hbs}jedriti,j ě d r i t i,0
{hbs}jedro,j ê d r o,0
{hbs}jedva,j ê d ʋ a,0
{hbs}jeftin,j ê f t i n,0
{hbs}jeftino,j ê f t i n o,0
{hbs}jeka,j ê k a,0
{hbs}jela,j ěː l a,0
{hbs}jelen,j ě l e n,0
{hbs}jelo,j ê l o,0
{hbs}jer,j ê r,0
{hbs}jerbo,j ê r b o,0
{hbs}jesen,j ê s eː n,0
{hbs}jesenas,j e s ě n a s,0
{hbs}jesenji,j ě s eː ɲ iː,0
{hbs}jesenski,j ě s eː n s k iː,0
{hbs}jesti,j ê s t i,0
{hbs}jetra,j ê t r a,0
{hbs}jevrejin,j ě ʋ r e j i n,0
{hbs}jeza,j ěː z a,0
{hbs}jezero,j ê z e r o,0
{hbs}jezgra,j ěː z ɡ r a,0
{hbs}jezgro,j ěː z ɡ r o,0
{hbs}jeziv,j ě z i ʋ,0
{hbs}jezivo,j ě z i ʋ o,0
{hbs}jezički,j ě z i t͡ʃ k iː,0
{hbs}jezični,j ě z i t͡ʃ n iː,0
{hbs}ječam,j ě t͡ʃ a m,0
{hbs}ježić,j ě ʒ i t͡ɕ,0
{hbs}jidiš,j î d i ʃ,0
{hbs}joga,j ǒː ɡ a,0
{hbs}jordan,j ǒ r d a n,0
{hbs}jorgan,j ǒ r ɡ a n,0
{hbs}jorgovani,j o r ɡ o ʋ ǎː n iː,0
{hbs}josip,j ǒ s i p,0
{hbs}jovan,j ǒ ʋ a n,0
{hbs}još,j ô ʃ,0
{hbs}ju,j u,0
{hbs}jubilej,j u b ǐ l e j,0
{hbs}judaizam,j u d a ǐ z a m,0
{hbs}jugoistočni,j u ɡ o ǐ s t o t͡ʃ n iː,0
