merged_spelling,ipa,langid
{vie}ho,h ɔ ˧˧,0
{vie}hoa,h w aː ˧˧,0
{vie}hoa giáp,h w aː ˧˧ z aː p̚ ˧˦,0
{vie}hoa hậu thế giới,h w aː ˧˧ h ə w ˧˨ ʔ tʰ e ˧˦ z əː j ˧˦,0
{vie}hoa kiều,h w aː ˧˧ k i ə w ˨˩,0
{vie}hoa kì,h w aː ˧˧ k i ˨˩,0
{vie}hoa liễu,h w aː ˧˧ l i ə w ˦ˀ˥,0
{vie}hoa lơ,h w aː ˧˧ l əː ˧˧,0
{vie}hoa lục,h w aː ˧˧ l ʊ w k͡p̚ ˧˨ ʔ,0
{vie}hoa màu,h w aː ˧˧ m a w ˨˩,0
{vie}hoa mắt,h w aː ˧˧ m a t̚ ˧˦,0
{vie}hoa nhài cắm bãi cứt trâu,h w aː ˧˧ ɲ aː j ˨˩ k a m ˧˦ ʔ ɓ aː j ˦ˀ˥ k ɨ t̚ ˧˦ t͡ɕ ə w ˧˧,0
{vie}hoa quả,h w aː ˧˧ k w aː ˧˩,0
{vie}hoa thị,h w aː ˧˧ tʰ i ˧˨ ʔ,0
{vie}hoa văn,h w aː ˧˧ v a n ˧˧,0
{vie}hoan nghênh,h w aː n ˧˧ ŋ ə j ŋ̟ ˧˧,0
{vie}hoang,h w aː ŋ ˧˧,0
{vie}hoang mạc,h w aː ŋ ˧˧ m aː k̚ ˧˨ ʔ,0
{vie}hoang phí,h w aː ŋ ˧˧ f i ˧˦,0
{vie}hoang tàn,h w aː ŋ ˧˧ t aː n ˨˩,0
{vie}hoang đường,h w aː ŋ ˧˧ ʔ ɗ ɨ ə ŋ ˨˩,0
{vie}hoen,h w ɛ n ˧˧,0
{vie}honmi,h o n ˧˧ m i ˧˧,0
{vie}hoà,h w aː ˨˩,0
{vie}hoà bình,h w aː ˨˩ ʔ ɓ ï ŋ ˨˩,0
{vie}hoà nhập,h w aː ˨˩ ɲ ə p̚ ˧˨ ʔ,0
{vie}hoà thượng,h w aː ˨˩ tʰ ɨ ə ŋ ˧˨ ʔ,0
{vie}hoà đồng,h w aː ˨˩ ʔ ɗ ə w ŋ͡m ˨˩,0
{vie}hoài,h w aː j ˨˩,0
{vie}hoài nam tử,h w aː j ˨˩ n aː m ˧˧ t ɨ ˧˩,0
{vie}hoàn,h w aː n ˨˩,0
{vie}hoàn chỉnh,h w aː n ˨˩ t͡ɕ ï ŋ ˧˩,0
{vie}hoàn hảo,h w aː n ˨˩ h aː w ˧˩,0
{vie}hoàn kiếm,h w aː n ˨˩ k i ə m ˧˦,0
{vie}hoàn thiện,h w aː n ˨˩ tʰ i ə n ˧˨ ʔ,0
{vie}hoàng,h w aː ŋ ˨˩,0
{vie}hoàng hà,h w aː ŋ ˨˩ h aː ˨˩,0
{vie}hoàng hôn,h w aː ŋ ˨˩ h o n ˧˧,0
{vie}hoàng hạc lâu,h w aː ŋ ˨˩ h aː k̚ ˧˨ ʔ l ə w ˧˧,0
{vie}hoàng hải,h w aː ŋ ˨˩ h aː j ˧˩,0
{vie}hoàng hậu,h w aː ŋ ˨˩ h ə w ˧˨ ʔ,0
{vie}hoàng lan,h w aː ŋ ˨˩ l aː n ˧˧,0
{vie}hoàng phi,h w aː ŋ ˨˩ f i ˧˧,0
{vie}hoàng sa,h w aː ŋ ˨˩ s aː ˧˧,0
{vie}hoàng thái hậu,h w aː ŋ ˨˩ tʰ aː j ˧˦ h ə w ˧˨ ʔ,0
{vie}hoàng tử,h w aː ŋ ˨˩ t ɨ ˧˩,0
{vie}hoá,h w aː ˧˦,0
{vie}hoá học vô cơ,h w aː ˧˦ h a w k͡p̚ ˧˨ ʔ v o ˧˧ k əː ˧˧,0
{vie}hoá thạch,h w aː ˧˦ tʰ a j k̟̚ ˧˨ ʔ,0
{vie}hoá đơn,h w aː ˧˦ ʔ ɗ əː n ˧˧,0
{vie}hoán vị,h w aː n ˧˦ v i ˧˨ ʔ,0
{vie}hoãn,h w aː n ˦ˀ˥,0
{vie}hoè,h w ɛ ˨˩,0
{vie}hoạ,h w aː ˧˨ ʔ,0
{vie}hoạ sĩ,h w aː ˧˨ ʔ s i ˦ˀ˥,0
{vie}hoạch định,h w a j k̟̚ ˧˨ ʔ ʔ ɗ ï ŋ ˧˨ ʔ,0
{vie}hoạn,h w aː n ˧˨ ʔ,0
{vie}hoạt cảnh,h w aː t̚ ˧˨ ʔ k a j ŋ̟ ˧˩,0
{vie}hoạt động,h w aː t̚ ˧˨ ʔ ʔ ɗ ə w ŋ͡m ˧˨ ʔ,0
{vie}hoả mù,h w aː ˧˩ m u ˨˩,0
{vie}hoả tinh,h w aː ˧˩ t ï ŋ ˧˧,0
{vie}hoả táng,h w aː ˧˩ t aː ŋ ˧˦,0
{vie}hoảng,h w aː ŋ ˧˩,0
{vie}hoắc,h w a k̚ ˧˦,0
{vie}hrê,h ɹ e ˧˧,0
{vie}hun,h u n ˧˧,0
{vie}hung,h ʊ w ŋ͡m ˧˧,0
{vie}hung hăng,h ʊ w ŋ͡m ˧˧ h a ŋ ˧˧,0
{vie}hung nô,h ʊ w ŋ͡m ˧˧ n o ˧˧,0
{vie}huy,h w i ˧˧,0
{vie}huy chương,h w i ˧˧ t͡ɕ ɨ ə ŋ ˧˧,0
{vie}huynh,h w ï ŋ̟ ˧˧,0
{vie}huynh đệ,h w ï ŋ̟ ˧˧ ʔ ɗ e ˧˨ ʔ,0
{vie}huyết,h w i ə t̚ ˧˦,0
{vie}huyết tương,h w i ə t̚ ˧˦ t ɨ ə ŋ ˧˧,0
{vie}huyền,h w i ə n ˨˩,0
{vie}huyền bí,h w i ə n ˨˩ ʔ ɓ i ˧˦,0
{vie}huyện,h w i ə n ˧˨ ʔ,0
{vie}huyệt,h w i ə t̚ ˧˨ ʔ,0
{vie}huân,h w ə n ˧˧,0
{vie}huân chương,h w ə n ˧˧ t͡ɕ ɨ ə ŋ ˧˧,0
{vie}huýt,h w i t̚ ˧˦,0
{vie}huơ,h w əː ˧˧,0
{vie}huấn luyện,h w ə n ˧˦ l w i ə n ˧˨ ʔ,0
{vie}huế,h w e ˧˦,0
{vie}huề,h w e ˨˩,0
{vie}huống,h u ə ŋ ˧˦,0
{vie}huống hồ,h u ə ŋ ˧˦ h o ˨˩,0
{vie}huỳnh,h w ï ŋ̟ ˨˩,0
{vie}huỷ,h w i ˧˩,0
{vie}hyginô,h i ˧˧ z i ˧˧ n o ˧˧,0
{vie}hypebol,h i ˧˧ p ɛ ˧˧ ʔ ɓ ɔ n ˧˧,0
{vie}hà,h aː ˨˩,0
{vie}hà giang,h aː ˨˩ z aː ŋ ˧˧,0
{vie}hà lan,h aː ˨˩ l aː n ˧˧,0
{vie}hà liên,h aː ˨˩ l i ə n ˧˧,0
{vie}hà lội,h aː ˨˩ l o j ˧˨ ʔ,0
{vie}hà nam,h aː ˨˩ n aː m ˧˧,0
{vie}hà thủ ô,h aː ˨˩ tʰ u ˧˩ ʔ o ˧˧,0
{vie}hà tiên,h aː ˨˩ t i ə n ˧˧,0
{vie}hà tĩnh,h aː ˨˩ t ï ŋ ˦ˀ˥,0
{vie}hài,h aː j ˨˩,0
{vie}hài cốt,h aː j ˨˩ k o t̚ ˧˦,0
{vie}hài hoà,h aː j ˨˩ h w aː ˨˩,0
{vie}hài hước,h aː j ˨˩ h ɨ ə k̚ ˧˦,0
{vie}hài kịch,h aː j ˨˩ k ï k̟̚ ˧˨ ʔ,0
{vie}hàm,h aː m ˨˩,0
{vie}hàm lượng,h aː m ˨˩ l ɨ ə ŋ ˧˨ ʔ,0
{vie}hàn,h aː n ˨˩,0
{vie}hàn gắn,h aː n ˨˩ ɣ a n ˧˦,0
{vie}hàn lâm viện,h aː n ˨˩ l ə m ˧˧ v i ə n ˧˨ ʔ,0
{vie}hàng,h aː ŋ ˨˩,0
{vie}hàng hải,h aː ŋ ˨˩ h aː j ˧˩,0
{vie}hàng không,h aː ŋ ˨˩ x ə w ŋ͡m ˧˧,0
{vie}hàng không mẫu hạm,h aː ŋ ˨˩ x ə w ŋ͡m ˧˧ m ə w ˦ˀ˥ h aː m ˧˨ ʔ,0
{vie}hàng ngày,h aː ŋ ˨˩ ŋ a j ˨˩,0
{vie}hàng rào,h aː ŋ ˨˩ z aː w ˨˩,0
{vie}hàng xóm,h aː ŋ ˨˩ s ɔ m ˧˦,0
{vie}hàng đầu,h aː ŋ ˨˩ ʔ ɗ ə w ˨˩,0
{vie}hành,h a j ŋ̟ ˨˩,0
{vie}hành hạ,h a j ŋ̟ ˨˩ h aː ˧˨ ʔ,0
{vie}hành khách,h a j ŋ̟ ˨˩ x a j k̟̚ ˧˦,0
{vie}hành lang pháp lí,h a j ŋ̟ ˨˩ l aː ŋ ˧˧ f aː p̚ ˧˦ l i ˧˦,0
{vie}hành nghề,h a j ŋ̟ ˨˩ ŋ e ˨˩,0
{vie}hành pháp,h a j ŋ̟ ˨˩ f aː p̚ ˧˦,0
{vie}hành tinh,h a j ŋ̟ ˨˩ t ï ŋ ˧˧,0
{vie}hành trình,h a j ŋ̟ ˨˩ t͡ɕ ï ŋ ˨˩,0
{vie}hành tung,h a j ŋ̟ ˨˩ t ʊ w ŋ͡m ˧˧,0
{vie}hành xử,h a j ŋ̟ ˨˩ s ɨ ˧˩,0
{vie}hào hiệp,h aː w ˨˩ h i ə p̚ ˧˨ ʔ,0
{vie}hào hoa,h aː w ˨˩ h w aː ˧˧,0
{vie}hào hứng,h aː w ˨˩ h ɨ ŋ ˧˦,0
{vie}hàu,h a w ˨˩,0
{vie}há,h aː ˧˦,0
{vie}hán,h aː n ˧˦,0
{vie}hán nôm,h aː n ˧˦ n o m ˧˧,0
{vie}hán thành,h aː n ˧˦ tʰ a j ŋ̟ ˨˩,0
{vie}háng,h aː ŋ ˧˦,0
{vie}háo hức,h aː w ˧˦ h ɨ k̚ ˧˦,0
{vie}hát,h aː t̚ ˧˦,0
{vie}hát bè,h aː t̚ ˧˦ ʔ ɓ ɛ ˨˩,0
{vie}hát hò,h aː t̚ ˧˦ h ɔ ˨˩,0
{vie}hãi,h aː j ˦ˀ˥,0
{vie}hãn,h aː n ˦ˀ˥,0
{vie}hãng,h aː ŋ ˦ˀ˥,0
{vie}hè,h ɛ ˨˩,0
{vie}hèm,h ɛ m ˨˩,0
{vie}hèn,h ɛ n ˨˩,0
{vie}hé,h ɛ ˧˦,0
{vie}héo,h ɛ w ˧˦,0
{vie}hét,h ɛ t̚ ˧˦,0
{vie}hên,h e n ˧˧,0
{vie}hì hục,h i ˨˩ h ʊ w k͡p̚ ˧˨ ʔ,0
{vie}hình bán nguyệt,h ï ŋ ˨˩ ʔ ɓ aː n ˧˦ ŋ w i ə t̚ ˧˨ ʔ,0
{vie}hình chóp,h ï ŋ ˨˩ t͡ɕ ɔ p̚ ˧˦,0
{vie}hình chữ nhật,h ï ŋ ˨˩ t͡ɕ ɨ ˦ˀ˥ ɲ ə t̚ ˧˨ ʔ,0
{vie}hình cầu,h ï ŋ ˨˩ k ə w ˨˩,0
{vie}hình dáng,h ï ŋ ˨˩ z aː ŋ ˧˦,0
{vie}hình học,h ï ŋ ˨˩ h a w k͡p̚ ˧˨ ʔ,0
{vie}hình hộp chữ nhật,h ï ŋ ˨˩ h o p̚ ˧˨ ʔ t͡ɕ ɨ ˦ˀ˥ ɲ ə t̚ ˧˨ ʔ,0
{vie}hình lập phương,h ï ŋ ˨˩ l ə p̚ ˧˨ ʔ f ɨ ə ŋ ˧˧,0
{vie}hình mẫu,h ï ŋ ˨˩ m ə w ˦ˀ˥,0
{vie}hình sự,h ï ŋ ˨˩ s ɨ ˧˨ ʔ,0
{vie}hình thành,h ï ŋ ˨˩ tʰ a j ŋ̟ ˨˩,0
{vie}hình thái học,h ï ŋ ˨˩ tʰ aː j ˧˦ h a w k͡p̚ ˧˨ ʔ,0
{vie}hình thể,h ï ŋ ˨˩ tʰ e ˧˩,0
{vie}hình thức,h ï ŋ ˨˩ tʰ ɨ k̚ ˧˦,0
{vie}hí,h i ˧˦,0
{vie}hít,h i t̚ ˧˦,0
{vie}hít đất,h i t̚ ˧˦ ʔ ɗ ə t̚ ˧˦,0
{vie}hò,h ɔ ˨˩,0
{vie}hòm,h ɔ m ˨˩,0
{vie}hòn,h ɔ n ˨˩,0
{vie}hòng,h a w ŋ͡m ˨˩,0
{vie}hóc,h a w k͡p̚ ˧˦,0
{vie}hóc búa,h a w k͡p̚ ˧˦ ʔ ɓ u ə ˧˦,0
{vie}hói,h ɔ j ˧˦,0
{vie}hóng,h a w ŋ͡m ˧˦,0
{vie}hóp,h ɔ p̚ ˧˦,0
{vie}hót,h ɔ t̚ ˧˦,0
{vie}hô,h o ˧˧,0
{vie}hôi,h o j ˧˧,0
{vie}hôm,h o m ˧˧,0
{vie}hôm nay,h o m ˧˧ n a j ˧˧,0
{vie}hôm qua,h o m ˧˧ k w aː ˧˧,0
{vie}hôn,h o n ˧˧,0
{vie}hôn hít,h o n ˧˧ h i t̚ ˧˦,0
{vie}hôn mê,h o n ˧˧ m e ˧˧,0
{vie}hôn nhân,h o n ˧˧ ɲ ə n ˧˧,0
{vie}hôn phu,h o n ˧˧ f u ˧˧,0
{vie}hùa,h u ə ˨˩,0
{vie}hùm,h u m ˨˩,0
{vie}hùng,h ʊ w ŋ͡m ˨˩,0
{vie}hú,h u ˧˦,0
{vie}hú vía,h u ˧˦ v i ə ˧˦,0
{vie}húc,h ʊ w k͡p̚ ˧˦,0
{vie}húng lìu,h ʊ w ŋ͡m ˧˦ l i w ˨˩,0
{vie}húng quế,h ʊ w ŋ͡m ˧˦ k w e ˧˦,0
{vie}húp,h u p̚ ˧˦,0
{vie}hút,h u t̚ ˧˦,0
{vie}hăng hái,h a ŋ ˧˧ h aː j ˧˦,0
{vie}hũ,h u ˦ˀ˥,0
{vie}hơi,h əː j ˧˧,0
{vie}hơi cay,h əː j ˧˧ k a j ˧˧,0
{vie}hơn,h əː n ˧˧,0
{vie}hơn nữa,h əː n ˧˧ n ɨ ə ˦ˀ˥,0
{vie}hư,h ɨ ˧˧,0
{vie}hư cấu,h ɨ ˧˧ k ə w ˧˦,0
{vie}hư hỏng,h ɨ ˧˧ h a w ŋ͡m ˧˩,0
{vie}hưu,h i w ˧˧,0
{vie}hưu bổng,h i w ˧˧ ʔ ɓ ə w ŋ͡m ˧˩,0
{vie}hưu trí,h i w ˧˧ t͡ɕ i ˧˦,0
{vie}hương,h ɨ ə ŋ ˧˧,0
{vie}hương cảng,h ɨ ə ŋ ˧˧ k aː ŋ ˧˩,0
{vie}hươu,h i ə w ˧˧,0
{vie}hướng,h ɨ ə ŋ ˧˦,0
{vie}hướng dương,h ɨ ə ŋ ˧˦ z ɨ ə ŋ ˧˧,0
{vie}hướng dẫn viên,h ɨ ə ŋ ˧˦ z ə n ˦ˀ˥ v i ə n ˧˧,0
{vie}hường,h ɨ ə ŋ ˨˩,0
{vie}hưởng,h ɨ ə ŋ ˧˩,0
{vie}hạ,h aː ˧˨ ʔ,0
{vie}hạ bệ,h aː ˧˨ ʔ ʔ ɓ e ˧˨ ʔ,0
{vie}hạ cánh,h aː ˧˨ ʔ k a j ŋ̟ ˧˦,0
{vie}hạ du,h aː ˧˨ ʔ z u ˧˧,0
{vie}hạ lệnh,h aː ˧˨ ʔ l ə j ŋ̟ ˧˨ ʔ,0
{vie}hạ nghị viện,h aː ˧˨ ʔ ŋ i ˧˨ ʔ v i ə n ˧˨ ʔ,0
{vie}hạ nguồn,h aː ˧˨ ʔ ŋ u ə n ˨˩,0
{vie}hạ sĩ quan,h aː ˧˨ ʔ s i ˦ˀ˥ k w aː n ˧˧,0
{vie}hạc,h aː k̚ ˧˨ ʔ,0
{vie}hạch,h a j k̟̚ ˧˨ ʔ,0
{vie}hạch sách,h a j k̟̚ ˧˨ ʔ s a j k̟̚ ˧˦,0
{vie}hạm,h aː m ˧˨ ʔ,0
{vie}hạm đội,h aː m ˧˨ ʔ ʔ ɗ o j ˧˨ ʔ,0
{vie}hạn,h aː n ˧˨ ʔ,0
{vie}hạng,h aː ŋ ˧˨ ʔ,0
{vie}hạnh,h a j ŋ̟ ˧˨ ʔ,0
{vie}hạo,h aː w ˧˨ ʔ,0
{vie}hạp,h aː p̚ ˧˨ ʔ,0
{vie}hạt,h aː t̚ ˧˨ ʔ,0
{vie}hạt dẻ,h aː t̚ ˧˨ ʔ z ɛ ˧˩,0
{vie}hạt tiêu,h aː t̚ ˧˨ ʔ t i ə w ˧˧,0
{vie}hạt điều màu,h aː t̚ ˧˨ ʔ ʔ ɗ i ə w ˨˩ m a w ˨˩,0
{vie}hả,h aː ˧˩,0
{vie}hải,h aː j ˧˩,0
{vie}hải cẩu,h aː j ˧˩ k ə w ˧˩,0
{vie}hải mã,h aː j ˧˩ m aː ˦ˀ˥,0
{vie}hải phận,h aː j ˧˩ f ə n ˧˨ ʔ,0
{vie}hải quan,h aː j ˧˩ k w aː n ˧˧,0
{vie}hải sâm,h aː j ˧˩ s ə m ˧˧,0
{vie}hải sư,h aː j ˧˩ s ɨ ˧˧,0
{vie}hải sản,h aː j ˧˩ s aː n ˧˩,0
{vie}hải tặc,h aː j ˧˩ t a k̚ ˧˨ ʔ,0
{vie}hải vương tinh,h aː j ˧˩ v ɨ ə ŋ ˧˧ t ï ŋ ˧˧,0
{vie}hải đăng,h aː j ˧˩ ʔ ɗ a ŋ ˧˧,0
{vie}hải đường,h aː j ˧˩ ʔ ɗ ɨ ə ŋ ˨˩,0
{vie}hảo,h aː w ˧˩,0
{vie}hảo cảm,h aː w ˧˩ k aː m ˧˩,0
{vie}hảo tâm,h aː w ˧˩ t ə m ˧˧,0
{vie}hấp,h ə p̚ ˧˦,0
{vie}hấp dẫn,h ə p̚ ˧˦ z ə n ˦ˀ˥,0
{vie}hấp tấp,h ə p̚ ˧˦ t ə p̚ ˧˦,0
{vie}hất,h ə t̚ ˧˦,0
{vie}hầm,h ə m ˨˩,0
{vie}hầm bà lằng,h ə m ˨˩ ʔ ɓ aː ˨˩ l a ŋ ˨˩,0
{vie}hầu,h ə w ˨˩,0
{vie}hầu gái,h ə w ˨˩ ɣ aː j ˧˦,0
{vie}hẩy,h ə j ˧˩,0
{vie}hậm hực,h ə m ˧˨ ʔ h ɨ k̚ ˧˨ ʔ,0
{vie}hận,h ə n ˧˨ ʔ,0
{vie}hận thù,h ə n ˧˨ ʔ tʰ u ˨˩,0
{vie}hậu,h ə w ˧˨ ʔ,0
{vie}hậu cung,h ə w ˧˨ ʔ k ʊ w ŋ͡m ˧˧,0
{vie}hậu môn,h ə w ˧˨ ʔ m o n ˧˧,0
{vie}hậu nghệ,h ə w ˧˨ ʔ ŋ e ˧˨ ʔ,0
{vie}hậu phẫu,h ə w ˧˨ ʔ f ə w ˦ˀ˥,0
{vie}hắc,h a k̚ ˧˦,0
{vie}hắc long giang,h a k̚ ˧˦ l a w ŋ͡m ˧˧ z aː ŋ ˧˧,0
{vie}hắn,h a n ˧˦,0
{vie}hắt,h a t̚ ˧˦,0
{vie}hắt hơi,h a t̚ ˧˦ h əː j ˧˧,0
{vie}hằng nga,h a ŋ ˨˩ ŋ aː ˧˧,0
{vie}hằng đẳng thức,h a ŋ ˨˩ ʔ ɗ a ŋ ˧˩ tʰ ɨ k̚ ˧˦,0
{vie}hẳn,h a n ˧˩,0
{vie}hẹ,h ɛ ˧˨ ʔ,0
{vie}hẹn,h ɛ n ˧˨ ʔ,0
{vie}hẹp,h ɛ p̚ ˧˨ ʔ,0
{vie}hẹp hòi,h ɛ p̚ ˧˨ ʔ h ɔ j ˨˩,0
{vie}hẻm,h ɛ m ˧˩,0
{vie}hẻm núi,h ɛ m ˧˩ n u j ˧˦,0
{vie}hẻo lánh,h ɛ w ˧˩ l a j ŋ̟ ˧˦,0
{vie}hếch,h ə j k̟̚ ˧˦,0
{vie}hến,h e n ˧˦,0
{vie}hết,h e t̚ ˧˦,0
{vie}hết thời,h e t̚ ˧˦ tʰ əː j ˨˩,0
{vie}hết ý,h e t̚ ˧˦ ʔ i ˧˦,0
{vie}hễ,h e ˦ˀ˥,0
{vie}hệ thống,h e ˧˨ ʔ tʰ ə w ŋ͡m ˧˦,0
{vie}hệ toạ độ,h e ˧˨ ʔ t w aː ˧˨ ʔ ʔ ɗ o ˧˨ ʔ,0
{vie}hệ trọng,h e ˧˨ ʔ t͡ɕ a w ŋ͡m ˧˨ ʔ,0
{vie}hệch,h ə j k̟̚ ˧˨ ʔ,0
{vie}hỉ,h i ˧˩,0
{vie}hỉ nộ ái ố,h i ˧˩ n o ˧˨ ʔ ʔ aː j ˧˦ ʔ o ˧˦,0
{vie}hịch,h ï k̟̚ ˧˨ ʔ,0
{vie}học,h a w k͡p̚ ˧˨ ʔ,0
{vie}học bổng,h a w k͡p̚ ˧˨ ʔ ʔ ɓ ə w ŋ͡m ˧˩,0
{vie}học hành,h a w k͡p̚ ˧˨ ʔ h a j ŋ̟ ˨˩,0
{vie}học hỏi,h a w k͡p̚ ˧˨ ʔ h ɔ j ˧˩,0
{vie}học lỏm,h a w k͡p̚ ˧˨ ʔ l ɔ m ˧˩,0
{vie}học lực,h a w k͡p̚ ˧˨ ʔ l ɨ k̚ ˧˨ ʔ,0
{vie}học phí,h a w k͡p̚ ˧˨ ʔ f i ˧˦,0
{vie}học thuyết,h a w k͡p̚ ˧˨ ʔ tʰ w i ə t̚ ˧˦,0
{vie}học thêm,h a w k͡p̚ ˧˨ ʔ tʰ e m ˧˧,0
{vie}học tập,h a w k͡p̚ ˧˨ ʔ t ə p̚ ˧˨ ʔ,0
{vie}học viên,h a w k͡p̚ ˧˨ ʔ v i ə n ˧˧,0
{vie}học vị,h a w k͡p̚ ˧˨ ʔ v i ˧˨ ʔ,0
{vie}họng,h a w ŋ͡m ˧˨ ʔ,0
{vie}họp,h ɔ p̚ ˧˨ ʔ,0
{vie}họp hành,h ɔ p̚ ˧˨ ʔ h a j ŋ̟ ˨˩,0
{vie}hỏa xa,h w aː ˧˩ s aː ˧˧,0
{vie}hỏi,h ɔ j ˧˩,0
{vie}hỏi han,h ɔ j ˧˩ h aː n ˧˧,0
{vie}hỏng,h a w ŋ͡m ˧˩,0
{vie}hỏng hóc,h a w ŋ͡m ˧˩ h a w k͡p̚ ˧˦,0
{vie}hố,h o ˧˦,0
{vie}hốc,h ə w k͡p̚ ˧˦,0
{vie}hối,h o j ˧˦,0
{vie}hối hả,h o j ˧˦ h aː ˧˩,0
{vie}hối lỗi,h o j ˧˦ l o j ˦ˀ˥,0
{vie}hối lộ,h o j ˧˦ l o ˧˨ ʔ,0
{vie}hối tiếc,h o j ˧˦ t i ə k̚ ˧˦,0
{vie}hốt,h o t̚ ˧˦,0
{vie}hồ chí minh,h o ˨˩ t͡ɕ i ˧˦ m ï ŋ ˧˧,0
{vie}hồ tây,h o ˨˩ t ə j ˧˧,0
{vie}hồ đồng,h o ˨˩ ʔ ɗ ə w ŋ͡m ˨˩,0
{vie}hồi,h o j ˨˩,0
{vie}hồi tràng,h o j ˨˩ t͡ɕ aː ŋ ˨˩,0
{vie}hồn,h o n ˨˩,0
{vie}hồng,h ə w ŋ͡m ˨˩,0
{vie}hồng cầu,h ə w ŋ͡m ˨˩ k ə w ˨˩,0
{vie}hồng hào,h ə w ŋ͡m ˨˩ h aː w ˨˩,0
{vie}hồng hạc,h ə w ŋ͡m ˨˩ h aː k̚ ˧˨ ʔ,0
{vie}hồng mao,h ə w ŋ͡m ˨˩ m aː w ˧˧,0
{vie}hồng nhan,h ə w ŋ͡m ˨˩ ɲ aː n ˧˧,0
{vie}hổ cáp,h o ˧˩ k aː p̚ ˧˦,0
{vie}hổ phách,h o ˧˩ f a j k̟̚ ˧˦,0
{vie}hổ phụ sinh hổ tử,h o ˧˩ f u ˧˨ ʔ s ï ŋ ˧˧ h o ˧˩ t ɨ ˧˩,0
{vie}hổ sư,h o ˧˩ s ɨ ˧˧,0
{vie}hổi,h o j ˧˩,0
{vie}hổm,h o m ˧˩,0
{vie}hổn hển,h o n ˧˩ h e n ˧˩,0
{vie}hỗ,h o ˦ˀ˥,0
{vie}hỗn,h o n ˦ˀ˥,0
{vie}hộ,h o ˧˨ ʔ,0
{vie}hộ sinh,h o ˧˨ ʔ s ï ŋ ˧˧,0
{vie}hội,h o j ˧˨ ʔ,0
{vie}hội chẩn,h o j ˧˨ ʔ t͡ɕ ə n ˧˩,0
{vie}hội chứng suy giảm miễn dịch mắc phải,h o j ˧˨ ʔ t͡ɕ ɨ ŋ ˧˦ s w i ˧˧ z aː m ˧˩ m i ə n ˦ˀ˥ z ï k̟̚ ˧˨ ʔ m a k̚ ˧˦ f aː j ˧˩,0
{vie}hội hè,h o j ˧˨ ʔ h ɛ ˨˩,0
{vie}hội nghị,h o j ˧˨ ʔ ŋ i ˧˨ ʔ,0
{vie}hội nghị thượng đỉnh,h o j ˧˨ ʔ ŋ i ˧˨ ʔ tʰ ɨ ə ŋ ˧˨ ʔ ʔ ɗ ï ŋ ˧˩,0
{vie}hội nhập,h o j ˧˨ ʔ ɲ ə p̚ ˧˨ ʔ,0
{vie}hội thao,h o j ˧˨ ʔ tʰ aː w ˧˧,0
{vie}hội âm,h o j ˧˨ ʔ ʔ ə m ˧˧,0
{vie}hội đồng bảo an liên hiệp quốc,h o j ˧˨ ʔ ʔ ɗ ə w ŋ͡m ˨˩ ʔ ɓ aː w ˧˩ ʔ aː n ˧˧ l i ə n ˧˧ h i ə p̚ ˧˨ ʔ k u ə k̚ ˧˦,0
{vie}hộp,h o p̚ ˧˨ ʔ,0
{vie}hộp quẹt,h o p̚ ˧˨ ʔ k w ɛ t̚ ˧˨ ʔ,0
{vie}hộp đêm,h o p̚ ˧˨ ʔ ʔ ɗ e m ˧˧,0
{vie}hột,h o t̚ ˧˨ ʔ,0
{vie}hột vịt lộn,h o t̚ ˧˨ ʔ v i t̚ ˧˨ ʔ l o n ˧˨ ʔ,0
{vie}hớn,h əː n ˧˦,0
{vie}hớn hở,h əː n ˧˦ h əː ˧˩,0
{vie}hớp,h əː p̚ ˧˦,0
{vie}hớt,h əː t̚ ˧˦,0
{vie}hớt hải,h əː t̚ ˧˦ h aː j ˧˩,0
{vie}hời,h əː j ˨˩,0
{vie}hời hợt,h əː j ˨˩ h əː t̚ ˧˨ ʔ,0
{vie}hờn,h əː n ˨˩,0
{vie}hờn dỗi,h əː n ˨˩ z o j ˦ˀ˥,0
{vie}hở,h əː ˧˩,0
{vie}hỡi,h əː j ˦ˀ˥,0
{vie}hợm,h əː m ˧˨ ʔ,0
{vie}hợp,h əː p̚ ˧˨ ʔ,0
{vie}hợp chúng quốc,h əː p̚ ˧˨ ʔ t͡ɕ ʊ w ŋ͡m ˧˦ k u ə k̚ ˧˦,0
{vie}hợp chất,h əː p̚ ˧˨ ʔ t͡ɕ ə t̚ ˧˦,0
{vie}hợp chủng quốc,h əː p̚ ˧˨ ʔ t͡ɕ ʊ w ŋ͡m ˧˩ k u ə k̚ ˧˦,0
{vie}hợp kim,h əː p̚ ˧˨ ʔ k i m ˧˧,0
{vie}hợp lí,h əː p̚ ˧˨ ʔ l i ˧˦,0
{vie}hợp pháp hoá,h əː p̚ ˧˨ ʔ f aː p̚ ˧˦ h w aː ˧˦,0
{vie}hợp tác,h əː p̚ ˧˨ ʔ t aː k̚ ˧˦,0
{vie}hợp tác xã,h əː p̚ ˧˨ ʔ t aː k̚ ˧˦ s aː ˦ˀ˥,0
{vie}hợp âm,h əː p̚ ˧˨ ʔ ʔ ə m ˧˧,0
{vie}hợp âm rải,h əː p̚ ˧˨ ʔ ʔ ə m ˧˧ z aː j ˧˩,0
{vie}hợp đồng,h əː p̚ ˧˨ ʔ ʔ ɗ ə w ŋ͡m ˨˩,0
