merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{jpn}ききながす,kʲ i kʲ i n a̠ ɡ a̠ s ɨᵝ,0,ききながす,0
{jpn}ききはずす,kʲ i kʲ i h a̠ z ɨᵝ s ɨᵝ,0,ききはずす,0
{jpn}きぎょうか,kʲ i ɡʲ o̞ː k a̠,0,きぎょうか,0
{jpn}きくきん,kʲ i k ɯ̟ᵝ kʲ ĩ ɴ,0,きくきん,0
{jpn}きくのせっく,kʲ i k ɯ̟ᵝ n o̞ s e̞ k̚ k ɯ̟ᵝ,0,きくのせっく,0
{jpn}きくらげ,kʲ i k ɯ̟ᵝ ɾ a̠ ɡ e̞,0,きくらげ,0
{jpn}きくん,kʲ i k ɯ̟̃ᵝ ɴ,0,きくん,0
{jpn}きぐう,kʲ i ɡ ɯ̟ᵝː,0,きぐう,0
{jpn}きこくしじょ,kʲ i k o̞ k ɯ̟ᵝ ɕ i ʑ o̞,0,きこくしじょ,0
{jpn}きこなす,kʲ i k o̞ n a̠ s ɨᵝ,0,きこなす,0
{jpn}きこり,kʲ i k o̞ ɾʲ i,0,きこり,0
{jpn}きこん,kʲ i k õ̞ ɴ,0,きこん,0
{jpn}きごう,kʲ i ɡ o̞ː,0,きごう,0
{jpn}きごうがく,kʲ i ɡ o̞ː ɡ a̠ k ɯ̟ᵝ,0,きごうがく,0
{jpn}きさらぎ,kʲ i̥ s a̠ ɾ a̠ ɡʲ i,0,きさらぎ,0
{jpn}きざ,kʲ i z a̠,0,きざ,0
{jpn}きざし,kʲ i z a̠ ɕ i,0,きざし,0
{jpn}きざむ,kʲ i z a̠ m ɯ̟ᵝ,0,きざむ,0
{jpn}きし,kʲ i ɕ i,0,きし,0
{jpn}きしなみ,kʲ i ɕ i n a̠ mʲ i,0,きしなみ,0
{jpn}きしべ,kʲ i ɕ i b e̞,0,きしべ,0
{jpn}きしむ,kʲ i ɕ i m ɯ̟ᵝ,0,きしむ,0
{jpn}きじゅつ,kʲ i ʑ ɨᵝ t͡s ɨᵝ,0,きじゅつ,0
{jpn}きじゅん,kʲ i ʑ ɨ̃ᵝ ɴ,0,きじゅん,0
{jpn}きじょ,kʲ i ʑ o̞,0,きじょ,0
{jpn}きじん,kʲ i ʑ ĩ ɴ,0,きじん,0
{jpn}きす,kʲ i s ɨᵝ,0,きす,0
{jpn}きすう,kʲ i s ɨᵝː,0,きすう,0
{jpn}きず,kʲ i z ɨᵝ,0,きず,0
{jpn}きずあと,kʲ i z ɨᵝ a̠ t o̞,0,きずあと,0
{jpn}きずきあげる,kʲ i z ɨᵝ kʲ i a̠ ɡ e̞ ɾ ɯ̟ᵝ,0,きずきあげる,0
{jpn}きずく,kʲ i z ɨᵝ k ɯ̟ᵝ,0,きずく,0
{jpn}きずつく,kʲ i z ɨᵝ t͡s ɨᵝ k ɯ̟ᵝ,0,きずつく,0
{jpn}きずつける,kʲ i z ɨᵝ t͡s ɨᵝ k e̞ ɾ ɯ̟ᵝ,0,きずつける,0
{jpn}きせいちゅう,kʲ i s e̞ː t͡ɕ ɨᵝː,0,きせいちゅう,0
{jpn}きせきてき,kʲ i s e̞ kʲ i t e̞ kʲ i,0,きせきてき,0
{jpn}きせつ,kʲ i s e̞ t͡s ɨᵝ,0,きせつ,0
{jpn}きそく,kʲ i s o̞ k ɯ̟ᵝ,0,きそく,0
{jpn}きそくてき,kʲ i s o̞ k ɯ̟ᵝ t e̞ kʲ i,0,きそくてき,0
{jpn}きそん,kʲ i s õ̞ ɴ,0,きそん,0
{jpn}きたいはずれ,kʲ i t a̠ i h a̠ z ɨᵝ ɾ e̞,0,きたいはずれ,0
{jpn}きたえる,kʲ i t a̠ e̞ ɾ ɯ̟ᵝ,0,きたえる,0
{jpn}きたかいきせん,kʲ i̥ t a̠ k a̠ i kʲ i̥ s ẽ̞ ɴ,0,きたかいきせん,0
{jpn}きたこれ,kʲ i t a̠ k o̞ ɾ e̞,0,きたこれ,0
{jpn}きたす,kʲ i t a̠ s ɨᵝ,0,きたす,0
{jpn}きたない,kʲ i̥ t a̠ n a̠ i,0,きたない,0
{jpn}きたないばくだん,kʲ i t a̠ n a̠ i b a̠ k ɯ̟ᵝ d ã̠ ɴ,0,きたないばくだん,0
{jpn}きだい,kʲ i d a̠ i,0,きだい,0
{jpn}きだて,kʲ i d a̠ t e̞,0,きだて,0
{jpn}きちょうめん,kʲ i̥ t͡ɕ o̞ː m ẽ̞ ɴ,0,きちょうめん,0
{jpn}きっさてん,kʲ i sː a̠ t ẽ̞ ɴ,0,きっさてん,0
{jpn}きっと,kʲ i̥ t̚ t o̞,0,きっと,0
{jpn}きつい,kʲ i̥ t͡s ɨᵝ i,0,きつい,0
{jpn}きつつき,kʲ i̥ t͡s ɨᵝ t͡s ɨ̥ᵝ kʲ i,0,きつつき,0
{jpn}きつね,kʲ i̥ t͡s ɨᵝ n e̞,0,きつね,0
{jpn}きつねあざみ,ɡ a̠,0,きつねあざみ,0
{jpn}きづかわしい,kʲ i z ɨᵝ k a̠ ɰᵝ a̠ ɕ i i,0,きづかわしい,0
{jpn}きと,kʲ i t o̞,0,きと,0
{jpn}きどあいらく,kʲ i d o̞ a̠ i ɾ a̠ k ɯ̟ᵝ,0,きどあいらく,0
{jpn}きどう,kʲ i d o̞ː,0,きどう,0
{jpn}きなこ,kʲ i n a̠ k o̞,0,きなこ,0
{jpn}きにする,kʲ i ɲ̟ i s ɨᵝ ɾ ɯ̟ᵝ,0,きにする,0
{jpn}きにち,kʲ i ɲ̟ i t͡ɕ i,0,きにち,0
{jpn}きぬいと,kʲ i n ɯ̟ᵝ i t o̞,0,きぬいと,0
{jpn}きぬのみち,kʲ i n ɯ̟ᵝ n o̞ mʲ i t͡ɕ i,0,きぬのみち,0
{jpn}きね,kʲ i n e̞,0,きね,0
{jpn}きねんひん,kʲ i n ẽ̞ ɰ̃ ç ĩ ɴ,0,きねんひん,0
{jpn}きのう,kʲ i n o̞ː,0,きのう,0
{jpn}きのこ,kʲ i n o̞ k o̞,0,きのこ,0
{jpn}きはつせい,kʲ i h a̠ t͡s ɨᵝ s e̞ː,0,きはつせい,0
{jpn}きはつゆ,kʲ i̥ h a̠ t͡s ɨᵝ j ɯ̟ᵝ,0,きはつゆ,0
{jpn}きはんじ,kʲ i h ã̠ ɲ̟ d͡ʑ i,0,きはんじ,0
{jpn}きば,kʲ i b a̠,0,きば,0
{jpn}きびしい,kʲ i bʲ i ɕ i i,0,きびしい,0
{jpn}きほう,kʲ i h o̞ː,0,きほう,0
{jpn}きぼう,kʲ i b o̞ː,0,きぼう,0
{jpn}きまぐれ,kʲ i m a̠ ɡ ɯ̟ᵝ ɾ e̞,0,きまぐれ,0
{jpn}きまじめ,kʲ i m a̠ ʑ i m e̞,0,きまじめ,0
{jpn}きまま,kʲ i m a̠ m a̠,0,きまま,0
{jpn}きまり,kʲ i m a̠ ɾʲ i,0,きまり,0
{jpn}きまりじ,kʲ i m a̠ ɾʲ i ʑ i,0,きまりじ,0
{jpn}きまる,kʲ i m a̠ ɾ ɯ̟ᵝ,0,きまる,0
{jpn}きみ,kʲ i mʲ i,0,きみ,0
{jpn}きみょうきてれつ,kʲ i mʲ o̞ː kʲ i t e̞ ɾ e̞ t͡s ɨᵝ,0,きみょうきてれつ,0
{jpn}きも,k ã̠ ɴ,0,きも,0
{jpn}きもの,kʲ i m o̞ n o̞,0,きもの,0
{jpn}きゃ,kʲ a̠,0,きゃ,0
{jpn}きゃくしょく,kʲ a̠ k ɯ̟ᵝ ɕ o̞ k ɯ̟ᵝ,0,きゃくしょく,0
{jpn}きゃくま,kʲ a̠ k ɯ̟ᵝ m a̠,0,きゃくま,0
{jpn}きゃっか,kʲ a̠ k̚ k a̠,0,きゃっか,0
{jpn}きゅう,kʲ ɨᵝː,0,きゅう,0
{jpn}きゅうきん,kʲ ɨᵝː kʲ ĩ ɴ,0,きゅうきん,0
{jpn}きゅうけい,kʲ ɨᵝː k e̞ː,0,きゅうけい,0
{jpn}きゅうけつき,kʲ ɨᵝː k e̞ t͡s ɨ̥ᵝ kʲ i,0,きゅうけつき,0
{jpn}きゅうげき,kʲ ɨᵝː ɡ e̞ kʲ i,0,きゅうげき,0
{jpn}きゅうげん,kʲ ɨᵝː ɡ ẽ̞ ɴ,0,きゅうげん,0
{jpn}きゅうご,kʲ ɨᵝː ɡ o̞,0,きゅうご,0
{jpn}きゅうごう,kʲ ɨᵝː ɡ o̞ː,0,きゅうごう,0
{jpn}きゅうしき,kʲ ɨᵝː ɕ i kʲ i,0,きゅうしき,0
{jpn}きゅうしふ,kʲ ɨᵝː ɕ i ɸ ɯ̟ᵝ,0,きゅうしふ,0
{jpn}きゅうしょう,kʲ ɨᵝː ɕ o̞ː,0,きゅうしょう,0
{jpn}きゅうしんしゅぎ,kʲ ɨᵝː ɕ ĩ ɰ̃ ɕ ɨᵝ ɡʲ i,0,きゅうしんしゅぎ,0
{jpn}きゅうじ,kʲ ɨᵝː ʑ i,0,きゅうじ,0
{jpn}きゅうすい,kʲ ɨᵝː s ɨᵝ i,0,きゅうすい,0
{jpn}きゅうせいしゅ,kʲ ɨᵝː s e̞ː ɕ ɨᵝ,0,きゅうせいしゅ,0
{jpn}きゅうせかいざる,kʲ ɨᵝː s e̞ k a̠ i z a̠ ɾ ɯ̟ᵝ,0,きゅうせかいざる,0
{jpn}きゅうそう,kʲ ɨᵝː s o̞ː,0,きゅうそう,0
{jpn}きゅうねん,kʲ ɨᵝː n ẽ̞ ɴ,0,きゅうねん,0
{jpn}きゅうのう,kʲ ɨᵝː n o̞ː,0,きゅうのう,0
{jpn}きゅうひ,kʲ ɨᵝː ç i,0,きゅうひ,0
{jpn}きゅうへい,kʲ ɨᵝː h e̞ː,0,きゅうへい,0
{jpn}きゅうぼ,kʲ ɨᵝː b o̞,0,きゅうぼ,0
{jpn}きゅうよ,kʲ ɨᵝː j o̞,0,きゅうよ,0
{jpn}きゅうり,kʲ ɨᵝː ɾʲ i,0,きゅうり,0
{jpn}きょう,kʲ o̞ː,0,きょう,0
{jpn}きょういくがく,kʲ o̞ː i k ɯ̟ᵝ ɡ a̠ k ɯ̟ᵝ,0,きょういくがく,0
{jpn}きょうえいもじ,kʲ o̞ː e̞ː m o̞ ʑ i,0,きょうえいもじ,0
{jpn}きょうえん,kʲ o̞ː ẽ̞ ɴ,0,きょうえん,0
{jpn}きょうかすいげつ,kʲ o̞ː k a̠ s ɨᵝ i ɡ e̞ t͡s ɨᵝ,0,きょうかすいげつ,0
{jpn}きょうぎかい,kʲ o̞ː ɡʲ i k a̠ i,0,きょうぎかい,0
{jpn}きょうぎじょう,kʲ o̞ː ɡʲ i ʑ o̞ː,0,きょうぎじょう,0
{jpn}きょうくん,kʲ o̞ː k ɯ̟̃ᵝ ɴ,0,きょうくん,0
{jpn}きょうけん,kʲ o̞ː k ẽ̞ ɴ,0,きょうけん,0
{jpn}きょうごうじょうたい,kʲ o̞ː ɡ o̞ː d͡ʑ o̞ː t a̠ i,0,きょうごうじょうたい,0
{jpn}きょうさいくみあい,kʲ o̞ː s a̠ i k ɯ̟ᵝ mʲ i a̠ i,0,きょうさいくみあい,0
{jpn}きょうさんしゅぎ,kʲ o̞ː s ã̠ ɰ̃ ɕ ɨᵝ ɡʲ i,0,きょうさんしゅぎ,0
{jpn}きょうさんしゅぎしゃ,kʲ o̞ː s ã̠ ɰ̃ ɕ ɨᵝ ɡʲ i ɕ a̠,0,きょうさんしゅぎしゃ,0
{jpn}きょうしゃ,kʲ o̞ː ɕ a̠,0,きょうしゃ,0
{jpn}きょうしょう,kʲ o̞ː ɕ o̞ː,0,きょうしょう,0
{jpn}きょうじ,kʲ o̞ː ʑ i,0,きょうじ,0
{jpn}きょうじゅ,kʲ o̞ː ʑ ɨᵝ,0,きょうじゅ,0
{jpn}きょうじょう,kʲ o̞ː ʑ o̞ː,0,きょうじょう,0
{jpn}きょうじん,kʲ o̞ː ʑ ĩ ɴ,0,きょうじん,0
{jpn}きょうせいしゅうようじょ,kʲ o̞ː s e̞ː ɕ ɨᵝː j o̞ː ʑ o̞,0,きょうせいしゅうようじょ,0
{jpn}きょうせいろうどうしょう,kʲ o̞ː s e̞ː ɾ o̞ː d o̞ː ɕ o̞ː,0,きょうせいろうどうしょう,0
{jpn}きょうそう,kʲ o̞ː s o̞ː,0,きょうそう,0
{jpn}きょうそうきょく,kʲ o̞ː s o̞ː kʲ o̞ k ɯ̟ᵝ,0,きょうそうきょく,0
{jpn}きょうだい,kʲ o̞ː d a̠ i,0,きょうだい,0
{jpn}きょうちょう,kʲ o̞ː t͡ɕ o̞ː,0,きょうちょう,0
{jpn}きょうちょくせいせきついえん,kʲ o̞ː t͡ɕ o̞ k ɯ̟ᵝ s e̞ː s e̞ kʲ i t͡s ɨᵝ i ẽ̞ ɴ,0,きょうちょくせいせきついえん,0
{jpn}きょうつうしゅうごう,kʲ o̞ː t͡s ɨᵝː ɕ ɨᵝː ɡ o̞ː,0,きょうつうしゅうごう,0
{jpn}きょうてん,kʲ o̞ː t ẽ̞ ɴ,0,きょうてん,0
{jpn}きょうと,kʲ o̞ː t o̞,0,きょうと,0
{jpn}きょうどう,kʲ o̞ː d o̞ː,0,きょうどう,0
{jpn}きょうどうしゅっし,kʲ o̞ː d o̞ː ɕ ɨᵝ ɕː i,0,きょうどうしゅっし,0
{jpn}きょうどうたい,kʲ o̞ː d o̞ː t a̠ i,0,きょうどうたい,0
{jpn}きょうにん,kʲ o̞ː ɲ̟ ĩ ɴ,0,きょうにん,0
{jpn}きょうねん,kʲ o̞ː n ẽ̞ ɴ,0,きょうねん,0
{jpn}きょうはんしゃ,kʲ o̞ː h ã̠ ɰ̃ ɕ a̠,0,きょうはんしゃ,0
{jpn}きょうふしょう,kʲ o̞ː ɸ ɯ̟ᵝ ɕ o̞ː,0,きょうふしょう,0
{jpn}きょうほう,kʲ o̞ː h o̞ː,0,きょうほう,0
{jpn}きょうぼう,kʲ o̞ː b o̞ː,0,きょうぼう,0
{jpn}きょうむ,kʲ o̞ː m ɯ̟ᵝ,0,きょうむ,0
{jpn}きょうよう,kʲ o̞ː j o̞ː,0,きょうよう,0
{jpn}きょうらく,kʲ o̞ː ɾ a̠ k ɯ̟ᵝ,0,きょうらく,0
{jpn}きょうりょく,kʲ o̞ː ɾʲ o̞ k ɯ̟ᵝ,0,きょうりょく,0
{jpn}きょか,kʲ o̞ k a̠,0,きょか,0
{jpn}きょきん,kʲ o̞ kʲ ĩ ɴ,0,きょきん,0
{jpn}きょく,kʲ o̞ k ɯ̟ᵝ,0,きょく,0
{jpn}きょくあじさし,kʲ o̞ k ɯ̟ᵝ a̠ ʑ i s a̠ ɕ i,0,きょくあじさし,0
{jpn}きょくげん,kʲ o̞ k ɯ̟ᵝ ɡ ẽ̞ ɴ,0,きょくげん,0
{jpn}きょくとう,kʲ o̞ k ɯ̟̊ᵝ t o̞ː,0,きょくとう,0
{jpn}きょこん,kʲ o̞ k õ̞ ɴ,0,きょこん,0
{jpn}きょしゅつ,kʲ o̞ ɕ ɨᵝ t͡s ɨᵝ,0,きょしゅつ,0
{jpn}きょしゅつきん,kʲ o̞ ɕ ɨᵝ t͡s ɨᵝ kʲ ĩ ɴ,0,きょしゅつきん,0
{jpn}きょしょく,kʲ o̞ ɕ o̞ k ɯ̟ᵝ,0,きょしょく,0
{jpn}きょじゅうしゃ,kʲ o̞ ʑ ɨᵝː ɕ a̠,0,きょじゅうしゃ,0
{jpn}きょせい,kʲ o̞ s e̞ː,0,きょせい,0
{jpn}きょぜつ,kʲ o̞ z e̞ t͡s ɨᵝ,0,きょぜつ,0
{jpn}きょたんやく,kʲ o̞ t ã̠ ɰ̃ j a̠ k ɯ̟ᵝ,0,きょたんやく,0
{jpn}きょだく,kʲ o̞ d a̠ k ɯ̟ᵝ,0,きょだく,0
{jpn}きょっこう,kʲ o̞ k̚ k o̞ː,0,きょっこう,0
{jpn}きょてん,kʲ o̞ t ẽ̞ ɴ,0,きょてん,0
{jpn}きょとう,kʲ o̞ t o̞ː,0,きょとう,0
{jpn}きょにゅう,kʲ o̞ ɲ̟ ɯ̟ᵝː,0,きょにゅう,0
{jpn}きょはく,kʲ o̞ h a̠ k ɯ̟ᵝ,0,きょはく,0
{jpn}きょりきょうぎ,kʲ o̞ ɾʲ i kʲ o̞ː ɡʲ i,0,きょりきょうぎ,0
{jpn}きょろきょろ,kʲ o̞ ɾ o̞ kʲ o̞ ɾ o̞,0,きょろきょろ,0
{jpn}きよ,kʲ i j o̞,0,きよ,0
{jpn}きよう,kʲ i j o̞ː,0,きよう,0
{jpn}きよめる,kʲ i j o̞ m e̞ ɾ ɯ̟ᵝ,0,きよめる,0
{jpn}きら,kʲ i ɾ a̠,0,きら,0
{jpn}きらう,kʲ i ɾ a̠ ɯ̟ᵝ,0,きらう,0
{jpn}きらきら,kʲ i ɾ a̠ kʲ i ɾ a̠,0,きらきら,0
{jpn}きらめく,kʲ i ɾ a̠ m e̞ k ɯ̟ᵝ,0,きらめく,0
{jpn}きり,kʲ i ɾʲ i,0,きり,0
{jpn}きりがみ,kʲ i ɾʲ i ɡ a̠ mʲ i,0,きりがみ,0
{jpn}きりがやつ,kʲ i ɾʲ i ɡ a̠ j a̠ t͡s ɨᵝ,0,きりがやつ,0
{jpn}きりぎりす,kʲ i ɾʲ i ɡʲ i ɾʲ i s ɨᵝ,0,きりぎりす,0
{jpn}きりさく,kʲ i ɾʲ i s a̠ k ɯ̟ᵝ,0,きりさく,0
{jpn}きりつせい,kʲ i ɾʲ i t͡s ɨᵝ s e̞ː,0,きりつせい,0
{jpn}きりつせいていけつあつ,kʲ i ɾʲ i t͡s ɨᵝ s e̞ː t e̞ː k e̞ t͡s ɨᵝ a̠ t͡s ɨᵝ,0,きりつせいていけつあつ,0
{jpn}きりとる,kʲ i ɾʲ i t o̞ ɾ ɯ̟ᵝ,0,きりとる,0
{jpn}きりは,kʲ i ɾʲ i h a̠,0,きりは,0
{jpn}きりひらく,kʲ i ɾʲ i ç i ɾ a̠ k ɯ̟ᵝ,0,きりひらく,0
{jpn}きりふだ,kʲ i ɾʲ i ɸ ɯ̟ᵝ d a̠,0,きりふだ,0
{jpn}きりょく,kʲ i ɾʲ o̞ k ɯ̟ᵝ,0,きりょく,0
{jpn}きりん,kʲ i ɾʲ ĩ ɴ,0,きりん,0
{jpn}きりんざ,kʲ i ɾʲ ĩ n d͡z a̠,0,きりんざ,0
{jpn}きりんじ,kʲ i ɾʲ ĩ ɲ̟ d͡ʑ i,0,きりんじ,0
{jpn}きれい,kʲ i ɾ e̞ː,0,きれい,0
{jpn}きれて,kʲ i ɾ e̞ t e̞,0,きれて,0
{jpn}きれる,kʲ i ɾ e̞ ɾ ɯ̟ᵝ,0,きれる,0
{jpn}きろう,kʲ i ɾ o̞ː,0,きろう,0
{jpn}きわみ,kʲ i ɰᵝ a̠ mʲ i,0,きわみ,0
{jpn}きをとりなおす,kʲ i o̞ t o̞ ɾʲ i n a̠ o̞ s ɨᵝ,0,きをとりなおす,0
{jpn}きん,kʲ ĩ ɴ,0,きん,0
{jpn}きんいしゅくせいそくさくこうかしょう,kʲ ĩ ɰ̃ i ɕ ɨᵝ k ɯ̟ᵝ s e̞ː s o̞ k ɯ̟ᵝ s a̠ k ɯ̟ᵝ k o̞ː k a̠ ɕ o̞ː,0,きんいしゅくせいそくさくこうかしょう,0
{jpn}きんいろ,kʲ ĩ ɰ̃ i ɾ o̞,0,きんいろ,0
{jpn}きんかんがっき,kʲ ĩ ŋ k ã̠ ŋ ɡ a̠ k̚ʲ kʲ i,0,きんかんがっき,0
{jpn}きんがん,kʲ ĩ ŋ ɡ ã̠ ɴ,0,きんがん,0
{jpn}きんきゅう,kʲ ĩ ŋʲ kʲ ɨᵝː,0,きんきゅう,0
{jpn}きんぎょばち,kʲ ĩ ŋʲ ɡʲ o̞ b a̠ t͡ɕ i,0,きんぎょばち,0
{jpn}きんけり,kʲ ĩ ŋ k e̞ ɾʲ i,0,きんけり,0
{jpn}きんけんせいじ,kʲ ĩ ŋ k ẽ̞ ɰ̃ s e̞ː ʑ i,0,きんけんせいじ,0
{jpn}きんこ,kʲ ĩ ŋ k o̞,0,きんこ,0
{jpn}きんし,kʲ ĩ ɰ̃ ɕ i,0,きんし,0
{jpn}きんしゅく,kʲ ĩ ɰ̃ ɕ ɨᵝ k ɯ̟ᵝ,0,きんしゅく,0
{jpn}きんしんそうかん,kʲ ĩ ɰ̃ ɕ ĩ ɰ̃ s o̞ː k ã̠ ɴ,0,きんしんそうかん,0
{jpn}きんじ,kʲ ĩ ɲ̟ d͡ʑ i,0,きんじ,0
{jpn}きんじつ,kʲ ĩ ɲ̟ d͡ʑ i t͡s ɨᵝ,0,きんじつ,0
{jpn}きんじょうてっぺき,kʲ ĩ ɲ̟ d͡ʑ o̞ː t e̞ p̚ p e̞ kʲ i,0,きんじょうてっぺき,0
{jpn}きんせつ,kʲ ĩ ɰ̃ s e̞ t͡s ɨᵝ,0,きんせつ,0
{jpn}きんだい,kʲ ĩ n d a̠ i,0,きんだい,0
{jpn}きんだん,kʲ ĩ n d ã̠ ɴ,0,きんだん,0
{jpn}きんちゃく,kʲ ĩ ɲ̟ t͡ɕ a̠ k ɯ̟ᵝ,0,きんちゃく,0
{jpn}きんちょう,kʲ ĩ ɲ̟ t͡ɕ o̞ː,0,きんちょう,0
{jpn}きんて,kʲ ĩ n t e̞,0,きんて,0
{jpn}きんてき,kʲ ĩ n t e̞ kʲ i,0,きんてき,0
{jpn}きんにく,kʲ ĩ ɲ̟ ɲ̟ i k ɯ̟ᵝ,0,きんにく,0
{jpn}きんぼう,kʲ ĩ m b o̞ː,0,きんぼう,0
{jpn}きんよう,kʲ ĩ ɰ̃ j o̞ː,0,きんよう,0
{jpn}きんよく,kʲ ĩ ɰ̃ j o̞ k ɯ̟ᵝ,0,きんよく,0
{jpn}きんらん,kʲ ĩ n ɾ ã̠ ɴ,0,きんらん,0
{jpn}きんりょく,kʲ ĩ n ɾʲ o̞ k ɯ̟ᵝ,0,きんりょく,0
{jpn}ぎいん,ɡʲ i ĩ ɴ,0,ぎいん,0
{jpn}ぎおん,ɡʲ i õ̞ ɴ,0,ぎおん,0
{jpn}ぎぐん,ɡʲ i ɡ ɯ̟̃ᵝ ɴ,0,ぎぐん,0
{jpn}ぎざ,ɡʲ i z a̠,0,ぎざ,0
{jpn}ぎし,ɡʲ i ɕ i,0,ぎし,0
{jpn}ぎじ,ɡʲ i ʑ i,0,ぎじ,0
{jpn}ぎじょう,ɡʲ i ʑ o̞ː,0,ぎじょう,0
{jpn}ぎじょうご,ɡʲ i ʑ o̞ː ɡ o̞,0,ぎじょうご,0
{jpn}ぎせき,ɡʲ i s e̞ kʲ i,0,ぎせき,0
{jpn}ぎぜんしゃ,ɡʲ i z ẽ̞ ɰ̃ ɕ a̠,0,ぎぜんしゃ,0
{jpn}ぎぞく,ɡʲ i z o̞ k ɯ̟ᵝ,0,ぎぞく,0
{jpn}ぎふ,ɡʲ i ɸ ɯ̟ᵝ,0,ぎふ,0
{jpn}ぎふけん,ɡʲ i ɸ ɯ̟ᵝ k ẽ̞ ɴ,0,ぎふけん,0
{jpn}ぎむづける,ɡʲ i m ɯ̟ᵝ z ɨᵝ k e̞ ɾ ɯ̟ᵝ,0,ぎむづける,0
{jpn}ぎめい,ɡʲ i m e̞ː,0,ぎめい,0
{jpn}ぎもんふ,ɡʲ i m õ̞ ɰ̃ ɸ ɯ̟ᵝ,0,ぎもんふ,0
{jpn}ぎゃ,ɡʲ a̠,0,ぎゃ,0
{jpn}ぎゃく,ɡʲ a̠ k ɯ̟ᵝ,0,ぎゃく,0
{jpn}ぎゃくさつ,ɡʲ a̠ k ɯ̟ᵝ s a̠ t͡s ɨᵝ,0,ぎゃくさつ,0
{jpn}ぎゃくばり,ɡʲ a̠ k ɯ̟ᵝ b a̠ ɾʲ i,0,ぎゃくばり,0
{jpn}ぎゃふ,ɡʲ a̠ ɸ ɯ̟ᵝ,0,ぎゃふ,0
{jpn}ぎゃんなき,ɡʲ ã̠ nː a̠ kʲ i,0,ぎゃんなき,0
{jpn}ぎゅ,ɡʲ ɨᵝ,0,ぎゅ,0
{jpn}ぎゅうしゃ,ɡʲ ɨᵝː ɕ a̠,0,ぎゅうしゃ,0
{jpn}ぎゅうじる,ɡʲ ɨᵝː ʑ i ɾ ɯ̟ᵝ,0,ぎゅうじる,0
{jpn}ぎゅっと,ɡʲ ɨᵝ t̚ t o̞,0,ぎゅっと,0
{jpn}ぎょ,ɡʲ o̞,0,ぎょ,0
{jpn}ぎょうぎ,ɡʲ o̞ː ɡʲ i,0,ぎょうぎ,0
{jpn}ぎょうこう,ɡʲ o̞ː k o̞ː,0,ぎょうこう,0
{jpn}ぎょうざ,ɡʲ o̞ː z a̠,0,ぎょうざ,0
{jpn}ぎょうし,ɡʲ o̞ː ɕ i,0,ぎょうし,0
{jpn}ぎょうしゅう,ɡʲ o̞ː ɕ ɨᵝː,0,ぎょうしゅう,0
{jpn}ぎょうしゅく,ɡʲ o̞ː ɕ ɨᵝ k ɯ̟ᵝ,0,ぎょうしゅく,0
{jpn}ぎょがんせき,ɡʲ o̞ ɡ ã̠ ɰ̃ s e̞ kʲ i,0,ぎょがんせき,0
{jpn}ぎょくろ,ɡʲ o̞ k ɯ̟ᵝ ɾ o̞,0,ぎょくろ,0
{jpn}ぎょぐん,ɡʲ o̞ ɡ ɯ̟̃ᵝ ɴ,0,ぎょぐん,0
{jpn}ぎょたく,ɡʲ o̞ t a̠ k ɯ̟ᵝ,0,ぎょたく,0
{jpn}ぎょにく,ɡʲ o̞ ɲ̟ i k ɯ̟ᵝ,0,ぎょにく,0
{jpn}ぎょもう,ɡʲ o̞ m o̞ː,0,ぎょもう,0
{jpn}ぎょるいがく,ɡʲ o̞ ɾ ɯ̟ᵝ i ɡ a̠ k ɯ̟ᵝ,0,ぎょるいがく,0
{jpn}ぎりぎり,ɡʲ i ɾʲ i ɡʲ i ɾʲ i,0,ぎりぎり,0
{jpn}ぎろん,ɡʲ i ɾ õ̞ ɴ,0,ぎろん,0
{jpn}ぎん,ɡʲ ĩ ɴ,0,ぎん,0
{jpn}ぎんが,ɡʲ ĩ ŋ ɡ a̠,0,ぎんが,0
{jpn}ぎんこう,ɡʲ ĩ ŋ k o̞ː,0,ぎんこう,0
{jpn}ぎんぽ,ɡʲ ĩ m p o̞,0,ぎんぽ,0
{jpn}ぎんみ,ɡʲ ĩ mʲː i,0,ぎんみ,0
{jpn}くぁ,k ɰᵝ a̠,0,くぁ,0
{jpn}くいこむ,k ɯ̟ᵝ i k o̞ m ɯ̟ᵝ,0,くいこむ,0
{jpn}くいころす,k ɯ̟ᵝ i k o̞ ɾ o̞ s ɨᵝ,0,くいころす,0
{jpn}くいさがる,k ɯ̟ᵝ i s a̠ ɡ a̠ ɾ ɯ̟ᵝ,0,くいさがる,0
{jpn}くう,k ɯ̟ᵝː,0,くう,0
{jpn}くうきせいじょうき,k ɯ̟ᵝː kʲ i s e̞ː ʑ o̞ː kʲ i,0,くうきせいじょうき,0
{jpn}くうきりきがく,k ɯ̟ᵝː kʲ i ɾʲ i kʲ i ɡ a̠ k ɯ̟ᵝ,0,くうきりきがく,0
{jpn}くうげき,k ɯ̟ᵝː ɡ e̞ kʲ i,0,くうげき,0
{jpn}くうこう,k ɯ̟ᵝː k o̞ː,0,くうこう,0
{jpn}くうそくぜしき,k ɯ̟ᵝː s o̞ k ɯ̟ᵝ d͡z e̞ ɕ i kʲ i,0,くうそくぜしき,0
{jpn}くうちゅう,k ɯ̟ᵝː t͡ɕ ɨᵝː,0,くうちゅう,0
