merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{hbs}nestrpljiv,n e s t ř p ʎ i ʋ,0,nestrpljiv,0
{hbs}neuspelost,n ê u s p e l oː s t,0,neuspelost,0
{hbs}nezavisnost,n e z ǎː ʋ i s n oː s t,0,nezavisnost,0
{hbs}nezdrav,n ě z d r a ʋ,0,nezdrav,0
{hbs}nećemo,n êː t͡ɕ eː m o,0,nećemo,0
{hbs}nečiji,n ê t͡ʃ i j iː,0,nečiji,0
{hbs}nihilist,n i x ǐ l i s t,0,nihilist,0
{hbs}nijansa,n i j ǎ n s a,0,nijansa,0
{hbs}nikuda,n î k u d a,0,nikuda,0
{hbs}nimalo,n ǐ m a l o,0,nimalo,0
{hbs}nivo,n ǐ ʋ oː,0,nivo,0
{hbs}nje,ɲ êː,0,nje,0
{hbs}nogomet,n ô ɡ o m eː t,0,nogomet,0
{hbs}norman,n ǒ r m aː n,0,norman,0
{hbs}norvežanin,n o r ʋ ěː ʒ a n i n,0,norvežanin,0
{hbs}nosač,n ǒ s aː t͡ʃ,0,nosač,0
{hbs}novak,n ǒ ʋ aː k,0,novak,0
{hbs}novčanica,n o ʋ t͡ʃ ǎ n i t͡s a,0,novčanica,0
{hbs}noću,n ô t͡ɕ u,0,noću,0
{hbs}obavezan,ô b a ʋ e z a n,0,obavezan,0
{hbs}obavijest,ô b a ʋ j eː s t,0,obavijest,0
{hbs}obilježavati,o b i ʎ e ʒ ǎː ʋ a t i,0,obilježavati,0
{hbs}obilježiti,o b ǐ ʎ e ʒ i t i,0,obilježiti,0
{hbs}obitelj,o b ǐː t e ʎ,0,obitelj,0
{hbs}objektivan,ô b j e k t iː ʋ a n,0,objektivan,0
{hbs}oblačiti,o b l ǎː t ʃ i t i,0,oblačiti,0
{hbs}obojica,o b ǒ j i t͡s a,0,obojica,0
{hbs}obrazložiti,o b r a z l ǒ ʒ i t i,0,obrazložiti,0
{hbs}obrazovati,ǒ b r a z o ʋ a t i,0,obrazovati,0
{hbs}obrok,ǒ b r o k,0,obrok,0
{hbs}ocean,o t͡s ě aː n,0,ocean,0
{hbs}oda,ǒː d a,0,oda,0
{hbs}odaziv,ô d a z iː ʋ,0,odaziv,0
{hbs}odgoj,ǒ d ɡ o j,0,odgoj,0
{hbs}odlazak,ǒ d l a z a k,0,odlazak,0
{hbs}odlomak,ǒ d l o m a k,0,odlomak,0
{hbs}odmor,ǒ d m o r,0,odmor,0
{hbs}odrediti,o d r ěː d i t i,0,odrediti,0
{hbs}održavati,o d r ʒ ǎː ʋ a t i,0,održavati,0
{hbs}odstupiti,o d s t ǔː p i t i,0,odstupiti,0
{hbs}odviše,ô d ʋ i ʃ eː,0,odviše,0
{hbs}odšteta,ô d ʃ t e t a,0,odšteta,0
{hbs}oganj,ǒ ɡ a ɲ,0,oganj,0
{hbs}ograditi,o ɡ r ǎː d i t i,0,ograditi,0
{hbs}ogranak,ǒ ɡ r a n a k,0,ogranak,0
{hbs}okititi,ǒ k i t i t i,0,okititi,0
{hbs}okolnost,o k ǒː l n oː s t,0,okolnost,0
{hbs}okršaj,ô k r ʃ aː j,0,okršaj,0
{hbs}olib,ǒ l i b,0,olib,0
{hbs}olimpizam,o l i m p ǐ z a m,0,olimpizam,0
{hbs}olupina,ǒ l u p i n a,0,olupina,0
{hbs}onako,o n ǎ k oː,0,onako,0
{hbs}opadati,o p ǎː d a t i,0,opadati,0
{hbs}opatica,o p ǎ t i t͡s a,0,opatica,0
{hbs}opekotina,o p e k ǒ t i n a,0,opekotina,0
{hbs}ophoditi,o p x ǒ d i t i,0,ophoditi,0
{hbs}oprostite,o p r ǒ s t i t e,0,oprostite,0
{hbs}opruga,ô p r u ɡ a,0,opruga,0
{hbs}opsesija,o p s ě s i j a,0,opsesija,0
{hbs}opsjena,ô p s j e n a,0,opsjena,0
{hbs}opteretiti,o p t ě r e t i t i,0,opteretiti,0
{hbs}organizacija,o r ɡ a n i z ǎː t͡s i j a,0,organizacija,0
{hbs}organski,ǒ r ɡ aː n s k iː,0,organski,0
{hbs}originalan,ô r i ɡ i n aː l a n,0,originalan,0
{hbs}osećajnost,o s e t͡ɕ ǎː j n oː s t,0,osećajnost,0
{hbs}osjećati,ǒ s j e t͡ɕ a t i,0,osjećati,0
{hbs}oslanjati,ǒ s l a ɲ a t i,0,oslanjati,0
{hbs}osmi,ô s m iː,0,osmi,0
{hbs}osporiti,o s p ǒ r i t i,0,osporiti,0
{hbs}osvježiti,ǒ s ʋ j e ʒ i t i,0,osvježiti,0
{hbs}otočić,ǒ t o t͡ʃ i t͡ɕ,0,otočić,0
{hbs}otvoriti,o t ʋ ǒ r i t i,0,otvoriti,0
{hbs}ovca,ǒː ʋ t͡s a,0,ovca,0
{hbs}ovisan,ǒ ʋ i s a n,0,ovisan,0
{hbs}ovisno,ǒ ʋ i s n o,0,ovisno,0
{hbs}očekivati,o t͡ʃ e k ǐː ʋ a t i,0,očekivati,0
{hbs}oštro,ô ʃ t r o,0,oštro,0
{hbs}pakao,p ǎ k a o,0,pakao,0
{hbs}palanka,p ǎ l aː n k a,0,palanka,0
{hbs}panama,p ǎ n a m a,0,panama,0
{hbs}paranoičan,p a r a n ǒ i t͡ʃ a n,0,paranoičan,0
{hbs}paranoja,p a r a n ǒː j a,0,paranoja,0
{hbs}parfem,p ǎ r f eː m,0,parfem,0
{hbs}pariz,p ǎ r iː z,0,pariz,0
{hbs}pasivno,p â s iː ʋ n o,0,pasivno,0
{hbs}patrijarhalan,p â t r i j a r x aː l a n,0,patrijarhalan,0
{hbs}paviljon,p a ʋ ǐ ʎ oː n,0,paviljon,0
{hbs}pažnja,p ǎ ʒ ɲ a,0,pažnja,0
{hbs}pelud,p ě l u d,0,pelud,0
{hbs}personalan,p ê r s o n aː l a n,0,personalan,0
{hbs}perspektiva,p e r s p e k t ǐː ʋ a,0,perspektiva,0
{hbs}pesnik,p ê s n iː k,0,pesnik,0
{hbs}peći,p ê t͡ɕ i,0,peći,0
{hbs}pijevac,p i j ěː ʋ a t͡s,0,pijevac,0
{hbs}pik,p î k,0,pik,0
{hbs}pile,p î l e,0,pile,0
{hbs}pisme,p îː s m e,0,pisme,0
{hbs}piti,p î t i,0,piti,0
{hbs}pizda,p ǐː z d a,0,pizda,0
{hbs}pjesnik,p j ê s n iː k,0,pjesnik,0
{hbs}plamenac,p l a m ěː n a t͡s,0,plamenac,0
{hbs}plata,p l ǎː t a,0,plata,0
{hbs}platina,p l ǎ t i n a,0,platina,0
{hbs}platiti,p l ǎː t i t i,0,platiti,0
{hbs}platiša,p l ǎ t i ʃ a,0,platiša,0
{hbs}platno,p l ǎː t n o,0,platno,0
{hbs}plač,p l â t͡ʃ,0,plač,0
{hbs}plišani,p l ǐ ʃ a n iː,0,plišani,0
{hbs}pluća,p l ǔː t͡ɕ a,0,pluća,0
{hbs}pobednik,p ǒ b e d n iː k,0,pobednik,0
{hbs}poboljšanje,p o b o ʎ ʃ ǎː ɲ e,0,poboljšanje,0
{hbs}podgorica,p ǒ d ɡ o r i t͡s a,0,podgorica,0
{hbs}podignuti,p ǒ d i ɡ n u t i,0,podignuti,0
{hbs}podnijeti,p ǒ d n j eː t i,0,podnijeti,0
{hbs}područje,p ǒ d r uː t͡ʃ j e,0,područje,0
{hbs}podržati,p o d ř ʒ a t i,0,podržati,0
{hbs}podsvijest,p ô d s ʋ i j eː s t,0,podsvijest,0
{hbs}podvala,p ô d ʋ a l a,0,podvala,0
{hbs}podvaliti,p o d ʋ ǎː l i t i,0,podvaliti,0
{hbs}pojam,p ǒː j a m,0,pojam,0
{hbs}pokazatelj,p o k ǎ z a t e ʎ,0,pokazatelj,0
{hbs}pokoravati,p o k o r ǎː ʋ a t i,0,pokoravati,0
{hbs}pomilovati,p ǒ m i l o ʋ a t i,0,pomilovati,0
{hbs}pomoću,p ô m o t͡ɕ u,0,pomoću,0
{hbs}poput,p ô p uː t,0,poput,0
{hbs}popuštati,p o p ǔː ʃ t a t i,0,popuštati,0
{hbs}posao,p ǒ s a o,0,posao,0
{hbs}posjetilac,p o s j ě t i l a t͡s,0,posjetilac,0
{hbs}posljednji,p ǒ s ʎ e d ɲ iː,0,posljednji,0
{hbs}poslovati,p o s l ǒ ʋ a t i,0,poslovati,0
{hbs}posluga,p ô s l u ɡ a,0,posluga,0
{hbs}poslužiti,p o s l ǔː ʒ i t i,0,poslužiti,0
{hbs}posteljina,p o s t e ʎ ǐ n a,0,posteljina,0
{hbs}postiti,p ǒ s t i t i,0,postiti,0
{hbs}postojan,p ǒː s t o j aː n,0,postojan,0
{hbs}postotak,p ǒ s t o t a k,0,postotak,0
{hbs}posveta,p ô s ʋ e t a,0,posveta,0
{hbs}posvećivati,p o s ʋ e t͡ɕ ǐː ʋ a t i,0,posvećivati,0
{hbs}potvrđivati,p o t ʋ r d͡ʑ ǐː ʋ a t i,0,potvrđivati,0
{hbs}povijati,p o ʋ ǐː j a t i,0,povijati,0
{hbs}povoljno,p ô ʋ oː ʎ n o,0,povoljno,0
{hbs}povrijediti,p o ʋ r j ěː d i t i,0,povrijediti,0
{hbs}pozicija,p ǒ z iː t͡s i j a,0,pozicija,0
{hbs}poštovanje,p o ʃ t o ʋ ǎː ɲ e,0,poštovanje,0
{hbs}praskati,p r â s k a t i,0,praskati,0
{hbs}pratilac,p r ǎ t i l a t͡s,0,pratilac,0
{hbs}pravdati,p r âː ʋ d a t i,0,pravdati,0
{hbs}pravi,p r âː ʋ iː,0,pravi,0
{hbs}pravodobno,p r â ʋ o d o b n o,0,pravodobno,0
{hbs}pravovjernost,p r a ʋ o ʋ j ěː r n oː s t,0,pravovjernost,0
{hbs}praznovjeran,p r â z n o ʋ j eː r a n,0,praznovjeran,0
{hbs}precizan,p r ê t͡s iː z a n,0,precizan,0
{hbs}predati,p r ě d a t i,0,predati,0
{hbs}predomisliti,p r e d ǒ m i s l i t i,0,predomisliti,0
{hbs}predstavljati,p r ě d s t a ʋ ʎ a t i,0,predstavljati,0
{hbs}predstavnik,p r ěː d s t aː ʋ n iː k,0,predstavnik,0
{hbs}preklani,p r ê k l aː n i,0,preklani,0
{hbs}preko,p r ê k o,0,preko,0
{hbs}prelistati,p r e l ǐ s t a t i,0,prelistati,0
{hbs}prenositi,p r e n ǒ s i t i,0,prenositi,0
{hbs}preplašiti,p r ě p l a ʃ i t i,0,preplašiti,0
{hbs}preplivavati,p r e p l i ʋ ǎː ʋ a t i,0,preplivavati,0
{hbs}prepoznatljivost,p r e p o z n ǎ t ʎ i ʋ oː s t,0,prepoznatljivost,0
{hbs}preraditi,p r e r ǎː d i t i,0,preraditi,0
{hbs}prerezivati,p r e r e z ǐː ʋ a t i,0,prerezivati,0
{hbs}pres,p r ê s,0,pres,0
{hbs}preteča,p r ê t e t͡ʃ a,0,preteča,0
{hbs}prethodno,p r ěː t x o d n o,0,prethodno,0
{hbs}preuzeti,p r e ǔ z eː t i,0,preuzeti,0
{hbs}preštampavati,p r e ʃ t a m p ǎː ʋ a t i,0,preštampavati,0
{hbs}pribaviti,p r ǐ b a ʋ i t i,0,pribaviti,0
{hbs}približiti,p r i b l ǐː ʒ i t i,0,približiti,0
{hbs}prigodan,p r î ɡ o d a n,0,prigodan,0
{hbs}prijatan,p r î j aː t a n,0,prijatan,0
{hbs}prijateljstvo,p r i j a t ě ʎ s t ʋ o,0,prijateljstvo,0
{hbs}prijevoz,p r j ěː ʋ o z,0,prijevoz,0
{hbs}prikrasti,p r ǐ k r a s t i,0,prikrasti,0
{hbs}prikriti,p r ǐ k r i t i,0,prikriti,0
{hbs}primenjivati,p r i m e ɲ ǐː ʋ a t i,0,primenjivati,0
{hbs}primjetan,p r î m j e t a n,0,primjetan,0
{hbs}primorati,p r i m ǒː r a t i,0,primorati,0
{hbs}princ,p r î n t͡s,0,princ,0
{hbs}pripadnica,p r ǐ p a d n i t͡s a,0,pripadnica,0
{hbs}pripovijetka,p r î p o ʋ i j eː t k a,0,pripovijetka,0
{hbs}priroda,p r ǐː r o d a,0,priroda,0
{hbs}pristupačno,p r î s t u p aː t͡ʃ n o,0,pristupačno,0
{hbs}pristupiti,p r i s t ǔː p i t i,0,pristupiti,0
{hbs}pritisnuti,p r ǐ t i s n u t i,0,pritisnuti,0
{hbs}privrednik,p r î ʋ r e d n iː k,0,privrednik,0
{hbs}probava,p r ô b a ʋ a,0,probava,0
{hbs}prodavaonica,p r o d a ʋ a ǒː n i t͡s a,0,prodavaonica,0
{hbs}prodavačica,p r o d a ʋ ǎ t͡ʃ i t͡s a,0,prodavačica,0
{hbs}produkcija,p r o d ǔ k t͡s i j a,0,produkcija,0
{hbs}produktivan,p r ô d u k t iː ʋ a n,0,produktivan,0
{hbs}profesionalac,p r o f e s i o n ǎː l a t͡s,0,profesionalac,0
{hbs}proizvodnja,p r o i z ʋ ǒ d ɲ a,0,proizvodnja,0
{hbs}projekt,p r ǒ j e k t,0,projekt,0
{hbs}prolaziti,p r ǒ l a z i t i,0,prolaziti,0
{hbs}proljetni,p r ǒ ʎ e t n iː,0,proljetni,0
{hbs}promet,p r ǒː m e t,0,promet,0
{hbs}promjer,p r ǒː m j e r,0,promjer,0
{hbs}promotriti,p r o m ǒ t r i t i,0,promotriti,0
{hbs}propan,p r ǒ p aː n,0,propan,0
{hbs}propovijedati,p r o p o ʋ j ěː d a t i,0,propovijedati,0
{hbs}proraditi,p r o r ǎː d i t i,0,proraditi,0
{hbs}proračunati,p r o r a t͡ʃ ǔ n a t i,0,proračunati,0
{hbs}prositi,p r ǒ s i t i,0,prositi,0
{hbs}prostran,p r ǒ s t r a n,0,prostran,0
{hbs}protiv,p r ô t i ʋ,0,protiv,0
{hbs}proučavanje,p r o u t͡ʃ ǎː ʋ aː ɲ e,0,proučavanje,0
{hbs}provesti,p r ǒ ʋ e s t i,0,provesti,0
{hbs}proširiti,p r o ʃ ǐː r i t i,0,proširiti,0
{hbs}publicitet,p u b l i t͡s ǐ t eː t,0,publicitet,0
{hbs}pucanj,p ûː t͡s a ɲ,0,pucanj,0
{hbs}pucati,p û t s a t i,0,pucati,0
{hbs}pucnjava,p ǔ t͡s ɲ a ʋ a,0,pucnjava,0
{hbs}putnik,p ûː t n iː k,0,putnik,0
{hbs}pušiti,p û ʃ i t i,0,pušiti,0
{hbs}rabiti,r ǎː b i t i,0,rabiti,0
{hbs}radar,r â d aː r,0,radar,0
{hbs}radionica,r a d i ǒː n i t͡s a,0,radionica,0
{hbs}radiostanica,r a d i o s t ǎ n i t͡s a,0,radiostanica,0
{hbs}radosno,r â d o s n o,0,radosno,0
{hbs}radostan,r â d o s t a n,0,radostan,0
{hbs}ragbi,r â ɡ b i,0,ragbi,0
{hbs}rana,r â n a,0,rana,0
{hbs}rapidno,r â p iː d n o,0,rapidno,0
{hbs}raspisati,r a s p ǐː s a t i,0,raspisati,0
{hbs}raspolagati,r a s p o l ǎː ɡ a t i,0,raspolagati,0
{hbs}raspustiti,r a s p ǔ s t i t i,0,raspustiti,0
{hbs}rast,r âː s t,0,rast,0
{hbs}rasteretiti,r a s t ě r e t i t i,0,rasteretiti,0
{hbs}rastopiti,r a s t ǒ p i t i,0,rastopiti,0
{hbs}rastvoriti,r a s t ʋ ǒ r i t i,0,rastvoriti,0
{hbs}razabrati,r a z ǎ b r a t i,0,razabrati,0
{hbs}razdvojivost,r a z d ʋ ǒ j i ʋ oː s t,0,razdvojivost,0
{hbs}razlučivati,r a z l u t͡ʃ ǐː ʋ a t i,0,razlučivati,0
{hbs}razmišljati,r a z m ǐː ʃ ʎ a t i,0,razmišljati,0
{hbs}razmjenjivati,r a z m j e ɲ ǐː ʋ a t i,0,razmjenjivati,0
{hbs}raznijeti,r ǎ z n i j eː t i,0,raznijeti,0
{hbs}raznolik,r a z n ǒ l i k,0,raznolik,0
{hbs}razoriti,r a z ǒ r i t i,0,razoriti,0
{hbs}razrada,r âː z r a d a,0,razrada,0
{hbs}razroko,r ǎ z r o k o,0,razroko,0
{hbs}razuman,r â z uː m a n,0,razuman,0
{hbs}razviti,r ǎ z ʋ i t i,0,razviti,0
{hbs}računovodstvo,r a t͡ʃ u n o ʋ ǒ d s t ʋ o,0,računovodstvo,0
{hbs}rađati,r ǎː d͡ʑ a t i,0,rađati,0
{hbs}reagirati,r e a ɡ ǐː r a t i,0,reagirati,0
{hbs}realizirati,r e a l i z ǐː r a t i,0,realizirati,0
{hbs}rebalans,r ê b a l a n s,0,rebalans,0
{hbs}recept,r ě t͡s e p t,0,recept,0
{hbs}regulacija,r e ɡ u l ǎː t͡s i j a,0,regulacija,0
{hbs}rekonstrukcija,r e k o n s t r ǔ k t͡s i j a,0,rekonstrukcija,0
{hbs}relevantnost,r e l e ʋ ǎ n t n oː s t,0,relevantnost,0
{hbs}replika,r ě p l i k a,0,replika,0
{hbs}revolucija,r e ʋ o l ǔː t͡s i j a,0,revolucija,0
{hbs}reći,r ê t͡ɕ i,0,reći,0
{hbs}režim,r ě ʒ iː m,0,režim,0
{hbs}rijedak,r j ěː d a k,0,rijedak,0
{hbs}ritam,r ǐ t a m,0,ritam,0
{hbs}rizično,r î z i t͡ʃ n o,0,rizično,0
{hbs}rječnik,r j êː t͡ʃ n iː k,0,rječnik,0
{hbs}rječoslovje,r j e t͡ʃ o s l o v j e,0,rječoslovje,0
{hbs}rob,r ô b,0,rob,0
{hbs}rodni,r ô d n iː,0,rodni,0
{hbs}romkinja,r ô m k i ɲ a,0,romkinja,0
{hbs}rosa,r ǒ s a,0,rosa,0
{hbs}rođenje,r o d͡ʑ ěː ɲ e,0,rođenje,0
{hbs}rtanj,r̂ t a ɲ,0,rtanj,0
{hbs}ruanda,r ǔ aː n d a,0,ruanda,0
{hbs}rud,r ûː d,0,rud,0
{hbs}rudina,r ǔ d i n a,0,rudina,0
{hbs}rudnik,r ûː d n iː k,0,rudnik,0
{hbs}rumenilo,r u m ě n i l o,0,rumenilo,0
{hbs}rupa,r û p a,0,rupa,0
{hbs}sabor,s ǎː b o r,0,sabor,0
{hbs}sabranost,s â b r aː n oː s t,0,sabranost,0
{hbs}saditi,s ǎː d i t i,0,saditi,0
{hbs}salata,s a l ǎː t a,0,salata,0
{hbs}samouvjereno,s a m o ǔ ʋ j e r e n o,0,samouvjereno,0
{hbs}samovolja,s a m ǒ ʋ o ʎ a,0,samovolja,0
{hbs}saopćiti,s a ǒ p t͡ɕ i t i,0,saopćiti,0
{hbs}sastojak,s ǎː s t o j a k,0,sastojak,0
{hbs}sat,s âː t,0,sat,0
{hbs}savet,s ǎː ʋ e t,0,savet,0
{hbs}savijati,s a ʋ ǐː j a t i,0,savijati,0
{hbs}sačekati,s ǎ t͡ʃ e k a t i,0,sačekati,0
{hbs}sažetak,s a ʒ ěː t a k,0,sažetak,0
{hbs}scenarij,s t͡s ě n aː r iː j,0,scenarij,0
{hbs}sedmi,s ê d m iː,0,sedmi,0
{hbs}seljakinja,s e ʎ ǎ k i ɲ a,0,seljakinja,0
{hbs}senator,s ě n aː t o r,0,senator,0
{hbs}senzacija,s e n z ǎː t͡s i j a,0,senzacija,0
{hbs}sevastopolj,s e ʋ a s t ǒ p o ʎ,0,sevastopolj,0
{hbs}shvaćati,s x ʋ â t͡ɕ a t i,0,shvaćati,0
{hbs}simbolično,s i m b ǒ l i t͡ʃ n o,0,simbolično,0
{hbs}simulator,s i m ǔ l aː t o r,0,simulator,0
{hbs}sindikat,s i n d ǐ k aː t,0,sindikat,0
{hbs}sipa,s î p a,0,sipa,0
{hbs}siromašan,s i r ǒ m a ʃ a n,0,siromašan,0
{hbs}sitan,s ǐ t a n,0,sitan,0
{hbs}sjajan,s j ǎː j a n,0,sjajan,0
{hbs}skica,s k î t͡s a,0,skica,0
{hbs}skijati,s k î j a t i,0,skijati,0
{hbs}skladba,s k l ǎ d b a,0,skladba,0
{hbs}sklonost,s k l ô n oː s t,0,sklonost,0
{hbs}skok,s k ô k,0,skok,0
{hbs}skrivati,s k r ǐː ʋ a t i,0,skrivati,0
{hbs}skrovište,s k r ô ʋ iː ʃ t e,0,skrovište,0
{hbs}skroz,s k r ôː z,0,skroz,0
{hbs}skupa,s k û p a,0,skupa,0
{hbs}skupljati,s k ǔː p ʎ a t i,0,skupljati,0
{hbs}slabašan,s l â b aː ʃ a n,0,slabašan,0
{hbs}sladić,s l ǎ d i t͡ɕ,0,sladić,0
{hbs}slamati,s l ǎː m a t i,0,slamati,0
{hbs}slamka,s l âː m k a,0,slamka,0
{hbs}slanost,s l ǎː n oː s t,0,slanost,0
{hbs}slastica,s l ǎ s t i t͡s a,0,slastica,0
{hbs}slavonija,s l ǎ ʋ oː n i j a,0,slavonija,0
{hbs}slavonski,s l ǎ ʋ oː n s k iː,0,slavonski,0
{hbs}slovenija,s l ǒ ʋ eː n i j a,0,slovenija,0
{hbs}složiti,s l ǒ ʒ i t i,0,složiti,0
{hbs}slutiti,s l ǔː t i t i,0,slutiti,0
{hbs}služba,s l ǔ ʒ b a,0,služba,0
{hbs}smesta,s m ê s t a,0,smesta,0
{hbs}smiješno,s m j ěː ʃ n o,0,smiješno,0
{hbs}smještaj,s m j ê ʃ t aː j,0,smještaj,0
{hbs}smokva,s m ô k ʋ a,0,smokva,0
{hbs}smoći,s m ô t͡ɕ i,0,smoći,0
{hbs}snalaziti,s n ǎ l a z i t i,0,snalaziti,0
{hbs}snaći,s n âː t͡ɕ i,0,snaći,0
{hbs}sobica,s ô b i t͡s a,0,sobica,0
{hbs}softver,s ô f t ʋ eː r,0,softver,0
{hbs}specifično,s p e t͡s ǐ f i t͡ʃ n o,0,specifično,0
{hbs}specijalno,s p ê t͡s i j aː l n o,0,specijalno,0
{hbs}spekulativan,s p ê k u l a t iː ʋ a n,0,spekulativan,0
{hbs}speleolog,s p e l e ǒ l o ɡ,0,speleolog,0
{hbs}spirala,s p i r ǎː l a,0,spirala,0
{hbs}split,s p l î t,0,split,0
{hbs}spljošten,s p ʎ ô ʃ t e n,0,spljošten,0
{hbs}spretan,s p r ê t a n,0,spretan,0
{hbs}sprijeda,s p r j ěː d a,0,sprijeda,0
{hbs}središnji,s r ě d i ʃ ɲ iː,0,središnji,0
{hbs}srednji,s r ê d ɲ iː,0,srednji,0
{hbs}sretati,s r ê t a t i,0,sretati,0
{hbs}srkati,s řː k a t i,0,srkati,0
{hbs}srpanj,s r̂ː p a ɲ,0,srpanj,0
{hbs}srž,s r̂ː ʒ,0,srž,0
{hbs}stabilno,s t â b iː l n o,0,stabilno,0
{hbs}stabljika,s t ǎ b ʎ i k a,0,stabljika,0
{hbs}standard,s t ǎ n d a r d,0,standard,0
{hbs}stanište,s t â n iː ʃ t e,0,stanište,0
{hbs}starački,s t â r a t͡ʃ k iː,0,starački,0
{hbs}statika,s t ǎ t i k a,0,statika,0
{hbs}statusni,s t ǎː t u s n iː,0,statusni,0
{hbs}statut,s t ǎ t uː t,0,statut,0
{hbs}staž,s t âː ʒ,0,staž,0
{hbs}strahota,s t r a x ǒ t a,0,strahota,0
{hbs}stran,s t r âː n,0,stran,0
{hbs}stranka,s t r â n k a,0,stranka,0
{hbs}stupiti,s t ǔː p i t i,0,stupiti,0
{hbs}suditi,s ǔː d i t i,0,suditi,0
{hbs}sumnjati,s ǔː m ɲ a t i,0,sumnjati,0
{hbs}suprotan,s ǔ p r o t a n,0,suprotan,0
{hbs}surovo,s ǔ r o ʋ o,0,surovo,0
{hbs}svadba,s ʋ ǎ d b a,0,svadba,0
{hbs}svaki,s ʋ â k iː,0,svaki,0
{hbs}svakidašnji,s ʋ â k i d a ʃ ɲ iː,0,svakidašnji,0
{hbs}svako,s ʋ â k o,0,svako,0
{hbs}svet,s ʋ êː t,0,svet,0
{hbs}svidjeti,s ʋ î d j e t i,0,svidjeti,0
{hbs}svojedobno,s ʋ ô j e d o b n o,0,svojedobno,0
{hbs}svojevoljno,s ʋ ô j e ʋ oː ʎ n o,0,svojevoljno,0
{hbs}svrab,s ʋ r âː b,0,svrab,0
{hbs}svrstavati,s ʋ r s t ǎː ʋ a t i,0,svrstavati,0
{hbs}tada,t ǎ d aː,0,tada,0
{hbs}tajna,t âː j n a,0,tajna,0
{hbs}tajno,t âː j n o,0,tajno,0
{hbs}takođe,t a k ǒː d͡ʑ e,0,takođe,0
{hbs}tanak,t â n a k,0,tanak,0
{hbs}tarifa,t a r ǐː f a,0,tarifa,0
{hbs}telefonija,t e l e f ǒ n i j a,0,telefonija,0
{hbs}televizor,t e l ě ʋ iː z o r,0,televizor,0
{hbs}tendenciozan,t ê n d e n t͡s i oː z a n,0,tendenciozan,0
{hbs}teologija,t e o l ǒ ɡ i j a,0,teologija,0
{hbs}tepih,t ě p i x,0,tepih,0
{hbs}terapija,t e r ǎ p i j a,0,terapija,0
{hbs}test,t ê s t,0,test,0
{hbs}tezga,t ě z ɡ a,0,tezga,0
{hbs}tipično,t ǐ p i t͡ʃ n o,0,tipično,0
{hbs}titula,t î t u l a,0,titula,0
{hbs}tobdžija,t ǒ b d͡ʒ i j a,0,tobdžija,0
{hbs}tolerancija,t o l e r ǎ n t͡s i j a,0,tolerancija,0
{hbs}točka,t ô t͡ʃ k a,0,točka,0
{hbs}tragičar,t r ǎ ɡ i t͡ʃ aː r,0,tragičar,0
{hbs}trahtur,t r ǎ x t uː r,0,trahtur,0
{hbs}transparentno,t r a n s p ǎ r e n t n o,0,transparentno,0
{hbs}tref,t r ê f,0,tref,0
{hbs}trener,t r ěː n e r,0,trener,0
{hbs}trenirati,t r e n ǐː r a t i,0,trenirati,0
{hbs}trenutan,t r ê n uː t a n,0,trenutan,0
{hbs}tresti,t r êː s t i,0,tresti,0
{hbs}tretirati,t r e t ǐː r a t i,0,tretirati,0
{hbs}trilogija,t r i l ǒ ɡ i j a,0,trilogija,0
{hbs}trolejbus,t r o l ěː j b u s,0,trolejbus,0
{hbs}trzaj,t r̂ z aː j,0,trzaj,0
{hbs}tumor,t ûː m o r,0,tumor,0
{hbs}tvrdnja,t ʋ řː d ɲ a,0,tvrdnja,0
{hbs}ubod,ǔː b o d,0,ubod,0
{hbs}ubrizgavati,u b r i z ɡ ǎː ʋ a t i,0,ubrizgavati,0
{hbs}ubrzati,u b ř z a t i,0,ubrzati,0
{hbs}ucjena,û t͡s j e n a,0,ucjena,0
{hbs}ucjenjivati,u t͡s j e ɲ ǐː ʋ a t i,0,ucjenjivati,0
{hbs}udaljenost,ǔ d aː ʎ e n oː s t,0,udaljenost,0
{hbs}udariti,ǔ d a r i t i,0,udariti,0
{hbs}udovica,u d ǒ ʋ i t͡s a,0,udovica,0
{hbs}udruga,û d r u ɡ a,0,udruga,0
{hbs}ugled,û ɡ l eː d,0,ugled,0
{hbs}ugljik,ǔ ɡ ʎ iː k,0,ugljik,0
{hbs}ugoditi,u ɡ ǒ d i t i,0,ugoditi,0
{hbs}ukrasiti,u k r ǎː s i t i,0,ukrasiti,0
{hbs}ukus,ǔ k u s,0,ukus,0
{hbs}ulepšati,u l ě p ʃ a t i,0,ulepšati,0
{hbs}uljepšati,u ʎ ě p ʃ a t i,0,uljepšati,0
{hbs}ulog,ǔː l o ɡ,0,ulog,0
{hbs}uložiti,u l ǒ ʒ i t i,0,uložiti,0
{hbs}umak,û m aː k,0,umak,0
{hbs}umirovljenik,u m i r o ʋ ʎ ě n iː k,0,umirovljenik,0
{hbs}umoriti,u m ǒ r i t i,0,umoriti,0
{hbs}umrijeti,ǔ m r j eː t i,0,umrijeti,0
{hbs}unositi,u n ǒ s i t i,0,unositi,0
{hbs}upecati,ǔ p e t͡s a t i,0,upecati,0
{hbs}upisati,u p ǐː s a t i,0,upisati,0
{hbs}upit,ǔ p i t,0,upit,0
{hbs}upoznavati,u p o z n ǎː ʋ a t i,0,upoznavati,0
