merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{kor}ㄴㅡㄴㅈㅣ,n ɯ ɲ d͡ʑ i,0,ㄴㅡㄴㅈㅣ,0
{kor}ㄴㅣㅋㅔㄹ,n i kʰ e̞ ɭ,0,ㄴㅣㅋㅔㄹ,0
{kor}ㄷㅏㄹㅏㄱㅂㅏㅇ,t a̠ ɾ a̠ k̚ p͈ a̠ ŋ,0,ㄷㅏㄹㅏㄱㅂㅏㅇ,0
{kor}ㄷㅏㄹㅡㄴ,t a̠ ɾ ɯ n,0,ㄷㅏㄹㅡㄴ,0
{kor}ㄷㅏㅂㅜㅈㅣㄷㅏ,t a̠ b u d͡ʑ i d a̠,0,ㄷㅏㅂㅜㅈㅣㄷㅏ,0
{kor}ㄷㅏㅅㅓㅅ,t a̠ sʰ ʌ̹ t̚,0,ㄷㅏㅅㅓㅅ,0
{kor}ㄷㅏㅈㅓㅇㅎㅣ,t a̠ d͡ʑ ʌ̹ ŋ ʝ i,0,ㄷㅏㅈㅓㅇㅎㅣ,0
{kor}ㄷㅏㅌㅜㄷㅏ,t a̠ tʰ u d a̠,0,ㄷㅏㅌㅜㄷㅏ,0
{kor}ㄷㅏㄱㄴㅏㅁㅜ,t a̠ ŋ n a̠ m u,0,ㄷㅏㄱㄴㅏㅁㅜ,0
{kor}ㄷㅏㄴㄴㅕㅁ,t a̠ː n ɲ j ʌ̹ m,0,ㄷㅏㄴㄴㅕㅁ,0
{kor}ㄷㅏㄹㄱㅑㄹ,t a̠ ɭ ɡ j a̠ ɭ,0,ㄷㅏㄹㄱㅑㄹ,0
{kor}ㄷㅏㄹㄹㅕㄱ,t a̠ ʎ ʎ j ʌ̹ k̚,0,ㄷㅏㄹㄹㅕㄱ,0
{kor}ㄷㅏㅂㅅㅡㅂ,t a̠ p s͈ ɯ p̚,0,ㄷㅏㅂㅅㅡㅂ,0
{kor}ㄷㅏㅇㄱㅜㄱ,t a̠ ŋ ɡ u k̚,0,ㄷㅏㅇㄱㅜㄱ,0
{kor}ㄷㅏㅇㄴㅛㅂㅕㅇ,t a̠ ŋ ɲ j o p͈ j ʌ̹ ŋ,0,ㄷㅏㅇㄴㅛㅂㅕㅇ,0
{kor}ㄷㅏㅇㅅㅣ,t a̠ ŋ ɕʰ i,0,ㄷㅏㅇㅅㅣ,0
{kor}ㄷㅐㄱㅓㅁㅈㅣㅂ,t ɛː ɡ ʌ̹ m d͡ʑ i p̚,0,ㄷㅐㄱㅓㅁㅈㅣㅂ,0
{kor}ㄷㅐㄹㅠㄱ,t ɛː ɾ j u k̚,0,ㄷㅐㄹㅠㄱ,0
{kor}ㄷㅐㄹㅣㅅㅓㄱ,t ɛː ɾ i sʰ ʌ̹ k̚,0,ㄷㅐㄹㅣㅅㅓㄱ,0
{kor}ㄷㅐㅅㅏ,t ɛː sʰ a̠,0,ㄷㅐㅅㅏ,0
{kor}ㄷㅐㅅㅣㄴ,t ɛː ɕʰ i n,0,ㄷㅐㅅㅣㄴ,0
{kor}ㄷㅐㅈㅏㅇ,t ɛː d͡ʑ a̠ ŋ,0,ㄷㅐㅈㅏㅇ,0
{kor}ㄷㅐㅈㅜㅇㄱㅛㅌㅗㅇ,t ɛː d͡ʑ u ŋ ɡ j o tʰ o̞ ŋ,0,ㄷㅐㅈㅜㅇㄱㅛㅌㅗㅇ,0
{kor}ㄷㅐㅍㅛㅈㅓㄱ,t ɛː pʰ j o d͡ʑ ʌ̹ k̚,0,ㄷㅐㅍㅛㅈㅓㄱ,0
{kor}ㄷㅓㄹㅓㅇㅝㅈㅣㄷㅏ,t ɘː ɾ ʌ̹ w ʌ̹ d͡ʑ i d a̠,0,ㄷㅓㄹㅓㅇㅝㅈㅣㄷㅏ,0
{kor}ㄷㅓㅂㅜㄹㄷㅏ,t ʌ̹ b u ɭ d a̠,0,ㄷㅓㅂㅜㄹㄷㅏ,0
{kor}ㄷㅓㅇㅟ,t ʌ̹ ɥ i,0,ㄷㅓㅇㅟ,0
{kor}ㄷㅓㄴㅈㅣㄷㅏ,t ʌ̹ ɲ d͡ʑ i d a̠,0,ㄷㅓㄴㅈㅣㄷㅏ,0
{kor}ㄷㅗㄴㅏㄴ,t o̞ n a̠ n,0,ㄷㅗㄴㅏㄴ,0
{kor}ㄷㅗㄹㅏㅇ,t o̞ ɾ a̠ ŋ,0,ㄷㅗㄹㅏㅇ,0
{kor}ㄷㅗㅅㅣㄹㅏㄱ,t o̞ ɕʰ i ɾ a̠ k̚,0,ㄷㅗㅅㅣㄹㅏㄱ,0
{kor}ㄷㅗㅇㅜㅁ,t o̞ u m,0,ㄷㅗㅇㅜㅁ,0
{kor}ㄷㅗㅈㅏㄱ,t o̞ d͡ʑ a̠ k̚,0,ㄷㅗㅈㅏㄱ,0
{kor}ㄷㅗㅊㅓㅇㄱㅣ,t o̞ t͡ɕʰ ʌ̹ ŋ ɡ i,0,ㄷㅗㅊㅓㅇㄱㅣ,0
{kor}ㄷㅗㅍㅏㅁㅣㄴ,t o̞ pʰ a̠ m i n,0,ㄷㅗㅍㅏㅁㅣㄴ,0
{kor}ㄷㅗㄱㅅㅜㄹㅣ,t o̞ k s͈ u ɾ i,0,ㄷㅗㄱㅅㅜㄹㅣ,0
{kor}ㄷㅗㄹㄷㅡ,t o̞ ɭ d ɯ,0,ㄷㅗㄹㄷㅡ,0
{kor}ㄷㅗㄹㅇㅕㄴ,t o̞ ɾ j ʌ̹ n,0,ㄷㅗㄹㅇㅕㄴ,0
{kor}ㄷㅗㄹㅈㅏㅂㅇㅣ,t o̞ ʎ d͡ʑ a̠ b i,0,ㄷㅗㄹㅈㅏㅂㅇㅣ,0
{kor}ㄷㅗㅇㄱㅣ,t o̞ ŋ ɡ i,0,ㄷㅗㅇㄱㅣ,0
{kor}ㄷㅗㅇㄴㅏㅁㅇㅏㅅㅣㅇㅏ,t o̞ ŋ n a̠ m a̠ ɕʰ i a̠,0,ㄷㅗㅇㄴㅏㅁㅇㅏㅅㅣㅇㅏ,0
{kor}ㄷㅗㅇㅁㅜㄴㅅㅓㄷㅏㅂ,t o̞ ŋ m u n sʰ ʌ̹ d a̠ p̚,0,ㄷㅗㅇㅁㅜㄴㅅㅓㄷㅏㅂ,0
{kor}ㄷㅗㅇㅂㅏㄴㅈㅏ,t o̞ ŋ b a̠ ɲ d͡ʑ a̠,0,ㄷㅗㅇㅂㅏㄴㅈㅏ,0
{kor}ㄷㅚㄴㅗㅁ,t w e̞ n o̞ m,0,ㄷㅚㄴㅗㅁ,0
{kor}ㄷㅜㄱㅓㄴ,t u ɡ ʌ̹ n,0,ㄷㅜㄱㅓㄴ,0
{kor}ㄷㅜㄱㅡㄴㄱㅓㄹㅣㄷㅏ,t u ɡ ɯ n ɡ ʌ̹ ɾ i d a̠,0,ㄷㅜㄱㅡㄴㄱㅓㄹㅣㄷㅏ,0
{kor}ㄷㅜㄴㅚ,t u n w e̞,0,ㄷㅜㄴㅚ,0
{kor}ㄷㅜㅁㅏㄴㄱㅏㅇㅈㅏㄱㅡㅅㅏㄴㅣ,t u m a̠ n ɡ a̠ ŋ d͡ʑ a̠ ɡ ɯ sʰ a̠ n i,0,ㄷㅜㅁㅏㄴㄱㅏㅇㅈㅏㄱㅡㅅㅏㄴㅣ,0
{kor}ㄷㅜㅅㅓㄴㅓ,t u sʰ ʌ̹ n ʌ̹,0,ㄷㅜㅅㅓㄴㅓ,0
{kor}ㄷㅜㅇㅡㅁㅂㅓㅂㅊㅣㄱ,t u ɯ m b ʌ̹ p̚ t͡ɕʰ i k̚,0,ㄷㅜㅇㅡㅁㅂㅓㅂㅊㅣㄱ,0
{kor}ㄷㅟㅅㅁㅏㄷㅏㅇ,t ɥ iː n m a̠ d a̠ ŋ,0,ㄷㅟㅅㅁㅏㄷㅏㅇ,0
{kor}ㄷㅟㅅㅁㅗㅅㅡㅂ,t ɥ iː n m o̞ sʰ ɯ p̚,0,ㄷㅟㅅㅁㅗㅅㅡㅂ,0
{kor}ㄷㅡㄹㅣㅂ,t ɯ ɾ i p̚,0,ㄷㅡㄹㅣㅂ,0
{kor}ㄷㅡㄱㅈㅓㅁ,t ɯ k̚ t͡ɕ͈ ʌ̹ m,0,ㄷㅡㄱㅈㅓㅁ,0
{kor}ㄷㅡㄹㄲㅡㅀㄷㅏ,t ɯ ɭ k͈ ɯ ɭ tʰ a̠,0,ㄷㅡㄹㄲㅡㅀㄷㅏ,0
{kor}ㄷㅡㄹㄹㅓㄹㅣ,t ɯ ɭ ɭ ʌ̹ ɾ i,0,ㄷㅡㄹㄹㅓㄹㅣ,0
{kor}ㄷㅡㄹㅇㅓㄱㅏㄷㅏ,t ɯ ɾ ʌ̹ ɡ a̠ d a̠,0,ㄷㅡㄹㅇㅓㄱㅏㄷㅏ,0
{kor}ㄷㅡㅇㅈㅏ,t ɯ ŋ d͡ʑ a̠,0,ㄷㅡㅇㅈㅏ,0
{kor}ㄷㅣㅇㄷㅣㅇ,t i ŋ d i ŋ,0,ㄷㅣㅇㄷㅣㅇ,0
{kor}ㄸㅏㄴㅣㅁ,t͈ a̠ n i m,0,ㄸㅏㄴㅣㅁ,0
{kor}ㄸㅏㄹㅏㅅㅓ,t͈ a̠ ɾ a̠ sʰ ʌ̹,0,ㄸㅏㄹㅏㅅㅓ,0
{kor}ㄸㅏㄹㄲㅜㄱㅈㅣㄹ,t͈ a̠ ɭ k͈ u k̚ t͡ɕ͈ i ɭ,0,ㄸㅏㄹㄲㅜㄱㅈㅣㄹ,0
{kor}ㄸㅏㅎㄷㅏ,t͈ a̠ː tʰ a̠,0,ㄸㅏㅎㄷㅏ,0
{kor}ㄸㅗㄷㅏㅅㅣ,t͈ o̞ d a̠ ɕʰ i,0,ㄸㅗㄷㅏㅅㅣ,0
{kor}ㄸㅗㅇㅍㅏㄹㅣ,t͈ o̞ ŋ pʰ a̠ ɾ i,0,ㄸㅗㅇㅍㅏㄹㅣ,0
{kor}ㄸㅟㅇㅓㄱㅏㄷㅏ,t͈ ɥ i ʌ̹ ɡ a̠ d a̠,0,ㄸㅟㅇㅓㄱㅏㄷㅏ,0
{kor}ㄸㅡㅅㅂㅏㄲㅇㅔ,t͈ ɯ t̚ p͈ a̠ k͈ e̞,0,ㄸㅡㅅㅂㅏㄲㅇㅔ,0
{kor}ㄹㅏㄷㅣㅇㅗ,ɾ a̠ d i o̞,0,ㄹㅏㄷㅣㅇㅗ,0
{kor}ㄹㅔㅅㅡㄹㄹㅣㅇ,ɾ e̞ sʰ ɯ ʎ ʎ i ŋ,0,ㄹㅔㅅㅡㄹㄹㅣㅇ,0
{kor}ㄹㅕㄱㅘㄴ,ɾ j ʌ̹ ɡ w a̠ n,0,ㄹㅕㄱㅘㄴ,0
{kor}ㄹㅕㄴㅅㅡㅂ,ɾ j ɘː n sʰ ɯ p̚,0,ㄹㅕㄴㅅㅡㅂ,0
{kor}ㄹㅗㅅㅏㄹㅣㅇㅗ,ɾ o̞ sʰ a̠ ɾ i o̞,0,ㄹㅗㅅㅏㄹㅣㅇㅗ,0
{kor}ㄹㅗㅆㅣㅇㅑ,ɾ o̞ ɕ͈ i j a̠,0,ㄹㅗㅆㅣㅇㅑ,0
{kor}ㄹㅜㅋㅏ,ɾ u kʰ a̠,0,ㄹㅜㅋㅏ,0
{kor}ㄹㅣㅂㅣㅇㅏ,ɾ i b i a̠,0,ㄹㅣㅂㅣㅇㅏ,0
{kor}ㄹㅣㅌㅓ,ɾ i tʰ ʌ̹,0,ㄹㅣㅌㅓ,0
{kor}ㅁㅏㄱㅜ,m a̠ ɡ u,0,ㅁㅏㄱㅜ,0
{kor}ㅁㅏㄴㅏㄱㅘ,m a̠ n a̠ ɡ w a̠,0,ㅁㅏㄴㅏㄱㅘ,0
{kor}ㅁㅏㄷㅓ,m a̠ d ʌ̹,0,ㅁㅏㄷㅓ,0
{kor}ㅁㅏㄷㅡㄹㅣㄷㅡ,m a̠ d ɯ ɾ i d ɯ,0,ㅁㅏㄷㅡㄹㅣㄷㅡ,0
{kor}ㅁㅏㄹㅡㅅㅡ,m a̠ ɾ ɯ sʰ ɯ,0,ㅁㅏㄹㅡㅅㅡ,0
{kor}ㅁㅏㄹㅡㅋㅡㅅㅡㅈㅜㅇㅢ,m a̠ ɾ ɯ k x ɯ sʰ ɯ d͡ʑ u ɰ i,0,ㅁㅏㄹㅡㅋㅡㅅㅡㅈㅜㅇㅢ,0
{kor}ㅁㅏㄹㅡㅁㅁㅗ,m a̠ ɾ ɯ m m o̞,0,ㅁㅏㄹㅡㅁㅁㅗ,0
{kor}ㅁㅏㅇㅡㅁㅆㅣ,m a̠ ɯ m ɕ͈ i,0,ㅁㅏㅇㅡㅁㅆㅣ,0
{kor}ㅁㅏㅇㅣㄴㅓㅅㅡ,m a̠ i n ʌ̹ s͈ ɯ,0,ㅁㅏㅇㅣㄴㅓㅅㅡ,0
{kor}ㅁㅏㅇㅣㄹ,m a̠ i ɭ,0,ㅁㅏㅇㅣㄹ,0
{kor}ㅁㅏㅊㅣㅁ,m a̠ t͡ɕʰ i m,0,ㅁㅏㅊㅣㅁ,0
{kor}ㅁㅏㄱㅂㅏㅈㅣ,m a̠ k̚ p͈ a̠ d͡ʑ i,0,ㅁㅏㄱㅂㅏㅈㅣ,0
{kor}ㅁㅏㄴㄴㅕㄴ,m a̠ː n ɲ j ʌ̹ n,0,ㅁㅏㄴㄴㅕㄴ,0
{kor}ㅁㅏㄴㄹㅣㅈㅏㅇㅅㅓㅇ,m a̠ː ʎ ʎ i d͡ʑ a̠ ŋ sʰ ʌ̹ ŋ,0,ㅁㅏㄴㄹㅣㅈㅏㅇㅅㅓㅇ,0
{kor}ㅁㅏㄴㅈㅜ,m a̠ ɲ d͡ʑ u,0,ㅁㅏㄴㅈㅜ,0
{kor}ㅁㅏㄴㅎㅏㄷㅏ,m a̠ n ɦ a̠ d a̠,0,ㅁㅏㄴㅎㅏㄷㅏ,0
{kor}ㅁㅏㄴㅎㅘ,m a̠ː n β w a̠,0,ㅁㅏㄴㅎㅘ,0
{kor}ㅁㅏㄹㄷㅏㅌㅜㅁ,m a̠ː ɭ d a̠ tʰ u m,0,ㅁㅏㄹㄷㅏㅌㅜㅁ,0
{kor}ㅁㅏㄹㄸㅜㄱ,m a̠ ɭ t͈ u k̚,0,ㅁㅏㄹㄸㅜㄱ,0
{kor}ㅁㅏㄹㅅㅏㄹㅎㅏㄷㅏ,m a̠ ɭ s͈ a̠ ɾ ɦ a̠ d a̠,0,ㅁㅏㄹㅅㅏㄹㅎㅏㄷㅏ,0
{kor}ㅁㅏㄹㅎㅏㄷㅏ,m a̠ː ɾ ɦ a̠ d a̠,0,ㅁㅏㄹㅎㅏㄷㅏ,0
{kor}ㅁㅏㅇㅁㅏㄱ,m a̠ ŋ m a̠ k̚,0,ㅁㅏㅇㅁㅏㄱ,0
{kor}ㅁㅐㅇㅝㄹ,m ɛː w ʌ̹ ɭ,0,ㅁㅐㅇㅝㄹ,0
{kor}ㅁㅓㄱㅜㄹㅣ,m ʌ̹ ɡ u ɾ i,0,ㅁㅓㄱㅜㄹㅣ,0
{kor}ㅁㅓㅁㅜㄹㄷㅏ,m ʌ̹ m u ɭ d a̠,0,ㅁㅓㅁㅜㄹㄷㅏ,0
{kor}ㅁㅓㄱㄷㅏ,m ʌ̹ k̚ t͈ a̠,0,ㅁㅓㄱㄷㅏ,0
{kor}ㅁㅓㄴㅈㅓ,m ʌ̹ ɲ d͡ʑ ʌ̹,0,ㅁㅓㄴㅈㅓ,0
{kor}ㅁㅓㄴㅈㅣ,m ʌ̹ ɲ d͡ʑ i,0,ㅁㅓㄴㅈㅣ,0
{kor}ㅁㅔㄷㅏㄹ,m e̞ d a̠ ɭ,0,ㅁㅔㄷㅏㄹ,0
{kor}ㅁㅔㅁㅣㄹ,m e̞ m i ɭ,0,ㅁㅔㅁㅣㄹ,0
{kor}ㅁㅔㅇㅣㄹ,m e̞ i ɭ,0,ㅁㅔㅇㅣㄹ,0
{kor}ㅁㅔㄹㄹㅗ,m e̞ ɭ ɭ o̞,0,ㅁㅔㄹㄹㅗ,0
{kor}ㅁㅔㄹㄹㅗㄴ,m e̞ ɭ ɭ o̞ n,0,ㅁㅔㄹㄹㅗㄴ,0
{kor}ㅁㅔㅅㄷㅏㄺ,m e̞ t̚ t͈ a̠ k̚,0,ㅁㅔㅅㄷㅏㄺ,0
{kor}ㅁㅕㄴㅡㄹㅣ,m j ʌ̹ n ɯ ɾ i,0,ㅁㅕㄴㅡㄹㅣ,0
{kor}ㅁㅕㄴㅎㅓㅈㅡㅇ,m j ɘː n ɦ ʌ̹ t͡ɕ͈ ɯ ŋ,0,ㅁㅕㄴㅎㅓㅈㅡㅇ,0
{kor}ㅁㅕㅇㅅㅗ,m j ʌ̹ ŋ sʰ o̞,0,ㅁㅕㅇㅅㅗ,0
{kor}ㅁㅗㄱㅏㄷㅣㅅㅠ,m o̞ ɡ a̠ d i ɕʰ u,0,ㅁㅗㄱㅏㄷㅣㅅㅠ,0
{kor}ㅁㅗㄱㅡㅁ,m o̞ ɡ ɯ m,0,ㅁㅗㄱㅡㅁ,0
{kor}ㅁㅗㄹㅏㄴ,m o̞ ɾ a̠ n,0,ㅁㅗㄹㅏㄴ,0
{kor}ㅁㅗㅇㅓ,m o̞ː ʌ̹,0,ㅁㅗㅇㅓ,0
{kor}ㅁㅗㅇㅡㄷㅏ,m o̞ ɯ d a̠,0,ㅁㅗㅇㅡㄷㅏ,0
{kor}ㅁㅗㅇㅡㅁㅈㅗㅎㅘ,m o̞ː ɯ m d͡ʑ o̞ β w a̠,0,ㅁㅗㅇㅡㅁㅈㅗㅎㅘ,0
{kor}ㅁㅗㄱㄹㅕㄴ,m o̞ ŋ ɲ j ʌ̹ n,0,ㅁㅗㄱㄹㅕㄴ,0
{kor}ㅁㅗㄱㅂㅏㄹ,m o̞ k̚ p͈ a̠ ɭ,0,ㅁㅗㄱㅂㅏㄹ,0
{kor}ㅁㅗㄱㅅㅜ,m o̞ k s͈ u,0,ㅁㅗㄱㅅㅜ,0
{kor}ㅁㅗㄱㅈㅓㄱ,m o̞ k̚ t͡ɕ͈ ʌ̹ k̚,0,ㅁㅗㄱㅈㅓㄱ,0
{kor}ㅁㅗㅇㅇㅓ,m o̞ ŋ ʌ̹,0,ㅁㅗㅇㅇㅓ,0
{kor}ㅁㅜㄱㅜㅇㅎㅘ,m u ɡ u ŋ β w a̠,0,ㅁㅜㄱㅜㅇㅎㅘ,0
{kor}ㅁㅜㄱㅣㄱㅗ,m uː ɡ i ɡ o̞,0,ㅁㅜㄱㅣㄱㅗ,0
{kor}ㅁㅜㄹㅡㅍ,m u ɾ ɯ p̚,0,ㅁㅜㄹㅡㅍ,0
{kor}ㅁㅜㅈㅣㅎㅏㄷㅏ,m u d͡ʑ i ɦ a̠ d a̠,0,ㅁㅜㅈㅣㅎㅏㄷㅏ,0
{kor}ㅁㅜㅊㅓㄱ,m u t͡ɕʰ ʌ̹ k̚,0,ㅁㅜㅊㅓㄱ,0
{kor}ㅁㅜㅎㅏㄴ,m u ɦ a̠ n,0,ㅁㅜㅎㅏㄴ,0
{kor}ㅁㅜㄲㅇㅡㅁ,m u k͈ ɯ m,0,ㅁㅜㄲㅇㅡㅁ,0
{kor}ㅁㅜㄴㄱㅜ,m u n ɡ u,0,ㅁㅜㄴㄱㅜ,0
{kor}ㅁㅜㄴㄷㅜㅇㅇㅣ,m u n d u ŋ i,0,ㅁㅜㄴㄷㅜㅇㅇㅣ,0
{kor}ㅁㅜㄹㄷㅡㄹㄷㅏ,m u ɭ d ɯ ɭ d a̠,0,ㅁㅜㄹㄷㅡㄹㄷㅏ,0
{kor}ㅁㅜㄹㅅㅜㄹㅣ,m u ɭ s͈ u ɾ i,0,ㅁㅜㄹㅅㅜㄹㅣ,0
{kor}ㅁㅣㄱㅏㄱ,m i ɡ a̠ k̚,0,ㅁㅣㄱㅏㄱ,0
{kor}ㅁㅣㄱㅜㄱ,m i ɡ u k̚,0,ㅁㅣㄱㅜㄱ,0
{kor}ㅁㅣㄴㅏㄹㅣ,m i n a̠ ɾ i,0,ㅁㅣㄴㅏㄹㅣ,0
{kor}ㅁㅣㄷㅣㅇㅓ,m i d i ʌ̹,0,ㅁㅣㄷㅣㅇㅓ,0
{kor}ㅁㅣㅅㅏ,m i sʰ a̠,0,ㅁㅣㅅㅏ,0
{kor}ㅁㅣㅅㅏㅇ,m iː sʰ a̠ ŋ,0,ㅁㅣㅅㅏㅇ,0
{kor}ㅁㅣㅅㅓㅇㅅㅜㄱㅎㅏㄷㅏ,m iː sʰ ʌ̹ ŋ sʰ u kʰ a̠ d a̠,0,ㅁㅣㅅㅓㅇㅅㅜㄱㅎㅏㄷㅏ,0
{kor}ㅁㅣㅅㅗㄴㅕ,m iː sʰ o̞ ɲ j ʌ̹,0,ㅁㅣㅅㅗㄴㅕ,0
{kor}ㅁㅣㅅㅗㅈㅣㅅㄷㅏ,m i sʰ o̞ d͡ʑ i t̚ t͈ a̠,0,ㅁㅣㅅㅗㅈㅣㅅㄷㅏ,0
{kor}ㅁㅣㅅㅜㄹ,m iː sʰ u ɭ,0,ㅁㅣㅅㅜㄹ,0
{kor}ㅁㅣㅇㅏ,m i a̠,0,ㅁㅣㅇㅏ,0
{kor}ㅁㅣㅎㅏㄱ,m iː ɦ a̠ k̚,0,ㅁㅣㅎㅏㄱ,0
{kor}ㅁㅣㅎㅏㅂㅈㅜㅇㄱㅜㄱ,m i ɦ a̠ p̚ t͡ɕ͈ u ŋ ɡ u k̚,0,ㅁㅣㅎㅏㅂㅈㅜㅇㄱㅜㄱ,0
{kor}ㅁㅣㄴㅅㅓ,m i n s͈ ʌ̹,0,ㅁㅣㄴㅅㅓ,0
{kor}ㅁㅣㄴㅇㅛ,m i ɲ j o,0,ㅁㅣㄴㅇㅛ,0
{kor}ㅁㅣㄹㄷㅗ,m i ɭ t͈ o̞,0,ㅁㅣㄹㄷㅗ,0
{kor}ㅂㅏㄱㅡㄷㅏㄷㅡ,p a̠ ɡ ɯ d a̠ d ɯ,0,ㅂㅏㄱㅡㄷㅏㄷㅡ,0
{kor}ㅂㅏㄲㅏㅌㅉㅗㄱ,p a̠ k͈ a̠ t̚ t͡ɕ͈ o̞ k̚,0,ㅂㅏㄲㅏㅌㅉㅗㄱ,0
{kor}ㅂㅏㄷㅏㅍㅛㅂㅓㅁ,p a̠ d a̠ pʰ j o b ʌ̹ m,0,ㅂㅏㄷㅏㅍㅛㅂㅓㅁ,0
{kor}ㅂㅏㄹㅏㅁ,p a̠ ɾ a̠ m,0,ㅂㅏㄹㅏㅁ,0
{kor}ㅂㅏㄹㅔㅇㅣㄴ,p a̠ ɾ e̞ i n,0,ㅂㅏㄹㅔㅇㅣㄴ,0
{kor}ㅂㅏㄹㅗ,p a̠ ɾ o̞,0,ㅂㅏㄹㅗ,0
{kor}ㅂㅏㅂㅗ,p a̠ː b o̞,0,ㅂㅏㅂㅗ,0
{kor}ㅂㅏㅇㅣㄹㅓㅅㅡ,p a̠ i ɾ ʌ̹ sʰ ɯ,0,ㅂㅏㅇㅣㄹㅓㅅㅡ,0
{kor}ㅂㅏㅇㅣㅂㅡㄹ,p a̠ i b ɯ ɭ,0,ㅂㅏㅇㅣㅂㅡㄹ,0
{kor}ㅂㅏㅌㅏㅇ,p a̠ tʰ a̠ ŋ,0,ㅂㅏㅌㅏㅇ,0
{kor}ㅂㅏㄱㅊㅏ,p a̠ k̚ t͡ɕʰ a̠,0,ㅂㅏㄱㅊㅏ,0
{kor}ㅂㅏㄱㅌㅔㄹㅣㅇㅏ,p a̠ k̚ tʰ e̞ ɾ i a̠,0,ㅂㅏㄱㅌㅔㄹㅣㅇㅏ,0
{kor}ㅂㅏㄴㄷㅗㅊㅔ,p a̠ː n d o̞ t͡ɕʰ e̞,0,ㅂㅏㄴㄷㅗㅊㅔ,0
{kor}ㅂㅏㄴㅉㅏㄱㅂㅏㄴㅉㅏㄱ,p a̠ ɲ t͡ɕ͈ a̠ k̚ p͈ a̠ ɲ t͡ɕ͈ a̠ k̚,0,ㅂㅏㄴㅉㅏㄱㅂㅏㄴㅉㅏㄱ,0
{kor}ㅂㅏㄴㅊㅏㄴ,p a̠ ɲ t͡ɕʰ a̠ n,0,ㅂㅏㄴㅊㅏㄴ,0
{kor}ㅂㅏㄷㅇㅏㄷㅡㄹㅇㅣㄷㅏ,p a̠ d a̠ d ɯ ɾ i d a̠,0,ㅂㅏㄷㅇㅏㄷㅡㄹㅇㅣㄷㅏ,0
{kor}ㅂㅏㄹㄱㅕㄴㅎㅏㄷㅏ,p a̠ ɭ ɡ j ʌ̹ n ɦ a̠ d a̠,0,ㅂㅏㄹㄱㅕㄴㅎㅏㄷㅏ,0
{kor}ㅂㅏㄹㄲㅜㅁㅊㅣ,p a̠ ɭ k͈ u m t͡ɕʰ i,0,ㅂㅏㄹㄲㅜㅁㅊㅣ,0
{kor}ㅂㅏㄹㅇㅡㅁ,p a̠ ɾ ɯ m,0,ㅂㅏㄹㅇㅡㅁ,0
{kor}ㅂㅏㄺㄷㅏ,p a̠ k̚ t͈ a̠,0,ㅂㅏㄺㄷㅏ,0
{kor}ㅂㅏㅂㅅㅏㅇ,p a̠ p s͈ a̠ ŋ,0,ㅂㅏㅂㅅㅏㅇ,0
{kor}ㅂㅏㅇㄱㅘㅇㅇㅕㅁ,p a̠ ŋ ɡ w a̠ ŋ ɲ j ʌ̹ m,0,ㅂㅏㅇㄱㅘㅇㅇㅕㅁ,0
{kor}ㅂㅏㅇㄱㅜ,p a̠ ŋ ɡ u,0,ㅂㅏㅇㄱㅜ,0
{kor}ㅂㅏㅇㅁㅏㅇㅇㅣ,p a̠ ŋ m a̠ ŋ i,0,ㅂㅏㅇㅁㅏㅇㅇㅣ,0
{kor}ㅂㅏㅇㅇㅕㅇ,p a̠ː ŋ j ʌ̹ ŋ,0,ㅂㅏㅇㅇㅕㅇ,0
{kor}ㅂㅏㅇㅈㅓㅇㅅㅣㄱ,p a̠ ŋ d͡ʑ ʌ̹ ŋ ɕʰ i k̚,0,ㅂㅏㅇㅈㅓㅇㅅㅣㄱ,0
{kor}ㅂㅏㅇㅈㅣ,p a̠ ŋ d͡ʑ i,0,ㅂㅏㅇㅈㅣ,0
{kor}ㅂㅐㅅㅣㅁㅇㅝㄴ,p ɛː ɕʰ i m w ʌ̹ n,0,ㅂㅐㅅㅣㅁㅇㅝㄴ,0
{kor}ㅂㅐㅇㅜㅈㅏ,p ɛː u d͡ʑ a̠,0,ㅂㅐㅇㅜㅈㅏ,0
{kor}ㅂㅓㄱㅡ,p ʌ̹ ɡ ɯ,0,ㅂㅓㄱㅡ,0
{kor}ㅂㅓㄷㅡㄹㄱㅏㅈㅣ,p ʌ̹ d ɯ ɭ ɡ a̠ d͡ʑ i,0,ㅂㅓㄷㅡㄹㄱㅏㅈㅣ,0
{kor}ㅂㅓㅋㅡㄹ,p ʌ̹ k x ɯ ɭ,0,ㅂㅓㅋㅡㄹ,0
{kor}ㅂㅓㄹㄱㅓㅂㅓㅅㄷㅏ,p ʌ̹ ɭ ɡ ʌ̹ b ʌ̹ t̚ t͈ a̠,0,ㅂㅓㄹㄱㅓㅂㅓㅅㄷㅏ,0
{kor}ㅂㅓㄹㄷㅏ,p ɘː ɭ d a̠,0,ㅂㅓㄹㄷㅏ,0
{kor}ㅂㅓㅁㅇㅟ,p ɘː m ɥ i,0,ㅂㅓㅁㅇㅟ,0
{kor}ㅂㅓㅁㅈㅚ,p ɘː m d͡ʑ w e̞,0,ㅂㅓㅁㅈㅚ,0
{kor}ㅂㅓㅁㅈㅜ,p ɘː m d͡ʑ u,0,ㅂㅓㅁㅈㅜ,0
