merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{dut}huisgenoot,ɦ œ y̯ s x ə n oː t,0,huisgenoot,0
{dut}huishoudelijk,ɦ œ y̯ s ɦ ɑ u̯ d ə l ə k,0,huishoudelijk,0
{dut}huiverig,ɦ œ y̯ v ə r ə x,0,huiverig,0
{dut}huizinga,ɦ œ y̯ z ɪ ŋ ɣ aː,0,huizinga,0
{dut}hulp,ɦ ʏ l p,0,hulp,0
{dut}hulpmiddel,ɦ ʏ l p m ɪ d ə l,0,hulpmiddel,0
{dut}hé,ɦ eː,0,hé,0
{dut}ijs,ɛ i̯ s,0,ijs,0
{dut}ijskast,ɛ i̯ s k ɑ s t,0,ijskast,0
{dut}ijskoud,ɛ i̯ s k ɑ u̯ t,0,ijskoud,0
{dut}ijslander,ɛ i̯ s l ɑ n d ə r,0,ijslander,0
{dut}ijsselmeer,ɛ i̯ s ə l m eː r,0,ijsselmeer,0
{dut}inboezemen,ɪ n b u z ə m ə n,0,inboezemen,0
{dut}inbreker,ɪ n b r eː k ə r,0,inbreker,0
{dut}indruk,ɪ n d r ʏ k,0,indruk,0
{dut}ingang,ɪ ŋ ɣ ɑ ŋ,0,ingang,0
{dut}instituut,ɪ n s t i t y t,0,instituut,0
{dut}instorten,ɪ n s t ɔ r t ə n,0,instorten,0
{dut}intensief,ɪ n t ɛ n z i f,0,intensief,0
{dut}interval,ɪ n t ə r v ɑ l,0,interval,0
{dut}intonatie,ɪ n t oː n aː t s i,0,intonatie,0
{dut}intuïtie,ɪ n t y i t s i,0,intuïtie,0
{dut}inzake,ɪ n z aː k ə,0,inzake,0
{dut}inzicht,ɪ n z ɪ x t,0,inzicht,0
{dut}islamiet,ɪ s l aː m i t,0,islamiet,0
{dut}jaarabonnement,j aː r ɑ b ɔ n ə m ɛ n t,0,jaarabonnement,0
{dut}jasmijn,j ɑ s m ɛ i̯ n,0,jasmijn,0
{dut}jeugd,j øː x t,0,jeugd,0
{dut}jeuk,j øː k,0,jeuk,0
{dut}jodelen,j oː d ə l ə n,0,jodelen,0
{dut}jongedame,j ɔ ŋ ə d aː m ə,0,jongedame,0
{dut}joris,j oː r ɪ s,0,joris,0
{dut}jouw,j ɑ u̯,0,jouw,0
{dut}jurylid,ʒ yː r i l ɪ t,0,jurylid,0
{dut}ka,k aː,0,ka,0
{dut}kabaal,k aː b aː l,0,kabaal,0
{dut}kabel,k aː b ə l,0,kabel,0
{dut}kacheloven,k ɑ x ə l oː v ə n,0,kacheloven,0
{dut}kamp,k ɑ m p,0,kamp,0
{dut}kamsalamander,k ɑ m s aː l aː m ɑ n d ə r,0,kamsalamander,0
{dut}kanselier,k ɑ n s ə l iː r,0,kanselier,0
{dut}kardinaal,k ɑ r d i n aː l,0,kardinaal,0
{dut}karma,k ɑ r m ɑ,0,karma,0
{dut}kater,k aː t ə r,0,kater,0
{dut}kegelbaan,k eː ɣ ə l b aː n,0,kegelbaan,0
{dut}kelk,k ɛ l k,0,kelk,0
{dut}kerel,k eː r ə l,0,kerel,0
{dut}keten,k eː t ə n,0,keten,0
{dut}kietelen,k i t ə l ə n,0,kietelen,0
{dut}kille,k ɪ l ə,0,kille,0
{dut}kinderen,k ɪ n d ə r ə n,0,kinderen,0
{dut}klagen,k l aː ɣ ə n,0,klagen,0
{dut}klaslokaal,k l ɑ s l oː k aː l,0,klaslokaal,0
{dut}kleed,k l eː t,0,kleed,0
{dut}kleuter,k l øː t ə r,0,kleuter,0
{dut}klimaat,k l i m aː t,0,klimaat,0
{dut}klimt,k l ɪ m t,0,klimt,0
{dut}klokken,k l ɔ k ə n,0,klokken,0
{dut}klokkenluider,k l ɔ k ə n l œ y̯ d ə r,0,klokkenluider,0
{dut}knaap,k n aː p,0,knaap,0
{dut}knap,k n ɑ p,0,knap,0
{dut}knisperen,k n ɪ s p ə r ə n,0,knisperen,0
{dut}koeien,k u i̯ ə n,0,koeien,0
{dut}koekenpan,k u k ə m p ɑ n,0,koekenpan,0
{dut}koelen,k u l ə n,0,koelen,0
{dut}koker,k oː k ə r,0,koker,0
{dut}komt,k ɔ m t,0,komt,0
{dut}koningshuis,k oː n ɪ ŋ s ɦ œ y̯ s,0,koningshuis,0
{dut}kont,k ɔ n t,0,kont,0
{dut}koog,k oː x,0,koog,0
{dut}korrel,k ɔ r ə l,0,korrel,0
{dut}korten,k ɔ r t ə n,0,korten,0
{dut}kosmopolitisch,k ɔ s m oː p oː l i t i s,0,kosmopolitisch,0
{dut}kosteloos,k ɔ s t ə l oː s,0,kosteloos,0
{dut}kou,k ɑ u̯,0,kou,0
{dut}krap,k r ɑ p,0,krap,0
{dut}krentenbol,k r ɛ n t ə n b ɔ l,0,krentenbol,0
{dut}krijg,k r ɛ i̯ x,0,krijg,0
{dut}kroeg,k r u x,0,kroeg,0
{dut}kruid,k r œ y̯ t,0,kruid,0
{dut}kruis,k r œ y̯ s,0,kruis,0
{dut}kruiwagen,k r œ y̯ ʋ aː ɣ ə n,0,kruiwagen,0
{dut}kunstlicht,k ʏ n s t l ɪ x t,0,kunstlicht,0
{dut}kweekschool,k ʋ eː k s x oː l,0,kweekschool,0
{dut}lacht,l ɑ x t,0,lacht,0
{dut}landgoed,l ɑ n t x uː t,0,landgoed,0
{dut}landman,l ɑ n t m ɑ n,0,landman,0
{dut}lange,l ɑ ŋ ə,0,lange,0
{dut}langlaufen,l ɑ ŋ l ɑ u̯ f ə n,0,langlaufen,0
{dut}lastercampagne,l ɑ s t ə r k ɑ m p ɑ n j ə,0,lastercampagne,0
{dut}leefgebied,l eː f x ə b i t,0,leefgebied,0
{dut}leerstof,l eː r s t ɔ f,0,leerstof,0
{dut}leesten,l eː s t ə n,0,leesten,0
{dut}leggen,l ɛ ɣ ə n,0,leggen,0
{dut}lemma,l ɛ m aː,0,lemma,0
{dut}lenen,l eː n ə n,0,lenen,0
{dut}lens,l ɛ n s,0,lens,0
{dut}lentefeest,l ɛ n t ə f eː s t,0,lentefeest,0
{dut}letter,l ɛ t ə r,0,letter,0
{dut}lexmond,l ɛ k s m ɔ n t,0,lexmond,0
{dut}lichaamsbouw,l ɪ x aː m s b ɑ u̯,0,lichaamsbouw,0
{dut}lied,l i t,0,lied,0
{dut}ligt,l ɪ x t,0,ligt,0
{dut}likken,l ɪ k ə n,0,likken,0
{dut}limbo,l ɪ m b oː,0,limbo,0
{dut}link,l ɪ ŋ k,0,link,0
{dut}lisse,l ɪ s ə,0,lisse,0
{dut}logisch,l oː ɣ i s,0,logisch,0
{dut}lokaal,l oː k aː l,0,lokaal,0
{dut}londen,l ɔ n d ə n,0,londen,0
{dut}loo,l oː,0,loo,0
{dut}loop,l oː p,0,loop,0
{dut}loopgraaf,l oː p x r aː f,0,loopgraaf,0
{dut}loslaten,l ɔ s l aː t ə n,0,loslaten,0
{dut}loven,l oː v ə n,0,loven,0
{dut}luiden,l œ y̯ d ə n,0,luiden,0
{dut}luis,l œ y̯ s,0,luis,0
{dut}luister,l œ y̯ s t ə r,0,luister,0
{dut}luisteraar,l œ y̯ s t ə r aː r,0,luisteraar,0
{dut}luisteren,l œ y̯ s t ə r ə n,0,luisteren,0
{dut}lunchen,l ʏ n ʃ ə n,0,lunchen,0
{dut}maandelijks,m aː n d ə l ə k s,0,maandelijks,0
{dut}macho,m ɑ t ʃ oː,0,macho,0
{dut}machtiging,m ɑ x t ə ɣ ɪ ŋ,0,machtiging,0
{dut}maf,m ɑ f,0,maf,0
{dut}mallemolen,m ɑ l ə m oː l ə n,0,mallemolen,0
{dut}malware,m ɑ l ʋ ɛː r,0,malware,0
{dut}manon,m aː n ɔ n,0,manon,0
{dut}maria,m aː r i j aː,0,maria,0
{dut}marien,m aː r i n,0,marien,0
{dut}markgraaf,m ɑ r k x r aː f,0,markgraaf,0
{dut}marmer,m ɑ r m ə r,0,marmer,0
{dut}marokko,m aː r ɔ k oː,0,marokko,0
{dut}maïzena,m ɑ i z eː n aː,0,maïzena,0
{dut}medicatie,m eː d i k aː t s i,0,medicatie,0
{dut}meelopen,m eː l oː p ə n,0,meelopen,0
{dut}mensen,m ɛ n s ə n,0,mensen,0
{dut}meppel,m ɛ p ə l,0,meppel,0
{dut}middenstip,m ɪ d ə n s t ɪ p,0,middenstip,0
{dut}middenvelder,m ɪ d ə n v ɛ l t,0,middenvelder,0
{dut}miranda,m i r ɑ n d aː,0,miranda,0
{dut}mislukken,m ɪ s l ʏ k ə n,0,mislukken,0
{dut}mitsgaders,m ɪ t s x aː d ə r s,0,mitsgaders,0
{dut}mobieltje,m oː b i l t j ə,0,mobieltje,0
{dut}mobiliseren,m oː b i l i z eː r ə n,0,mobiliseren,0
{dut}modieus,m oː d i øː s,0,modieus,0
{dut}moeten,m u t ə n,0,moeten,0
{dut}mogelijkheid,m oː ɣ ə l ə k ɦ ɛ i̯ t,0,mogelijkheid,0
{dut}moker,m oː k ə r,0,moker,0
{dut}molen,m oː l ə n,0,molen,0
{dut}monnik,m ɔ n ɪ k,0,monnik,0
{dut}monoplan,m oː n oː p l ɑ n,0,monoplan,0
{dut}motten,m ɔ t ə n,0,motten,0
{dut}multimiljonair,m ʏ l t i m ɪ l j oː n ɛː r,0,multimiljonair,0
{dut}mystiek,m ɪ s t i k,0,mystiek,0
{dut}naald,n aː l t,0,naald,0
{dut}naderen,n aː d ə r ə n,0,naderen,0
{dut}nazaat,n aː z aː t,0,nazaat,0
{dut}neerslachtig,n eː r s l ɑ x t ə x,0,neerslachtig,0
{dut}negatief,n eː x aː t i f,0,negatief,0
{dut}nep,n ɛ p,0,nep,0
{dut}neptunus,n ɛ p t y n ʏ s,0,neptunus,0
{dut}neurochirurg,n øː r oː ʃ i r ʏ r x,0,neurochirurg,0
{dut}nicodemus,n i k oː d eː m ʏ s,0,nicodemus,0
{dut}nieuwegein,n i u̯ ə ɣ ɛ i̯ n,0,nieuwegein,0
{dut}nijl,n ɛ i̯ l,0,nijl,0
{dut}nis,n ɪ s,0,nis,0
{dut}noodweer,n oː t ʋ eː r,0,noodweer,0
{dut}noot,n oː t,0,noot,0
{dut}nora,n oː r aː,0,nora,0
{dut}oefent,u f ə n t,0,oefent,0
{dut}oekaze,u k aː z ə,0,oekaze,0
{dut}offensief,ɔ f ɛ n s i f,0,offensief,0
{dut}olie,oː l i,0,olie,0
{dut}oliewinning,oː l i ʋ ɪ n ɪ ŋ,0,oliewinning,0
{dut}olifantenpad,oː l i f ɑ n t ə n p ɑ t,0,olifantenpad,0
{dut}omarmen,ɔ m ɑ r m ə n,0,omarmen,0
{dut}omgang,ɔ m ɣ ɑ ŋ,0,omgang,0
{dut}omgeving,ɔ m ɣ eː v ɪ ŋ,0,omgeving,0
{dut}omhakken,ɔ m ɦ ɑ k ə n,0,omhakken,0
{dut}omvang,ɔ m v ɑ ŋ,0,omvang,0
{dut}omzet,ɔ m z ɛ t,0,omzet,0
{dut}ondergeschikt,ɔ n d ə r ɣ ə s x ɪ k t,0,ondergeschikt,0
{dut}ondervinden,ɔ n d ə r v ɪ n d ə n,0,ondervinden,0
{dut}onderwijs,ɔ n d ə r ʋ ɛ i̯ s,0,onderwijs,0
{dut}onderzoeken,ɔ n d ə r z u k ə n,0,onderzoeken,0
{dut}ongehuwd,ɔ ŋ ɣ ə ɦ y u̯ t,0,ongehuwd,0
{dut}online,ɔ n l ɑ i̯ n,0,online,0
{dut}onno,ɔ n oː,0,onno,0
{dut}ontgroening,ɔ n t x r u n ɪ ŋ,0,ontgroening,0
{dut}onthouden,ɔ n t ɦ ɑ u̯ d ə n,0,onthouden,0
{dut}onthullen,ɔ n t ɦ ʏ l ə n,0,onthullen,0
{dut}ontplooien,ɔ n t p l oː i̯ ə n,0,ontplooien,0
{dut}ontucht,ɔ n t ʏ x t,0,ontucht,0
{dut}ontvangen,ɔ n t f ɑ ŋ ə n,0,ontvangen,0
{dut}ontvanger,ɔ n t f ɑ ŋ ə r,0,ontvanger,0
{dut}ontwaken,ɔ n t ʋ aː k ə n,0,ontwaken,0
{dut}onwaardig,ɔ n ʋ aː r d ə x,0,onwaardig,0
{dut}onwel,ɔ n ʋ ɛ l,0,onwel,0
{dut}oostenrijk,oː s t ə n r ɛ i̯ k,0,oostenrijk,0
{dut}oosterhof,oː s t ə r ɦ ɔ f,0,oosterhof,0
{dut}opbouw,ɔ p b ɑ u̯,0,opbouw,0
{dut}opeten,ɔ p eː t ə n,0,opeten,0
{dut}oppervlakte,ɔ p ə r v l ɑ k t ə,0,oppervlakte,0
{dut}orchidee,ɔ r x i d eː,0,orchidee,0
{dut}ordner,ɔ r t n ə r,0,ordner,0
{dut}orgasme,ɔ r ɣ ɑ s m ə,0,orgasme,0
{dut}orgel,ɔ r ɣ ə l,0,orgel,0
{dut}orkaan,ɔ r k aː n,0,orkaan,0
{dut}overblijven,oː v ə r b l ɛ i̯ v ə n,0,overblijven,0
{dut}overdoen,oː v ə r d u n,0,overdoen,0
{dut}overkoken,oː v ə r k oː k ə n,0,overkoken,0
{dut}overlaten,oː v ə r l aː t ə n,0,overlaten,0
{dut}overnachten,oː v ə r n ɑ x t ə n,0,overnachten,0
{dut}overplaatsing,oː v ə r p l aː t s ɪ ŋ,0,overplaatsing,0
{dut}overrompelen,oː v ə r ɔ m p ə l ə n,0,overrompelen,0
{dut}overtuiging,oː v ə r t œ y̯ ɣ ɪ ŋ,0,overtuiging,0
{dut}oxaalzuur,ɔ k s aː l z yː r,0,oxaalzuur,0
{dut}paadje,p aː t ʃ ə,0,paadje,0
{dut}paar,p aː r,0,paar,0
{dut}paaseiland,p aː s ɛ i̯ l ɑ n t,0,paaseiland,0
{dut}palladium,p ɑ l aː d i ʏ m,0,palladium,0
{dut}pamflet,p ɑ m f l ɛ t,0,pamflet,0
{dut}panda,p ɑ n d aː,0,panda,0
{dut}paniek,p aː n i k,0,paniek,0
{dut}pappen,p ɑ p ə n,0,pappen,0
{dut}pas,p ɑ s,0,pas,0
{dut}pasfoto,p ɑ s f oː t oː,0,pasfoto,0
{dut}pasgeboren,p ɑ s x ə b oː r ə n,0,pasgeboren,0
{dut}pasja,p aː ʃ aː,0,pasja,0
{dut}pellen,p ɛ l ə n,0,pellen,0
{dut}perceel,p ɛ r s eː l,0,perceel,0
{dut}persoonsgegevens,p ɛ r s oː n s x ə ɣ eː v ə n s,0,persoonsgegevens,0
{dut}pester,p ɛ s t ə r,0,pester,0
{dut}peuterspeelzaal,p øː t ə r s p eː l z aː l,0,peuterspeelzaal,0
{dut}pezen,p eː z ə n,0,pezen,0
{dut}pijl,p ɛ i̯ l,0,pijl,0
{dut}pijnlijk,p ɛ i̯ n l ə k,0,pijnlijk,0
{dut}pijpen,p ɛ i p ə n,0,pijpen,0
{dut}pikken,p ɪ k ə n,0,pikken,0
{dut}pillewegge,p ɪ l ə ʋ ɛ ɣ ə,0,pillewegge,0
{dut}pissebed,p ɪ s ə b ɛ t,0,pissebed,0
{dut}plaag,p l aː x,0,plaag,0
{dut}planten,p l ɑ n t ə n,0,planten,0
{dut}plas,p l ɑ s,0,plas,0
{dut}plassen,p l ɑ s ə n,0,plassen,0
{dut}plateau,p l aː t oː,0,plateau,0
{dut}plechtigheid,p l ɛ x t ə x ɦ ɛ i̯ t,0,plechtigheid,0
{dut}plukken,p l ʏ k ə n,0,plukken,0
{dut}pol,p ɔ l,0,pol,0
{dut}politiek,p oː l i t i k,0,politiek,0
{dut}pomp,p ɔ m p,0,pomp,0
{dut}pompen,p ɔ m p ə n,0,pompen,0
{dut}poolvos,p oː l v ɔ s,0,poolvos,0
{dut}poot,p oː t,0,poot,0
{dut}poppenkast,p ɔ p ə n k ɑ s t,0,poppenkast,0
{dut}port,p ɔ r t,0,port,0
{dut}porto,p ɔ r t oː,0,porto,0
{dut}positie,p oː z i t s i,0,positie,0
{dut}poten,p oː t ə n,0,poten,0
{dut}praag,p r aː x,0,praag,0
{dut}praat,p r aː t,0,praat,0
{dut}praten,p r aː t ə n,0,praten,0
{dut}prehistorisch,p r eː ɦ ɪ s t oː r i s,0,prehistorisch,0
{dut}premie,p r eː m i,0,premie,0
{dut}première,p r ə m j ɛː r ə,0,première,0
{dut}prins,p r ɪ n s,0,prins,0
{dut}privatiseren,p r i v aː t i z eː r ə n,0,privatiseren,0
{dut}probleemloos,p r oː b l eː m l oː s,0,probleemloos,0
{dut}programmatuur,p r oː ɣ r ɑ m aː t yː r,0,programmatuur,0
{dut}provincie,p r oː v ɪ n s i,0,provincie,0
{dut}psychologie,p s i x oː l oː ɣ i,0,psychologie,0
{dut}publiek,p y b l i k,0,publiek,0
{dut}puur,p y r,0,puur,0
{dut}raadzaam,r aː t s aː m,0,raadzaam,0
{dut}raap,r aː p,0,raap,0
{dut}raden,r aː d ə n,0,raden,0
{dut}radio,r aː d i j oː,0,radio,0
{dut}raken,r aː k ə n,0,raken,0
{dut}ram,r ɑ m,0,ram,0
{dut}rare,r aː r ə,0,rare,0
{dut}raspen,r ɑ s p ə n,0,raspen,0
{dut}rationeel,r aː t ʃ oː n eː l,0,rationeel,0
{dut}ravage,r aː v aː ʒ ə,0,ravage,0
{dut}razendsnel,r aː z ə n t s n ɛ l,0,razendsnel,0
{dut}recentelijk,r ə s ɛ n t ə l ə k,0,recentelijk,0
{dut}rechtbank,r ɛ x t b ɑ ŋ k,0,rechtbank,0
{dut}rechter,r ɛ x t ə r,0,rechter,0
{dut}redeneren,r eː d ə n eː r ə n,0,redeneren,0
{dut}reep,r eː p,0,reep,0
{dut}regering,r ə ɣ eː r ɪ ŋ,0,regering,0
{dut}regisseur,r eː ɣ i s øː r,0,regisseur,0
{dut}reiniger,r ɛ i̯ n ə ɣ ə r,0,reiniger,0
{dut}rendabel,r ɛ n d aː b ə l,0,rendabel,0
{dut}rhenen,r eː n ə n,0,rhenen,0
{dut}riant,r i ɑ n t,0,riant,0
{dut}riemen,r i m ə n,0,riemen,0
{dut}rijstrook,r ɛ i̯ s t r oː k,0,rijstrook,0
{dut}rijweg,r ɛ i̯ ʋ ɛ x,0,rijweg,0
{dut}rit,r ɪ t,0,rit,0
{dut}rivaliteit,r i v aː l i t ɛ i̯ t,0,rivaliteit,0
{dut}rode,r oː d ə,0,rode,0
{dut}roemenië,r u m eː n i j ə,0,roemenië,0
{dut}roepen,r u p ə n,0,roepen,0
{dut}rog,r ɔ x,0,rog,0
{dut}rommelig,r ɔ m ə l ə x,0,rommelig,0
{dut}rood,r oː t,0,rood,0
{dut}roomijs,r oː m ɛ i̯ s,0,roomijs,0
{dut}rubriek,r y b r i k,0,rubriek,0
{dut}ruimen,r œ y̯ m ə n,0,ruimen,0
{dut}ruth,r ʏ t,0,ruth,0
{dut}safari,s aː f aː r i,0,safari,0
{dut}sake,s aː k eː,0,sake,0
{dut}salontafel,s aː l ɔ n t aː f ə l,0,salontafel,0
{dut}samenstelling,s aː m ə n s t ɛ l ɪ ŋ,0,samenstelling,0
{dut}sanskriet,s ɑ n s k r i t,0,sanskriet,0
{dut}schaal,s x aː l,0,schaal,0
{dut}scheepvaart,s x eː p v aː r t,0,scheepvaart,0
{dut}scheiding,s x ɛ i̯ d ɪ ŋ,0,scheiding,0
{dut}schelp,s x ɛ l p,0,schelp,0
{dut}schenker,s x ɛ ŋ k ə r,0,schenker,0
{dut}schep,s x ɛ p,0,schep,0
{dut}scherp,s x ɛ r p,0,scherp,0
{dut}scheuren,s x øː r ə n,0,scheuren,0
{dut}schier,s x iː r,0,schier,0
{dut}schietbaan,s x i t b aː n,0,schietbaan,0
{dut}schijf,s x ɛ i̯ f,0,schijf,0
{dut}schil,s x ɪ l,0,schil,0
{dut}schilderij,s x ɪ l d ə r ɛ i̯,0,schilderij,0
{dut}schip,s x ɪ p,0,schip,0
{dut}schiphol,s x ɪ p ɦ ɔ l,0,schiphol,0
{dut}schoeien,s x u i̯ ə n,0,schoeien,0
{dut}schoenmakerij,s x u n m aː k ə r ɛ i̯,0,schoenmakerij,0
{dut}scholing,s x oː l ɪ ŋ,0,scholing,0
{dut}schoner,s x oː n ə r,0,schoner,0
{dut}schrappen,s x r ɑ p ə n,0,schrappen,0
{dut}schrijven,s x r ɛ i̯ v ə n,0,schrijven,0
{dut}schrikbarend,s x r ɪ k b aː r ə n t,0,schrikbarend,0
{dut}schudden,s x ʏ d ə n,0,schudden,0
{dut}schuldenberg,s x ʏ l d ə n b ɛ r x,0,schuldenberg,0
{dut}schuwen,s x y u̯ ə n,0,schuwen,0
{dut}sein,s ɛ i̯ n,0,sein,0
{dut}seks,s ɛ k s,0,seks,0
{dut}seminarie,s eː m i n aː r i,0,seminarie,0
{dut}sicilië,s i s i l i ə,0,sicilië,0
{dut}sier,s i r,0,sier,0
{dut}site,s ɑ i̯ t,0,site,0
{dut}sjofel,ʃ oː f ə l,0,sjofel,0
{dut}slechte,s l ɛ x t ə,0,slechte,0
{dut}slet,s l ɛ t,0,slet,0
{dut}sliep,s l i p,0,sliep,0
{dut}slijten,s l ɛ i̯ t ə n,0,slijten,0
{dut}slip,s l ɪ p,0,slip,0
{dut}sloom,s l oː m,0,sloom,0
{dut}sloot,s l oː t,0,sloot,0
{dut}snaar,s n aː r,0,snaar,0
{dut}snee,s n eː,0,snee,0
{dut}snugger,s n ʏ ɣ ə r,0,snugger,0
{dut}soa,s oː aː,0,soa,0
{dut}soeverein,s u v ə r ɛ i̯ n,0,soeverein,0
{dut}sokken,s ɔ k ə n,0,sokken,0
{dut}soldaat,s ɔ l d aː t,0,soldaat,0
{dut}solo,s oː l oː,0,solo,0
{dut}soms,s ɔ m s,0,soms,0
{dut}sonde,s ɔ n d ə,0,sonde,0
{dut}span,s p ɑ n,0,span,0
{dut}spanje,s p ɑ n j ə,0,spanje,0
{dut}specialist,s p eː ʃ aː l ɪ s t,0,specialist,0
{dut}speelster,s p eː l s t ə r,0,speelster,0
{dut}spek,s p ɛ k,0,spek,0
{dut}spel,s p ɛ l,0,spel,0
{dut}spelt,s p ɛ l t,0,spelt,0
{dut}spookstad,s p oː k s t ɑ t,0,spookstad,0
{dut}spoorloos,s p oː r l oː s,0,spoorloos,0
{dut}sporen,s p oː r ə n,0,sporen,0
{dut}sprookje,s p r oː k j ə,0,sprookje,0
{dut}staats,s t aː t s,0,staats,0
{dut}staking,s t aː k ɪ ŋ,0,staking,0
{dut}standaardwerk,s t ɑ n d aː r t ʋ ɛ r k,0,standaardwerk,0
{dut}startsein,s t ɑ r t s ɛ i̯ n,0,startsein,0
{dut}sterven,s t ɛ r v ə n,0,sterven,0
{dut}stiekem,s t i k ə m,0,stiekem,0
{dut}stier,s t iː r,0,stier,0
{dut}stijn,s t ɛ i̯ n,0,stijn,0
{dut}stoep,s t u p,0,stoep,0
{dut}stokbrood,s t ɔ k b r oː t,0,stokbrood,0
{dut}storm,s t ɔ r m,0,storm,0
{dut}stormachtig,s t ɔ r m ɑ x t ə x,0,stormachtig,0
{dut}storting,s t ɔ r t ɪ ŋ,0,storting,0
{dut}straat,s t r aː t,0,straat,0
{dut}stralen,s t r aː l ə n,0,stralen,0
{dut}strijden,s t r ɛ i̯ d ə n,0,strijden,0
{dut}stripfiguur,s t r ɪ p f i ɣ yː r,0,stripfiguur,0
{dut}stroop,s t r oː p,0,stroop,0
{dut}stuur,s t y r,0,stuur,0
{dut}stylus,s t i l ʏ s,0,stylus,0
{dut}syndroom,s ɪ n d r oː m,0,syndroom,0
{dut}taal,t aː l,0,taal,0
{dut}taken,t aː k ə n,0,taken,0
{dut}tamelijk,t aː m ə l ə k,0,tamelijk,0
{dut}tandem,t ɑ n d ɛ m,0,tandem,0
{dut}tanden,t ɑ n d ə n,0,tanden,0
{dut}tanker,t ɛ ŋ k ə r,0,tanker,0
{dut}tarief,t aː r i f,0,tarief,0
{dut}tegelen,t eː ɣ ə l ə n,0,tegelen,0
{dut}tegenwerpen,t eː ɣ ə n ʋ ɛ r p ə n,0,tegenwerpen,0
{dut}telefoonnummer,t eː l ə f oː n ʏ m ə r,0,telefoonnummer,0
{dut}tempel,t ɛ m p ə l,0,tempel,0
{dut}teun,t øː n,0,teun,0
{dut}thee,t eː,0,thee,0
{dut}theo,t eː j oː,0,theo,0
{dut}tij,t ɛ i̯,0,tij,0
{dut}toendra,t u n d r aː,0,toendra,0
{dut}toerisme,t u r ɪ s m ə,0,toerisme,0
{dut}toeslag,t u s l ɑ x,0,toeslag,0
{dut}toets,t u t s,0,toets,0
{dut}toevluchtsoord,t u v l ʏ x t s oː r t,0,toevluchtsoord,0
{dut}toevoegen,t u v u ɣ ə n,0,toevoegen,0
{dut}tong,t ɔ ŋ,0,tong,0
{dut}topper,t ɔ p ə r,0,topper,0
{dut}training,t r eː n ɪ ŋ,0,training,0
{dut}treffen,t r ɛ f ə n,0,treffen,0
{dut}tsarina,t s aː r i n aː,0,tsarina,0
{dut}tuinkers,t œ y̯ ŋ k ɛ r s,0,tuinkers,0
{dut}tuniek,t y n i k,0,tuniek,0
{dut}turbulentie,t ʏ r b y l ɛ n s i,0,turbulentie,0
{dut}tussenruimtetjes,t ʏ s ə n r œ y̯ m t ə t j ə s,0,tussenruimtetjes,0
{dut}tussenstop,t ʏ s ə n s t ɔ p,0,tussenstop,0
{dut}tweede,t ʋ eː d ə,0,tweede,0
{dut}twijfel,t ʋ ɛ i̯ f ə l,0,twijfel,0
{dut}ui,œ y̯,0,ui,0
{dut}uil,œ y̯ l,0,uil,0
{dut}uitdrukken,œ y̯ d r ʏ k ə n,0,uitdrukken,0
{dut}uiterwaard,œ y̯ t ə r ʋ aː r t,0,uiterwaard,0
{dut}uitgebaat,œ y̯ t x ə b aː t,0,uitgebaat,0
{dut}uitstel,œ y̯ t s t ɛ l,0,uitstel,0
{dut}uitverkocht,œ y̯ t f ə r k ɔ x t,0,uitverkocht,0
{dut}unaniem,y n aː n i m,0,unaniem,0
{dut}unie,y n i,0,unie,0
{dut}uniform,y n i f ɔ r m,0,uniform,0
{dut}universiteit,y n i v ɛ r z i t ɛ i̯ t,0,universiteit,0
{dut}update,ʏ p d eː t,0,update,0
{dut}uploaden,ʏ p l oː d ə n,0,uploaden,0
{dut}vaardig,v aː r d ə x,0,vaardig,0
{dut}vaas,v aː s,0,vaas,0
{dut}vakantieganger,v aː k ɑ n t s i ɣ ɑ ŋ ə r,0,vakantieganger,0
{dut}vangrail,v ɑ ŋ r eː l,0,vangrail,0
{dut}vangt,v ɑ ŋ t,0,vangt,0
{dut}vanwaar,v ɑ n ʋ aː r,0,vanwaar,0
{dut}vaticaan,v aː t i k aː n,0,vaticaan,0
{dut}vaticaans,v aː t i k aː n s,0,vaticaans,0
{dut}vatten,v ɑ t ə n,0,vatten,0
{dut}veenendaal,v eː n ə n d aː l,0,veenendaal,0
{dut}vegetatie,v eː ɣ ə t aː t s i,0,vegetatie,0
{dut}vele,v eː l ə,0,vele,0
{dut}vennootschap,v ɛ n oː t s x ɑ p,0,vennootschap,0
{dut}vennootschapsbelasting,v ɛ n oː t s x ɑ p s b ə l ɑ s t ɪ ŋ,0,vennootschapsbelasting,0
{dut}vergaren,v ə r ɣ aː r ə n,0,vergaren,0
{dut}verkrachten,v ə r k r ɑ x t ə n,0,verkrachten,0
{dut}verliest,v ə r l i s t,0,verliest,0
{dut}verloren,v ə r l oː r ə n,0,verloren,0
{dut}versie,v ɛ r z i,0,versie,0
{dut}vertrekt,v ə r t r ɛ k t,0,vertrekt,0
{dut}vervuiling,v ə r v œ y̯ l ɪ ŋ,0,vervuiling,0
{dut}vijfentwintig,v ɛ i̯ f ɛ n t ʋ ɪ n t ə x,0,vijfentwintig,0
{dut}vijzel,v ɛ i̯ z ə l,0,vijzel,0
{dut}vinger,v ɪ ŋ ə r,0,vinger,0
{dut}violen,v i j oː l ə n,0,violen,0
