merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{hbs}godina,ɡ ô d i n a,0,godina,0
{hbs}godinama,ɡ ô d i n a m a,0,godinama,0
{hbs}godišnjica,ɡ ǒ d i ʃ ɲ i t͡s a,0,godišnjica,0
{hbs}gol,ɡ ôː l,0,gol,0
{hbs}golem,ɡ ǒ l e m,0,golem,0
{hbs}golfer,ɡ ô l f e r,0,golfer,0
{hbs}golgota,ɡ ǒ l ɡ o t a,0,golgota,0
{hbs}golman,ɡ ô l m a n,0,golman,0
{hbs}golubić,ɡ o l ǔ b i t͡ɕ,0,golubić,0
{hbs}goniti,ɡ ǒ n i t i,0,goniti,0
{hbs}gonič,ɡ ǒ n iː t͡ʃ,0,gonič,0
{hbs}gora,ɡ ǒ r a,0,gora,0
{hbs}gorivo,ɡ ô r iː ʋ o,0,gorivo,0
{hbs}gornji,ɡ ôː r ɲ iː,0,gornji,0
{hbs}gorski,ɡ ǒ r s k iː,0,gorski,0
{hbs}gorčina,ɡ o r t͡ʃ ǐ n a,0,gorčina,0
{hbs}gorštak,ɡ ǒ r ʃ t aː k,0,gorštak,0
{hbs}gospa,ɡ ǒː s p a,0,gospa,0
{hbs}gospod,ɡ ô s p o d,0,gospod,0
{hbs}gospoda,ɡ o s p ǒ d a,0,gospoda,0
{hbs}gospodar,ɡ o s p ǒ d aː r,0,gospodar,0
{hbs}gospodarica,ɡ o s p o d ǎ r i t͡s a,0,gospodarica,0
{hbs}gospodariti,ɡ o s p o d ǎː r i t i,0,gospodariti,0
{hbs}gospodarski,ɡ o s p ǒ d aː r s k iː,0,gospodarski,0
{hbs}gospodarstvo,ɡ o s p o d ǎː r s t ʋ o,0,gospodarstvo,0
{hbs}gospodin,ɡ o s p ǒ d i n,0,gospodin,0
{hbs}gospođa,ɡ ô s p o d͡ʑ a,0,gospođa,0
{hbs}gospođica,ɡ ô s p o d͡ʑ i t͡s a,0,gospođica,0
{hbs}gostoljubiv,ɡ o s t o ʎ ǔ b i ʋ,0,gostoljubiv,0
{hbs}gostoljubivost,ɡ o s t o ʎ ǔ b i ʋ oː s t,0,gostoljubivost,0
{hbs}gotički,ɡ ǒ t i t͡ʃ k iː,0,gotički,0
{hbs}gotov,ɡ ǒ t o ʋ,0,gotov,0
{hbs}gotovo,ɡ ǒ t o ʋ o,0,gotovo,0
{hbs}gotski,ɡ ô t s k iː,0,gotski,0
{hbs}goveđi,ɡ ǒ ʋ e d͡ʑ iː,0,goveđi,0
{hbs}govor,ɡ ô v oː r,0,govor,0
{hbs}govoriti,ɡ o ʋ ǒ r i t i,0,govoriti,0
{hbs}gozba,ɡ ǒ z b a,0,gozba,0
{hbs}gošća,ɡ ǒ ʃ t͡ɕ a,0,gošća,0
{hbs}graditeljski,ɡ r ǎ d i t e ʎ s k iː,0,graditeljski,0
{hbs}graditi,ɡ r ǎː d i t i,0,graditi,0
{hbs}gradivo,ɡ r â d iː ʋ o,0,gradivo,0
{hbs}gradonačelnica,ɡ r a d o n ǎː t͡ʃ e l n i t͡s a,0,gradonačelnica,0
{hbs}gradski,ɡ r ǎ d s k iː,0,gradski,0
{hbs}grafit,ɡ r ǎ f iː t,0,grafit,0
{hbs}gram,ɡ r â m,0,gram,0
{hbs}gramatika,ɡ r a m ǎ t i k a,0,gramatika,0
{hbs}gramofon,ɡ r a m ǒ f oː n,0,gramofon,0
{hbs}gramzivost,ɡ r ǎ m z i ʋ oː s t,0,gramzivost,0
{hbs}granata,ɡ r a n ǎː t a,0,granata,0
{hbs}grandiozan,ɡ r â n d i oː z a n,0,grandiozan,0
{hbs}granica,ɡ r ǎ n i t͡s a,0,granica,0
{hbs}gravitacija,ɡ r a ʋ i t ǎː t͡s i j a,0,gravitacija,0
{hbs}gravitirati,ɡ r a ʋ i t ǐː r a t i,0,gravitirati,0
{hbs}građa,ɡ r âː d͡ʑ a,0,građa,0
{hbs}građanin,ɡ r â d͡ʑ a n i n,0,građanin,0
{hbs}građanski,ɡ r â d͡ʑ a n s k iː,0,građanski,0
{hbs}građevinarstvo,ɡ r a d͡ʑ e ʋ i n ǎː r s t ʋ o,0,građevinarstvo,0
{hbs}građevinski,ɡ r ǎ d͡ʑ e ʋ iː n s k iː,0,građevinski,0
{hbs}grba,ɡ r̂ b a,0,grba,0
{hbs}grdosija,ɡ r d ǒ s i j a,0,grdosija,0
{hbs}greben,ɡ r ê b eː n,0,greben,0
{hbs}grenland,ɡ r ě n l a n d,0,grenland,0
{hbs}grešnik,ɡ r ê ʃ n iː k,0,grešnik,0
{hbs}griješan,ɡ r i j ê ʃ a n,0,griješan,0
{hbs}grimasa,ɡ r i m ǎ s a,0,grimasa,0
{hbs}grinja,ɡ r î ɲ a,0,grinja,0
{hbs}griz,ɡ r îː z,0,griz,0
{hbs}grkinja,ɡ r̂ k i ɲ a,0,grkinja,0
{hbs}grlo,ɡ r̂ l o,0,grlo,0
{hbs}grob,ɡ r ô b,0,grob,0
{hbs}groblje,ɡ r ôː b ʎ e,0,groblje,0
{hbs}grobnica,ɡ r ô b n i t͡s a,0,grobnica,0
{hbs}groteskno,ɡ r o t ě s k n o,0,groteskno,0
{hbs}groznica,ɡ r ǒ z n i t͡s a,0,groznica,0
{hbs}grožđe,ɡ r ôː ʒ d͡ʑ e,0,grožđe,0
{hbs}grub,ɡ r ûː b,0,grub,0
{hbs}grubo,ɡ r ûː b o,0,grubo,0
{hbs}gruda,ɡ r û d a,0,gruda,0
{hbs}grudi,ɡ r ûː d i,0,grudi,0
{hbs}grudnjak,ɡ r ûː d ɲ aː k,0,grudnjak,0
{hbs}gruzija,ɡ r ûː z i j a,0,gruzija,0
{hbs}gubav,ɡ û b a ʋ,0,gubav,0
{hbs}gubitak,ɡ u b ǐː t a k,0,gubitak,0
{hbs}gubiti,ɡ ǔ b i t i,0,gubiti,0
{hbs}gubitnik,ɡ ǔ b i t n iː k,0,gubitnik,0
{hbs}guja,ɡ ǔː j a,0,guja,0
{hbs}guma,ɡ û m a,0,guma,0
{hbs}gumb,ɡ û m b,0,gumb,0
{hbs}gundelj,ɡ ǔ n d e ʎ,0,gundelj,0
{hbs}gurati,ɡ ǔː r a t i,0,gurati,0
{hbs}gurnuti,ɡ û r n u t i,0,gurnuti,0
{hbs}gusjenica,ɡ û s j e n i t͡s a,0,gusjenica,0
{hbs}gusle,ɡ û s l e,0,gusle,0
{hbs}gust,ɡ ûː s t,0,gust,0
{hbs}gusto,ɡ ûː s t o,0,gusto,0
{hbs}gutanje,ɡ ǔ t aː ɲ e,0,gutanje,0
{hbs}gutati,ɡ ǔ t a t i,0,gutati,0
{hbs}guverner,ɡ u ʋ ě r n eː r,0,guverner,0
{hbs}guzica,ɡ ǔ z i t͡s a,0,guzica,0
{hbs}gušenje,ɡ ǔː ʃ eː ɲ e,0,gušenje,0
{hbs}gušterača,ɡ u ʃ t ě r a t͡ʃ a,0,gušterača,0
{hbs}gužva,ɡ ûː ʒ ʋ a,0,gužva,0
{hbs}gužvati,ɡ û ʒ ʋ a t i,0,gužvati,0
{hbs}gvozden,ɡ ʋ ô z d e n,0,gvozden,0
{hbs}gvožđe,ɡ ʋ ôː ʒ d͡ʑ e,0,gvožđe,0
{hbs}haber,x ǎ b e r,0,haber,0
{hbs}hag,x âː ɡ,0,hag,0
{hbs}hajde,x ǎ j d e,0,hajde,0
{hbs}hajdemo,x ǎ j d e m o,0,hajdemo,0
{hbs}hajduk,x ǎ j d uː k,0,hajduk,0
{hbs}hajka,x âː j k a,0,hajka,0
{hbs}hakim,x ǎ k i m,0,hakim,0
{hbs}haljina,x ǎ ʎ i n a,0,haljina,0
{hbs}halka,x âː l k a,0,halka,0
{hbs}halucinacija,x a l u t͡s i n ǎː t͡s i j a,0,halucinacija,0
{hbs}hamajlija,x a m ǎ j l i j a,0,hamajlija,0
{hbs}han,x âː n,0,han,0
{hbs}handanović,x a n d ǎː n o ʋ i t͡ɕ,0,handanović,0
{hbs}handžar,x ǎ n d͡ʒ aː r,0,handžar,0
{hbs}haos,x â o s,0,haos,0
{hbs}hapsiti,x â p s i t i,0,hapsiti,0
{hbs}harač,x ǎ r aː t͡ʃ,0,harač,0
{hbs}harmonija,x ǎ r m oː n i j a,0,harmonija,0
{hbs}hartija,x ǎ r t i j a,0,hartija,0
{hbs}haški,x âː ʃ k iː,0,haški,0
{hbs}hedonistkinja,x e d ǒ n i s t k i ɲ a,0,hedonistkinja,0
{hbs}hektar,x ê k t aː r,0,hektar,0
{hbs}helikopter,x e l i k ǒ p t e r,0,helikopter,0
{hbs}hemijski,x ěː m iː j s k iː,0,hemijski,0
{hbs}hemikalija,x e m i k ǎ l i j a,0,hemikalija,0
{hbs}hercegovina,x ě r t͡s e ɡ o ʋ i n a,0,hercegovina,0
{hbs}heroin,x e r ǒ iː n,0,heroin,0
{hbs}heroina,x e r o ǐː n a,0,heroina,0
{hbs}heroj,x ě r oː j,0,heroj,0
{hbs}heterogenost,x e t e r o ɡ ěː n oː s t,0,heterogenost,0
{hbs}hidrat,x ǐ d r aː t,0,hidrat,0
{hbs}hidžra,x î d͡ʒ r a,0,hidžra,0
{hbs}higijena,x i ɡ i j ěː n a,0,higijena,0
{hbs}higijenski,x î ɡ i j eː n s k iː,0,higijenski,0
{hbs}hijerarhija,x i j e r ǎ r x i j a,0,hijerarhija,0
{hbs}hiljadu,x î ʎ a d u,0,hiljadu,0
{hbs}himalaja,x i m a l ǎː j a,0,himalaja,0
{hbs}himben,x î m b e n,0,himben,0
{hbs}himen,x îː m e n,0,himen,0
{hbs}hipi,x î p i,0,hipi,0
{hbs}hipodrom,x î p o d r o m,0,hipodrom,0
{hbs}hipotenuza,x i p o t e n ǔː z a,0,hipotenuza,0
{hbs}hipoteza,x i p o t ěː z a,0,hipoteza,0
{hbs}hirovitost,x i r ǒ ʋ i t oː s t,0,hirovitost,0
{hbs}histerija,x i s t ě r i j a,0,histerija,0
{hbs}historija,x ǐ s t oː r i j a,0,historija,0
{hbs}historijski,x i s t ǒ r iː j s k iː,0,historijski,0
{hbs}historiografija,x i s t o r i o ɡ r ǎ f i j a,0,historiografija,0
{hbs}historičar,x i s t ǒ r i t͡ʃ aː r,0,historičar,0
{hbs}hitan,x î t a n,0,hitan,0
{hbs}hitlerovski,x ǐ t l e r o ʋ s k iː,0,hitlerovski,0
{hbs}hiža,x î ʒ a,0,hiža,0
{hbs}hladan,x l ǎː d a n,0,hladan,0
{hbs}hladnjak,x l âː d ɲ aː k,0,hladnjak,0
{hbs}hladnjača,x l ǎː d ɲ a t͡ʃ a,0,hladnjača,0
{hbs}hladno,x l ǎː d n o,0,hladno,0
{hbs}hladnokrvno,x l â d n o k rː ʋ n o,0,hladnokrvno,0
{hbs}hladnoća,x l a d n ǒ t͡ɕ a,0,hladnoća,0
{hbs}hladovina,x l a d ǒ ʋ i n a,0,hladovina,0
{hbs}hlače,x l â t͡ʃ e,0,hlače,0
{hbs}hleb,x l ê b,0,hleb,0
{hbs}hlorofil,x l o r ǒ f iː l,0,hlorofil,0
{hbs}hobi,x ô b i,0,hobi,0
{hbs}hobotnica,x ǒ b o t n i t͡s a,0,hobotnica,0
{hbs}hodajući,x ǒː d a j uː t͡ɕ iː,0,hodajući,0
{hbs}hodati,x ǒː d a t i,0,hodati,0
{hbs}hodnik,x ô d n iː k,0,hodnik,0
{hbs}hodočasnik,x ô d o t͡ʃ a s n iː k,0,hodočasnik,0
{hbs}hodočašće,x ô d o t͡ʃ a ʃ t͡ɕ e,0,hodočašće,0
{hbs}hokej,x ǒ k eː j,0,hokej,0
{hbs}hokejaš,x o k ě j aː ʃ,0,hokejaš,0
{hbs}holandija,x o l ǎ n d i j a,0,holandija,0
{hbs}holandski,x ǒ l a n d s k iː,0,holandski,0
{hbs}holanđanin,x o l ǎː n d͡ʑ a n i n,0,holanđanin,0
{hbs}holokaust,x o l o k ǎ u s t,0,holokaust,0
{hbs}homoseksualnost,x o m o s e k s u ǎː l n oː s t,0,homoseksualnost,0
{hbs}homozigotan,x o m o z ǐ ɡ o t a n,0,homozigotan,0
{hbs}horizontalno,x ô r i z o n t aː l n o,0,horizontalno,0
{hbs}hormon,x ǒ r m oː n,0,hormon,0
{hbs}horoskop,x ô r o s k o p,0,horoskop,0
{hbs}horoskopski,x ô r o s k o p s k iː,0,horoskopski,0
{hbs}horoz,x ô r oː z,0,horoz,0
{hbs}hortikultura,x o r t i k u l t ǔː r a,0,hortikultura,0
{hbs}hostesa,x o s t ě s a,0,hostesa,0
{hbs}hotel,x ǒ t e l,0,hotel,0
{hbs}hotelski,x ǒ t e l s k iː,0,hotelski,0
{hbs}hrabar,x r ǎː b a r,0,hrabar,0
{hbs}hrabro,x r âː b r o,0,hrabro,0
{hbs}hrabrost,x r ǎː b r oː s t,0,hrabrost,0
{hbs}hram,x r âː m,0,hram,0
{hbs}hrana,x r ǎː n a,0,hrana,0
{hbs}hraniti,x r ǎː n i t i,0,hraniti,0
{hbs}hrast,x r âː s t,0,hrast,0
{hbs}hrastov,x r ǎ s t o ʋ,0,hrastov,0
{hbs}hrbat,x r̂ b a t,0,hrbat,0
{hbs}hrenovka,x r ě n oː ʋ k a,0,hrenovka,0
{hbs}hronika,x r ǒ n i k a,0,hronika,0
{hbs}hrpa,x ř p a,0,hrpa,0
{hbs}hrvat,x ř ʋ aː t,0,hrvat,0
{hbs}hrvati,x r̂ ʋ a t i,0,hrvati,0
{hbs}hrvatica,x r ʋ ǎ t i t͡s a,0,hrvatica,0
{hbs}htjeti,x t j ê t i,0,htjeti,0
{hbs}huk,x ûː k,0,huk,0
{hbs}hum,x ûː m,0,hum,0
{hbs}humak,x û m a k,0,humak,0
{hbs}human,x û m aː n,0,human,0
{hbs}humano,x û m aː n o,0,humano,0
{hbs}humanost,x û m aː n oː s t,0,humanost,0
{hbs}humor,x ǔ m o r,0,humor,0
{hbs}humus,x ǔː m u s,0,humus,0
{hbs}hunjavica,x ǔː ɲ a ʋ i t͡s a,0,hunjavica,0
{hbs}hunta,x ûː n t a,0,hunta,0
{hbs}hurija,x ûː r i j a,0,hurija,0
{hbs}hvala,x ʋ ǎː l a,0,hvala,0
{hbs}hvaliti,x ʋ ǎː l i t i,0,hvaliti,0
{hbs}hvar,x ʋ âː r,0,hvar,0
{hbs}hvatati,x ʋ â t a t i,0,hvatati,0
{hbs}iako,î a k o,0,iako,0
{hbs}ibrahimović,i b r a x ǐː m o ʋ i t ɕ,0,ibrahimović,0
{hbs}ideal,i d ě aː l,0,ideal,0
{hbs}idealan,î d e aː l a n,0,idealan,0
{hbs}idealizam,i d e a l ǐ z a m,0,idealizam,0
{hbs}idealno,î d e aː l n o,0,idealno,0
{hbs}ideja,i d ěː j a,0,ideja,0
{hbs}idejni,ǐ d eː j n iː,0,idejni,0
{hbs}identificirati,i d e n t i f i t͡s ǐː r a t i,0,identificirati,0
{hbs}identifikacija,i d e n t i f i k ǎː t͡s i j a,0,identifikacija,0
{hbs}identitet,i d e n t ǐ t eː t,0,identitet,0
{hbs}identičan,i d ě n t i t͡ʃ a n,0,identičan,0
{hbs}identično,i d ě n t i t͡ʃ n o,0,identično,0
{hbs}ideologija,i d e o l ǒ ɡ i j a,0,ideologija,0
{hbs}ideološki,i d e ǒ l o ʃ k iː,0,ideološki,0
{hbs}idiom,i d ǐ oː m,0,idiom,0
{hbs}idiot,i d ǐ o t,0,idiot,0
{hbs}idiotizam,i d i o t ǐ z a m,0,idiotizam,0
{hbs}idol,ǐ d oː l,0,idol,0
{hbs}idući,ǐ d uː t͡ɕ iː,0,idući,0
{hbs}igdje,î ɡ d j e,0,igdje,0
{hbs}igla,ǐ ɡ l a,0,igla,0
{hbs}igra,ǐ ɡ r a,0,igra,0
{hbs}igralište,ǐ ɡ r a l iː ʃ t e,0,igralište,0
{hbs}igrač,ǐ ɡ r aː t͡ʃ,0,igrač,0
{hbs}igračica,i ɡ r ǎ t͡ʃ i t͡s a,0,igračica,0
{hbs}igračka,ǐ ɡ r a t͡ʃ k a,0,igračka,0
{hbs}igrokaz,î ɡ r o k aː z,0,igrokaz,0
{hbs}ih,i x,0,ih,0
{hbs}ijednom,i j ě d n oː m,0,ijednom,0
{hbs}ikad,î k a d,0,ikad,0
{hbs}ikada,î k a d a,0,ikada,0
{hbs}iko,î k o,0,iko,0
{hbs}ikoliko,î k o l i k o,0,ikoliko,0
{hbs}ikona,ǐ k o n a,0,ikona,0
{hbs}ikonostas,i k o n ǒ s t a s,0,ikonostas,0
{hbs}ilegalno,î l e ɡ aː l n o,0,ilegalno,0
{hbs}ilirija,ǐ l iː r i j a,0,ilirija,0
{hbs}ilirski,ǐ l iː r s k iː,0,ilirski,0
{hbs}ilustracija,i l u s t r ǎː t͡s i j a,0,ilustracija,0
{hbs}ilustrator,i l ǔ s t r aː t o r,0,ilustrator,0
{hbs}imanje,i m ǎː ɲ e,0,imanje,0
{hbs}imati,ǐ m a t i,0,imati,0
{hbs}ime,î m e,0,ime,0
{hbs}imenik,î m e n iː k,0,imenik,0
{hbs}imenjak,î m e ɲ aː k,0,imenjak,0
{hbs}imetak,i m ěː t a k,0,imetak,0
{hbs}imigracija,i m i ɡ r ǎː t͡s i j a,0,imigracija,0
{hbs}imitacija,i m i t ǎː t͡s i j a,0,imitacija,0
{hbs}imitirati,i m i t ǐː r a t i,0,imitirati,0
{hbs}imperativ,î m p e r a t iː ʋ,0,imperativ,0
{hbs}imperija,ǐ m p eː r i j a,0,imperija,0
{hbs}imperijalizam,i m p e r i j a l ǐ z a m,0,imperijalizam,0
{hbs}implikacija,i m p l i k ǎː t͡s i j a,0,implikacija,0
{hbs}implozija,ǐ m p l oː z i j a,0,implozija,0
{hbs}impozantan,i m p o z ǎ n t a n,0,impozantan,0
{hbs}impresija,i m p r ě s i j a,0,impresija,0
{hbs}impresioniran,i m p r e s i ǒ n i r a n,0,impresioniran,0
{hbs}impresionirati,i m p r e s i o n ǐː r a t i,0,impresionirati,0
{hbs}impresivan,î m p r e s iː ʋ a n,0,impresivan,0
{hbs}impresivno,î m p r e s iː ʋ n o,0,impresivno,0
{hbs}improvizirano,i m p r o ʋ ǐ z iː r a n o,0,improvizirano,0
{hbs}impuls,ǐ m p u l s,0,impuls,0
{hbs}imun,î m uː n,0,imun,0
{hbs}imunitet,i m u n ǐ t eː t,0,imunitet,0
{hbs}inat,ǐ n aː t,0,inat,0
{hbs}inauguracija,i n a u ɡ u r ǎː t͡s i j a,0,inauguracija,0
{hbs}inaugurirati,i n a u ɡ u r ǐː r a t i,0,inaugurirati,0
{hbs}inače,î n aː t͡ʃ e,0,inače,0
{hbs}inačica,i n ǎ t͡ʃ i t͡s a,0,inačica,0
{hbs}incident,i n t͡s ǐ d e n t,0,incident,0
{hbs}indicija,ǐ n d iː t͡s i j a,0,indicija,0
{hbs}indikacija,i n d i k ǎː t͡s i j a,0,indikacija,0
{hbs}individualan,î n d i ʋ i d u aː l a n,0,individualan,0
{hbs}individualizam,i n d i ʋ i d u a l ǐ z a m,0,individualizam,0
{hbs}individualno,î n d i ʋ i d u aː l n o,0,individualno,0
{hbs}individualnost,i n d i ʋ i d u ǎː l n oː s t,0,individualnost,0
{hbs}indonezija,i n d ǒ n eː z i j a,0,indonezija,0
{hbs}industrija,i n d ǔ s t r i j a,0,industrija,0
{hbs}inercija,i n ě r t͡s i j a,0,inercija,0
{hbs}infaman,ǐ n f aː m a n,0,infaman,0
{hbs}infarkt,ǐ n f a r k t,0,infarkt,0
{hbs}infekcija,i n f ě k t͡s i j a,0,infekcija,0
{hbs}inflacija,i n f l ǎː t͡s i j a,0,inflacija,0
{hbs}informacija,i n f o r m ǎː t͡s i j a,0,informacija,0
{hbs}informatika,i n f o r m ǎ t i k a,0,informatika,0
{hbs}informativno,î n f o r m a t iː ʋ n o,0,informativno,0
{hbs}infrastruktura,i n f r a s t r u k t ǔː r a,0,infrastruktura,0
{hbs}infuzija,ǐ n f uː z i j a,0,infuzija,0
{hbs}inicijal,i n i t͡s ǐ j aː l,0,inicijal,0
{hbs}inicijalno,î n i t͡s i j aː l n o,0,inicijalno,0
{hbs}inicijativa,i n i t͡s i j a t ǐː ʋ a,0,inicijativa,0
{hbs}inicijator,i n i t͡s ǐ j aː t o r,0,inicijator,0
{hbs}injekcija,i ɲ ě k t͡s i j a,0,injekcija,0
{hbs}inkubator,i n k ǔ b aː t o r,0,inkubator,0
{hbs}inozemni,î n o z eː m n iː,0,inozemni,0
{hbs}inozemstvo,i n o z ěː m s t ʋ o,0,inozemstvo,0
{hbs}insekt,ǐ n s e k t,0,insekt,0
{hbs}inspekcija,i n s p ě k t͡s i j a,0,inspekcija,0
{hbs}inspekcijski,i n s p ě k t͡s iː j s k iː,0,inspekcijski,0
{hbs}instalacija,i n s t a l ǎː t͡s i j a,0,instalacija,0
{hbs}instinkt,ǐ n s t i n k t,0,instinkt,0
{hbs}instinktivno,î n s t i n k t iː ʋ n o,0,instinktivno,0
{hbs}institucija,i n s t i t ǔː t͡s i j a,0,institucija,0
{hbs}institut,i n s t ǐ t uː t,0,institut,0
{hbs}instrukcija,i n s t r ǔ k t͡s i j a,0,instrukcija,0
{hbs}instruktor,ǐ n s t r u k t o r,0,instruktor,0
{hbs}integralno,î n t e ɡ r aː l n o,0,integralno,0
{hbs}intelekt,i n t ě l e k t,0,intelekt,0
{hbs}intelektualka,i n t e l e k t ǔ aː l k a,0,intelektualka,0
{hbs}intelektualno,î n t e l e k t u aː l n o,0,intelektualno,0
{hbs}intenzitet,i n t e n z ǐ t eː t,0,intenzitet,0
{hbs}intenzivan,î n t e n z iː ʋ a n,0,intenzivan,0
{hbs}intenzivno,î n t e n z iː ʋ n o,0,intenzivno,0
{hbs}interakcija,i n t e r ǎ k t͡s i j a,0,interakcija,0
{hbs}interes,î n t e r eː s,0,interes,0
{hbs}interesantan,i n t e r e s ǎ n t a n,0,interesantan,0
{hbs}interesantno,i n t e r e s ǎ n t n o,0,interesantno,0
{hbs}interijer,i n t e r ǐ j eː r,0,interijer,0
{hbs}internet,î n t e r n e t,0,internet,0
{hbs}intervencija,i n t e r ʋ ě n t͡s i j a,0,intervencija,0
{hbs}intervju,i n t ě r ʋ j uː,0,intervju,0
{hbs}intiman,î n t iː m a n,0,intiman,0
{hbs}intimno,î n t iː m n o,0,intimno,0
{hbs}intravenozno,i n t r a ʋ ě n oː z n o,0,intravenozno,0
{hbs}intuicija,i n t u ǐː t͡s i j a,0,intuicija,0
{hbs}intuitivno,î n t u i t iː ʋ n o,0,intuitivno,0
{hbs}invalid,i n ʋ ǎ l iː d,0,invalid,0
{hbs}invaliditet,i n ʋ a l i d ǐ t eː t,0,invaliditet,0
{hbs}investicija,i n ʋ e s t ǐː t͡s i j a,0,investicija,0
{hbs}investicijski,i n ʋ e s t ǐː t͡s iː j s k iː,0,investicijski,0
{hbs}investirati,i n ʋ e s t ǐː r a t i,0,investirati,0
{hbs}investitor,i n ʋ ě s t iː t o r,0,investitor,0
{hbs}inzulin,i n z ǔ l iː n,0,inzulin,0
{hbs}inšallah,ǐ n ʃ a l aː x,0,inšallah,0
{hbs}inženjer,i n ʒ ě ɲ eː r,0,inženjer,0
{hbs}iole,î o l e,0,iole,0
{hbs}ionako,i o n ǎ k oː,0,ionako,0
{hbs}ionosfera,i o n o s f ěː r a,0,ionosfera,0
{hbs}ipak,î p aː k,0,ipak,0
{hbs}iracionalan,î r a t͡s i o n aː l a n,0,iracionalan,0
{hbs}irak,ǐ r aː k,0,irak,0
{hbs}iran,ǐ r aː n,0,iran,0
{hbs}iranski,ǐ r aː n s k iː,0,iranski,0
{hbs}iritirati,i r i t ǐː r a t i,0,iritirati,0
{hbs}irska,îː r s k aː,0,irska,0
{hbs}irski,îː r s k iː,0,irski,0
{hbs}iscijediti,i s t͡s i j ěː d i t i,0,iscijediti,0
{hbs}iscjelitelj,i s t͡s j ě l i t e ʎ,0,iscjelitelj,0
{hbs}iscrpljivati,i s t͡s r p ʎ ǐː ʋ a t i,0,iscrpljivati,0
{hbs}iscrpno,ǐ s t͡s r p n o,0,iscrpno,0
{hbs}iscuriti,i s t͡s ǔː r i t i,0,iscuriti,0
{hbs}iseliti,i s ě l i t i,0,iseliti,0
{hbs}ishod,ǐ s x o d,0,ishod,0
{hbs}ishodište,ǐ s x o d iː ʃ t e,0,ishodište,0
{hbs}isjeći,ǐ s j e t͡ɕ i,0,isjeći,0
{hbs}iskazati,i s k ǎː z a t i,0,iskazati,0
{hbs}iskaznica,ǐ s k a z n i t͡s a,0,iskaznica,0
{hbs}isključiti,i s k ʎ ǔː t͡ʃ i t i,0,isključiti,0
{hbs}isključivo,i s k ʎ ǔ t͡ʃ i ʋ o,0,isključivo,0
{hbs}iskon,ǐ s k o n,0,iskon,0
{hbs}iskorak,î s k o r aː k,0,iskorak,0
{hbs}iskorijeniti,i s k o r j ěː n i t i,0,iskorijeniti,0
{hbs}iskoristiti,i s k o r ǐ s t i t i,0,iskoristiti,0
{hbs}iskoristivost,i s k o r ǐ s t i ʋ oː s t,0,iskoristivost,0
{hbs}iskorištavati,i s k o r i ʃ t ǎː ʋ a t i,0,iskorištavati,0
{hbs}iskra,î s k r a,0,iskra,0
{hbs}iskren,î s k r e n,0,iskren,0
{hbs}iskreno,î s k r e n o,0,iskreno,0
{hbs}iskrenost,î s k r e n oː s t,0,iskrenost,0
{hbs}iskusan,î s k uː s a n,0,iskusan,0
{hbs}iskusiti,i s k ǔː s i t i,0,iskusiti,0
{hbs}iskustvo,i s k ǔː s t ʋ o,0,iskustvo,0
{hbs}iskušati,ǐ s k u ʃ a t i,0,iskušati,0
{hbs}islam,ǐ s l aː m,0,islam,0
{hbs}island,ǐ s l a n d,0,island,0
{hbs}islandski,ǐ s l a n d s k iː,0,islandski,0
{hbs}ismijati,i s m ǐ j a t i,0,ismijati,0
{hbs}ispasti,ǐ s p a s t i,0,ispasti,0
{hbs}ispatiti,ǐ s p a t i t i,0,ispatiti,0
{hbs}ispirati,ǐ s p i r a t i,0,ispirati,0
{hbs}ispisati,i s p ǐː s a t i,0,ispisati,0
{hbs}ispisivati,i s p i s ǐː ʋ a t i,0,ispisivati,0
{hbs}ispit,ǐ s p i t,0,ispit,0
{hbs}ispiti,ǐ s p i t i,0,ispiti,0
{hbs}ispitivati,i s p i t ǐː ʋ a t i,0,ispitivati,0
{hbs}ispitivač,i s p i t ǐ ʋ aː t͡ʃ,0,ispitivač,0
{hbs}isplata,î s p l a t a,0,isplata,0
{hbs}isplatiti,i s p l ǎː t i t i,0,isplatiti,0
{hbs}isplativ,i s p l ǎ t i ʋ,0,isplativ,0
{hbs}isplativost,i s p l ǎ t i ʋ oː s t,0,isplativost,0
{hbs}isplesti,ǐ s p l e s t i,0,isplesti,0
{hbs}isploviti,i s p l ǒ ʋ i t i,0,isploviti,0
{hbs}ispomoć,î s p o m oː t͡ɕ,0,ispomoć,0
{hbs}isporuka,î s p o r u k a,0,isporuka,0
{hbs}isporučiti,i s p o r ǔː t͡ʃ i t i,0,isporučiti,0
{hbs}isporučivati,i s p o r u t͡ʃ ǐː ʋ a t i,0,isporučivati,0
{hbs}ispostaviti,i s p ǒ s t a ʋ i t i,0,ispostaviti,0
{hbs}ispovest,ǐ s p o ʋ eː s t,0,ispovest,0
{hbs}ispovijest,ǐ s p o ʋ j eː s t,0,ispovijest,0
{hbs}isprava,î s p r a ʋ a,0,isprava,0
{hbs}ispravan,î s p r aː ʋ a n,0,ispravan,0
{hbs}ispraviti,ǐ s p r a ʋ i t i,0,ispraviti,0
{hbs}ispričati,i s p r ǐː t͡ʃ a t i,0,ispričati,0
{hbs}ispričavati,i s p r i t͡ʃ ǎː ʋ a t i,0,ispričavati,0
{hbs}isprobati,i s p r ǒː b a t i,0,isprobati,0
