merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{fre}conspuaient,k ɔ̃ s p ɥ ɛ,0,conspuaient,0
{fre}conspuer,k ɔ̃ s p ɥ e,0,conspuer,0
{fre}constance,k ɔ̃ s t ɑ̃ s,0,constance,0
{fre}constant,k ɔ̃ s t ɑ̃,0,constant,0
{fre}constante,k ɔ̃ s t ɑ̃ t,0,constante,0
{fre}constants,k ɔ̃ s t ɑ̃,0,constants,0
{fre}constat,k ɔ̃ s t a,0,constat,0
{fre}constatation,k ɔ̃ s t a t a s j ɔ̃,0,constatation,0
{fre}constatations,k ɔ̃ s t a t a s j ɔ̃,0,constatations,0
{fre}constate,k ɔ̃ s t a t,0,constate,0
{fre}constater,k ɔ̃ s t a t e,0,constater,0
{fre}constats,k ɔ̃ s t a,0,constats,0
{fre}consternait,k ɔ̃ s t ɛ ʁ n ɛ,0,consternait,0
{fre}consternés,k ɔ̃ s t ɛ ʁ n e,0,consternés,0
{fre}constitution,k ɔ̃ s t i t y s j ɔ̃,0,constitution,0
{fre}constitutionnel,k ɔ̃ s t i t y s j ɔ n ɛ l,0,constitutionnel,0
{fre}constructeur,k ɔ̃ s t ʁ y k t œ ʁ,0,constructeur,0
{fre}construction,k ɔ̃ s t ʁ y k s j ɔ̃,0,construction,0
{fre}construire,k ɔ̃ s t ʁ ɥ i ʁ,0,construire,0
{fre}construit,k ɔ̃ s t ʁ ɥ i,0,construit,0
{fre}consulat,k ɔ̃ s y l a,0,consulat,0
{fre}consultant,k ɔ̃ s y l t ɑ̃,0,consultant,0
{fre}consultants,k ɔ̃ s y l t ɑ̃,0,consultants,0
{fre}consulter,k ɔ̃ s y l t e,0,consulter,0
{fre}consumai,k ɔ̃ s y m e,0,consumai,0
{fre}consume,k ɔ̃ s y m,0,consume,0
{fre}consumer,k ɔ̃ s y m e,0,consumer,0
{fre}consécration,k ɔ̃ s e k ʁ a s j ɔ̃,0,consécration,0
{fre}consécutif,k ɔ̃ s e k y t i f,0,consécutif,0
{fre}conséquence,k ɔ̃ s e k ɑ̃ s,0,conséquence,0
{fre}conséquent,k ɔ̃ s e k ɑ̃,0,conséquent,0
{fre}contact,k ɔ̃ t a k t,0,contact,0
{fre}contacter,k ɔ̃ t a k t e,0,contacter,0
{fre}container,k ɔ̃ t ɛ n ɛ ʁ,0,container,0
{fre}contamination,k ɔ̃ t a m i n a s j ɔ̃,0,contamination,0
{fre}contaminer,k ɔ̃ t a m i n e,0,contaminer,0
{fre}conte,k ɔ̃ t,0,conte,0
{fre}contempler,k ɔ̃ t ɑ̃ p l e,0,contempler,0
{fre}contemporains,k ɔ̃ t ɑ̃ p ɔ ʁ ɛ̃,0,contemporains,0
{fre}contente,k ɔ̃ t ɑ̃ t,0,contente,0
{fre}contenter,k ɔ̃ t ɑ̃ t e,0,contenter,0
{fre}contentieux,k ɔ̃ t ɑ̃ s j ø,0,contentieux,0
{fre}contes,k ɔ̃ t,0,contes,0
{fre}contestait,k ɔ̃ t ɛ s t ɛ,0,contestait,0
{fre}contestant,k ɔ̃ t ɛ s t ɑ̃,0,contestant,0
{fre}conteste,k ɔ̃ t ɛ s t,0,conteste,0
{fre}contestent,k ɔ̃ t ɛ s t,0,contestent,0
{fre}contester,k ɔ̃ t ɛ s t e,0,contester,0
{fre}contesté,k ɔ̃ t ɛ s t e,0,contesté,0
{fre}conteur,k ɔ̃ t œ ʁ,0,conteur,0
{fre}contexte,k ɔ̃ t ɛ k s t,0,contexte,0
{fre}continent,k ɔ̃ t i n ɑ̃,0,continent,0
{fre}contingent,k ɔ̃ t ɛ̃ ʒ ɑ̃,0,contingent,0
{fre}continuellement,k ɔ̃ t i n ɥ ɛ l m ɑ̃,0,continuellement,0
{fre}contourner,k ɔ̃ t u ʁ n e,0,contourner,0
{fre}contraction,k ɔ̃ t ʁ a k s j ɔ̃,0,contraction,0
{fre}contradiction,k ɔ̃ t ʁ a d i k s j ɔ̃,0,contradiction,0
{fre}contradictoire,k ɔ̃ t ʁ a d i k t w a ʁ,0,contradictoire,0
{fre}contraindre,k ɔ̃ t ʁ ɛ̃ d ʁ,0,contraindre,0
{fre}contrarier,k ɔ̃ t ʁ a ʁ j e,0,contrarier,0
{fre}contrarié,k ɔ̃ t ʁ a ʁ j e,0,contrarié,0
{fre}contrat,k ɔ̃ t ʁ a,0,contrat,0
{fre}contre,k ɔ̃ t ʁ,0,contre,0
{fre}contreproductif,k ɔ̃ t ʁ ə p ʁ ɔ d y k t i f,0,contreproductif,0
{fre}contrer,k ɔ̃ t ʁ e,0,contrer,0
{fre}contretemps,k ɔ̃ t ʁ ə t ɑ̃,0,contretemps,0
{fre}contribuable,k ɔ̃ t ʁ i b ɥ a b l,0,contribuable,0
{fre}contribuer,k ɔ̃ t ʁ i b ɥ e,0,contribuer,0
{fre}contributeur,k ɔ̃ t ʁ i b y t œ ʁ,0,contributeur,0
{fre}controverses,k ɔ̃ t ʁ ɔ v ɛ ʁ s,0,controverses,0
{fre}contrée,k ɔ̃ t ʁ e,0,contrée,0
{fre}contrôle,k ɔ̃ t ʁ o l,0,contrôle,0
{fre}contrôler,k ɔ̃ t ʁ o l e,0,contrôler,0
{fre}contrôleur,k ɔ̃ t ʁ o l œ ʁ,0,contrôleur,0
{fre}contusion,k ɔ̃ t y z j ɔ̃,0,contusion,0
{fre}convaincant,k ɔ̃ v ɛ̃ k ɑ̃,0,convaincant,0
{fre}convalescent,k ɔ̃ v a l ɛ s ɑ̃,0,convalescent,0
{fre}convalescente,k ɔ̃ v a l ɛ s ɑ̃ t,0,convalescente,0
{fre}convalescentes,k ɔ̃ v a l ɛ s ɑ̃ t,0,convalescentes,0
{fre}convenable,k ɔ̃ v n a b l,0,convenable,0
{fre}convention,k ɔ̃ v ɑ̃ s j ɔ̃,0,convention,0
{fre}convergé,k ɔ̃ v ɛ ʁ ʒ e,0,convergé,0
{fre}conversations,k ɔ̃ v ɛ ʁ s a s j ɔ̃,0,conversations,0
{fre}convertir,k ɔ̃ v ɛ ʁ t i ʁ,0,convertir,0
{fre}convictions,k ɔ̃ v i k s j ɔ̃,0,convictions,0
{fre}conviviale,k ɔ̃ v i v j a l,0,conviviale,0
{fre}convivialité,k ɔ̃ v i v j a l i t e,0,convivialité,0
{fre}conviviaux,k ɔ̃ v i v j o,0,conviviaux,0
{fre}convocation,k ɔ̃ v ɔ k a s j ɔ̃,0,convocation,0
{fre}convoi,k ɔ̃ v w a,0,convoi,0
{fre}convoitises,k ɔ̃ v w a t i z,0,convoitises,0
{fre}convoquent,k ɔ̃ v ɔ k,0,convoquent,0
{fre}convoquer,k ɔ̃ v ɔ k e,0,convoquer,0
{fre}convoquions,k ɔ̃ v ɔ k j ɔ̃,0,convoquions,0
{fre}convoqué,k ɔ̃ v ɔ k e,0,convoqué,0
{fre}coopérant,k ɔ ɔ p e ʁ ɑ̃,0,coopérant,0
{fre}coopératif,k ɔ ɔ p e ʁ a t i f,0,coopératif,0
{fre}coopération,k ɔ ɔ p e ʁ a s j ɔ̃,0,coopération,0
{fre}coopérer,k ɔ ɔ p e ʁ e,0,coopérer,0
{fre}coordinateur,k ɔ ɔ ʁ d i n a t œ ʁ,0,coordinateur,0
{fre}coordination,k ɔ ɔ ʁ d i n a s j ɔ̃,0,coordination,0
{fre}coordonnatrice,k ɔ ɔ ʁ d ɔ n a t ʁ i s,0,coordonnatrice,0
{fre}coordonné,k ɔ ɔ ʁ d ɔ n e,0,coordonné,0
{fre}copain,k ɔ p ɛ̃,0,copain,0
{fre}copine,k ɔ p i n,0,copine,0
{fre}copines,k ɔ p i n,0,copines,0
{fre}copte,k ɔ p t,0,copte,0
{fre}copulas,k ɔ p y l ɑ,0,copulas,0
{fre}copulasse,k ɔ p y l a s,0,copulasse,0
{fre}coque,k ɔ k,0,coque,0
{fre}coqueluche,k ɔ k l y ʃ,0,coqueluche,0
{fre}coquette,k ɔ k ɛ t,0,coquette,0
{fre}corail,k ɔ ʁ a j,0,corail,0
{fre}coraux,k ɔ ʁ o,0,coraux,0
{fre}corde,k ɔ ʁ d,0,corde,0
{fre}cordon,k ɔ ʁ d ɔ̃,0,cordon,0
{fre}coriace,k ɔ ʁ j a s,0,coriace,0
{fre}corinne,k ɔ ʁ i n,0,corinne,0
{fre}cormier,k ɔ ʁ m j e,0,cormier,0
{fre}corne,k ɔ ʁ n,0,corne,0
{fre}corneille,k ɔ ʁ n ɛ j,0,corneille,0
{fre}cornet,k ɔ ʁ n ɛ,0,cornet,0
{fre}cornouaille,k ɔ ʁ n w a j,0,cornouaille,0
{fre}corp,k ɔ ʁ p,0,corp,0
{fre}corps,k ɔ ʁ,0,corps,0
{fre}correction,k ɔ ʁ ɛ k s j ɔ̃,0,correction,0
{fre}corrections,k ɔ ʁ ɛ k s j ɔ̃,0,corrections,0
{fre}correspondant,k ɔ ʁ ɛ s p ɔ̃ d ɑ̃,0,correspondant,0
{fre}correspondent,k ɔ ʁ ɛ s p ɔ̃ d,0,correspondent,0
{fre}corriger,k ɔ ʁ i ʒ e,0,corriger,0
{fre}corrompre,k ɔ ʁ ɔ̃ p ʁ,0,corrompre,0
{fre}corruption,k ɔ ʁ y p s j ɔ̃,0,corruption,0
{fre}corrélation,k ɔ ʁ e l a s j ɔ̃,0,corrélation,0
{fre}corse,k ɔ ʁ s,0,corse,0
{fre}corset,k ɔ ʁ s ɛ,0,corset,0
{fre}cortège,k ɔ ʁ t ɛ ʒ,0,cortège,0
{fre}corvette,k ɔ ʁ v ɛ t,0,corvette,0
{fre}corvée,k ɔ ʁ v e,0,corvée,0
{fre}cosmétique,k ɔ s m e t i k,0,cosmétique,0
{fre}costaud,k ɔ s t o,0,costaud,0
{fre}costume,k ɔ s t y m,0,costume,0
{fre}cote,k ɔ t,0,cote,0
{fre}cotisation,k ɔ t i z a s j ɔ̃,0,cotisation,0
{fre}coté,k ɔ t e,0,coté,0
{fre}couac,k w a k,0,couac,0
{fre}coucher,k u ʃ e,0,coucher,0
{fre}cougar,k u ɡ a ʁ,0,cougar,0
{fre}couler,k u l e,0,couler,0
{fre}couloir,k u l w a ʁ,0,couloir,0
{fre}coulée,k u l e,0,coulée,0
{fre}country,k œ̃ t ʁ i,0,country,0
{fre}coup,k u,0,coup,0
{fre}coupable,k u p a b l,0,coupable,0
{fre}coupables,k u p a b l,0,coupables,0
{fre}couper,k u p e,0,couper,0
{fre}couperet,k u p ʁ ɛ,0,couperet,0
{fre}coupole,k u p ɔ l,0,coupole,0
{fre}coupé,k u p e,0,coupé,0
{fre}cour,k u ʁ,0,cour,0
{fre}courageux,k u ʁ a ʒ ø,0,courageux,0
{fre}courant,k u ʁ ɑ̃,0,courant,0
{fre}courante,k u ʁ ɑ̃ t,0,courante,0
{fre}courbe,k u ʁ b,0,courbe,0
{fre}courent,k u ʁ,0,courent,0
{fre}courir,k u ʁ i ʁ,0,courir,0
{fre}couronne,k u ʁ ɔ n,0,couronne,0
{fre}couronnement,k u ʁ ɔ n m ɑ̃,0,couronnement,0
{fre}couronner,k u ʁ ɔ n e,0,couronner,0
{fre}courriel,k u ʁ j ɛ l,0,courriel,0
{fre}courrier,k u ʁ j e,0,courrier,0
{fre}courroie,k u ʁ w a,0,courroie,0
{fre}cours,k u ʁ,0,cours,0
{fre}course,k u ʁ s,0,course,0
{fre}court,k u ʁ,0,court,0
{fre}courtier,k u ʁ t j e,0,courtier,0
{fre}courtois,k u ʁ t w a,0,courtois,0
{fre}courts,k u ʁ,0,courts,0
{fre}couscous,k u s k u s,0,couscous,0
{fre}cousin,k u z ɛ̃,0,cousin,0
{fre}cousine,k u z i n,0,cousine,0
{fre}coussin,k u s ɛ̃,0,coussin,0
{fre}cout,k u,0,cout,0
{fre}couteau,k u t o,0,couteau,0
{fre}coutume,k u t y m,0,coutume,0
{fre}couturier,k u t y ʁ j e,0,couturier,0
{fre}couvert,k u v ɛ ʁ,0,couvert,0
{fre}couverture,k u v ɛ ʁ t y ʁ,0,couverture,0
{fre}couvrir,k u v ʁ i ʁ,0,couvrir,0
{fre}coyote,k ɔ j ɔ t,0,coyote,0
{fre}coïncider,k ɔ ɛ̃ s i d e,0,coïncider,0
{fre}coûteux,k u t ø,0,coûteux,0
{fre}cpa,s e p e a,0,cpa,0
{fre}crabe,k ʁ a b,0,crabe,0
{fre}cracher,k ʁ a ʃ e,0,cracher,0
{fre}cracovie,k ʁ a k ɔ v i,0,cracovie,0
{fre}crainte,k ʁ ɛ̃ t,0,crainte,0
{fre}cran,k ʁ ɑ̃,0,cran,0
{fre}crapahutasse,k ʁ a p a y t a s,0,crapahutasse,0
{fre}crapahuter,k ʁ a p a y t e,0,crapahuter,0
{fre}crapule,k ʁ a p y l,0,crapule,0
{fre}crash,k ʁ a ʃ,0,crash,0
{fre}cratère,k ʁ a t ɛ ʁ,0,cratère,0
{fre}cravacher,k ʁ a v a ʃ e,0,cravacher,0
{fre}cravate,k ʁ a v a t,0,cravate,0
{fre}creuser,k ʁ ø z e,0,creuser,0
{fre}creux,k ʁ ø,0,creux,0
{fre}crever,k ʁ ə v e,0,crever,0
{fre}crevé,k ʁ ə v e,0,crevé,0
{fre}cri,k ʁ i,0,cri,0
{fre}criant,k ʁ i j ɑ̃,0,criant,0
{fre}crible,k ʁ i b l,0,crible,0
{fre}crie,k ʁ i,0,crie,0
{fre}crier,k ʁ i j e,0,crier,0
{fre}crime,k ʁ i m,0,crime,0
{fre}cris,k ʁ i,0,cris,0
{fre}crise,k ʁ i z,0,crise,0
{fre}crispation,k ʁ i s p a s j ɔ̃,0,crispation,0
{fre}cristal,k ʁ i s t a l,0,cristal,0
{fre}critique,k ʁ i t i k,0,critique,0
{fre}critiquer,k ʁ i t i k e,0,critiquer,0
{fre}critiques,k ʁ i t i k,0,critiques,0
{fre}croatie,k ʁ o a s i,0,croatie,0
{fre}crocheter,k ʁ ɔ ʃ t e,0,crocheter,0
{fre}crocodile,k ʁ ɔ k ɔ d i l,0,crocodile,0
{fre}croisement,k ʁ w a z m ɑ̃,0,croisement,0
{fre}croiseur,k ʁ w a z œ ʁ,0,croiseur,0
{fre}croissance,k ʁ w a s ɑ̃ s,0,croissance,0
{fre}croissant,k ʁ w a s ɑ̃,0,croissant,0
{fre}croisée,k ʁ w a z e,0,croisée,0
{fre}croupit,k ʁ u p i,0,croupit,0
{fre}croyance,k ʁ w ɑ j ɑ̃ s,0,croyance,0
{fre}croît,k ʁ w a,0,croît,0
{fre}croître,k ʁ w a t ʁ,0,croître,0
{fre}cruchon,k ʁ y ʃ ɔ̃,0,cruchon,0
{fre}crucial,k ʁ y s j a l,0,crucial,0
{fre}cruel,k ʁ y ɛ l,0,cruel,0
{fre}cruelle,k ʁ y ɛ l,0,cruelle,0
{fre}crâne,k ʁ ɑ n,0,crâne,0
{fre}crèche,k ʁ ɛ ʃ,0,crèche,0
{fre}crème,k ʁ ɛ m,0,crème,0
{fre}crèmerie,k ʁ ɛ m ʁ i,0,crèmerie,0
{fre}créa,k ʁ e a,0,créa,0
{fre}créateur,k ʁ e a t œ ʁ,0,créateur,0
{fre}créatifs,k ʁ e a t i f,0,créatifs,0
{fre}création,k ʁ e a s j ɔ̃,0,création,0
{fre}créative,k ʁ e a t i v,0,créative,0
{fre}créativité,k ʁ e a t i v i t e,0,créativité,0
{fre}crédible,k ʁ e d i b l,0,crédible,0
{fre}crédit,k ʁ e d i,0,crédit,0
{fre}crédo,k ʁ e d o,0,crédo,0
{fre}crée,k ʁ e,0,crée,0
{fre}créent,k ʁ e,0,créent,0
{fre}créer,k ʁ e e,0,créer,0
{fre}créole,k ʁ e ɔ l,0,créole,0
{fre}crépiter,k ʁ e p i t e,0,crépiter,0
{fre}crépuscule,k ʁ e p y s k y l,0,crépuscule,0
{fre}crû,k ʁ y,0,crû,0
{fre}cuba,k y b a,0,cuba,0
{fre}cubassiez,k y b a s j e,0,cubassiez,0
{fre}cube,k y b,0,cube,0
{fre}cubes,k y b,0,cubes,0
{fre}cueillir,k œ j i ʁ,0,cueillir,0
{fre}cuisine,k ɥ i z i n,0,cuisine,0
{fre}cuisiner,k ɥ i z i n e,0,cuisiner,0
{fre}cuisinier,k ɥ i z i n j e,0,cuisinier,0
{fre}cuisse,k ɥ i s,0,cuisse,0
{fre}cuisses,k ɥ i s,0,cuisses,0
{fre}cuisson,k ɥ i s ɔ̃,0,cuisson,0
{fre}cuit,k ɥ i,0,cuit,0
{fre}cuite,k ɥ i t,0,cuite,0
{fre}cuivra,k ɥ i v ʁ a,0,cuivra,0
{fre}cuivre,k ɥ i v ʁ,0,cuivre,0
{fre}culot,k y l o,0,culot,0
{fre}culte,k y l t,0,culte,0
{fre}cultiver,k y l t i v e,0,cultiver,0
{fre}cultivé,k y l t i v e,0,cultivé,0
{fre}culture,k y l t y ʁ,0,culture,0
{fre}cumulait,k y m y l ɛ,0,cumulait,0
{fre}cumulative,k y m y l a t i v,0,cumulative,0
{fre}cumulatives,k y m y l a t i v,0,cumulatives,0
{fre}cumule,k y m y l,0,cumule,0
{fre}cumulé,k y m y l e,0,cumulé,0
{fre}cupidité,k y p i d i t e,0,cupidité,0
{fre}cure,k y ʁ,0,cure,0
{fre}curie,k y ʁ i,0,curie,0
{fre}curieux,k y ʁ j ø,0,curieux,0
{fre}curiosité,k y ʁ j o z i t e,0,curiosité,0
{fre}curseur,k y ʁ s œ ʁ,0,curseur,0
{fre}cursus,k y ʁ s y s,0,cursus,0
{fre}cuve,k y v,0,cuve,0
{fre}cv,s e v e,0,cv,0
{fre}cycle,s i k l,0,cycle,0
{fre}cycliques,s i k l i k,0,cycliques,0
{fre}cycliste,s i k l i s t,0,cycliste,0
{fre}cyclone,s i k l o n,0,cyclone,0
{fre}cygnes,s i ɲ,0,cygnes,0
{fre}cynique,s i n i k,0,cynique,0
{fre}cyril,s i ʁ i l,0,cyril,0
{fre}cyrille,s i ʁ i l,0,cyrille,0
{fre}câble,k ɑ b l,0,câble,0
{fre}cécile,s e s i l,0,cécile,0
{fre}cécilia,s e s i l j a,0,cécilia,0
{fre}cécité,s e s i t e,0,cécité,0
{fre}cédric,s e d ʁ i k,0,cédric,0
{fre}cégétiste,s e ʒ e t i s t,0,cégétiste,0
{fre}céleri,s ɛ l ʁ i,0,céleri,0
{fre}céleste,s e l ɛ s t,0,céleste,0
{fre}célibataire,s e l i b a t ɛ ʁ,0,célibataire,0
{fre}céline,s e l i n,0,céline,0
{fre}céramique,s e ʁ a m i k,0,céramique,0
{fre}cérébral,s e ʁ e b ʁ a l,0,cérébral,0
{fre}cérémonie,s e ʁ e m ɔ n i,0,cérémonie,0
{fre}cérémonies,s e ʁ e m ɔ n i,0,cérémonies,0
{fre}césar,s e z a ʁ,0,césar,0
{fre}côte,k o t,0,côte,0
{fre}côtière,k o t j ɛ ʁ,0,côtière,0
{fre}côté,k o t e,0,côté,0
{fre}daller,d a l e,0,daller,0
{fre}damasse,d a m a s,0,damasse,0
{fre}damien,d a m j ɛ̃,0,damien,0
{fre}dan,d a n,0,dan,0
{fre}dance,d ɛ n s,0,dance,0
{fre}dandiner,d ɑ̃ d i n e,0,dandiner,0
{fre}danemark,d a n m a ʁ k,0,danemark,0
{fre}danger,d ɑ̃ ʒ e,0,danger,0
{fre}dangereuse,d ɑ̃ ʒ ʁ ø z,0,dangereuse,0
{fre}dangereux,d ɑ̃ ʒ ʁ ø,0,dangereux,0
{fre}dangerosité,d ɑ̃ ʒ ʁ o z i t e,0,dangerosité,0
{fre}danielle,d a n j ɛ l,0,danielle,0
{fre}danièle,d a n j ɛ l,0,danièle,0
{fre}danoise,d a n w a z,0,danoise,0
{fre}danseuse,d ɑ̃ s ø z,0,danseuse,0
{fre}das,d a s,0,das,0
{fre}dater,d a t e,0,dater,0
{fre}dauphin,d o f ɛ̃,0,dauphin,0
{fre}dauphine,d o f i n,0,dauphine,0
{fre}davis,d e v i s,0,davis,0
{fre}de,d ə,0,de,0
{fre}dead,d ɛ d,0,dead,0
{fre}dealeras,d i l ʁ ɑ,0,dealeras,0
{fre}debout,d ə b u,0,debout,0
{fre}degré,d ə ɡ ʁ e,0,degré,0
{fre}degrés,d ə ɡ ʁ e,0,degrés,0
{fre}delphine,d ɛ l f i n,0,delphine,0
{fre}delta,d ɛ l t a,0,delta,0
{fre}delà,d ə l a,0,delà,0
{fre}demain,d ə m ɛ̃,0,demain,0
{fre}demande,d ə m ɑ̃ d,0,demande,0
{fre}demander,d ə m ɑ̃ d e,0,demander,0
{fre}demandeur,d ə m ɑ̃ d œ ʁ,0,demandeur,0
{fre}demeurant,d ə m œ ʁ ɑ̃,0,demeurant,0
{fre}demeure,d ə m œ ʁ,0,demeure,0
{fre}demeurer,d ə m œ ʁ e,0,demeurer,0
{fre}demeuré,d ə m œ ʁ e,0,demeuré,0
{fre}demi,d ə m i,0,demi,0
{fre}dengue,d ɛ̃ ɡ,0,dengue,0
{fre}denis,d ə n i,0,denis,0
{fre}denise,d ə n i z,0,denise,0
{fre}dent,d ɑ̃,0,dent,0
{fre}dentelle,d ɑ̃ t ɛ l,0,dentelle,0
{fre}dentelles,d ɑ̃ t ɛ l,0,dentelles,0
{fre}dentier,d ɑ̃ t j e,0,dentier,0
{fre}der,d ɛ ʁ,0,der,0
{fre}derby,d ɛ ʁ b i,0,derby,0
{fre}dernier,d ɛ ʁ n j e,0,dernier,0
{fre}dernièrement,d ɛ ʁ n j ɛ ʁ m ɑ̃,0,dernièrement,0
{fre}des,d e,0,des,0
{fre}descendant,d e s ɑ̃ d ɑ̃,0,descendant,0
{fre}descendants,d ɛ s ɑ̃ d ɑ̃,0,descendants,0
{fre}descendre,d e s ɑ̃ d ʁ,0,descendre,0
{fre}descente,d e s ɑ̃ t,0,descente,0
{fre}description,d ɛ s k ʁ i p s j ɔ̃,0,description,0
{fre}design,d i z a j n,0,design,0
{fre}despote,d ɛ s p ɔ t,0,despote,0
{fre}desquelles,d e k ɛ l,0,desquelles,0
{fre}dessein,d e s ɛ̃,0,dessein,0
{fre}desserrassions,d e s e ʁ a s j ɔ̃,0,desserrassions,0
{fre}dessous,d ə s u,0,dessous,0
{fre}destination,d ɛ s t i n a s j ɔ̃,0,destination,0
{fre}destinée,d ɛ s t i n e,0,destinée,0
{fre}destruction,d ɛ s t ʁ y k s j ɔ̃,0,destruction,0
{fre}destructrice,d ɛ s t ʁ y k t ʁ i s,0,destructrice,0
{fre}deuil,d œ j,0,deuil,0
{fre}deux,d ø,0,deux,0
{fre}deuxième,d ø z j ɛ m,0,deuxième,0
{fre}devait,d ə v ɛ,0,devait,0
{fre}devance,d ə v ɑ̃ s,0,devance,0
{fre}devancent,d ə v ɑ̃ s,0,devancent,0
{fre}devancer,d ə v ɑ̃ s e,0,devancer,0
{fre}devancé,d ə v ɑ̃ s e,0,devancé,0
{fre}devant,d ə v ɑ̃,0,devant,0
{fre}devançant,d ə v ɑ̃ s ɑ̃,0,devançant,0
{fre}devenir,d ə v ə n i ʁ,0,devenir,0
{fre}deviner,d ə v i n e,0,deviner,0
{fre}devoir,d ə v w a ʁ,0,devoir,0
{fre}devoirs,d ə v w a ʁ,0,devoirs,0
{fre}devrait,d ə v ʁ ɛ,0,devrait,0
{fre}deçà,d ə s a,0,deçà,0
{fre}dia,d j a,0,dia,0
{fre}diabolique,d j a b ɔ l i k,0,diabolique,0
{fre}dialecte,d j a l ɛ k t,0,dialecte,0
{fre}dialogue,d j a l ɔ ɡ,0,dialogue,0
{fre}diamant,d j a m ɑ̃,0,diamant,0
{fre}diamante,d j a m ɑ̃ t,0,diamante,0
{fre}diatribe,d j a t ʁ i b,0,diatribe,0
{fre}dictateur,d i k t a t œ ʁ,0,dictateur,0
{fre}dictature,d i k t a t y ʁ,0,dictature,0
{fre}dicter,d i k t e,0,dicter,0
{fre}dictée,d i k t e,0,dictée,0
{fre}didacticiel,d i d a k t i s j ɛ l,0,didacticiel,0
{fre}didier,d i d j e,0,didier,0
{fre}diffamation,d i f a m a s j ɔ̃,0,diffamation,0
{fre}difficile,d i f i s i l,0,difficile,0
{fre}difficilement,d i f i s i l m ɑ̃,0,difficilement,0
{fre}difficulté,d i f i k y l t e,0,difficulté,0
{fre}diffuse,d i f y z,0,diffuse,0
{fre}diffuser,d i f y z e,0,diffuser,0
{fre}différemment,d i f e ʁ a m ɑ̃,0,différemment,0
{fre}différence,d i f e ʁ ɑ̃ s,0,différence,0
{fre}différencier,d i f e ʁ ɑ̃ s j e,0,différencier,0
{fre}différend,d i f e ʁ ɑ̃,0,différend,0
{fre}différent,d i f e ʁ ɑ̃,0,différent,0
{fre}digital,d i ʒ i t a l,0,digital,0
{fre}digitale,d i ʒ i t a l,0,digitale,0
{fre}digitales,d i ʒ i t a l,0,digitales,0
{fre}digne,d i ɲ,0,digne,0
{fre}dignité,d i ɲ i t e,0,dignité,0
{fre}digue,d i ɡ,0,digue,0
{fre}dijon,d i ʒ ɔ̃,0,dijon,0
{fre}dilettante,d i l ɛ t ɑ̃ t,0,dilettante,0
{fre}diluviens,d i l y v j ɛ̃,0,diluviens,0
{fre}dimanche,d i m ɑ̃ ʃ,0,dimanche,0
{fre}dimension,d i m ɑ̃ s j ɔ̃,0,dimension,0
{fre}diminuer,d i m i n ɥ e,0,diminuer,0
{fre}dimitri,d i m i t ʁ i,0,dimitri,0
{fre}diocèse,d j ɔ s ɛ z,0,diocèse,0
{fre}diplomatie,d i p l ɔ m a s i,0,diplomatie,0
{fre}diplôme,d i p l o m,0,diplôme,0
{fre}diplômes,d i p l o m,0,diplômes,0
{fre}dira,d i ʁ a,0,dira,0
{fre}dirai,d i ʁ e,0,dirai,0
{fre}dirais,d i ʁ ɛ,0,dirais,0
{fre}dirait,d i ʁ ɛ,0,dirait,0
{fre}dire,d i ʁ,0,dire,0
{fre}directe,d i ʁ ɛ k t,0,directe,0
{fre}directement,d i ʁ ɛ k t ə m ɑ̃,0,directement,0
{fre}directes,d i ʁ ɛ k t,0,directes,0
{fre}directeur,d i ʁ ɛ k t œ ʁ,0,directeur,0
{fre}direction,d i ʁ ɛ k s j ɔ̃,0,direction,0
{fre}directive,d i ʁ ɛ k t i v,0,directive,0
{fre}directrice,d i ʁ ɛ k t ʁ i s,0,directrice,0
{fre}dirige,d i ʁ i ʒ,0,dirige,0
{fre}dirigeant,d i ʁ i ʒ ɑ̃,0,dirigeant,0
{fre}dirigent,d i ʁ i ʒ ɑ̃,0,dirigent,0
{fre}diriger,d i ʁ i ʒ e,0,diriger,0
{fre}dirons,d i ʁ ɔ̃,0,dirons,0
{fre}diront,d i ʁ ɔ̃,0,diront,0
{fre}dis,d i,0,dis,0
{fre}disaient,d i z ɛ,0,disaient,0
{fre}disais,d i z ɛ,0,disais,0
{fre}disait,d i z ɛ,0,disait,0
{fre}disciplinaire,d i s i p l i n ɛ ʁ,0,disciplinaire,0
{fre}discipline,d i s i p l i n,0,discipline,0
{fre}discorde,d i s k ɔ ʁ d,0,discorde,0
{fre}discothèque,d i s k ɔ t ɛ k,0,discothèque,0
{fre}discours,d i s k u ʁ,0,discours,0
{fre}discrimination,d i s k ʁ i m i n a s j ɔ̃,0,discrimination,0
{fre}discriminatoire,d i s k ʁ i m i n a t w a ʁ,0,discriminatoire,0
{fre}discrètement,d i s k ʁ ɛ t m ɑ̃,0,discrètement,0
{fre}discussion,d i s k y s j ɔ̃,0,discussion,0
{fre}discussions,d i s k y s j ɔ̃,0,discussions,0
{fre}discutable,d i s k y t a b l,0,discutable,0
{fre}discuter,d i s k y t e,0,discuter,0
{fre}dise,d i z,0,dise,0
{fre}disent,d i z,0,disent,0
{fre}disette,d i z ɛ t,0,disette,0
{fre}diseur,d i z œ ʁ,0,diseur,0
{fre}disions,d i z j ɔ̃,0,disions,0
