merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{arm}արեգակնային,ɑ ɾ ɛ ɡ ɑ k n ɑ j i n,0,արեգակնային,0
{arm}արեւածագ,ɑ ɾ ɛ v ɑ t͡s ɑ kʰ,0,արեւածագ,0
{arm}արեւածաղիկ,ɑ ɾ ɛ v ɑ t͡s ɑ ʁ i k,0,արեւածաղիկ,0
{arm}արեւային,ɑ ɾ ɛ v ɑ j i n,0,արեւային,0
{arm}արեւելագետ,ɑ ɾ ɛ v ɛ l ɑ ɡ ɛ t,0,արեւելագետ,0
{arm}արեւելագիտական,ɑ ɾ ɛ v ɛ l ɑ ɡ i t ɑ k ɑ n,0,արեւելագիտական,0
{arm}արեւելահայ,ɑ ɾ ɛ v ɛ l ɑ h ɑ j,0,արեւելահայ,0
{arm}արեւելահայերեն,ɑ ɾ ɛ v ɛ l ɑ h ɑ j ɛ ɾ ɛ n,0,արեւելահայերեն,0
{arm}արեւելյան,ɑ ɾ ɛ v ɛ l j ɑ n,0,արեւելյան,0
{arm}արեւելք,ɑ ɾ ɛ v ɛ l kʰ,0,արեւելք,0
{arm}արեւմուտք,ɑ ɾ ɛ v m u t kʰ,0,արեւմուտք,0
{arm}արթնանալ,ɑ ɾ tʰ n ɑ n ɑ l,0,արթնանալ,0
{arm}արթնացնել,ɑ ɾ tʰ n ɑ t͡sʰ n ɛ l,0,արթնացնել,0
{arm}արթուր,ɑ ɾ tʰ u ɾ,0,արթուր,0
{arm}արժանապատվություն,ɑ ɾ ʒ ɑ n ɑ p ɑ t v u tʰ j u n,0,արժանապատվություն,0
{arm}արժանի,ɑ ɾ ʒ ɑ n i,0,արժանի,0
{arm}արժենալ,ɑ ɾ ʒ ɛ n ɑ l,0,արժենալ,0
{arm}արժույթ,ɑ ɾ ʒ u j tʰ,0,արժույթ,0
{arm}արի,ɑ ɾ i,0,արի,0
{arm}արիական,ɑ ɾ j ɑ k ɑ n,0,արիական,0
{arm}արիություն,ɑ ɾ i j u tʰ j u n,0,արիություն,0
{arm}արիստակես,ɑ ɾ i s t ɑ k ɛ s,0,արիստակես,0
{arm}արիստոտել,ɑ ɾ i s t ɔ t ɛ l,0,արիստոտել,0
{arm}արիստոփանես,ɑ ɾ i s t ɔ pʰ ɑ n ɛ s,0,արիստոփանես,0
{arm}արխային,ɑ ɾ χ ɑ j i n,0,արխային,0
{arm}արծաթ,ɑ ɾ t͡s ɑ tʰ,0,արծաթ,0
{arm}արծաթի,ɑ ɾ t͡s ɑ tʰ i,0,արծաթի,0
{arm}արծիվ,ɑ ɾ t͡s i v,0,արծիվ,0
{arm}արծվաբույն,ɑ ɾ t͡s v ɑ b u j n,0,արծվաբույն,0
{arm}արծվի,ɑ ɾ t͡s v i,0,արծվի,0
{arm}արծրուն,ɑ ɾ t͡s ɾ u n,0,արծրուն,0
{arm}արծրունյաց,ɑ ɾ t͡s ɾ u n j ɑ t͡sʰ,0,արծրունյաց,0
{arm}արկ,ɑ ɾ k,0,արկ,0
{arm}արկադի,ɑ ɾ k ɑ d i,0,արկադի,0
{arm}արկադիոս,ɑ ɾ k ɑ d i j ɔ s,0,արկադիոս,0
{arm}արկղ,ɑ ɾ k ə ʁ,0,արկղ,0
{arm}արհեստական,ɑ ɾ h ɛ s t ɑ k ɑ n,0,արհեստական,0
{arm}արհեստանոց,ɑ ɾ h ɛ s t ɑ n ɔ t͡sʰ,0,արհեստանոց,0
{arm}արհեստավոր,ɑ ɾ h ɛ s t ɑ v ɔ ɾ,0,արհեստավոր,0
{arm}արձագանք,ɑ ɾ d͡z ɑ ɡ ɑ ŋ kʰ,0,արձագանք,0
{arm}արձագանքել,ɑ ɾ d͡z ɑ ɡ ɑ ŋ kʰ ɛ l,0,արձագանքել,0
{arm}արձակ,ɑ ɾ t͡sʰ ɑ k,0,արձակ,0
{arm}արձակել,ɑ ɾ t͡sʰ ɑ k ɛ l,0,արձակել,0
{arm}արձակուրդ,ɑ ɾ t͡sʰ ɑ k u ɾ tʰ,0,արձակուրդ,0
{arm}արձան,ɑ ɾ d͡z ɑ n,0,արձան,0
{arm}արձանագրել,ɑ ɾ d͡z ɑ n ɑ ɡ ɾ ɛ l,0,արձանագրել,0
{arm}արմ,ɑ ɾ m,0,արմ,0
{arm}արմավ,ɑ ɾ m ɑ v,0,արմավ,0
{arm}արմավիր,ɑ ɾ m ɑ v i ɾ,0,արմավիր,0
{arm}արմատ,ɑ ɾ m ɑ t,0,արմատ,0
{arm}արմեն,ɑ ɾ m ɛ n,0,արմեն,0
{arm}արմենակ,ɑ ɾ m ɛ n ɑ k,0,արմենակ,0
{arm}արմին,ɑ ɾ m i n,0,արմին,0
{arm}արմինե,ɑ ɾ m i n ɛ,0,արմինե,0
{arm}արյունաբանություն,ɑ ɾ j u n ɑ b ɑ n u tʰ j u n,0,արյունաբանություն,0
{arm}արյունահոսել,ɑ ɾ j u n ɑ h ɔ s ɛ l,0,արյունահոսել,0
{arm}արյունահոսություն,ɑ ɾ j u n ɑ h ɔ s u tʰ j u n,0,արյունահոսություն,0
{arm}արյունաքամ,ɑ ɾ j u n ɑ kʰ ɑ m,0,արյունաքամ,0
{arm}արյունոտ,ɑ ɾ j u n ɔ t,0,արյունոտ,0
{arm}արշալույս,ɑ ɾ ʃ ɑ l u j s,0,արշալույս,0
{arm}արշակ,ɑ ɾ ʃ ɑ k,0,արշակ,0
{arm}արշակունյաց,ɑ ɾ ʃ ɑ k u n j ɑ t͡sʰ,0,արշակունյաց,0
{arm}արշավ,ɑ ɾ ʃ ɑ v,0,արշավ,0
{arm}արշավանք,ɑ ɾ ʃ ɑ v ɑ ŋ kʰ,0,արշավանք,0
{arm}արշիպելագ,ɑ ɾ ʃ i p ɛ l ɑ ɡ,0,արշիպելագ,0
{arm}արոնյան,ɑ ɾ ɔ n j ɑ n,0,արոնյան,0
{arm}արոտ,ɑ ɾ ɔ t,0,արոտ,0
{arm}արոտավայր,ɑ ɾ ɔ t ɑ v ɑ j ɾ,0,արոտավայր,0
{arm}արու,ɑ ɾ u,0,արու,0
{arm}արույր,ɑ ɾ u j ɾ,0,արույր,0
{arm}արուսյակ,ɑ ɾ u s j ɑ k,0,արուսյակ,0
{arm}արսեն,ɑ ɾ s ɛ n,0,արսեն,0
{arm}արսենի,ɑ ɾ s ɛ n i,0,արսենի,0
{arm}արվարձան,ɑ ɾ v ɑ ɾ d͡z ɑ n,0,արվարձան,0
{arm}արվեստ,ɑ ɾ v ɛ s t,0,արվեստ,0
{arm}արվեստագետ,ɑ ɾ v ɛ s t ɑ ɡ ɛ t,0,արվեստագետ,0
{arm}արտ,ɑ ɾ t,0,արտ,0
{arm}արտադրանք,ɑ ɾ t ɑ d ɾ ɑ ŋ kʰ,0,արտադրանք,0
{arm}արտադրել,ɑ ɾ t ɑ d ɾ ɛ l,0,արտադրել,0
{arm}արտադրող,ɑ ɾ t ɑ d ɾ ɔ ʁ,0,արտադրող,0
{arm}արտադրություն,ɑ ɾ t ɑ d ɾ u tʰ j u n,0,արտադրություն,0
{arm}արտակարգ,ɑ ɾ t ɑ k ɑ ɾ kʰ,0,արտակարգ,0
{arm}արտահայտություն,ɑ ɾ t ɑ h ɑ j t u tʰ j u n,0,արտահայտություն,0
{arm}արտահանձնում,ɑ ɾ t ɑ h ɑ n d͡z n u m,0,արտահանձնում,0
{arm}արտահանում,ɑ ɾ t ɑ h ɑ n u m,0,արտահանում,0
{arm}արտահերթ,ɑ ɾ t ɑ h ɛ ɾ tʰ,0,արտահերթ,0
{arm}արտաշատ,ɑ ɾ t ɑ ʃ ɑ t,0,արտաշատ,0
{arm}արտաշես,ɑ ɾ t ɑ ʃ ɛ s,0,արտաշես,0
{arm}արտասահման,ɑ ɾ t ɑ s ɑ h m ɑ n,0,արտասահման,0
{arm}արտասահմանցի,ɑ ɾ t ɑ s ɑ h m ɑ n t͡sʰ i,0,արտասահմանցի,0
{arm}արտասովոր,ɑ ɾ t ɑ s ɔ v ɔ ɾ,0,արտասովոր,0
{arm}արտասունք,ɑ ɾ t ɑ s u ŋ kʰ,0,արտասունք,0
{arm}արտասուք,ɑ ɾ t ɑ s u kʰ,0,արտասուք,0
{arm}արտասվել,ɑ ɾ t ɑ s v ɛ l,0,արտասվել,0
{arm}արտավան,ɑ ɾ t ɑ v ɑ n,0,արտավան,0
{arm}արտացոլում,ɑ ɾ t ɑ t͡sʰ ɔ l u m,0,արտացոլում,0
{arm}արտաքին,ɑ ɾ t ɑ kʰ i n,0,արտաքին,0
{arm}արտաքո,ɑ ɾ t ɑ kʰ ɔ,0,արտաքո,0
{arm}արտաքուստ,ɑ ɾ t ɑ kʰ u s t,0,արտաքուստ,0
{arm}արտաքսել,ɑ ɾ t ɑ kʰ s ɛ l,0,արտաքսել,0
{arm}արտոնագիր,ɑ ɾ t ɔ n ɑ ɡ i ɾ,0,արտոնագիր,0
{arm}արտորայք,ɑ ɾ t ɔ ɾ ɑ j kʰ,0,արտորայք,0
{arm}արցախ,ɑ ɾ t͡sʰ ɑ χ,0,արցախ,0
{arm}արցախյան,ɑ ɾ t͡sʰ ɑ χ j ɑ n,0,արցախյան,0
{arm}արցունք,ɑ ɾ t͡sʰ u ŋ kʰ,0,արցունք,0
{arm}արփենի,ɑ ɾ pʰ ɛ n i,0,արփենի,0
{arm}արփի,ɑ ɾ pʰ i,0,արփի,0
{arm}արքա,ɑ ɾ kʰ ɑ,0,արքա,0
{arm}արքայադուստր,ɑ ɾ kʰ ɑ j ɑ d u s t ə ɾ,0,արքայադուստր,0
{arm}արքայական,ɑ ɾ kʰ ɑ j ɑ k ɑ n,0,արքայական,0
{arm}արքայություն,ɑ ɾ kʰ ɑ j u tʰ j u n,0,արքայություն,0
{arm}արքունի,ɑ ɾ kʰ u n i,0,արքունի,0
{arm}արքունիք,ɑ ɾ kʰ u n i kʰ,0,արքունիք,0
{arm}ափ,ɑ pʰ,0,ափ,0
{arm}ափափա,ɑ pʰ ɑ pʰ ɑ,0,ափափա,0
{arm}ափի,ɑ pʰ i,0,ափի,0
{arm}ափսե,ɑ pʰ s ɛ,0,ափսե,0
{arm}ափսոս,ɑ pʰ s ɔ s,0,ափսոս,0
{arm}աք,ɑ kʰ,0,աք,0
{arm}աքաղաղ,ɑ kʰ ɑ ʁ ɑ ʁ,0,աքաղաղ,0
{arm}աքիլլեսյան,ɑ kʰ i lː ɛ s j ɑ n,0,աքիլլեսյան,0
{arm}աքլոր,ɑ kʰ l ɔ ɾ,0,աքլոր,0
{arm}աքսիոմ,ɑ kʰ s i j ɔ m,0,աքսիոմ,0
{arm}աքսոր,ɑ kʰ s ɔ ɾ,0,աքսոր,0
{arm}աքսորաբնակություն,ɑ kʰ s ɔ ɾ ɑ b ə n ɑ k u tʰ j u n,0,աքսորաբնակություն,0
{arm}աքսորական,ɑ kʰ s ɔ ɾ ɑ k ɑ n,0,աքսորական,0
{arm}աքսորել,ɑ kʰ s ɔ ɾ ɛ l,0,աքսորել,0
{arm}աքսորյալ,ɑ kʰ s ɔ ɾ j ɑ l,0,աքսորյալ,0
{arm}աքսորում,ɑ kʰ s ɔ ɾ u m,0,աքսորում,0
{arm}աքսորվել,ɑ kʰ s ɔ ɾ v ɛ l,0,աքսորվել,0
{arm}աֆարերեն,ɑ f ɑ ɾ ɛ ɾ ɛ n,0,աֆարերեն,0
{arm}աֆղան,ɑ f ʁ ɑ n,0,աֆղան,0
{arm}աֆղաներեն,ɑ f ʁ ɑ n ɛ ɾ ɛ n,0,աֆղաներեն,0
{arm}աֆղանստան,ɑ f ʁ ɑ n ə s t ɑ n,0,աֆղանստան,0
{arm}աֆրիկա,ɑ f ɾ i k ɑ,0,աֆրիկա,0
{arm}աֆրիկական,ɑ f ɾ i k ɑ k ɑ n,0,աֆրիկական,0
{arm}աֆրիկացի,ɑ f ɾ i k ɑ t͡sʰ i,0,աֆրիկացի,0
{arm}աֆրիկյան,ɑ f ɾ i k j ɑ n,0,աֆրիկյան,0
{arm}բաբայան,b ɑ b ɑ j ɑ n,0,բաբայան,0
{arm}բաբաջանյան,b ɑ b ɑ d͡ʒ ɑ n j ɑ n,0,բաբաջանյան,0
{arm}բաբելոն,b ɑ b ɛ l ɔ n,0,բաբելոն,0
{arm}բաբլոյան,b ɑ b l ɔ j ɑ n,0,բաբլոյան,0
{arm}բագրատ,b ɑ ɡ ɾ ɑ t,0,բագրատ,0
{arm}բագրատունի,b ɑ ɡ ɾ ɑ t u n i,0,բագրատունի,0
{arm}բագրատունյաց,b ɑ ɡ ɾ ɑ t u n j ɑ t͡sʰ,0,բագրատունյաց,0
{arm}բադ,b ɑ d,0,բադ,0
{arm}բադարա,b ɑ d ɑ ɾ ɑ,0,բադարա,0
{arm}բադմինտոն,b ɑ d m i n t ɔ n,0,բադմինտոն,0
{arm}բազա,b ɑ z ɑ,0,բազա,0
{arm}բազազ,b ɑ z ɑ z,0,բազազ,0
{arm}բազալտ,b ɑ z ɑ l t,0,բազալտ,0
{arm}բազարդյուզյու,b ɑ z ɑ ɾ d j u z j u,0,բազարդյուզյու,0
{arm}բազե,b ɑ z ɛ,0,բազե,0
{arm}բազկաթոռ,b ɑ z k ɑ tʰ ɔ r,0,բազկաթոռ,0
{arm}բազմագիտակարգային,b ɑ z m ɑ ɡ i t ɑ k ɑ ɾ kʰ ɑ j i n,0,բազմագիտակարգային,0
{arm}բազմագույն,b ɑ z m ɑ ɡ u j n,0,բազմագույն,0
{arm}բազմազան,b ɑ z m ɑ z ɑ n,0,բազմազան,0
{arm}բազմազանություն,b ɑ z m ɑ z ɑ n u tʰ j u n,0,բազմազանություն,0
{arm}բազմածաղիկ,b ɑ z m ɑ t͡s ɑ ʁ i k,0,բազմածաղիկ,0
{arm}բազմակնություն,b ɑ z m ɑ k ə n u tʰ j u n,0,բազմակնություն,0
{arm}բազմամարդ,b ɑ z m ɑ m ɑ ɾ tʰ,0,բազմամարդ,0
{arm}բազմանալ,b ɑ z m ɑ n ɑ l,0,բազմանալ,0
{arm}բազմապատկիչ,b ɑ z m ɑ p ɑ t k i t͡ʃʰ,0,բազմապատկիչ,0
{arm}բազմապատկում,b ɑ z m ɑ p ɑ t k u m,0,բազմապատկում,0
{arm}բազմել,b ɑ z m ɛ l,0,բազմել,0
{arm}բազմերանգ,b ɑ z m ɛ ɾ ɑ ŋ ɡ,0,բազմերանգ,0
{arm}բազմիցս,b ɑ z m i t͡sʰ ə s,0,բազմիցս,0
{arm}բազմոց,b ɑ z m ɔ t͡sʰ,0,բազմոց,0
{arm}բազմություն,b ɑ z m u tʰ j u n,0,բազմություն,0
{arm}բազում,b ɑ z u m,0,բազում,0
{arm}բաթում,b ɑ tʰ u m,0,բաթում,0
{arm}բաթումի,b ɑ tʰ u m i,0,բաթումի,0
{arm}բաժ,b ɑ ʒ,0,բաժ,0
{arm}բաժակ,b ɑ ʒ ɑ k,0,բաժակ,0
{arm}բաժանել,b ɑ ʒ ɑ n ɛ l,0,բաժանել,0
{arm}բաժանորդ,b ɑ ʒ ɑ n ɔ ɾ tʰ,0,բաժանորդ,0
{arm}բաժանում,b ɑ ʒ ɑ n u m,0,բաժանում,0
{arm}բաժանվել,b ɑ ʒ ɑ n v ɛ l,0,բաժանվել,0
{arm}բաժին,b ɑ ʒ i n,0,բաժին,0
{arm}բալ,b ɑ l,0,բալ,0
{arm}բալալայկա,b ɑ l ɑ l ɑ j k ɑ,0,բալալայկա,0
{arm}բալայան,b ɑ l ɑ j ɑ n,0,բալայան,0
{arm}բալետ,b ɑ l ɛ t,0,բալետ,0
{arm}բալթիկ,b ɑ l tʰ i k,0,բալթիկ,0
{arm}բալիկ,b ɑ l i k,0,բալիկ,0
{arm}բալօղի,b ɑ l ɔ ʁ i,0,բալօղի,0
{arm}բախ,b ɑ χ,0,բախ,0
{arm}բախել,b ɑ χ ɛ l,0,բախել,0
{arm}բախյուն,b ɑ χ j u n,0,բախյուն,0
{arm}բախում,b ɑ χ u m,0,բախում,0
{arm}բախտ,b ɑ χ t,0,բախտ,0
{arm}բակ,b ɑ k,0,բակ,0
{arm}բակո,b ɑ k ɔ,0,բակո,0
{arm}բակտերիա,b ɑ k t ɛ ɾ j ɑ,0,բակտերիա,0
{arm}բահ,b ɑ h,0,բահ,0
{arm}բահամյան,b ɑ h ɑ m j ɑ n,0,բահամյան,0
{arm}բահրեյն,b ɑ h ɾ ɛ j n,0,բահրեյն,0
{arm}բաղադրիչ,b ɑ ʁ ɑ d ɾ i t͡ʃʰ,0,բաղադրիչ,0
{arm}բաղաձայն,b ɑ ʁ ɑ d͡z ɑ j n,0,բաղաձայն,0
{arm}բաղդադ,b ɑ ʁ d ɑ d,0,բաղդադ,0
{arm}բաղդասարյան,b ɑ ʁ d ɑ s ɑ ɾ j ɑ n,0,բաղդասարյան,0
{arm}բաղնիք,b ɑ ʁ n i kʰ,0,բաղնիք,0
{arm}բաղչա,b ɑ χ t͡ʃʰ ɑ,0,բաղչա,0
{arm}բաճկոն,b ɑ t͡ʃ k ɔ n,0,բաճկոն,0
{arm}բամբակ,b ɑ m b ɑ k,0,բամբակ,0
{arm}բամբասանք,b ɑ m b ɑ s ɑ ŋ kʰ,0,բամբասանք,0
{arm}բայ,b ɑ j,0,բայ,0
{arm}բայդեն,b ɑ j d ɛ n,0,բայդեն,0
{arm}բայղուշ,b ɑ j ʁ u ʃ,0,բայղուշ,0
{arm}բայոց,b ɑ j ɔ t͡sʰ,0,բայոց,0
{arm}բայց,b ɑ j t͡sʰ,0,բայց,0
{arm}բան,b ɑ n,0,բան,0
{arm}բանալ,b ɑ n ɑ l,0,բանալ,0
{arm}բանակ,b ɑ n ɑ k,0,բանակ,0
{arm}բանական,b ɑ n ɑ k ɑ n,0,բանական,0
{arm}բանականություն,b ɑ n ɑ k ɑ n u tʰ j u n,0,բանականություն,0
{arm}բանակցություն,b ɑ n ɑ k t͡sʰ u tʰ j u n,0,բանակցություն,0
{arm}բանաձեւ,b ɑ n ɑ d͡z ɛ v,0,բանաձեւ,0
{arm}բանան,b ɑ n ɑ n,0,բանան,0
{arm}բանաստեղծ,b ɑ n ɑ s t ɛ χ t͡s,0,բանաստեղծ,0
{arm}բանաստեղծուհի,b ɑ n ɑ s t ɛ χ t͡s u h i,0,բանաստեղծուհի,0
{arm}բանավեճ,b ɑ n ɑ v ɛ t͡ʃ,0,բանավեճ,0
{arm}բանավոր,b ɑ n ɑ v ɔ ɾ,0,բանավոր,0
{arm}բանբեր,b ɑ n b ɛ ɾ,0,բանբեր,0
{arm}բանգլադեշ,b ɑ ŋ ɡ l ɑ d ɛ ʃ,0,բանգլադեշ,0
{arm}բանել,b ɑ n ɛ l,0,բանել,0
{arm}բանկ,b ɑ ŋ k,0,բանկ,0
{arm}բաննա,b ɑ nː ɑ,0,բաննա,0
{arm}բանջար,b ɑ n d͡ʒ ɑ ɾ,0,բանջար,0
{arm}բանջարեղեն,b ɑ n d͡ʒ ɑ ɾ ɛ ʁ ɛ n,0,բանջարեղեն,0
{arm}բանջուլ,b ɑ n d͡ʒ u l,0,բանջուլ,0
{arm}բանսարկու,b ɑ n s ɑ ɾ k u,0,բանսարկու,0
{arm}բանվոր,b ɑ n v ɔ ɾ,0,բանվոր,0
{arm}բանտ,b ɑ n t,0,բանտ,0
{arm}բանտարկել,b ɑ n t ɑ ɾ k ɛ l,0,բանտարկել,0
{arm}բանտարկյալ,b ɑ n t ɑ ɾ k j ɑ l,0,բանտարկյալ,0
{arm}բանտարկություն,b ɑ n t ɑ ɾ k u tʰ j u n,0,բանտարկություն,0
{arm}բաշիբոզուկ,b ɑ ʃ i b ɔ z u k,0,բաշիբոզուկ,0
{arm}բաշխել,b ɑ ʃ χ ɛ l,0,բաշխել,0
{arm}բաջանաղ,b ɑ d͡ʒ ɑ n ɑ ʁ,0,բաջանաղ,0
{arm}բաջի,b ɑ d͡ʒ i,0,բաջի,0
{arm}բառ,b ɑ r,0,բառ,0
{arm}բառագիրք,b ɑ r ɑ ɡ i ɾ kʰ,0,բառագիրք,0
{arm}բառադի,b ɑ r ɑ d i,0,բառադի,0
{arm}բառախաղ,b ɑ r ɑ χ ɑ ʁ,0,բառախաղ,0
{arm}բառակապակցություն,b ɑ r ɑ k ɑ p ɑ k t͡sʰ u tʰ j u n,0,բառակապակցություն,0
{arm}բառապաշար,b ɑ r ɑ p ɑ ʃ ɑ ɾ,0,բառապաշար,0
{arm}բառարան,b ɑ r ɑ ɾ ɑ n,0,բառարան,0
{arm}բառացանկ,b ɑ r ɑ t͡sʰ ɑ ŋ k,0,բառացանկ,0
{arm}բառգիրք,b ɑ r ɡ i ɾ kʰ,0,բառգիրք,0
{arm}բառնալ,b ɑ r n ɑ l,0,բառնալ,0
{arm}բառույթ,b ɑ r u j tʰ,0,բառույթ,0
{arm}բասկետբոլ,b ɑ s k ɛ t b ɔ l,0,բասկետբոլ,0
{arm}բավ,b ɑ v,0,բավ,0
{arm}բավական,b ɑ v ɑ k ɑ n,0,բավական,0
{arm}բավարար,b ɑ v ɑ ɾ ɑ ɾ,0,բավարար,0
{arm}բավարարել,b ɑ v ɑ ɾ ɑ ɾ ɛ l,0,բավարարել,0
{arm}բավարացի,b ɑ v ɑ ɾ ɑ t͡sʰ i,0,բավարացի,0
{arm}բավարիա,b ɑ v ɑ ɾ j ɑ,0,բավարիա,0
{arm}բար,b ɑ ɾ,0,բար,0
{arm}բարակ,b ɑ ɾ ɑ k,0,բարակ,0
{arm}բարաք,b ɑ ɾ ɑ kʰ,0,բարաք,0
{arm}բարբանջել,b ɑ ɾ b ɑ n d͡ʒ ɛ l,0,բարբանջել,0
{arm}բարբաջանք,b ɑ ɾ b ɑ d͡ʒ ɑ ŋ kʰ,0,բարբաջանք,0
{arm}բարբառ,b ɑ ɾ b ɑ r,0,բարբառ,0
{arm}բարբառային,b ɑ ɾ b ɑ r ɑ j i n,0,բարբառային,0
{arm}բարբառել,b ɑ ɾ b ɑ r ɛ l,0,բարբառել,0
{arm}բարգավաճ,b ɑ ɾ ɡ ɑ v ɑ t͡ʃ,0,բարգավաճ,0
{arm}բարդի,b ɑ ɾ d i,0,բարդի,0
{arm}բարդություն,b ɑ ɾ tʰ u tʰ j u n,0,բարդություն,0
{arm}բարդույթ,b ɑ ɾ tʰ u j tʰ,0,բարդույթ,0
{arm}բարեգործական,b ɑ ɾ ɛ ɡ ɔ ɾ t͡s ɑ k ɑ n,0,բարեգործական,0
{arm}բարելավել,b ɑ ɾ ɛ l ɑ v ɛ l,0,բարելավել,0
{arm}բարեկամ,b ɑ ɾ ɛ k ɑ m,0,բարեկամ,0
{arm}բարեկամական,b ɑ ɾ ɛ k ɑ m ɑ k ɑ n,0,բարեկամական,0
{arm}բարեկամություն,b ɑ ɾ ɛ k ɑ m u tʰ j u n,0,բարեկամություն,0
{arm}բարեկենդան,b ɑ ɾ ɛ k ɛ n tʰ ɑ n,0,բարեկենդան,0
{arm}բարեպաշտ,b ɑ ɾ ɛ p ɑ ʃ t,0,բարեպաշտ,0
{arm}բարեպաշտություն,b ɑ ɾ ɛ p ɑ ʃ t u tʰ j u n,0,բարեպաշտություն,0
{arm}բարեւ,b ɑ ɾ ɛ v,0,բարեւ,0
{arm}բարեւել,b ɑ ɾ ɛ v ɛ l,0,բարեւել,0
{arm}բարեփոխում,b ɑ ɾ ɛ pʰ ɔ χ u m,0,բարեփոխում,0
{arm}բարի,b ɑ ɾ i,0,բարի,0
{arm}բարիկադ,b ɑ ɾ i k ɑ d,0,բարիկադ,0
{arm}բարիշել,b ɑ ɾ i ʃ ɛ l,0,բարիշել,0
{arm}բարիք,b ɑ ɾ i kʰ,0,բարիք,0
{arm}բարխուդարյան,b ɑ ɾ χ u d ɑ ɾ j ɑ n,0,բարխուդարյան,0
{arm}բարկ,b ɑ ɾ k,0,բարկ,0
{arm}բարկանալ,b ɑ ɾ k ɑ n ɑ l,0,բարկանալ,0
{arm}բարկացած,b ɑ ɾ k ɑ t͡sʰ ɑ t͡s,0,բարկացած,0
{arm}բարկություն,b ɑ ɾ k u tʰ j u n,0,բարկություն,0
{arm}բարձ,b ɑ ɾ t͡sʰ,0,բարձ,0
{arm}բարձիթողի,b ɑ ɾ t͡sʰ i tʰ ɔ ʁ i,0,բարձիթողի,0
{arm}բարձունք,b ɑ ɾ t͡sʰ u ŋ kʰ,0,բարձունք,0
{arm}բարձունքներ,b ɑ ɾ t͡sʰ u ŋ kʰ n ɛ ɾ,0,բարձունքներ,0
{arm}բարձր,b ɑ ɾ t͡sʰ ə ɾ,0,բարձր,0
{arm}բարձրագույն,b ɑ ɾ t͡sʰ ɾ ɑ ɡ u j n,0,բարձրագույն,0
{arm}բարձրահասակ,b ɑ ɾ t͡sʰ ɾ ɑ h ɑ s ɑ k,0,բարձրահասակ,0
{arm}բարձրաձայն,b ɑ ɾ t͡sʰ ɾ ɑ d͡z ɑ j n,0,բարձրաձայն,0
{arm}բարձրաձայնել,b ɑ ɾ t͡sʰ ɾ ɑ d͡z ɑ j n ɛ l,0,բարձրաձայնել,0
{arm}բարձրավանդակ,b ɑ ɾ t͡sʰ ɾ ɑ v ɑ n d ɑ k,0,բարձրավանդակ,0
{arm}բարձրացնել,b ɑ ɾ t͡sʰ ɾ ɑ t͡sʰ n ɛ l,0,բարձրացնել,0
{arm}բարձրորակ,b ɑ ɾ t͡sʰ ɾ ɔ ɾ ɑ k,0,բարձրորակ,0
{arm}բարձրություն,b ɑ ɾ t͡sʰ ɾ u tʰ j u n,0,բարձրություն,0
{arm}բարմեն,b ɑ ɾ m ɛ n,0,բարմեն,0
{arm}բարոյական,b ɑ ɾ ɔ j ɑ k ɑ n,0,բարոյական,0
{arm}բարոյականություն,b ɑ ɾ ɔ j ɑ k ɑ n u tʰ j u n,0,բարոյականություն,0
{arm}բարոն,b ɑ ɾ ɔ n,0,բարոն,0
{arm}բարով,b ɑ ɾ ɔ v,0,բարով,0
{arm}բարսեղ,b ɑ ɾ s ɛ ʁ,0,բարսեղ,0
{arm}բարսեղյան,b ɑ ɾ s ɛ ʁ j ɑ n,0,բարսեղյան,0
{arm}բարվոք,b ɑ ɾ v ɔ kʰ,0,բարվոք,0
{arm}բացականչական,b ɑ t͡sʰ ɑ k ɑ n t͡ʃʰ ɑ k ɑ n,0,բացականչական,0
{arm}բացականչել,b ɑ t͡sʰ ɑ k ɑ n t͡ʃʰ ɛ l,0,բացականչել,0
{arm}բացականչում,b ɑ t͡sʰ ɑ k ɑ n t͡ʃʰ u m,0,բացականչում,0
{arm}բացառապես,b ɑ t͡sʰ ɑ r ɑ p ɛ s,0,բացառապես,0
{arm}բացառել,b ɑ t͡sʰ ɑ r ɛ l,0,բացառել,0
{arm}բացառիկ,b ɑ t͡sʰ ɑ r i k,0,բացառիկ,0
{arm}բացառություն,b ɑ t͡sʰ ɑ r u tʰ j u n,0,բացառություն,0
{arm}բացառվել,b ɑ t͡sʰ ɑ r v ɛ l,0,բացառվել,0
{arm}բացատ,b ɑ t͡sʰ ɑ t,0,բացատ,0
{arm}բացատրական,b ɑ t͡sʰ ɑ t ɾ ɑ k ɑ n,0,բացատրական,0
{arm}բացատրել,b ɑ t͡sʰ ɑ t ɾ ɛ l,0,բացատրել,0
{arm}բացարձակ,b ɑ t͡sʰ ɑ ɾ t͡sʰ ɑ k,0,բացարձակ,0
{arm}բացել,b ɑ t͡sʰ ɛ l,0,բացել,0
{arm}բացի,b ɑ t͡sʰ i,0,բացի,0
{arm}բացորոշակի,b ɑ t͡sʰ ɔ ɾ ɔ ʃ ɑ k i,0,բացորոշակի,0
{arm}բացում,b ɑ t͡sʰ u m,0,բացում,0
{arm}բացօթյա,b ɑ t͡sʰ ɔ tʰ j ɑ,0,բացօթյա,0
