merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{hun}döntést,d ø n t eː ʃ t,0,döntést,0
{hun}döntött,d ø n t ø tː,0,döntött,0
{hun}döntő,d ø n t øː,0,döntő,0
{hun}dús,d uː ʃ,0,dús,0
{hun}dőlt,d øː l t,0,dőlt,0
{hun}ebbe,ɛ bː ɛ,0,ebbe,0
{hun}ebben,ɛ bː ɛ n,0,ebben,0
{hun}ebből,ɛ bː øː l,0,ebből,0
{hun}ebek,ɛ b ɛ k,0,ebek,0
{hun}ebéd,ɛ b eː d,0,ebéd,0
{hun}ebédet,ɛ b eː d ɛ t,0,ebédet,0
{hun}eddig,ɛ dː i ɡ,0,eddig,0
{hun}eddigi,ɛ dː i ɡ i,0,eddigi,0
{hun}eddiginél,ɛ dː i ɡ i n eː l,0,eddiginél,0
{hun}edző,ɛ d͡zː øː,0,edző,0
{hun}efféle,ɛ f eː l ɛ,0,efféle,0
{hun}egerek,ɛ ɡ ɛ r ɛ k,0,egerek,0
{hun}egeret,ɛ ɡ ɛ r ɛ t,0,egeret,0
{hun}egy,ɛ ɟː,0,egy,0
{hun}egyaránt,ɛ ɟː ɒ r aː n t,0,egyaránt,0
{hun}egyben,ɛ ɟ b ɛ n,0,egyben,0
{hun}egyből,ɛ ɟ b øː l,0,egyből,0
{hun}egyedi,ɛ ɟ ɛ d i,0,egyedi,0
{hun}egyedüli,ɛ ɟ ɛ d y l i,0,egyedüli,0
{hun}egyedülálló,ɛ ɟ ɛ d y l aː lː oː,0,egyedülálló,0
{hun}egyenes,ɛ ɟ ɛ n ɛ ʃ,0,egyenes,0
{hun}egyenesek,ɛ ɟ ɛ n ɛ ʃ ɛ k,0,egyenesek,0
{hun}egyenesen,ɛ ɟ ɛ n ɛ ʃ ɛ n,0,egyenesen,0
{hun}egyenlőség,ɛ ɟː ɛ n l øː ʃ eː ɡ,0,egyenlőség,0
{hun}egyesek,ɛ ɟː ɛ ʃ ɛ k,0,egyesek,0
{hun}egyesülete,ɛ ɟː ɛ ʃ y l ɛ t ɛ,0,egyesülete,0
{hun}egyesült,ɛ ɟː ɛ ʃ y l t,0,egyesült,0
{hun}egyesülés,ɛ ɟː ɛ ʃ y l eː ʃ,0,egyesülés,0
{hun}egyet,ɛ ɟː ɛ t,0,egyet,0
{hun}egyetemes,ɛ ɟ ɛ t ɛ m ɛ ʃ,0,egyetemes,0
{hun}egyetemi,ɛ ɟ ɛ t ɛ m i,0,egyetemi,0
{hun}egyetemisták,ɛ ɟ ɛ t ɛ m i ʃ t aː k,0,egyetemisták,0
{hun}egyetlen,ɛ ɟː ɛ t l ɛ n,0,egyetlen,0
{hun}egyetért,ɛ ɟː ɛ t eː r t,0,egyetért,0
{hun}egyetértés,ɛ ɟː ɛ t eː r t eː ʃ,0,egyetértés,0
{hun}egyezmény,ɛ ɟː ɛ z m eː ɲ,0,egyezmény,0
{hun}egyezmények,ɛ ɟː ɛ z m eː ɲ ɛ k,0,egyezmények,0
{hun}egyezség,ɛ ɟː ɛ ʃː eː ɡ,0,egyezség,0
{hun}egyeztetés,ɛ ɟː ɛ s t ɛ t eː ʃ,0,egyeztetés,0
{hun}egyfajta,ɛ c f ɒ j t ɒ,0,egyfajta,0
{hun}egyfelől,ɛ c f ɛ l øː l,0,egyfelől,0
{hun}egyház,ɛ c h aː z,0,egyház,0
{hun}egyházak,ɛ c h aː z ɒ k,0,egyházak,0
{hun}egyházi,ɛ c h aː z i,0,egyházi,0
{hun}egyik,ɛ ɟː i k,0,egyik,0
{hun}egyikben,ɛ ɟː i ɡ b ɛ n,0,egyikben,0
{hun}egyike,ɛ ɟː i k ɛ,0,egyike,0
{hun}egyikről,ɛ ɟː i k r øː l,0,egyikről,0
{hun}egyikük,ɛ ɟː i k y k,0,egyikük,0
{hun}egyiptomi,ɛ ɟ i p t o m i,0,egyiptomi,0
{hun}egyirányú,ɛ ɟː i r aː ɲ uː,0,egyirányú,0
{hun}egykor,ɛ c k o r,0,egykor,0
{hun}egymilliárd,ɛ ɟ m i lː i j aː r d,0,egymilliárd,0
{hun}egymás,ɛ ɟ m aː ʃ,0,egymás,0
{hun}egymásba,ɛ ɟ m aː ʒ b ɒ,0,egymásba,0
{hun}egymásban,ɛ ɟ m aː ʒ b ɒ n,0,egymásban,0
{hun}egymáshoz,ɛ ɟ m aː ʃ h o z,0,egymáshoz,0
{hun}egymásnak,ɛ ɟ m aː ʃ n ɒ k,0,egymásnak,0
{hun}egymásra,ɛ ɟ m aː ʃ r ɒ,0,egymásra,0
{hun}egymással,ɛ ɟ m aː ʃː ɒ l,0,egymással,0
{hun}egymást,ɛ ɟ m aː ʃ t,0,egymást,0
{hun}egymástól,ɛ ɟ m aː ʃ t oː l,0,egymástól,0
{hun}egymásért,ɛ ɟ m aː ʃ eː r t,0,egymásért,0
{hun}egyre,ɛ ɟ r ɛ,0,egyre,0
{hun}egyrészt,ɛ ɟ r eː s t,0,egyrészt,0
{hun}egyszemélyes,ɛ c s ɛ m eː j ɛ ʃ,0,egyszemélyes,0
{hun}egyszerre,ɛ c s ɛ rː ɛ,0,egyszerre,0
{hun}egyszersmind,ɛ c s ɛ r ʃ m i n d,0,egyszersmind,0
{hun}egyszerű,ɛ c s ɛ r yː,0,egyszerű,0
{hun}egyszerűen,ɛ c s ɛ r yː ɛ n,0,egyszerűen,0
{hun}egységes,ɛ c ʃ eː ɡ ɛ ʃ,0,egységes,0
{hun}egyáltalán,ɛ ɟː aː l t ɒ l aː n,0,egyáltalán,0
{hun}egyéb,ɛ ɟ eː b,0,egyéb,0
{hun}egyébként,ɛ ɟ eː p k eː n t,0,egyébként,0
{hun}egyél,ɛ ɟ eː l,0,egyél,0
{hun}egyén,ɛ ɟ eː n,0,egyén,0
{hun}egyének,ɛ ɟ eː n ɛ k,0,egyének,0
{hun}egyéni,ɛ ɟ eː n i,0,egyéni,0
{hun}egyénileg,ɛ ɟ eː n i l ɛ ɡ,0,egyénileg,0
{hun}egyéves,ɛ ɟː eː v ɛ ʃ,0,egyéves,0
{hun}egyúttal,ɛ ɟː uː tː ɒ l,0,egyúttal,0
{hun}együtt,ɛ ɟː y tː,0,együtt,0
{hun}együttes,ɛ ɟː y tː ɛ ʃ,0,együttes,0
{hun}együttese,ɛ ɟː y tː ɛ ʃ ɛ,0,együttese,0
{hun}együttműködve,ɛ ɟː y t m yː k ø d v ɛ,0,együttműködve,0
{hun}együttműködés,ɛ ɟː y t m yː k ø d eː ʃ,0,együttműködés,0
{hun}együttműködése,ɛ ɟː y t m yː k ø d eː ʃ ɛ,0,együttműködése,0
{hun}egész,ɛ ɡ eː s,0,egész,0
{hun}egészen,ɛ ɡ eː s ɛ n,0,egészen,0
{hun}egészet,ɛ ɡ eː s ɛ t,0,egészet,0
{hun}egészség,ɛ ɡ eː ʃː eː ɡ,0,egészség,0
{hun}egészségbiztosítási,ɛ ɡ eː ʃː eː ɡ b i s t o ʃ iː t aː ʃ i,0,egészségbiztosítási,0
{hun}egészsége,ɛ ɡ eː ʃː eː ɡ ɛ,0,egészsége,0
{hun}egészségem,ɛ ɡ eː ʃː eː ɡ ɛ m,0,egészségem,0
{hun}egészségesebben,ɛ ɡ eː ʃː eː ɡ ɛ ʃ ɛ bː ɛ n,0,egészségesebben,0
{hun}egészséget,ɛ ɡ eː ʃː eː ɡ ɛ t,0,egészséget,0
{hun}egészségünk,ɛ ɡ eː ʃː eː ɡ y ŋ k,0,egészségünk,0
{hun}egészében,ɛ ɡ eː s eː b ɛ n,0,egészében,0
{hun}egészért,ɛ ɡ eː s eː r t,0,egészért,0
{hun}egészét,ɛ ɡ eː s eː t,0,egészét,0
{hun}egészít,ɛ ɡ eː s iː t,0,egészít,0
{hun}ehetetlen,ɛ h ɛ t ɛ t l ɛ n,0,ehetetlen,0
{hun}ehhez,ɛ h ɛ z,0,ehhez,0
{hun}ejt,ɛ j t,0,ejt,0
{hun}ejtsd,ɛ j d͡ʒ d,0,ejtsd,0
{hun}ekkor,ɛ kː o r,0,ekkor,0
{hun}ekék,ɛ k eː k,0,ekék,0
{hun}eközben,ɛ k ø z b ɛ n,0,eközben,0
{hun}el,ɛ l,0,el,0
{hun}eladni,ɛ l ɒ d n i,0,eladni,0
{hun}eladás,ɛ l ɒ d aː ʃ,0,eladás,0
{hun}eladási,ɛ l ɒ d aː ʃ i,0,eladási,0
{hun}eladások,ɛ l ɒ d aː ʃ o k,0,eladások,0
{hun}elefánt,ɛ l ɛ f aː n t,0,elefánt,0
{hun}elege,ɛ l ɛ ɡ ɛ,0,elege,0
{hun}elegendő,ɛ l ɛ ɡ ɛ n d øː,0,elegendő,0
{hun}eleget,ɛ l ɛ ɡ ɛ t,0,eleget,0
{hun}elegáns,ɛ l ɛ ɡ aː n ʃ,0,elegáns,0
{hun}elek,ɛ l ɛ k,0,elek,0
{hun}elektromos,ɛ l ɛ k t r o m o ʃ,0,elektromos,0
{hun}elektromágneses,ɛ l ɛ k t r o m aː ɡ n ɛ ʃ ɛ ʃ,0,elektromágneses,0
{hun}elektronika,ɛ l ɛ k t r o n i k ɒ,0,elektronika,0
{hun}elektronikai,ɛ l ɛ k t r o n i k ɒ j i,0,elektronikai,0
{hun}elektronikus,ɛ l ɛ k t r o n i k u ʃ,0,elektronikus,0
{hun}elektronok,ɛ l ɛ k t r o n o k,0,elektronok,0
{hun}elem,ɛ l ɛ m,0,elem,0
{hun}eleme,ɛ l ɛ m ɛ,0,eleme,0
{hun}elemek,ɛ l ɛ m ɛ k,0,elemek,0
{hun}elemi,ɛ l ɛ m i,0,elemi,0
{hun}elemzés,ɛ l ɛ m z eː ʃ,0,elemzés,0
{hun}elemzése,ɛ l ɛ m z eː ʃ ɛ,0,elemzése,0
{hun}elemzések,ɛ l ɛ m z eː ʃ ɛ k,0,elemzések,0
{hun}elemző,ɛ l ɛ m z øː,0,elemző,0
{hun}elemzők,ɛ l ɛ m z øː k,0,elemzők,0
{hun}elemét,ɛ l ɛ m eː t,0,elemét,0
{hun}elengedhetetlen,ɛ l ɛ ŋ ɡ ɛ t h ɛ t ɛ t l ɛ n,0,elengedhetetlen,0
{hun}elenyésző,ɛ l ɛ ɲ eː s øː,0,elenyésző,0
{hun}eleve,ɛ l ɛ v ɛ,0,eleve,0
{hun}elfelejteni,ɛ l f ɛ l ɛ j t ɛ n i,0,elfelejteni,0
{hun}elfogadhatatlan,ɛ l f o ɡ ɒ t h ɒ t ɒ t l ɒ n,0,elfogadhatatlan,0
{hun}elfogadható,ɛ l f o ɡ ɒ t h ɒ t oː,0,elfogadható,0
{hun}elfogadni,ɛ l f o ɡ ɒ d n i,0,elfogadni,0
{hun}elfogadta,ɛ l f o ɡ ɒ tː ɒ,0,elfogadta,0
{hun}elfogadták,ɛ l f o ɡ ɒ tː aː k,0,elfogadták,0
{hun}elfogatóparancs,ɛ l f o ɡ ɒ t oː p ɒ r ɒ n t͡ʃ,0,elfogatóparancs,0
{hun}elgondolkodtató,ɛ l ɡ o n d o l k o tː ɒ t oː,0,elgondolkodtató,0
{hun}elhagyja,ɛ l ɦ ɒ ɟː ɒ,0,elhagyja,0
{hun}elhanyagolható,ɛ l ɦ ɒ ɲ ɒ ɡ o l ɦ ɒ t oː,0,elhanyagolható,0
{hun}elhanyagolt,ɛ l ɦ ɒ ɲ ɒ ɡ o l t,0,elhanyagolt,0
{hun}elhelyezni,ɛ l ɦ ɛ j ɛ z n i,0,elhelyezni,0
{hun}elhunyt,ɛ l ɦ u ɲ t,0,elhunyt,0
{hun}elindulnak,ɛ l i n d u l n ɒ k,0,elindulnak,0
{hun}elismert,ɛ l i ʃ m ɛ r t,0,elismert,0
{hun}elismerés,ɛ l i ʃ m ɛ r eː ʃ,0,elismerés,0
{hun}elismerést,ɛ l i ʃ m ɛ r eː ʃ t,0,elismerést,0
{hun}eljuttatni,ɛ jː u tː ɒ t n i,0,eljuttatni,0
{hun}eljárásban,ɛ jː aː r aː ʒ b ɒ n,0,eljárásban,0
{hun}eljárások,ɛ jː aː r aː ʃ o k,0,eljárások,0
{hun}eljárással,ɛ jː aː r aː ʃː ɒ l,0,eljárással,0
{hun}eljárást,ɛ jː aː r aː ʃ t,0,eljárást,0
{hun}eljáró,ɛ jː aː r oː,0,eljáró,0
{hun}elkerülhetetlen,ɛ l k ɛ r y l ɦ ɛ t ɛ t l ɛ n,0,elkerülhetetlen,0
{hun}elkerülhetetlenül,ɛ l k ɛ r y l ɦ ɛ t ɛ t l ɛ n y l,0,elkerülhetetlenül,0
{hun}elkerülése,ɛ l k ɛ r y l eː ʃ ɛ,0,elkerülése,0
{hun}elkezdődik,ɛ l k ɛ z d øː d i k,0,elkezdődik,0
{hun}elképzeltem,ɛ l k eː b z ɛ l t ɛ m,0,elképzeltem,0
{hun}elképzelés,ɛ l k eː b z ɛ l eː ʃ,0,elképzelés,0
{hun}elképzelések,ɛ l k eː b z ɛ l eː ʃ ɛ k,0,elképzelések,0
{hun}elkészítése,ɛ l k eː s iː t eː ʃ ɛ,0,elkészítése,0
{hun}elkészítéséhez,ɛ l k eː s iː t eː ʃ eː ɦ ɛ z,0,elkészítéséhez,0
{hun}elkészül,ɛ l k eː s y l,0,elkészül,0
{hun}elkötelezett,ɛ l k ø t ɛ l ɛ z ɛ tː,0,elkötelezett,0
{hun}elkövetkező,ɛ l k ø v ɛ t k ɛ z øː,0,elkövetkező,0
{hun}elkövető,ɛ l k ø v ɛ t øː,0,elkövető,0
{hun}elküldeni,ɛ l k y l d ɛ n i,0,elküldeni,0
{hun}elkülönített,ɛ l k y l ø n iː t ɛ tː,0,elkülönített,0
{hun}ellen,ɛ lː ɛ n,0,ellen,0
{hun}ellenben,ɛ lː ɛ m b ɛ n,0,ellenben,0
{hun}ellene,ɛ lː ɛ n ɛ,0,ellene,0
{hun}ellenfele,ɛ lː ɛ ɱ f ɛ l ɛ,0,ellenfele,0
{hun}ellenkezik,ɛ lː ɛ ŋ k ɛ z i k,0,ellenkezik,0
{hun}ellenkező,ɛ lː ɛ ŋ k ɛ z øː,0,ellenkező,0
{hun}ellent,ɛ lː ɛ n t,0,ellent,0
{hun}ellentmond,ɛ lː ɛ n t m o n d,0,ellentmond,0
{hun}ellentmondásos,ɛ lː ɛ n t m o n d aː ʃ o ʃ,0,ellentmondásos,0
{hun}ellentétben,ɛ lː ɛ n t eː d b ɛ n,0,ellentétben,0
{hun}ellentétes,ɛ lː ɛ n t eː t ɛ ʃ,0,ellentétes,0
{hun}ellenállás,ɛ lː ɛ n aː lː aː ʃ,0,ellenállás,0
{hun}ellenére,ɛ lː ɛ n eː r ɛ,0,ellenére,0
{hun}ellenőrizni,ɛ lː ɛ n øː r i z n i,0,ellenőrizni,0
{hun}ellenőrzi,ɛ lː ɛ n øː r z i,0,ellenőrzi,0
{hun}ellenőrzés,ɛ lː ɛ n øː r z eː ʃ,0,ellenőrzés,0
{hun}ellenőrzése,ɛ lː ɛ n øː r z eː ʃ ɛ,0,ellenőrzése,0
{hun}ellenőrzések,ɛ lː ɛ n øː r z eː ʃ ɛ k,0,ellenőrzések,0
{hun}ellenőrzést,ɛ lː ɛ n øː r z eː ʃ t,0,ellenőrzést,0
{hun}ellenőrző,ɛ lː ɛ n øː r z øː,0,ellenőrző,0
{hun}ellátni,ɛ lː aː t n i,0,ellátni,0
{hun}ellátott,ɛ lː aː t o tː,0,ellátott,0
{hun}ellátás,ɛ lː aː t aː ʃ,0,ellátás,0
{hun}ellátását,ɛ lː aː t aː ʃ aː t,0,ellátását,0
{hun}elmarad,ɛ l m ɒ r ɒ d,0,elmarad,0
{hun}elmaradt,ɛ l m ɒ r ɒ tː,0,elmaradt,0
{hun}elmegy,ɛ l m ɛ ɟ,0,elmegy,0
{hun}elment,ɛ l m ɛ n t,0,elment,0
{hun}elmondani,ɛ l m o n d ɒ n i,0,elmondani,0
{hun}elmondom,ɛ l m o n d o m,0,elmondom,0
{hun}elmondása,ɛ l m o n d aː ʃ ɒ,0,elmondása,0
{hun}elméleti,ɛ l m eː l ɛ t i,0,elméleti,0
{hun}elméletileg,ɛ l m eː l ɛ t i l ɛ ɡ,0,elméletileg,0
{hun}elmélkedés,ɛ l m eː l k ɛ d eː ʃ,0,elmélkedés,0
{hun}elmúlt,ɛ l m uː l t,0,elmúlt,0
{hun}elnevezés,ɛ l n ɛ v ɛ z eː ʃ,0,elnevezés,0
{hun}elnyeri,ɛ l ɲ ɛ r i,0,elnyeri,0
{hun}elnyomó,ɛ l ɲ o m oː,0,elnyomó,0
{hun}elnyomók,ɛ l ɲ o m oː k,0,elnyomók,0
{hun}elnézést,ɛ l n eː z eː ʃ t,0,elnézést,0
{hun}elnéző,ɛ l n eː z øː,0,elnéző,0
{hun}elnök,ɛ l n ø k,0,elnök,0
{hun}elnöke,ɛ l n ø k ɛ,0,elnöke,0
{hun}elnöki,ɛ l n ø k i,0,elnöki,0
{hun}elnöksége,ɛ l n ø k ʃ eː ɡ ɛ,0,elnöksége,0
{hun}elnökségi,ɛ l n ø k ʃ eː ɡ i,0,elnökségi,0
{hun}elnökének,ɛ l n ø k eː n ɛ k,0,elnökének,0
{hun}elnökét,ɛ l n ø k eː t,0,elnökét,0
{hun}elnökével,ɛ l n ø k eː v ɛ l,0,elnökével,0
{hun}elnököt,ɛ l n ø k ø t,0,elnököt,0
{hun}elolvasni,ɛ l o l v ɒ ʃ n i,0,elolvasni,0
{hun}elrendel,ɛ rː ɛ n d ɛ l,0,elrendel,0
{hun}elsajátítása,ɛ l ʃ ɒ j aː t iː t aː ʃ ɒ,0,elsajátítása,0
{hun}elsején,ɛ l ʃ ɛ j eː n,0,elsején,0
{hun}első,ɛ l ʃ øː,0,első,0
{hun}elsőbbséget,ɛ l ʃ øː p ʃ eː ɡ ɛ t,0,elsőbbséget,0
{hun}elsőben,ɛ l ʃ øː b ɛ n,0,elsőben,0
{hun}elsődleges,ɛ l ʃ øː d l ɛ ɡ ɛ ʃ,0,elsődleges,0
{hun}elsődlegesen,ɛ l ʃ øː d l ɛ ɡ ɛ ʃ ɛ n,0,elsődlegesen,0
{hun}elsők,ɛ l ʃ øː k,0,elsők,0
{hun}elsőként,ɛ l ʃ øː k eː n t,0,elsőként,0
{hun}elsőnek,ɛ l ʃ øː n ɛ k,0,elsőnek,0
{hun}elsőre,ɛ l ʃ øː r ɛ,0,elsőre,0
{hun}elsősorban,ɛ l ʃ øː ʃ o r b ɒ n,0,elsősorban,0
{hun}elsőt,ɛ l ʃ øː t,0,elsőt,0
{hun}elte,ɛ l t ɛ,0,elte,0
{hun}elterjedt,ɛ l t ɛ r j ɛ tː,0,elterjedt,0
{hun}elterjedés,ɛ l t ɛ r j ɛ d eː ʃ,0,elterjedés,0
{hun}eltér,ɛ l t eː r,0,eltér,0
{hun}eltérés,ɛ l t eː r eː ʃ,0,eltérés,0
{hun}eltérő,ɛ l t eː r øː,0,eltérő,0
{hun}eltéved,ɛ l t eː v ɛ d,0,eltéved,0
{hun}eltűnik,ɛ l t yː n i k,0,eltűnik,0
{hun}eltűnt,ɛ l t yː n t,0,eltűnt,0
{hun}elutasító,ɛ l u t ɒ ʃ iː t oː,0,elutasító,0
{hun}elv,ɛ l v,0,elv,0
{hun}elve,ɛ l v ɛ,0,elve,0
{hun}elven,ɛ l v ɛ n,0,elven,0
{hun}elveszett,ɛ l v ɛ s ɛ tː,0,elveszett,0
{hun}elveszti,ɛ l v ɛ s t i,0,elveszti,0
{hun}elvet,ɛ l v ɛ t,0,elvet,0
{hun}elvi,ɛ l v i,0,elvi,0
{hun}elvileg,ɛ l v i l ɛ ɡ,0,elvileg,0
{hun}elvtárs,ɛ l f t aː r ʃ,0,elvtárs,0
{hun}elvtársak,ɛ l f t aː r ʃ ɒ k,0,elvtársak,0
{hun}elvár,ɛ l v aː r,0,elvár,0
{hun}elvárásai,ɛ l v aː r aː ʃ ɒ j i,0,elvárásai,0
{hun}elvégezhető,ɛ l v eː ɡ ɛ s h ɛ t øː,0,elvégezhető,0
{hun}elvégre,ɛ l v eː ɡ r ɛ,0,elvégre,0
{hun}elvész,ɛ l v eː s,0,elvész,0
{hun}elvétve,ɛ l v eː t v ɛ,0,elvétve,0
{hun}elé,ɛ l eː,0,elé,0
{hun}elég,ɛ l eː ɡ,0,elég,0
{hun}elégedetlen,ɛ l eː ɡ ɛ d ɛ t l ɛ n,0,elégedetlen,0
{hun}elégedetlenség,ɛ l eː ɡ ɛ d ɛ t l ɛ n ʃ eː ɡ,0,elégedetlenség,0
{hun}elégedett,ɛ l eː ɡ ɛ d ɛ tː,0,elégedett,0
{hun}eléggé,ɛ l eː ɡː eː,0,eléggé,0
{hun}elégséges,ɛ l eː k ʃ eː ɡ ɛ ʃ,0,elégséges,0
{hun}elém,ɛ l eː m,0,elém,0
{hun}elénk,ɛ l eː ŋ k,0,elénk,0
{hun}elér,ɛ l eː r,0,elér,0
{hun}elérhető,ɛ l eː r ɦ ɛ t øː,0,elérhető,0
{hun}elérhetővé,ɛ l eː r ɦ ɛ t øː v eː,0,elérhetővé,0
{hun}elérni,ɛ l eː r n i,0,elérni,0
{hun}elérése,ɛ l eː r eː ʃ ɛ,0,elérése,0
{hun}eléréséhez,ɛ l eː r eː ʃ eː ɦ ɛ z,0,eléréséhez,0
{hun}elöl,ɛ l ø l,0,elöl,0
{hun}elő,ɛ l øː,0,elő,0
{hun}előadás,ɛ l øː ɒ d aː ʃ,0,előadás,0
{hun}előadása,ɛ l øː ɒ d aː ʃ ɒ,0,előadása,0
{hun}előadásban,ɛ l øː ɒ d aː ʒ b ɒ n,0,előadásban,0
{hun}előadások,ɛ l øː ɒ d aː ʃ o k,0,előadások,0
{hun}előadást,ɛ l øː ɒ d aː ʃ t,0,előadást,0
{hun}előadásában,ɛ l øː ɒ d aː ʃ aː b ɒ n,0,előadásában,0
{hun}előbb,ɛ l øː bː,0,előbb,0
{hun}előbbi,ɛ l øː bː i,0,előbbi,0
{hun}előfizetői,ɛ l øː f i z ɛ t øː j i,0,előfizetői,0
{hun}előkelő,ɛ l øː k ɛ l øː,0,előkelő,0
{hun}előkészítése,ɛ l øː k eː s iː t eː ʃ ɛ,0,előkészítése,0
{hun}előkészítő,ɛ l øː k eː s iː t øː,0,előkészítő,0
{hun}elől,ɛ l øː l,0,elől,0
{hun}előle,ɛ l øː l ɛ,0,előle,0
{hun}előleg,ɛ l øː l ɛ ɡ,0,előleg,0
{hun}előnye,ɛ l øː ɲ ɛ,0,előnye,0
{hun}előnyeit,ɛ l øː ɲ ɛ j i t,0,előnyeit,0
{hun}előnytelen,ɛ l øː ɲ t ɛ l ɛ n,0,előnytelen,0
{hun}előnyös,ɛ l øː ɲ ø ʃ,0,előnyös,0
{hun}előnyösebb,ɛ l øː ɲ ø ʃ ɛ bː,0,előnyösebb,0
{hun}előre,ɛ l øː r ɛ,0,előre,0
{hun}előreláthatólag,ɛ l øː r ɛ l aː t h ɒ t oː l ɒ ɡ,0,előreláthatólag,0
{hun}elősegítése,ɛ l øː ʃ ɛ ɡ iː t eː ʃ ɛ,0,elősegítése,0
{hun}előszeretettel,ɛ l øː s ɛ r ɛ t ɛ tː ɛ l,0,előszeretettel,0
{hun}először,ɛ l øː s ø r,0,először,0
{hun}előtte,ɛ l øː tː ɛ,0,előtte,0
{hun}előtti,ɛ l øː tː i,0,előtti,0
{hun}előző,ɛ l øː z øː,0,előző,0
{hun}előírás,ɛ l øː j iː r aː ʃ,0,előírás,0
{hun}előírások,ɛ l øː j iː r aː ʃ o k,0,előírások,0
{hun}előírásoknak,ɛ l øː j iː r aː ʃ o k n ɒ k,0,előírásoknak,0
{hun}előítélet,ɛ l øː j iː t eː l ɛ t,0,előítélet,0
{hun}ember,ɛ m b ɛ r,0,ember,0
{hun}embere,ɛ m b ɛ r ɛ,0,embere,0
{hun}emberei,ɛ m b ɛ r ɛ j i,0,emberei,0
{hun}emberi,ɛ m b ɛ r i,0,emberi,0
{hun}emberileg,ɛ m b ɛ r i l ɛ ɡ,0,emberileg,0
{hun}eme,ɛ m ɛ,0,eme,0
{hun}emeleti,ɛ m ɛ l ɛ t i,0,emeleti,0
{hun}emeletnyi,ɛ m ɛ l ɛ t ɲ i,0,emeletnyi,0
{hun}emelkedett,ɛ m ɛ l k ɛ d ɛ tː,0,emelkedett,0
{hun}emelkedik,ɛ m ɛ l k ɛ d i k,0,emelkedik,0
{hun}emelkedő,ɛ m ɛ l k ɛ d øː,0,emelkedő,0
{hun}emellett,ɛ m ɛ lː ɛ tː,0,emellett,0
{hun}emelni,ɛ m ɛ l n i,0,emelni,0
{hun}emiatt,ɛ m i j ɒ tː,0,emiatt,0
{hun}emigráns,ɛ m i ɡ r aː n ʃ,0,emigráns,0
{hun}emil,ɛ m i l,0,emil,0
{hun}emlék,ɛ m l eː k,0,emlék,0
{hun}emlékek,ɛ m l eː k ɛ k,0,emlékek,0
{hun}emléket,ɛ m l eː k ɛ t,0,emléket,0
{hun}emlékezetes,ɛ m l eː k ɛ z ɛ t ɛ ʃ,0,emlékezetes,0
{hun}emlékeztet,ɛ m l eː k ɛ s t ɛ t,0,emlékeztet,0
{hun}emlékeztető,ɛ m l eː k ɛ s t ɛ t øː,0,emlékeztető,0
{hun}emlékezés,ɛ m l eː k ɛ z eː ʃ,0,emlékezés,0
{hun}emlékszem,ɛ m l eː k s ɛ m,0,emlékszem,0
{hun}emlékszik,ɛ m l eː k s i k,0,emlékszik,0
{hun}említést,ɛ m l iː t eː ʃ t,0,említést,0
{hun}emlő,ɛ m l øː,0,emlő,0
{hun}emésztés,ɛ m eː s t eː ʃ,0,emésztés,0
{hun}endre,ɛ n d r ɛ,0,endre,0
{hun}energia,ɛ n ɛ r ɡ i j ɒ,0,energia,0
{hun}energiák,ɛ n ɛ r ɡ i j aː k,0,energiák,0
{hun}energiát,ɛ n ɛ r ɡ i j aː t,0,energiát,0
{hun}engedéllyel,ɛ ŋ ɡ ɛ d eː jː ɛ l,0,engedéllyel,0
{hun}engedély,ɛ ŋ ɡ ɛ d eː j,0,engedély,0
{hun}engedélyek,ɛ ŋ ɡ ɛ d eː j ɛ k,0,engedélyek,0
{hun}engedélyeket,ɛ ŋ ɡ ɛ d eː j ɛ k ɛ t,0,engedélyeket,0
{hun}engedélyével,ɛ ŋ ɡ ɛ d eː j eː v ɛ l,0,engedélyével,0
{hun}engem,ɛ ŋ ɡ ɛ m,0,engem,0
{hun}ennek,ɛ nː ɛ k,0,ennek,0
{hun}ennyi,ɛ ɲː i,0,ennyi,0
{hun}ennyire,ɛ ɲː i r ɛ,0,ennyire,0
{hun}ennyit,ɛ ɲː i t,0,ennyit,0
{hun}enné,ɛ nː eː,0,enné,0
{hun}ennél,ɛ nː eː l,0,ennél,0
{hun}entrópia,ɛ n t r oː p i j ɒ,0,entrópia,0
{hun}enyhén,ɛ ɲ ɦ eː n,0,enyhén,0
{hun}enyém,ɛ ɲ eː m,0,enyém,0
{hun}epilepsziás,ɛ p i l ɛ p s i j aː ʃ,0,epilepsziás,0
{hun}erdélyi,ɛ r d eː j i,0,erdélyi,0
{hun}erdészeti,ɛ r d eː s ɛ t i,0,erdészeti,0
{hun}erdő,ɛ r d øː,0,erdő,0
{hun}erdőbe,ɛ r d øː b ɛ,0,erdőbe,0
{hun}erdőben,ɛ r d øː b ɛ n,0,erdőben,0
{hun}erdők,ɛ r d øː k,0,erdők,0
{hun}erdőkben,ɛ r d øː ɡ b ɛ n,0,erdőkben,0
{hun}ered,ɛ r ɛ d,0,ered,0
{hun}eredeti,ɛ r ɛ d ɛ t i,0,eredeti,0
{hun}eredetileg,ɛ r ɛ d ɛ t i l ɛ ɡ,0,eredetileg,0
{hun}eredetű,ɛ r ɛ d ɛ t yː,0,eredetű,0
