merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{eng}cablegate,k e ɪ b ə l ɡ e ɪ t,0,cablegate,0
{eng}cablinasian,k æ b l ɪ n e ɪ ʒ i ə n,0,cablinasian,0
{eng}caboose,k ə b u s,0,caboose,0
{eng}cabot,k æ b ə t,0,cabot,0
{eng}cabriolet,k æ b ɹ i ə l e ɪ,0,cabriolet,0
{eng}cabs,k æ b z,0,cabs,0
{eng}cacahuatepec,k ɑ k ə w ɑ t ɛ p ɛ k,0,cacahuatepec,0
{eng}cacciatore,k ɑ t͡ʃ ə t ɔ ɹ i,0,cacciatore,0
{eng}cachalot,k æ ʃ ə l ɑ t,0,cachalot,0
{eng}cachectic,k ə k ɛ k t ɪ k,0,cachectic,0
{eng}cachexia,k ə k ɛ k s i ə,0,cachexia,0
{eng}cachinnate,k æ k ɪ n e ɪ t,0,cachinnate,0
{eng}cachinnation,k a k ɪ n e ɪ ʃ ə n,0,cachinnation,0
{eng}cack,k æ k,0,cack,0
{eng}cackle,k æ k ə l,0,cackle,0
{eng}cacks,k æ k s,0,cacks,0
{eng}cacodaemon,k æ k ə d i m ə n,0,cacodaemon,0
{eng}cacodemon,k æ k ə d i m ə n,0,cacodemon,0
{eng}cacoethes,k a k o ʊ i θ i z,0,cacoethes,0
{eng}cacoethic,k a k o ʊ i θ i k,0,cacoethic,0
{eng}cacoethical,k a k o ʊ i θ ɪ k ə l,0,cacoethical,0
{eng}cacoethically,k a k o ʊ i θ ɪ k ə l i,0,cacoethically,0
{eng}cacophonous,k ə k ɑ f ə n ə s,0,cacophonous,0
{eng}cacophony,k ə k ɑ f ə n i,0,cacophony,0
{eng}cacti,k æ k t a ɪ,0,cacti,0
{eng}cad,k æ d,0,cad,0
{eng}cadaver,k ə d æ v ɚ,0,cadaver,0
{eng}cadaveric,k ə d a v ə ɹ ɪ k,0,cadaveric,0
{eng}caddie,k æ d i,0,caddie,0
{eng}caddo,k æ d o ʊ,0,caddo,0
{eng}caddy,k æ d i,0,caddy,0
{eng}cadence,k e ɪ d n̩ s,0,cadence,0
{eng}cadet,k ə d ɛ t,0,cadet,0
{eng}cadge,k æ d͡ʒ,0,cadge,0
{eng}cadger,k æ d͡ʒ ə ɹ,0,cadger,0
{eng}cadi,k ɑ d i,0,cadi,0
{eng}cadillac,k æ d ɪ l æ k,0,cadillac,0
{eng}cadmium,k æ d m i ə m,0,cadmium,0
{eng}caducous,k ə d j u k ə s,0,caducous,0
{eng}caecum,s i k ə m,0,caecum,0
{eng}caelum,s i l ə m,0,caelum,0
{eng}caernarfon,k ɑ ɹ n ɑ ɹ v ə n,0,caernarfon,0
{eng}caerphilly,k ə ɹ f ɪ l i,0,caerphilly,0
{eng}caesarea,s i z ə ɹ i ə,0,caesarea,0
{eng}caesaropapism,s i z ə ɹ o ʊ p e ɪ p ɪ z ə m,0,caesaropapism,0
{eng}caesura,s ɪ ʒ ʊ ɹ ə,0,caesura,0
{eng}caf,k æ f,0,caf,0
{eng}cafestol,k ə f ɛ s t ɔ l,0,cafestol,0
{eng}caffeine,k æ f i n,0,caffeine,0
{eng}caffs,k æ f s,0,caffs,0
{eng}cage,k e ɪ d͡ʒ,0,cage,0
{eng}cagey,k e ɪ d͡ʒ i,0,cagey,0
{eng}cahoots,k ə h u t s,0,cahoots,0
{eng}caillou,k a ɪ j u,0,caillou,0
{eng}cain,k e ɪ n,0,cain,0
{eng}caipirinha,k a ɪ p ɪ ɹ i n j ə,0,caipirinha,0
{eng}caipiroska,k a ɪ p ɪ ɹ ɔ s k ə,0,caipiroska,0
{eng}cairn,k ɛ ɹ n,0,cairn,0
{eng}cairns,k ɛ ɹ n z,0,cairns,0
{eng}caitiff,k e ɪ t ɪ f,0,caitiff,0
{eng}cajetan,k æ d͡ʒ ə t ə n,0,cajetan,0
{eng}cajole,k ə d͡ʒ o ʊ l,0,cajole,0
{eng}cake,k e ɪ k,0,cake,0
{eng}caked,k e ɪ k t,0,caked,0
{eng}cakeism,k e ɪ k ɪ z ə m,0,cakeism,0
{eng}cakes,k e ɪ k s,0,cakes,0
{eng}cakeshop,k e ɪ k ʃ ɑ p,0,cakeshop,0
{eng}cakewalk,k e ɪ k w ɔ k,0,cakewalk,0
{eng}caking,k e ɪ k ɪ ŋ,0,caking,0
{eng}cakings,k e ɪ k ɪ ŋ z,0,cakings,0
{eng}cal,k æ l,0,cal,0
{eng}calabash,k æ l ə b æ ʃ,0,calabash,0
{eng}calais,k æ l e ɪ,0,calais,0
{eng}calamanco,k æ l ə m æ ŋ k o ʊ,0,calamanco,0
{eng}calamander,k æ l ə m æ n d ɚ,0,calamander,0
{eng}calamari,k æ l ə m ɑ ɹ i,0,calamari,0
{eng}calamitous,k ə l æ m ɪ t ə s,0,calamitous,0
{eng}calamity,k ə l æ m ɪ t i,0,calamity,0
{eng}calamondin,k æ l ə m ɔ n d ɪ n,0,calamondin,0
{eng}calas,k ə l ɑ,0,calas,0
{eng}calc,k æ l k,0,calc,0
{eng}calced,k æ l s t,0,calced,0
{eng}calcification,k æ l s ɪ f ɪ k e ɪ ʃ ə n,0,calcification,0
{eng}calcify,k æ l s ɪ f a ɪ,0,calcify,0
{eng}calcite,k æ l s a ɪ t,0,calcite,0
{eng}calcitonin,k æ l s ɪ t o ʊ n ɪ n,0,calcitonin,0
{eng}calcium,k æ l s i ə m,0,calcium,0
{eng}calculation,k æ l k j ə l e ɪ ʃ ə n,0,calculation,0
{eng}calcule,k æ l k j u l,0,calcule,0
{eng}calculus,k æ l k j ə l ə s,0,calculus,0
{eng}calcutta,k æ l k ʌ t ə,0,calcutta,0
{eng}caldesmon,k æ l d ɛ z m ɑ n,0,caldesmon,0
{eng}caldwell,k ɔ l d w ɛ l,0,caldwell,0
{eng}caleb,k e ɪ l ə b,0,caleb,0
{eng}caledon,k æ l ə d ə n,0,caledon,0
{eng}caledonian,k æ l ə d o ʊ n i ə n,0,caledonian,0
{eng}calendar,k æ l ə n d ɚ,0,calendar,0
{eng}calendarist,k æ l ə n d ə ɹ ɪ s t,0,calendarist,0
{eng}calender,k æ l ə n d ɚ,0,calender,0
{eng}calendrical,k ə l ɛ n d ɹ ɪ k l̩,0,calendrical,0
{eng}calends,k æ l ɪ n d z,0,calends,0
{eng}calf,k æ f,0,calf,0
{eng}calfless,k æ f l ə s,0,calfless,0
{eng}calgary,k æ l ɡ ɹ i,0,calgary,0
{eng}cali,k æ l i,0,cali,0
{eng}caliban,k æ l ɪ b æ n,0,caliban,0
{eng}caliber,k æ l ɪ b ɚ,0,caliber,0
{eng}caliche,k ə l i t͡ʃ i,0,caliche,0
{eng}calico,k æ l ɪ k o ʊ,0,calico,0
{eng}caligate,k æ l ɪ ɡ e ɪ t,0,caligate,0
{eng}caliginous,k ə l ɪ d͡ʒ ə n ə s,0,caliginous,0
{eng}calipash,k æ l ɪ p æ ʃ,0,calipash,0
{eng}calipee,k æ l ɪ p i,0,calipee,0
{eng}caliper,k æ l ɪ p ɚ,0,caliper,0
{eng}calipers,k æ l i p ɚ z,0,calipers,0
{eng}caliphate,k æ l ɪ f e ɪ t,0,caliphate,0
{eng}calk,k æ l k,0,calk,0
{eng}callahan,k æ l ə h ə n,0,callahan,0
{eng}callaway,k æ l ə w e ɪ,0,callaway,0
{eng}called,k ɔ l d,0,called,0
{eng}calligraffiti,k ə l ɪ ɡ ɹ ə f i t i,0,calligraffiti,0
{eng}calligram,k æ l ɪ ɡ ɹ æ m,0,calligram,0
{eng}calligrapher,k ə l ɪ ɡ ɹ ə f ə ɹ,0,calligrapher,0
{eng}calligraphic,k æ l ɪ ɡ ɹ æ f ɪ k,0,calligraphic,0
{eng}calligraphy,k ə l ɪ ɡ ɹ ə f i,0,calligraphy,0
{eng}calling,k ɔ l ɪ ŋ,0,calling,0
{eng}callipash,k æ l ɪ p æ ʃ,0,callipash,0
{eng}callipygian,k æ l ə p ɪ d͡ʒ i ə n,0,callipygian,0
{eng}callous,k æ l ə s,0,callous,0
{eng}callow,k æ l o ʊ,0,callow,0
{eng}calls,k ɔ l z,0,calls,0
{eng}callus,k æ l ə s,0,callus,0
{eng}calmer,k ɑ m ə,0,calmer,0
{eng}calmness,k ɑ l m n ə s,0,calmness,0
{eng}calne,k ɑ l n,0,calne,0
{eng}caloric,k ə l ɔ ɹ ɪ k,0,caloric,0
{eng}caloundra,k ə l a ʊ n d ɹ ə,0,caloundra,0
{eng}caloyer,k ə l ɔ ɪ ə,0,caloyer,0
{eng}calque,k æ l k,0,calque,0
{eng}caltech,k æ l t ɛ k,0,caltech,0
{eng}caltrop,k æ l t ɹ ə p,0,caltrop,0
{eng}calumniate,k ə l ʌ m n i e ɪ t,0,calumniate,0
{eng}calva,k ɑ l v ə,0,calva,0
{eng}calvary,k æ l v ə ɹ i,0,calvary,0
{eng}calve,k æ v,0,calve,0
{eng}calves,k æ f z,0,calves,0
{eng}calvin,k æ l v ɪ n,0,calvin,0
{eng}calvities,k æ l v ɪ t i z,0,calvities,0
{eng}calvity,k æ l v ɪ t i,0,calvity,0
{eng}calvous,k æ l v ə s,0,calvous,0
{eng}calx,k æ l k s,0,calx,0
{eng}calyculus,k ə l ɪ k j ə l ə s,0,calyculus,0
{eng}calypso,k ə l ɪ p s o ʊ,0,calypso,0
{eng}cama,k ɑ m ə,0,cama,0
{eng}camaraderie,k ɑ m ə ɹ ɑ d ə ɹ i,0,camaraderie,0
{eng}cambrian,k æ m b ɹ i ə n,0,cambrian,0
{eng}cambuslang,k æ m b ə s l æ ŋ,0,cambuslang,0
{eng}camcorder,k æ m k ɔ ɹ d ɚ,0,camcorder,0
{eng}camel,k æ m ə l,0,camel,0
{eng}camelot,k æ m ə l ɔ t,0,camelot,0
{eng}camels,k æ m ə l z,0,camels,0
{eng}cameo,k æ m i o ʊ,0,cameo,0
{eng}cameral,k æ m ɛ ɹ ə l,0,cameral,0
{eng}cameron,k æ m ə ɹ ə n,0,cameron,0
{eng}cameroon,k æ m ə ɹ u n,0,cameroon,0
{eng}camisado,k æ m ɪ s e ɪ d o ʊ,0,camisado,0
{eng}camo,k æ m o ʊ,0,camo,0
{eng}camorrista,k ɑ m ə ɹ i s t ə,0,camorrista,0
{eng}camote,k ə m o ʊ t i,0,camote,0
{eng}camouflage,k æ m ə f l ɑ ʒ,0,camouflage,0
{eng}camp,k æ m p,0,camp,0
{eng}campbell,k æ m b ə l,0,campbell,0
{eng}camped,k æ m p t,0,camped,0
{eng}campestral,k æ m p ɛ s t ɹ ə l,0,campestral,0
{eng}camping,k æ m p ɪ ŋ,0,camping,0
{eng}campings,k æ m p ɪ ŋ z,0,campings,0
{eng}campion,k æ m p i ə n,0,campion,0
{eng}camps,k æ m p s,0,camps,0
{eng}campus,k æ m p ə s,0,campus,0
{eng}camwhore,k æ m h ɔ ɹ,0,camwhore,0
{eng}canaan,k e ɪ n ə n,0,canaan,0
{eng}canaanite,k e ɪ n ə n a ɪ t,0,canaanite,0
{eng}canada,k æ n ə d ə,0,canada,0
{eng}canadia,k ə n e ɪ d i ə,0,canadia,0
{eng}canadian,k ə n e ɪ d i ə n,0,canadian,0
{eng}canagliflozin,k æ n ə ɡ l ə f l o ʊ z ɪ n,0,canagliflozin,0
{eng}canajan,k ə n e ɪ d͡ʒ ə n,0,canajan,0
{eng}canal,k ə n æ l,0,canal,0
{eng}canaliculus,k æ n ə l ɪ k j ə l ə s,0,canaliculus,0
{eng}canara,k æ n ə ɹ ə,0,canara,0
{eng}canard,k ə n ɑ ɹ d,0,canard,0
{eng}canarese,k æ n ə ɹ i z,0,canarese,0
{eng}cancel,k æ n s l̩,0,cancel,0
{eng}cancellation,k æ n s ə l e ɪ ʃ ə n,0,cancellation,0
{eng}cancer,k æ n s ɚ,0,cancer,0
{eng}cancrine,k æ ŋ k ɹ a ɪ n,0,cancrine,0
{eng}candid,k æ n d ɪ d,0,candid,0
{eng}candidly,k æ n d ɪ d l i,0,candidly,0
{eng}candlelight,k æ n d l l a ɪ t,0,candlelight,0
{eng}candlemas,k æ n d ə l m ə s,0,candlemas,0
{eng}candles,k æ n d l̩ z,0,candles,0
{eng}candor,k æ n d ɚ,0,candor,0
{eng}candy,k æ n d i,0,candy,0
{eng}caned,k e ɪ n d,0,caned,0
{eng}canes,k e ɪ n z,0,canes,0
{eng}canhouse,k a n h a ʊ s,0,canhouse,0
{eng}canicule,k a n ɪ k j u l,0,canicule,0
{eng}caning,k e ɪ n ɪ ŋ,0,caning,0
{eng}canistel,k æ n ɪ s t ə l,0,canistel,0
{eng}canister,k æ n ɪ s t ɚ,0,canister,0
{eng}canker,k æ ŋ k ɚ,0,canker,0
{eng}cankle,k æ ŋ k ə l,0,cankle,0
{eng}cannabinoid,k æ n ə b ə n ɔ ɪ d,0,cannabinoid,0
{eng}cannabis,k æ n ə b ɪ s,0,cannabis,0
{eng}cannae,k æ n i,0,cannae,0
{eng}canned,k æ n d,0,canned,0
{eng}cannes,k æ n,0,cannes,0
{eng}canning,k æ n ɪ ŋ,0,canning,0
{eng}cannizzarite,k æ n ɪ t s ɑ ɹ a ɪ t,0,cannizzarite,0
{eng}cannoli,k ə n o ʊ l i,0,cannoli,0
{eng}cannon,k æ n ə n,0,cannon,0
{eng}cannonade,k æ n ə n e ɪ d,0,cannonade,0
{eng}canny,k æ n i,0,canny,0
{eng}canoe,k ə n u,0,canoe,0
{eng}canoeing,k ə n u ɪ ŋ,0,canoeing,0
{eng}canoes,k ə n u z,0,canoes,0
{eng}canon,k æ n ə n,0,canon,0
{eng}canopus,k ə n o ʊ p ə s,0,canopus,0
{eng}canorousness,k æ n ə ɹ ə s n ə s,0,canorousness,0
{eng}canrenone,k æ n ɹ ə n o ʊ n,0,canrenone,0
{eng}canst,k æ n s t,0,canst,0
{eng}cant,k æ n t,0,cant,0
{eng}cantabrigian,k æ n t ə b ɹ ɪ d͡ʒ ɪ ə n,0,cantabrigian,0
{eng}cantaloupe,k æ n t ə l o ʊ p,0,cantaloupe,0
{eng}cantata,k ə n t ɑ t ə,0,cantata,0
{eng}canter,k æ n t ə ɹ,0,canter,0
{eng}canterbury,k æ n t ə b ə ɹ i,0,canterbury,0
{eng}canthus,k æ n θ ə s,0,canthus,0
{eng}cantilena,k æ n t ɪ l e ɪ n ə,0,cantilena,0
{eng}cantillation,k æ n t ɪ l e ɪ ʃ ə n,0,cantillation,0
{eng}cantle,k æ n t ə l,0,cantle,0
{eng}canto,k æ n t o ʊ,0,canto,0
{eng}cantore,k æ n t ɔ ɹ,0,cantore,0
{eng}cantoris,k æ n t ɔ ɹ ɪ s,0,cantoris,0
{eng}cantrail,k æ n t ɹ e ɪ l,0,cantrail,0
{eng}canvas,k æ n v ə s,0,canvas,0
{eng}canyon,k æ n j ə n,0,canyon,0
{eng}caoshu,t s a ʊ ʃ u,0,caoshu,0
{eng}cap,k æ p,0,cap,0
{eng}capability,k e ɪ p ə b ɪ l ə t i,0,capability,0
{eng}capacify,k ə p æ s ɪ f a ɪ,0,capacify,0
{eng}capacious,k ə p e ɪ ʃ ə s,0,capacious,0
{eng}capacitate,k ə p æ s ɪ t e ɪ t,0,capacitate,0
{eng}capacity,k ə p æ s ɪ t i,0,capacity,0
{eng}cape,k e ɪ p,0,cape,0
{eng}capecitabine,k æ p ə s a ɪ t ə b i n,0,capecitabine,0
{eng}capellini,k æ p ə l i n i,0,capellini,0
{eng}caper,k e ɪ p ɚ,0,caper,0
{eng}capercaillie,k æ p ɚ k e ɪ l i,0,capercaillie,0
{eng}caperer,k e ɪ p ə ɹ ə ɹ,0,caperer,0
{eng}capes,k e ɪ p s,0,capes,0
{eng}capetonian,k e ɪ p t o ʊ n i ə n,0,capetonian,0
{eng}capful,k æ p f ʊ l,0,capful,0
{eng}capillary,k æ p ɪ l ɛ ɹ i,0,capillary,0
{eng}caping,k e ɪ p ɪ ŋ,0,caping,0
{eng}capisce,k ə p i ʃ,0,capisce,0
{eng}capitalism,k æ p ɪ̈ t l̩ ɪ z m̩,0,capitalism,0
{eng}capitalize,k æ p ə t ə l a ɪ z,0,capitalize,0
{eng}capitation,k a p ɪ t e ɪ ʃ ə n,0,capitation,0
{eng}capitol,k æ p ɪ t ə l,0,capitol,0
{eng}capitoulat,k æ p ɪ t ʊ l ɑ,0,capitoulat,0
{eng}caplan,k æ p l ə n,0,caplan,0
{eng}caple,k e ɪ p ə l,0,caple,0
{eng}capless,k æ p l ə s,0,capless,0
{eng}capon,k e ɪ p ə n,0,capon,0
{eng}capped,k æ p t,0,capped,0
{eng}cappie,k æ p i,0,cappie,0
{eng}cappuccino,k æ p ə t͡ʃ i n o ʊ,0,cappuccino,0
{eng}capreomycin,k æ p ɹ i o ʊ m a ɪ s n̩,0,capreomycin,0
{eng}caprese,k ə p ɹ e ɪ z i,0,caprese,0
{eng}capriccio,k ə p r i c h o ʊ,0,capriccio,0
{eng}capricorn,k æ p ɹ ɪ k ɔ ɹ n,0,capricorn,0
{eng}capricornus,k æ p ɹ ɪ k ɔ ɹ n ə s,0,capricornus,0
{eng}caprifig,k æ p ɹ ə f ɪ ɡ,0,caprifig,0
{eng}caps,k æ p s,0,caps,0
{eng}capsaicin,k æ p s e ɪ ə s ə n,0,capsaicin,0
{eng}capsize,k æ p s a ɪ z,0,capsize,0
{eng}capstan,k a p s t ə n,0,capstan,0
{eng}capsule,k æ p s ə l,0,capsule,0
{eng}captaculum,k æ p t æ k j ə l ə m,0,captaculum,0
{eng}captation,k æ p t e ɪ ʃ ə n,0,captation,0
{eng}captcha,k æ p t͡ʃ ə,0,captcha,0
{eng}caption,k æ p ʃ ə n,0,caption,0
{eng}captious,k æ p ʃ ə s,0,captious,0
{eng}captivity,k æ p t ɪ v ɪ t i,0,captivity,0
{eng}capture,k æ p t͡ʃ ɚ,0,capture,0
{eng}capuchin,k æ p ə t͡ʃ ɪ n,0,capuchin,0
{eng}caput,k æ p ə t,0,caput,0
{eng}car,k ɑ ɹ,0,car,0
{eng}carabao,k æ ɹ ə b e ɪ o ʊ,0,carabao,0
{eng}carabine,k æ ɹ ə b ɪ n,0,carabine,0
{eng}caracal,k æ ɹ ə k æ l,0,caracal,0
{eng}caracalla,k æ r ə k æ l ə,0,caracalla,0
{eng}caracara,k æ ɹ ə k ɑ ɹ ə,0,caracara,0
{eng}caracas,k ə ɹ æ k ə s,0,caracas,0
{eng}caracole,k æ ɹ ə k o ʊ l,0,caracole,0
{eng}carafe,k ə ɹ æ f,0,carafe,0
{eng}caravan,k æ ɹ ə v æ n,0,caravan,0
{eng}caravanserai,k ɑ ɹ ə v æ n s ə ɹ a ɪ,0,caravanserai,0
{eng}caraway,k æ ɹ ə w e ɪ,0,caraway,0
{eng}carb,k ɑ ɹ b,0,carb,0
{eng}carbamazepine,k ɑ ɹ b ə m æ z ə p i n,0,carbamazepine,0
{eng}carbenoxolone,k ɑ ɹ b ɪ n ɑ k s ə l o ʊ n,0,carbenoxolone,0
{eng}carbidopa,k ɑ ɹ b ɪ d o ʊ p ə,0,carbidopa,0
{eng}carbocation,k ɑ ɹ b o ʊ k æ t a ɪ ə n,0,carbocation,0
{eng}carbohydrate,k ɑ ɹ b o ʊ h a ɪ d ɹ e ɪ t,0,carbohydrate,0
{eng}carbon,k ɑ ɹ b ə n,0,carbon,0
{eng}carbonado,k ɑ ɹ b ə n e ɪ d o ʊ,0,carbonado,0
{eng}carbonari,k ɑ ɹ b ə n ɑ ɹ i,0,carbonari,0
{eng}carbonarism,k ɑ ɹ b ə n ɑ ɹ ɪ z ə m,0,carbonarism,0
{eng}carbonated,k ɑ ɹ b ə n e ɪ t ə d,0,carbonated,0
{eng}carboy,k ɑ ɹ b ɔ ɪ,0,carboy,0
{eng}carburetor,k ɑ ɹ b j ə ɹ e ɪ t ɚ,0,carburetor,0
{eng}carcajou,k ɑ k ə ʒ u,0,carcajou,0
{eng}carcajous,k ɑ k ə ʒ u z,0,carcajous,0
{eng}carcanet,k ɑ ɹ k ə n ɛ t,0,carcanet,0
{eng}carcass,k ɑ ɹ k ə s,0,carcass,0
{eng}carcinization,k ɑ ɹ s ɪ n ɪ z e ɪ ʃ ə n,0,carcinization,0
{eng}carcinogenic,k ɑ ɹ s ɪ n ə d͡ʒ ɛ n ɪ k,0,carcinogenic,0
{eng}carcinoma,k ɑ ɹ s ɪ n o ʊ m ə,0,carcinoma,0
{eng}card,k ɑ ɹ d,0,card,0
{eng}cardboard,k ɑ ɹ d b ɔ ɹ d,0,cardboard,0
{eng}carder,k ɑ ɹ d ɚ,0,carder,0
{eng}carders,k ɑ ɹ d ɚ z,0,carders,0
{eng}cardiac,k ɑ ɹ d i æ k,0,cardiac,0
{eng}cardialgy,k ɑ ɹ d i æ l d͡ʒ i,0,cardialgy,0
{eng}cardie,k a ɹ d i,0,cardie,0
{eng}cardiff,k ɑ ɹ d ɪ f,0,cardiff,0
{eng}cardin,k ɑ ɹ d ɪ n,0,cardin,0
{eng}cardio,k ɑ ɹ d i o ʊ,0,cardio,0
{eng}cardioverter,k ɑ ɹ d i o ʊ v ɜ ɹ t ə ɹ,0,cardioverter,0
{eng}cardoon,k ɑ ɹ d u n,0,cardoon,0
{eng}cared,k ɛ ɹ d,0,cared,0
{eng}careen,k ə ɹ i n,0,careen,0
{eng}career,k ə ɹ ɪ ɹ,0,career,0
{eng}carefree,k ɛ ɹ f ɹ i,0,carefree,0
{eng}careful,k ɛ ɹ f ə l,0,careful,0
{eng}careless,k ɛ ɹ l ə s,0,careless,0
{eng}carelessly,k ɛ ɹ l ə s l i,0,carelessly,0
{eng}carelessness,k ɛ ɹ l ə s n ə s,0,carelessness,0
{eng}carer,k ɛ ɹ ɚ,0,carer,0
{eng}cares,k ɛ ɹ z,0,cares,0
{eng}caress,k ə ɹ ɛ s,0,caress,0
{eng}caressed,k ə ɹ ɛ s t,0,caressed,0
{eng}caresses,k ə ɹ ɛ s ɪ z,0,caresses,0
{eng}caressing,k ə ɹ ɛ s ɪ ŋ,0,caressing,0
{eng}caressings,k ə ɹ ɛ s ɪ ŋ z,0,caressings,0
{eng}caressive,k ə ɹ ɛ s ɪ v,0,caressive,0
{eng}caretaker,k ɛ ɹ t e ɪ k ɚ,0,caretaker,0
{eng}careworn,k ɛ ɹ w ɔ ɹ n,0,careworn,0
{eng}carey,k ɛ ɹ i,0,carey,0
{eng}carfentanil,k ɑ ɹ f ɛ n t ə n ɪ l,0,carfentanil,0
{eng}cargo,k ɑ ɹ ɡ o ʊ,0,cargo,0
{eng}caricaturist,k æ ɹ ɪ k ə t͡ʃ ʊ ə ɹ ɪ s t,0,caricaturist,0
{eng}caries,k ɛ ɹ i z,0,caries,0
{eng}carillon,k ɛ ɹ ɪ l ɑ n,0,carillon,0
{eng}carindacillin,k ə ɹ ɪ n d ə s ɪ l ɪ n,0,carindacillin,0
{eng}caring,k ɛ ɹ ɪ ŋ,0,caring,0
{eng}carinthia,k ə r ɪ n θ i ə,0,carinthia,0
{eng}carinthian,k ə r ɪ n θ i ə n,0,carinthian,0
{eng}cariole,k æ ɹ i o ʊ l,0,cariole,0
{eng}carjack,k ɑ ɹ d͡ʒ æ k,0,carjack,0
{eng}cark,k ɑ ɹ k,0,cark,0
{eng}carl,k ɑ ɹ l̩,0,carl,0
{eng}carlisle,k ɑ ɹ l a ɪ l,0,carlisle,0
{eng}carload,k ɑ ɹ l o ʊ d,0,carload,0
{eng}carlos,k ɑ ɹ l o ʊ s,0,carlos,0
{eng}carlow,k ɑ ɹ l o ʊ,0,carlow,0
{eng}carmagnole,k ɑ ɹ m ə n j o ʊ l,0,carmagnole,0
{eng}carmel,k ɑ ɹ m l̩,0,carmel,0
{eng}carmen,k ɑ ɹ m ə n,0,carmen,0
{eng}carminative,k ɑ ɹ m ɪ n ə t ɪ v,0,carminative,0
{eng}carn,k ɑ n,0,carn,0
{eng}carnage,k ɑ ɹ n ɪ d͡ʒ,0,carnage,0
{eng}carnal,k ɑ ɹ n ə l,0,carnal,0
{eng}carnatic,k ɑ ɹ n æ t i k,0,carnatic,0
{eng}carnation,k ɑ ɹ n e ɪ ʃ ə n,0,carnation,0
{eng}carnaval,k ɑ ɹ n ə v ɑ l,0,carnaval,0
{eng}carneous,k ɑ ɹ n i ə s,0,carneous,0
{eng}carnitine,k ɑ r n ə t i n,0,carnitine,0
{eng}carnivorous,k ɑ ɹ n ɪ v ə ɹ ə s,0,carnivorous,0
{eng}carnous,k ɑ n ə s,0,carnous,0
{eng}carny,k ɑ ɹ n i,0,carny,0
{eng}carol,k æ ɹ ə l,0,carol,0
{eng}carolina,k æ ɹ ə l a ɪ n ə,0,carolina,0
{eng}caroline,k ɛ ɹ ə l a ɪ n,0,caroline,0
{eng}carom,k æ ɹ ə m,0,carom,0
{eng}caron,k æ ɹ ə n,0,caron,0
{eng}carousal,k ə ɹ a ʊ z ə l,0,carousal,0
{eng}carouse,k ə ɹ a ʊ z,0,carouse,0
{eng}carpal,k ɑ ɹ p ə l,0,carpal,0
{eng}carpel,k ɑ ɹ p ə l,0,carpel,0
{eng}carpenter,k ɑ ɹ p ə n t ɚ,0,carpenter,0
{eng}carpet,k ɑ ɹ p ə t,0,carpet,0
{eng}carpus,k ɑ ɹ p ə s,0,carpus,0
{eng}carrageen,k ɛ ɹ ə ɡ i n,0,carrageen,0
{eng}carrageenophyte,k ɛ ɹ ə ɡ i n ə f a ɪ t,0,carrageenophyte,0
{eng}carrel,k ɛ ɹ ə l,0,carrel,0
{eng}carrell,k ə ɹ ɛ l,0,carrell,0
{eng}carriages,k ɛ ɹ ɪ d͡ʒ ɪ z,0,carriages,0
{eng}carrier,k æ ɹ ɪ ɚ,0,carrier,0
{eng}carrillo,k ə ɹ ɪ l o ʊ,0,carrillo,0
{eng}carrion,k æ ɹ i ə n,0,carrion,0
{eng}carroll,k æ ɹ ə l,0,carroll,0
{eng}carronade,k ɛ ɹ ə n e ɪ d,0,carronade,0
{eng}cars,k ɑ ɹ z,0,cars,0
{eng}carson,k ɑ ɹ s ə n,0,carson,0
{eng}cart,k ɑ ɹ t,0,cart,0
{eng}cartel,k ɑ ɹ t ɛ l,0,cartel,0
{eng}carter,k ɑ ɹ t ɚ,0,carter,0
{eng}cartesian,k ɑ ɹ t i ʒ ə n,0,cartesian,0
{eng}carthage,k ɑ ɹ θ ɪ d͡ʒ,0,carthage,0
{eng}carthusian,k ɑ ɹ θ u ʒ ə n,0,carthusian,0
{eng}cartilage,k ɑ ɹ t ə l ɪ d͡ʒ,0,cartilage,0
{eng}cartography,k ɑ ɹ t ɑ ɡ ɹ ə f i,0,cartography,0
{eng}carton,k ɑ ɹ t n̩,0,carton,0
{eng}cartoon,k ɑ ɹ t u n,0,cartoon,0
{eng}cartouche,k ɑ ɹ t u ʃ,0,cartouche,0
{eng}carts,k ɑ ɹ t s,0,carts,0
{eng}cartwheel,k ɑ ɹ t w i l,0,cartwheel,0
{eng}carve,k ɑ ɹ v,0,carve,0
{eng}carved,k ɑ ɹ v d,0,carved,0
{eng}carvedilol,k ɑ ɹ v ə d ɪ l ɔ l,0,carvedilol,0
{eng}carvel,k ɑ ɹ v ɪ l,0,carvel,0
{eng}carver,k ɑ ɹ v ɚ,0,carver,0
{eng}cas,k æ ʒ,0,cas,0
{eng}casa,k ɑ s ə,0,casa,0
{eng}casablanca,k æ s ə b l æ ŋ k ə,0,casablanca,0
{eng}cascabel,k æ s k ə b ɛ l,0,cascabel,0
{eng}cascrom,k a s k ɹ ə m,0,cascrom,0
{eng}case,k e ɪ s,0,case,0
{eng}cased,k e ɪ s t,0,cased,0
{eng}casein,k e ɪ s i ɪ n,0,casein,0
{eng}cases,k e ɪ s ɪ z,0,cases,0
{eng}cash,k æ ʃ,0,cash,0
{eng}cashed,k æ ʃ t,0,cashed,0
